COVERAGE_ID,TYPE_CODE,SEX,BAND,UWCLS,RECORD_SEQ,SEQ   ,VALUE_INFO      ,VALUE_FLOAT             ,AAGE_KEY0                                   
L10 LP95   ,PR       ,M  ,1   ,P    ,         1,    77,        .0100000,                     0.0,0x4C3130204C503935202050524D3150303130303737
L10 LP95   ,PR       ,M  ,1   ,P    ,         1,    78,        .0100000,                     0.0,0x4C3130204C503935202050524D3150303130303738
0823 960OL ,PR       ,M  ,1   ,0    ,         1,    51,       3.0700000,                     0.0,0x30383233203936304F4C50524D3130303130303531
0823 960OL ,PR       ,M  ,1   ,0    ,         1,    52,       3.4200000,                     0.0,0x30383233203936304F4C50524D3130303130303532
0823 960OL ,PR       ,M  ,1   ,0    ,         1,    53,       3.8200000,                     0.0,0x30383233203936304F4C50524D3130303130303533
0823 960OL ,PR       ,M  ,1   ,0    ,         1,    54,       4.2700000,                     0.0,0x30383233203936304F4C50524D3130303130303534
0823 960OL ,PR       ,M  ,1   ,0    ,         1,    55,       4.7800000,                     0.0,0x30383233203936304F4C50524D3130303130303535
0823 960OL ,PR       ,M  ,1   ,0    ,         1,    56,       5.3600000,                     0.0,0x30383233203936304F4C50524D3130303130303536
0824 P DTH ,PR       ,M  ,1   ,0    ,         1,    26,        .0700000,                     0.0,0x3038323420502044544850524D3130303130303236
0824 P DTH ,PR       ,M  ,1   ,0    ,         1,    27,        .0700000,                     0.0,0x3038323420502044544850524D3130303130303237
0824 P DTH ,PR       ,M  ,1   ,0    ,         1,    28,        .0700000,                     0.0,0x3038323420502044544850524D3130303130303238
0824 P DTH ,PR       ,M  ,1   ,0    ,         1,    29,        .0700000,                     0.0,0x3038323420502044544850524D3130303130303239
0824 P DTH ,PR       ,M  ,1   ,0    ,         1,    30,        .0700000,                     0.0,0x3038323420502044544850524D3130303130303330
0824 P DTH ,PR       ,M  ,1   ,0    ,         1,    31,        .0800000,                     0.0,0x3038323420502044544850524D3130303130303331
0824 P DTH ,PR       ,M  ,1   ,0    ,         1,    32,        .0800000,                     0.0,0x3038323420502044544850524D3130303130303332
0824 P DTH ,PR       ,M  ,1   ,0    ,         1,    33,        .0800000,                     0.0,0x3038323420502044544850524D3130303130303333
0824 P DTH ,PR       ,M  ,1   ,0    ,         1,    34,        .0800000,                     0.0,0x3038323420502044544850524D3130303130303334
0824 P DTH ,PR       ,M  ,1   ,0    ,         1,    35,        .0800000,                     0.0,0x3038323420502044544850524D3130303130303335
0824 P DTH ,PR       ,M  ,1   ,0    ,         1,    36,        .1100000,                     0.0,0x3038323420502044544850524D3130303130303336
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    47,      41.4500000,                     0.0,0x313038323720435349335052463130303130303437
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    48,      41.4500000,                     0.0,0x313038323720435349335052463130303130303438
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    49,      41.4500000,                     0.0,0x313038323720435349335052463130303130303439
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    50,      41.4500000,                     0.0,0x313038323720435349335052463130303130303530
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    51,      41.4500000,                     0.0,0x313038323720435349335052463130303130303531
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    52,      46.2500000,                     0.0,0x313038323720435349335052463130303130303532
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    53,      46.2500000,                     0.0,0x313038323720435349335052463130303130303533
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    54,      46.2500000,                     0.0,0x313038323720435349335052463130303130303534
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    55,      46.2500000,                     0.0,0x313038323720435349335052463130303130303535
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    56,      46.2500000,                     0.0,0x313038323720435349335052463130303130303536
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    57,      55.2000000,                     0.0,0x313038323720435349335052463130303130303537
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    58,      55.2000000,                     0.0,0x313038323720435349335052463130303130303538
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    59,      55.2000000,                     0.0,0x313038323720435349335052463130303130303539
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    60,      55.2000000,                     0.0,0x313038323720435349335052463130303130303630
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    61,      55.2000000,                     0.0,0x313038323720435349335052463130303130303631
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    62,      68.1500000,                     0.0,0x313038323720435349335052463130303130303632
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    63,      68.1500000,                     0.0,0x313038323720435349335052463130303130303633
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    64,      68.1500000,                     0.0,0x313038323720435349335052463130303130303634
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    65,      68.1500000,                     0.0,0x313038323720435349335052463130303130303635
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    66,      68.1500000,                     0.0,0x313038323720435349335052463130303130303636
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    67,      84.0500000,                     0.0,0x313038323720435349335052463130303130303637
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    68,      84.0500000,                     0.0,0x313038323720435349335052463130303130303638
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    69,      84.0500000,                     0.0,0x313038323720435349335052463130303130303639
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    70,      84.0500000,                     0.0,0x313038323720435349335052463130303130303730
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    71,      84.0500000,                     0.0,0x313038323720435349335052463130303130303731
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    72,      98.2500000,                     0.0,0x313038323720435349335052463130303130303732
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    73,      98.2500000,                     0.0,0x313038323720435349335052463130303130303733
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    74,      98.2500000,                     0.0,0x313038323720435349335052463130303130303734
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    75,      98.2500000,                     0.0,0x313038323720435349335052463130303130303735
10827 CSI3 ,PR       ,F  ,1   ,0    ,         1,    76,     119.0000000,                     0.0,0x313038323720435349335052463130303130303736
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    47,      45.9500000,                     0.0,0x3130383237204353493350524D3130303130303437
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    48,      45.9500000,                     0.0,0x3130383237204353493350524D3130303130303438
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    49,      45.9500000,                     0.0,0x3130383237204353493350524D3130303130303439
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    50,      45.9500000,                     0.0,0x3130383237204353493350524D3130303130303530
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    51,      45.9500000,                     0.0,0x3130383237204353493350524D3130303130303531
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    52,      53.2500000,                     0.0,0x3130383237204353493350524D3130303130303532
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    53,      53.2500000,                     0.0,0x3130383237204353493350524D3130303130303533
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    54,      53.2500000,                     0.0,0x3130383237204353493350524D3130303130303534
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    55,      53.2500000,                     0.0,0x3130383237204353493350524D3130303130303535
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    56,      53.2500000,                     0.0,0x3130383237204353493350524D3130303130303536
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    57,      64.5000000,                     0.0,0x3130383237204353493350524D3130303130303537
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    58,      64.5000000,                     0.0,0x3130383237204353493350524D3130303130303538
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    59,      64.5000000,                     0.0,0x3130383237204353493350524D3130303130303539
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    60,      64.5000000,                     0.0,0x3130383237204353493350524D3130303130303630
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    61,      64.5000000,                     0.0,0x3130383237204353493350524D3130303130303631
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    62,      84.2500000,                     0.0,0x3130383237204353493350524D3130303130303632
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    63,      84.2500000,                     0.0,0x3130383237204353493350524D3130303130303633
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    64,      84.2500000,                     0.0,0x3130383237204353493350524D3130303130303634
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    65,      84.2500000,                     0.0,0x3130383237204353493350524D3130303130303635
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    66,      84.2500000,                     0.0,0x3130383237204353493350524D3130303130303636
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    67,     107.5000000,                     0.0,0x3130383237204353493350524D3130303130303637
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    68,     107.5000000,                     0.0,0x3130383237204353493350524D3130303130303638
10827 CSI3 ,PR       ,M  ,1   ,0    ,         1,    69,     107.5000000,                     0.0,0x3130383237204353493350524D3130303130303639
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,     2,       1.7400000,                     0.0,0x3635382043454E2049204250463150303130303032
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,     3,       1.7500000,                     0.0,0x3635382043454E2049204250463150303130303033
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,     4,       1.7600000,                     0.0,0x3635382043454E2049204250463150303130303034
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,     5,       1.7700000,                     0.0,0x3635382043454E2049204250463150303130303035
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,     6,       1.7800000,                     0.0,0x3635382043454E2049204250463150303130303036
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,     7,       1.7900000,                     0.0,0x3635382043454E2049204250463150303130303037
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,     8,       1.8000000,                     0.0,0x3635382043454E2049204250463150303130303038
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,     9,       1.8100000,                     0.0,0x3635382043454E2049204250463150303130303039
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    10,       1.8200000,                     0.0,0x3635382043454E2049204250463150303130303130
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    11,       1.8300000,                     0.0,0x3635382043454E2049204250463150303130303131
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    12,       1.8400000,                     0.0,0x3635382043454E2049204250463150303130303132
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    13,       1.8500000,                     0.0,0x3635382043454E2049204250463150303130303133
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    14,       1.8700000,                     0.0,0x3635382043454E2049204250463150303130303134
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    15,       1.8900000,                     0.0,0x3635382043454E2049204250463150303130303135
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    16,       1.9100000,                     0.0,0x3635382043454E2049204250463150303130303136
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    17,       1.9300000,                     0.0,0x3635382043454E2049204250463150303130303137
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    18,       1.9500000,                     0.0,0x3635382043454E2049204250463150303130303138
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    19,       1.9700000,                     0.0,0x3635382043454E2049204250463150303130303139
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    20,       1.9900000,                     0.0,0x3635382043454E2049204250463150303130303230
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    21,       2.0200000,                     0.0,0x3635382043454E2049204250463150303130303231
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    22,       2.0800000,                     0.0,0x3635382043454E2049204250463150303130303232
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    23,       2.1900000,                     0.0,0x3635382043454E2049204250463150303130303233
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    24,       2.3000000,                     0.0,0x3635382043454E2049204250463150303130303234
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    25,       2.4100000,                     0.0,0x3635382043454E2049204250463150303130303235
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    26,       2.5400000,                     0.0,0x3635382043454E2049204250463150303130303236
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    27,       2.6900000,                     0.0,0x3635382043454E2049204250463150303130303237
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    28,       2.8600000,                     0.0,0x3635382043454E2049204250463150303130303238
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    29,       3.0300000,                     0.0,0x3635382043454E2049204250463150303130303239
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    30,       3.2000000,                     0.0,0x3635382043454E2049204250463150303130303330
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    31,       3.3700000,                     0.0,0x3635382043454E2049204250463150303130303331
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    32,       3.5400000,                     0.0,0x3635382043454E2049204250463150303130303332
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    33,       3.7100000,                     0.0,0x3635382043454E2049204250463150303130303333
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    34,       3.8800000,                     0.0,0x3635382043454E2049204250463150303130303334
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    35,       4.0500000,                     0.0,0x3635382043454E2049204250463150303130303335
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    36,       4.2200000,                     0.0,0x3635382043454E2049204250463150303130303336
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    37,       4.3900000,                     0.0,0x3635382043454E2049204250463150303130303337
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    38,       4.5600000,                     0.0,0x3635382043454E2049204250463150303130303338
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    39,       4.7300000,                     0.0,0x3635382043454E2049204250463150303130303339
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    40,       4.9000000,                     0.0,0x3635382043454E2049204250463150303130303430
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    41,       5.0700000,                     0.0,0x3635382043454E2049204250463150303130303431
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    42,       5.3300000,                     0.0,0x3635382043454E2049204250463150303130303432
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    43,       5.7000000,                     0.0,0x3635382043454E2049204250463150303130303433
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    44,       6.1200000,                     0.0,0x3635382043454E2049204250463150303130303434
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    45,       6.5900000,                     0.0,0x3635382043454E2049204250463150303130303435
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    46,       7.1000000,                     0.0,0x3635382043454E2049204250463150303130303436
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    47,       7.6600000,                     0.0,0x3635382043454E2049204250463150303130303437
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    48,       8.2700000,                     0.0,0x3635382043454E2049204250463150303130303438
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    49,       8.9400000,                     0.0,0x3635382043454E2049204250463150303130303439
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    50,       9.6700000,                     0.0,0x3635382043454E2049204250463150303130303530
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    51,      10.4500000,                     0.0,0x3635382043454E2049204250463150303130303531
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    52,      11.3100000,                     0.0,0x3635382043454E2049204250463150303130303532
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    53,      12.2300000,                     0.0,0x3635382043454E2049204250463150303130303533
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    54,      13.2200000,                     0.0,0x3635382043454E2049204250463150303130303534
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    55,      14.2800000,                     0.0,0x3635382043454E2049204250463150303130303535
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    56,      15.4200000,                     0.0,0x3635382043454E2049204250463150303130303536
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    57,      16.6400000,                     0.0,0x3635382043454E2049204250463150303130303537
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    58,      17.9400000,                     0.0,0x3635382043454E2049204250463150303130303538
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    59,      19.3300000,                     0.0,0x3635382043454E2049204250463150303130303539
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    60,      20.8000000,                     0.0,0x3635382043454E2049204250463150303130303630
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    61,      22.3600000,                     0.0,0x3635382043454E2049204250463150303130303631
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    62,      24.0200000,                     0.0,0x3635382043454E2049204250463150303130303632
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    63,      25.7700000,                     0.0,0x3635382043454E2049204250463150303130303633
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    64,      27.6200000,                     0.0,0x3635382043454E2049204250463150303130303634
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    65,      29.5700000,                     0.0,0x3635382043454E2049204250463150303130303635
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    66,      31.6300000,                     0.0,0x3635382043454E2049204250463150303130303636
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    67,      33.8000000,                     0.0,0x3635382043454E2049204250463150303130303637
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    68,      36.0800000,                     0.0,0x3635382043454E2049204250463150303130303638
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    69,      38.4700000,                     0.0,0x3635382043454E2049204250463150303130303639
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    70,      41.5000000,                     0.0,0x3635382043454E2049204250463150303130303730
658 CEN I  ,BP       ,F  ,1   ,P    ,         1,    71,      44.5000000,                     0.0,0x3635382043454E2049204250463150303130303731
960 PO     ,PR       ,F  ,1   ,0    ,         1,     1,       6.4000000,                     0.0,0x39363020504F202020205052463130303130303031
960 PO     ,PR       ,F  ,1   ,0    ,         1,     2,       6.4300000,                     0.0,0x39363020504F202020205052463130303130303032
960 PO     ,PR       ,F  ,1   ,0    ,         1,     3,       6.5500000,                     0.0,0x39363020504F202020205052463130303130303033
960 PO     ,PR       ,F  ,1   ,0    ,         1,     4,       6.6700000,                     0.0,0x39363020504F202020205052463130303130303034
960 PO     ,PR       ,F  ,1   ,0    ,         1,     5,       6.8000000,                     0.0,0x39363020504F202020205052463130303130303035
960 PO     ,PR       ,F  ,1   ,0    ,         1,     6,       6.9400000,                     0.0,0x39363020504F202020205052463130303130303036
960 PO     ,PR       ,F  ,1   ,0    ,         1,     7,       7.0700000,                     0.0,0x39363020504F202020205052463130303130303037
960 PO     ,PR       ,F  ,1   ,0    ,         1,     8,       7.2500000,                     0.0,0x39363020504F202020205052463130303130303038
960 PO     ,PR       ,F  ,1   ,0    ,         1,     9,       7.4000000,                     0.0,0x39363020504F202020205052463130303130303039
960 PO     ,PR       ,F  ,1   ,0    ,         1,    10,       7.5700000,                     0.0,0x39363020504F202020205052463130303130303130
960 PO     ,PR       ,F  ,1   ,0    ,         1,    11,       7.7500000,                     0.0,0x39363020504F202020205052463130303130303131
960 PO     ,PR       ,F  ,1   ,0    ,         1,    12,       7.9400000,                     0.0,0x39363020504F202020205052463130303130303132
960 PO     ,PR       ,F  ,1   ,0    ,         1,    13,       8.1400000,                     0.0,0x39363020504F202020205052463130303130303133
960 PO     ,PR       ,F  ,1   ,0    ,         1,    14,       8.3400000,                     0.0,0x39363020504F202020205052463130303130303134
960 PO     ,PR       ,F  ,1   ,0    ,         1,    15,       8.5600000,                     0.0,0x39363020504F202020205052463130303130303135
960 PO     ,PR       ,F  ,1   ,0    ,         1,    16,       8.7800000,                     0.0,0x39363020504F202020205052463130303130303136
960 PO     ,PR       ,F  ,1   ,0    ,         1,    17,       9.0100000,                     0.0,0x39363020504F202020205052463130303130303137
960 PO     ,PR       ,F  ,1   ,0    ,         1,    18,       9.2500000,                     0.0,0x39363020504F202020205052463130303130303138
960 PO     ,PR       ,F  ,1   ,0    ,         1,    19,       9.5000000,                     0.0,0x39363020504F202020205052463130303130303139
960 PO     ,PR       ,F  ,1   ,0    ,         1,    20,       9.7700000,                     0.0,0x39363020504F202020205052463130303130303230
960 PO     ,PR       ,F  ,1   ,0    ,         1,    21,      10.0500000,                     0.0,0x39363020504F202020205052463130303130303231
960 PO     ,PR       ,F  ,1   ,0    ,         1,    22,      10.3400000,                     0.0,0x39363020504F202020205052463130303130303232
960 PO     ,PR       ,F  ,1   ,0    ,         1,    23,      10.6400000,                     0.0,0x39363020504F202020205052463130303130303233
960 PO     ,PR       ,F  ,1   ,0    ,         1,    24,      10.9600000,                     0.0,0x39363020504F202020205052463130303130303234
960 PO     ,PR       ,F  ,1   ,0    ,         1,    25,      11.2900000,                     0.0,0x39363020504F202020205052463130303130303235
960 PO     ,PR       ,F  ,1   ,0    ,         1,    26,      11.6300000,                     0.0,0x39363020504F202020205052463130303130303236
960 PO     ,PR       ,F  ,1   ,0    ,         1,    27,      12.0000000,                     0.0,0x39363020504F202020205052463130303130303237
960 PO     ,PR       ,F  ,1   ,0    ,         1,    28,      12.3800000,                     0.0,0x39363020504F202020205052463130303130303238
960 PO     ,PR       ,F  ,1   ,0    ,         1,    29,      12.7800000,                     0.0,0x39363020504F202020205052463130303130303239
960 PO     ,PR       ,F  ,1   ,0    ,         1,    30,      13.2000000,                     0.0,0x39363020504F202020205052463130303130303330
960 PO     ,PR       ,F  ,1   ,0    ,         1,    31,      13.6500000,                     0.0,0x39363020504F202020205052463130303130303331
960 PO     ,PR       ,F  ,1   ,0    ,         1,    32,      14.1100000,                     0.0,0x39363020504F202020205052463130303130303332
960 PO     ,PR       ,F  ,1   ,0    ,         1,    33,      14.6100000,                     0.0,0x39363020504F202020205052463130303130303333
960 PO     ,PR       ,F  ,1   ,0    ,         1,    34,      15.1300000,                     0.0,0x39363020504F202020205052463130303130303334
960 PO     ,PR       ,F  ,1   ,0    ,         1,    35,      15.6800000,                     0.0,0x39363020504F202020205052463130303130303335
960 PO     ,PR       ,F  ,1   ,0    ,         1,    36,      16.2200000,                     0.0,0x39363020504F202020205052463130303130303336
960 PO     ,PR       ,F  ,1   ,0    ,         1,    37,      16.8600000,                     0.0,0x39363020504F202020205052463130303130303337
960 PO     ,PR       ,F  ,1   ,0    ,         1,    38,      17.5100000,                     0.0,0x39363020504F202020205052463130303130303338
960 PO     ,PR       ,F  ,1   ,0    ,         1,    39,      18.1900000,                     0.0,0x39363020504F202020205052463130303130303339
960 PO     ,PR       ,F  ,1   ,0    ,         1,    40,      18.9100000,                     0.0,0x39363020504F202020205052463130303130303430
960 PO     ,PR       ,F  ,1   ,0    ,         1,    41,      19.6700000,                     0.0,0x39363020504F202020205052463130303130303431
960 PO     ,PR       ,F  ,1   ,0    ,         1,    42,      20.4700000,                     0.0,0x39363020504F202020205052463130303130303432
960 PO     ,PR       ,F  ,1   ,0    ,         1,    43,      21.3200000,                     0.0,0x39363020504F202020205052463130303130303433
960 PO     ,PR       ,F  ,1   ,0    ,         1,    44,      22.2000000,                     0.0,0x39363020504F202020205052463130303130303434
960 PO     ,PR       ,F  ,1   ,0    ,         1,    45,      23.1400000,                     0.0,0x39363020504F202020205052463130303130303435
960 PO     ,PR       ,F  ,1   ,0    ,         1,    46,      24.1300000,                     0.0,0x39363020504F202020205052463130303130303436
960 PO     ,PR       ,F  ,1   ,0    ,         1,    47,      25.1700000,                     0.0,0x39363020504F202020205052463130303130303437
960 PO     ,PR       ,F  ,1   ,0    ,         1,    48,      26.2700000,                     0.0,0x39363020504F202020205052463130303130303438
960 PO     ,PR       ,F  ,1   ,0    ,         1,    49,      27.4300000,                     0.0,0x39363020504F202020205052463130303130303439
960 PO     ,PR       ,F  ,1   ,0    ,         1,    50,      28.6500000,                     0.0,0x39363020504F202020205052463130303130303530
960 PO     ,PR       ,F  ,1   ,0    ,         1,    51,      29.9500000,                     0.0,0x39363020504F202020205052463130303130303531
960 PO     ,PR       ,F  ,1   ,0    ,         1,    52,      31.3200000,                     0.0,0x39363020504F202020205052463130303130303532
960 PO     ,PR       ,F  ,1   ,0    ,         1,    53,      32.7600000,                     0.0,0x39363020504F202020205052463130303130303533
960 PO     ,PR       ,F  ,1   ,0    ,         1,    54,      34.2900000,                     0.0,0x39363020504F202020205052463130303130303534
960 PO     ,PR       ,F  ,1   ,0    ,         1,    55,      35.9200000,                     0.0,0x39363020504F202020205052463130303130303535
960 PO     ,PR       ,F  ,1   ,0    ,         1,    56,      37.6400000,                     0.0,0x39363020504F202020205052463130303130303536
960 PO     ,PR       ,F  ,1   ,0    ,         1,    57,      39.4700000,                     0.0,0x39363020504F202020205052463130303130303537
960 PO     ,PR       ,F  ,1   ,0    ,         1,    58,      41.4000000,                     0.0,0x39363020504F202020205052463130303130303538
960 PO     ,PR       ,F  ,1   ,0    ,         1,    59,      43.4500000,                     0.0,0x39363020504F202020205052463130303130303539
960 PO     ,PR       ,F  ,1   ,0    ,         1,    60,      45.6300000,                     0.0,0x39363020504F202020205052463130303130303630
960 PO     ,PR       ,F  ,1   ,0    ,         1,    61,      47.9500000,                     0.0,0x39363020504F202020205052463130303130303631
960 PO     ,PR       ,F  ,1   ,0    ,         1,    62,      50.4200000,                     0.0,0x39363020504F202020205052463130303130303632
960 PO     ,PR       ,F  ,1   ,0    ,         1,    63,      53.0600000,                     0.0,0x39363020504F202020205052463130303130303633
960 PO     ,PR       ,F  ,1   ,0    ,         1,    64,      55.8600000,                     0.0,0x39363020504F202020205052463130303130303634
960 PO     ,PR       ,F  ,1   ,0    ,         1,    65,      58.8400000,                     0.0,0x39363020504F202020205052463130303130303635
960 PO     ,PR       ,F  ,1   ,0    ,         1,    66,      65.4100000,                     0.0,0x39363020504F202020205052463130303130303636
960 PO     ,PR       ,F  ,1   ,0    ,         1,    67,      69.0200000,                     0.0,0x39363020504F202020205052463130303130303637
960 PO     ,PR       ,F  ,1   ,0    ,         1,    68,      72.8500000,                     0.0,0x39363020504F202020205052463130303130303638
960 PO     ,PR       ,F  ,1   ,0    ,         1,    69,      76.9000000,                     0.0,0x39363020504F202020205052463130303130303639
960 PO     ,PR       ,F  ,1   ,0    ,         1,    70,      81.1900000,                     0.0,0x39363020504F202020205052463130303130303730
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    17,       3.4903200,                     0.0,0x3635382043454E2049204E464D3153303130303137
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    18,       3.5678200,                     0.0,0x3635382043454E2049204E464D3153303130303138
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    19,       3.6334200,                     0.0,0x3635382043454E2049204E464D3153303130303139
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    20,       3.6892800,                     0.0,0x3635382043454E2049204E464D3153303130303230
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    21,       3.7365800,                     0.0,0x3635382043454E2049204E464D3153303130303231
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    22,       3.9709900,                     0.0,0x3635382043454E2049204E464D3153303130303232
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    23,       4.2132200,                     0.0,0x3635382043454E2049204E464D3153303130303233
658 CEN I  ,NF       ,M  ,1   ,S    ,         1,    24,       4.4547600,                     0.0,0x3635382043454E2049204E464D3153303130303234
