policy_number,mplan,msurrdate,msurramt,benefit_seq,miswl,match_status,pfndr_policy_rows,pfndr_unique_valuation_dates,pfndr_dup_rows_at_miswl
9010799590,1659C2,20180701,458.75,2,20260501,MATCHED,1,1,1
9010799590,1659C2,20190701,458.75,2,20260501,MATCHED,1,1,1
9010799590,1659C2,20200701,458.75,2,20260501,MATCHED,1,1,1
9010799590,1659C2,20210701,458.75,2,20260501,MATCHED,1,1,1
9010799590,1659C2,20220701,458.75,2,20260501,MATCHED,1,1,1
9010799590,1659C2,20230701,458.75,2,20260501,MATCHED,1,1,1
9010799590,1659C2,20240701,458.75,2,20260501,MATCHED,1,1,1
9010799590,1659C2,20250701,458.75,2,20260501,MATCHED,1,1,1
9010799675,1659C2,20180709,934.5,3,20260509,MATCHED,1,1,1
9010799675,1659C2,20190709,934.5,3,20260509,MATCHED,1,1,1
9010799675,1659C2,20200709,934.5,3,20260509,MATCHED,1,1,1
9010799675,1659C2,20210709,934.5,3,20260509,MATCHED,1,1,1
9010799675,1659C2,20220709,934.5,3,20260509,MATCHED,1,1,1
9010799675,1659C2,20230709,934.5,3,20260509,MATCHED,1,1,1
9010799675,1659C2,20240709,934.5,3,20260509,MATCHED,1,1,1
9010799675,1659C2,20250709,934.5,3,20260509,MATCHED,1,1,1
9010799821,1659CR,20180627,501.4,2,20210602,MATCHED,1,1,1
9010799821,1659CR,20190627,501.4,2,20210602,MATCHED,1,1,1
9010799821,1659CR,20200627,501.4,2,20210602,MATCHED,1,1,1
9010799895,1659CR,20180625,179.35,2,20181225,MATCHED,1,1,1
9010800286,1659C2,20180701,121.0,2,20260501,MATCHED,1,1,1
9010800286,1659C2,20190701,121.0,2,20260501,MATCHED,1,1,1
9010800286,1659C2,20200701,121.0,2,20260501,MATCHED,1,1,1
9010800286,1659C2,20210701,121.0,2,20260501,MATCHED,1,1,1
9010800286,1659C2,20220701,121.0,2,20260501,MATCHED,1,1,1
9010800286,1659C2,20230701,121.0,2,20260501,MATCHED,1,1,1
9010800286,1659C2,20240701,121.0,2,20260501,MATCHED,1,1,1
9010800286,1659C2,20250701,121.0,2,20260501,MATCHED,1,1,1
9010800881,1659C2,20180623,501.0,2,20260523,MATCHED,1,1,1
9010800881,1659C2,20190623,501.0,2,20260523,MATCHED,1,1,1
9010800881,1659C2,20200623,501.0,2,20260523,MATCHED,1,1,1
9010800881,1659C2,20210623,501.0,2,20260523,MATCHED,1,1,1
9010800881,1659C2,20220623,501.0,2,20260523,MATCHED,1,1,1
9010800881,1659C2,20230623,501.0,2,20260523,MATCHED,1,1,1
9010800881,1659C2,20240623,501.0,2,20260523,MATCHED,1,1,1
9010800881,1659C2,20250623,501.0,2,20260523,MATCHED,1,1,1
9010801256,1659CR,20180714,210.55,2,20260514,MATCHED,1,1,1
9010801256,1659CR,20190714,210.55,2,20260514,MATCHED,1,1,1
9010801256,1659CR,20200714,210.55,2,20260514,MATCHED,1,1,1
9010801256,1659CR,20210714,210.55,2,20260514,MATCHED,1,1,1
9010801256,1659CR,20220714,210.55,2,20260514,MATCHED,1,1,1
9010801256,1659CR,20230714,210.55,2,20260514,MATCHED,1,1,1
9010801256,1659CR,20240714,210.55,2,20260514,MATCHED,1,1,1
9010801256,1659CR,20250714,210.55,2,20260514,MATCHED,1,1,1
9010801734,1659CR,20180828,368.2,3,20200922,MATCHED,1,1,1
9010801734,1659CR,20190828,368.2,3,20200922,MATCHED,1,1,1
9010801734,1659CR,20200828,368.2,3,20200922,MATCHED,1,1,1
9010802045,1659C2,20180718,411.25,2,20260518,MATCHED,1,1,1
9010802045,1659C2,20190718,411.25,2,20260518,MATCHED,1,1,1
9010802045,1659C2,20200718,411.25,2,20260518,MATCHED,1,1,1
9010802045,1659C2,20210718,411.25,2,20260518,MATCHED,1,1,1
9010802045,1659C2,20220718,411.25,2,20260518,MATCHED,1,1,1
9010802045,1659C2,20230718,411.25,2,20260518,MATCHED,1,1,1
9010802045,1659C2,20240718,411.25,2,20260518,MATCHED,1,1,1
9010802045,1659C2,20250718,411.25,2,20260518,MATCHED,1,1,1
9010802188,1659CR,20180811,250.9,2,20200614,MATCHED,1,1,1
9010802188,1659CR,20190811,250.9,2,20200614,MATCHED,1,1,1
9010802626,1659C2,20180801,407.5,2,20260501,MATCHED,1,1,1
9010802626,1659C2,20190801,407.5,2,20260501,MATCHED,1,1,1
9010802626,1659C2,20200801,407.5,2,20260501,MATCHED,1,1,1
9010802626,1659C2,20210801,407.5,2,20260501,MATCHED,1,1,1
9010802626,1659C2,20220801,407.5,2,20260501,MATCHED,1,1,1
9010802626,1659C2,20230801,407.5,2,20260501,MATCHED,1,1,1
9010802626,1659C2,20240801,407.5,2,20260501,MATCHED,1,1,1
9010802626,1659C2,20250801,407.5,2,20260501,MATCHED,1,1,1
9010802627,1659CR,20180717,157.28,2,20190319,MATCHED,1,1,1
9010802646,1659CR,20180723,388.9,2,20220724,MATCHED,1,1,1
9010802646,1659CR,20190723,388.9,2,20220724,MATCHED,1,1,1
9010802646,1659CR,20200723,388.9,2,20220724,MATCHED,1,1,1
9010802646,1659CR,20210723,388.9,2,20220724,MATCHED,1,1,1
9010802646,1659CR,20220723,388.9,2,20220724,MATCHED,1,1,1
9010802649,1659CR,20180723,409.4,2,20260523,MATCHED,1,1,1
9010802649,1659CR,20190723,409.4,2,20260523,MATCHED,1,1,1
9010802649,1659CR,20200723,409.4,2,20260523,MATCHED,1,1,1
9010802649,1659CR,20210723,409.4,2,20260523,MATCHED,1,1,1
9010802649,1659CR,20220723,409.4,2,20260523,MATCHED,1,1,1
9010802649,1659CR,20230723,409.4,2,20260523,MATCHED,1,1,1
9010802649,1659CR,20240723,409.4,2,20260523,MATCHED,1,1,1
9010802649,1659CR,20250723,409.4,2,20260523,MATCHED,1,1,1
9010803044,1659C2,20180724,329.25,2,20230731,MATCHED,1,1,1
9010803044,1659C2,20190724,329.25,2,20230731,MATCHED,1,1,1
9010803044,1659C2,20200724,329.25,2,20230731,MATCHED,1,1,1
9010803044,1659C2,20210724,329.25,2,20230731,MATCHED,1,1,1
9010803044,1659C2,20220724,329.25,2,20230731,MATCHED,1,1,1
9010803044,1659C2,20230724,329.25,2,20230731,MATCHED,1,1,1
9010803649,1659C2,20180902,388.75,3,20260502,MATCHED,1,1,1
9010803649,1659C2,20190902,388.75,3,20260502,MATCHED,1,1,1
9010803649,1659C2,20200902,388.75,3,20260502,MATCHED,1,1,1
9010803649,1659C2,20210902,388.75,3,20260502,MATCHED,1,1,1
9010803649,1659C2,20220902,388.75,3,20260502,MATCHED,1,1,1
9010803649,1659C2,20230902,388.75,3,20260502,MATCHED,1,1,1
9010803649,1659C2,20240902,388.75,3,20260502,MATCHED,1,1,1
9010803649,1659C2,20250902,388.75,3,20260502,MATCHED,1,1,1
9010803672,1659C2,20180715,230.5,3,20260515,MATCHED,1,1,1
9010803672,1659C2,20190715,230.5,3,20260515,MATCHED,1,1,1
9010803672,1659C2,20200715,230.5,3,20260515,MATCHED,1,1,1
9010803672,1659C2,20210715,230.5,3,20260515,MATCHED,1,1,1
9010803672,1659C2,20220715,230.5,3,20260515,MATCHED,1,1,1
9010803672,1659C2,20230715,230.5,3,20260515,MATCHED,1,1,1
9010803672,1659C2,20240715,230.5,3,20260515,MATCHED,1,1,1
9010803672,1659C2,20250715,230.5,3,20260515,MATCHED,1,1,1
9010803676,1659C2,20180801,128.5,2,20260501,MATCHED,1,1,1
9010803676,1659C2,20190801,128.5,2,20260501,MATCHED,1,1,1
9010803676,1659C2,20200801,128.5,2,20260501,MATCHED,1,1,1
9010803676,1659C2,20210801,128.5,2,20260501,MATCHED,1,1,1
9010803676,1659C2,20220801,128.5,2,20260501,MATCHED,1,1,1
9010803676,1659C2,20230801,128.5,2,20260501,MATCHED,1,1,1
9010803676,1659C2,20240801,128.5,2,20260501,MATCHED,1,1,1
9010803676,1659C2,20250801,128.5,2,20260501,MATCHED,1,1,1
9010803682,1659CR,20180801,303.6,2,20201013,MATCHED,1,1,1
9010803682,1659CR,20190801,303.6,2,20201013,MATCHED,1,1,1
9010803682,1659CR,20200801,303.6,2,20201013,MATCHED,1,1,1
9010803770,1659CR,20180801,206.95,2,20201002,MATCHED,1,1,1
9010803770,1659CR,20190801,206.95,2,20201002,MATCHED,1,1,1
9010803776,1659C2,20181104,196.75,3,20260504,MATCHED,1,1,1
9010803776,1659C2,20191104,196.75,3,20260504,MATCHED,1,1,1
9010803776,1659C2,20201104,196.75,3,20260504,MATCHED,1,1,1
9010803776,1659C2,20211104,196.75,3,20260504,MATCHED,1,1,1
9010803776,1659C2,20221104,196.75,3,20260504,MATCHED,1,1,1
9010803776,1659C2,20231104,196.75,3,20260504,MATCHED,1,1,1
9010803776,1659C2,20241104,196.75,3,20260504,MATCHED,1,1,1
9010803776,1659C2,20251104,196.75,3,20260504,MATCHED,1,1,1
9010804327,1659C2,20230801,321.5,2,20260501,MATCHED,1,1,1
9010804327,1659C2,20240801,321.5,2,20260501,MATCHED,1,1,1
9010804327,1659C2,20250801,321.5,2,20260501,MATCHED,1,1,1
9010804489,1659CR,20180718,217.2,2,20240116,MATCHED,1,1,1
9010804489,1659CR,20190718,217.2,2,20240116,MATCHED,1,1,1
9010804489,1659CR,20200718,217.2,2,20240116,MATCHED,1,1,1
9010804489,1659CR,20210718,217.2,2,20240116,MATCHED,1,1,1
9010804489,1659CR,20220718,217.2,2,20240116,MATCHED,1,1,1
9010804489,1659CR,20230718,217.2,2,20240116,MATCHED,1,1,1
9010804588,1659C2,20180726,287.25,3,20260526,MATCHED,1,1,1
9010804588,1659C2,20190726,287.25,3,20260526,MATCHED,1,1,1
9010804588,1659C2,20200726,287.25,3,20260526,MATCHED,1,1,1
9010804588,1659C2,20210726,287.25,3,20260526,MATCHED,1,1,1
9010804588,1659C2,20220726,287.25,3,20260526,MATCHED,1,1,1
9010804588,1659C2,20230726,287.25,3,20260526,MATCHED,1,1,1
9010804588,1659C2,20240726,287.25,3,20260526,MATCHED,1,1,1
9010804588,1659C2,20250726,287.25,3,20260526,MATCHED,1,1,1
9010804616,1659C2,20180801,314.75,2,20260501,MATCHED,1,1,1
9010804616,1659C2,20190801,314.75,2,20260501,MATCHED,1,1,1
9010804616,1659C2,20200801,314.75,2,20260501,MATCHED,1,1,1
9010804616,1659C2,20210801,314.75,2,20260501,MATCHED,1,1,1
9010804616,1659C2,20220801,314.75,2,20260501,MATCHED,1,1,1
9010804616,1659C2,20230801,314.75,2,20260501,MATCHED,1,1,1
9010804616,1659C2,20240801,314.75,2,20260501,MATCHED,1,1,1
9010804616,1659C2,20250801,314.75,2,20260501,MATCHED,1,1,1
9010804853,1659C2,20180801,134.75,3,20260501,MATCHED,1,1,1
9010804853,1659C2,20190801,134.75,3,20260501,MATCHED,1,1,1
9010804853,1659C2,20200801,134.75,3,20260501,MATCHED,1,1,1
9010804853,1659C2,20210801,134.75,3,20260501,MATCHED,1,1,1
9010804853,1659C2,20220801,134.75,3,20260501,MATCHED,1,1,1
9010804853,1659C2,20230801,134.75,3,20260501,MATCHED,1,1,1
9010804853,1659C2,20240801,134.75,3,20260501,MATCHED,1,1,1
9010804853,1659C2,20250801,134.75,3,20260501,MATCHED,1,1,1
9010804854,1659C2,20180801,131.5,3,20231227,MATCHED,1,1,1
9010804854,1659C2,20190801,131.5,3,20231227,MATCHED,1,1,1
9010804854,1659C2,20200801,131.5,3,20231227,MATCHED,1,1,1
9010804854,1659C2,20210801,131.5,3,20231227,MATCHED,1,1,1
9010804854,1659C2,20220801,131.5,3,20231227,MATCHED,1,1,1
9010804854,1659C2,20230801,131.5,3,20231227,MATCHED,1,1,1
9010805039,1659CR,20180910,294.08,2,20190501,MATCHED,1,1,1
9010805041,1659C2,20180801,642.5,2,20260501,MATCHED,1,1,1
9010805041,1659C2,20190801,642.5,2,20260501,MATCHED,1,1,1
9010805041,1659C2,20200801,642.5,2,20260501,MATCHED,1,1,1
9010805041,1659C2,20210801,642.5,2,20260501,MATCHED,1,1,1
9010805041,1659C2,20220801,642.5,2,20260501,MATCHED,1,1,1
9010805041,1659C2,20230801,642.5,2,20260501,MATCHED,1,1,1
9010805041,1659C2,20240801,642.5,2,20260501,MATCHED,1,1,1
9010805041,1659C2,20250801,642.5,2,20260501,MATCHED,1,1,1
9010806155,1659CR,20180901,420.93,2,20201010,MATCHED,1,1,1
9010806155,1659CR,20190901,420.93,2,20201010,MATCHED,1,1,1
9010806155,1659CR,20200901,420.93,2,20201010,MATCHED,1,1,1
9010806653,1659C2,20220815,187.0,2,20260515,MATCHED,1,1,1
9010806653,1659C2,20230815,187.0,2,20260515,MATCHED,1,1,1
9010806653,1659C2,20240815,187.0,2,20260515,MATCHED,1,1,1
9010806653,1659C2,20250815,187.0,2,20260515,MATCHED,1,1,1
9010807493,1659C2,20180822,608.75,2,20190425,MATCHED,1,1,1
9010807518,1659C2,20180822,168.5,2,20260522,MATCHED,1,1,1
9010807518,1659C2,20190822,168.5,2,20260522,MATCHED,1,1,1
9010807518,1659C2,20200822,168.5,2,20260522,MATCHED,1,1,1
9010807518,1659C2,20210822,168.5,2,20260522,MATCHED,1,1,1
9010807518,1659C2,20220822,168.5,2,20260522,MATCHED,1,1,1
9010807518,1659C2,20230822,168.5,2,20260522,MATCHED,1,1,1
9010807518,1659C2,20240822,168.5,2,20260522,MATCHED,1,1,1
9010807518,1659C2,20250822,168.5,2,20260522,MATCHED,1,1,1
9010807698,1659CR,20180825,179.35,2,20210524,MATCHED,1,1,1
9010807698,1659CR,20190825,179.35,2,20210524,MATCHED,1,1,1
9010807698,1659CR,20200825,179.35,2,20210524,MATCHED,1,1,1
9010807720,1659CR,20190815,142.1,2,20230105,MATCHED,1,1,1
9010807720,1659CR,20200815,142.1,2,20230105,MATCHED,1,1,1
9010807720,1659CR,20210815,142.1,2,20230105,MATCHED,1,1,1
9010807720,1659CR,20220815,142.1,2,20230105,MATCHED,1,1,1
9010807722,1659C2,20180819,125.0,2,20260519,MATCHED,1,1,1
9010807722,1659C2,20190819,125.0,2,20260519,MATCHED,1,1,1
9010807722,1659C2,20200819,125.0,2,20260519,MATCHED,1,1,1
9010807722,1659C2,20210819,125.0,2,20260519,MATCHED,1,1,1
9010807722,1659C2,20220819,125.0,2,20260519,MATCHED,1,1,1
9010807722,1659C2,20230819,125.0,2,20260519,MATCHED,1,1,1
9010807722,1659C2,20240819,125.0,2,20260519,MATCHED,1,1,1
9010807722,1659C2,20250819,125.0,2,20260519,MATCHED,1,1,1
9010807868,1659CR,20180819,227.9,2,20221206,MATCHED,1,1,1
9010807868,1659CR,20190819,227.9,2,20221206,MATCHED,1,1,1
9010807941,1659C2,20190911,411.25,2,20260511,MATCHED,1,1,1
9010807941,1659C2,20200911,411.25,2,20260511,MATCHED,1,1,1
9010807941,1659C2,20210911,411.25,2,20260511,MATCHED,1,1,1
9010807941,1659C2,20220911,411.25,2,20260511,MATCHED,1,1,1
9010807941,1659C2,20230911,411.25,2,20260511,MATCHED,1,1,1
9010807941,1659C2,20240911,411.25,2,20260511,MATCHED,1,1,1
9010807941,1659C2,20250911,411.25,2,20260511,MATCHED,1,1,1
9010807946,1659C2,20180805,246.75,3,20260505,MATCHED,1,1,1
9010807946,1659C2,20190805,246.75,3,20260505,MATCHED,1,1,1
9010807946,1659C2,20200805,246.75,3,20260505,MATCHED,1,1,1
9010807946,1659C2,20210805,246.75,3,20260505,MATCHED,1,1,1
9010807946,1659C2,20220805,246.75,3,20260505,MATCHED,1,1,1
9010807946,1659C2,20230805,246.75,3,20260505,MATCHED,1,1,1
9010807946,1659C2,20240805,246.75,3,20260505,MATCHED,1,1,1
9010807946,1659C2,20250805,246.75,3,20260505,MATCHED,1,1,1
9010807963,1659C2,20180820,678.5,2,20260520,MATCHED,1,1,1
9010807963,1659C2,20190820,678.5,2,20260520,MATCHED,1,1,1
9010807963,1659C2,20200820,678.5,2,20260520,MATCHED,1,1,1
9010807963,1659C2,20210820,678.5,2,20260520,MATCHED,1,1,1
9010807963,1659C2,20220820,678.5,2,20260520,MATCHED,1,1,1
9010807963,1659C2,20230820,678.5,2,20260520,MATCHED,1,1,1
9010807963,1659C2,20240820,678.5,2,20260520,MATCHED,1,1,1
9010807963,1659C2,20250820,678.5,2,20260520,MATCHED,1,1,1
9010808545,1659C2,20180901,577.0,2,20260501,MATCHED,1,1,1
9010808545,1659C2,20190901,577.0,2,20260501,MATCHED,1,1,1
9010808545,1659C2,20200901,577.0,2,20260501,MATCHED,1,1,1
9010808545,1659C2,20210901,577.0,2,20260501,MATCHED,1,1,1
9010808545,1659C2,20220901,577.0,2,20260501,MATCHED,1,1,1
9010808545,1659C2,20230901,577.0,2,20260501,MATCHED,1,1,1
9010808545,1659C2,20240901,577.0,2,20260501,MATCHED,1,1,1
9010808545,1659C2,20250901,577.0,2,20260501,MATCHED,1,1,1
9010808553,1659C2,20180901,401.65,2,20260501,MATCHED,1,1,1
9010808553,1659C2,20190901,401.65,2,20260501,MATCHED,1,1,1
9010808553,1659C2,20200901,401.65,2,20260501,MATCHED,1,1,1
9010808553,1659C2,20210901,401.65,2,20260501,MATCHED,1,1,1
9010808553,1659C2,20220901,401.65,2,20260501,MATCHED,1,1,1
9010808553,1659C2,20230901,401.65,2,20260501,MATCHED,1,1,1
9010808553,1659C2,20240901,401.65,2,20260501,MATCHED,1,1,1
9010808553,1659C2,20250901,401.65,2,20260501,MATCHED,1,1,1
9010808831,1659C2,20180826,138.25,2,20260526,MATCHED,1,1,1
9010808831,1659C2,20190826,138.25,2,20260526,MATCHED,1,1,1
9010808831,1659C2,20200826,138.25,2,20260526,MATCHED,1,1,1
9010808831,1659C2,20210826,138.25,2,20260526,MATCHED,1,1,1
9010808831,1659C2,20220826,138.25,2,20260526,MATCHED,1,1,1
9010808831,1659C2,20230826,138.25,2,20260526,MATCHED,1,1,1
9010808831,1659C2,20240826,138.25,2,20260526,MATCHED,1,1,1
9010808831,1659C2,20250826,138.25,2,20260526,MATCHED,1,1,1
9010808901,1659C2,20180815,199.75,2,20210221,MATCHED,1,1,1
9010808901,1659C2,20190815,199.75,2,20210221,MATCHED,1,1,1
9010808901,1659C2,20200815,199.75,2,20210221,MATCHED,1,1,1
9010809361,1659CS,20180915,141.31,2,20260515,MATCHED,1,1,1
9010809361,1659CS,20190915,141.31,2,20260515,MATCHED,1,1,1
9010809361,1659CS,20200915,141.31,2,20260515,MATCHED,1,1,1
9010809361,1659CS,20210915,141.31,2,20260515,MATCHED,1,1,1
9010809361,1659CS,20220915,141.31,2,20260515,MATCHED,1,1,1
9010809361,1659CS,20230915,141.31,2,20260515,MATCHED,1,1,1
9010809361,1659CS,20240915,141.31,2,20260515,MATCHED,1,1,1
9010809361,1659CS,20250915,141.31,2,20260515,MATCHED,1,1,1
9010809739,1659CR,20180908,386.44,2,20240528,MATCHED,1,1,1
9010809739,1659CR,20190908,386.44,2,20240528,MATCHED,1,1,1
9010809739,1659CR,20200908,386.44,2,20240528,MATCHED,1,1,1
9010809739,1659CR,20210908,386.44,2,20240528,MATCHED,1,1,1
9010809739,1659CR,20220908,386.44,2,20240528,MATCHED,1,1,1
9010809739,1659CR,20230908,386.44,2,20240528,MATCHED,1,1,1
9010809977,1659C2,20180903,138.25,2,20260503,MATCHED,1,1,1
9010809977,1659C2,20190903,138.25,2,20260503,MATCHED,1,1,1
9010809977,1659C2,20200903,138.25,2,20260503,MATCHED,1,1,1
9010809977,1659C2,20210903,138.25,2,20260503,MATCHED,1,1,1
9010809977,1659C2,20220903,138.25,2,20260503,MATCHED,1,1,1
9010809977,1659C2,20230903,138.25,2,20260503,MATCHED,1,1,1
9010809977,1659C2,20240903,138.25,2,20260503,MATCHED,1,1,1
9010809977,1659C2,20250903,138.25,2,20260503,MATCHED,1,1,1
9010810228,1659CR,20180821,163.2,2,20250721,MATCHED,1,1,1
9010810228,1659CR,20190821,163.2,2,20250721,MATCHED,1,1,1
9010810228,1659CR,20200821,163.2,2,20250721,MATCHED,1,1,1
9010810228,1659CR,20210821,163.2,2,20250721,MATCHED,1,1,1
9010810228,1659CR,20220821,163.2,2,20250721,MATCHED,1,1,1
9010810228,1659CR,20230821,163.2,2,20250721,MATCHED,1,1,1
9010810228,1659CR,20240821,163.2,2,20250721,MATCHED,1,1,1
9010810691,1659CR,20191020,179.35,2,20250318,MATCHED,1,1,1
9010810691,1659CR,20201020,179.35,2,20250318,MATCHED,1,1,1
9010810691,1659CR,20211020,179.35,2,20250318,MATCHED,1,1,1
9010810691,1659CR,20221020,179.35,2,20250318,MATCHED,1,1,1
9010810691,1659CR,20231020,179.35,2,20250318,MATCHED,1,1,1
9010810691,1659CR,20241020,179.35,2,20250318,MATCHED,1,1,1
9010811306,1659CR,20180922,358.48,2,20210308,MATCHED,1,1,1
9010811306,1659CR,20190922,358.48,2,20210308,MATCHED,1,1,1
9010811306,1659CR,20200922,358.48,2,20210308,MATCHED,1,1,1
9010811382,1659C2,20180922,269.65,2,20260522,MATCHED,1,1,1
9010811382,1659C2,20190922,269.65,2,20260522,MATCHED,1,1,1
9010811382,1659C2,20200922,269.65,2,20260522,MATCHED,1,1,1
9010811382,1659C2,20210922,269.65,2,20260522,MATCHED,1,1,1
9010811382,1659C2,20220922,269.65,2,20260522,MATCHED,1,1,1
9010811382,1659C2,20230922,269.65,2,20260522,MATCHED,1,1,1
9010811382,1659C2,20240922,269.65,2,20260522,MATCHED,1,1,1
9010811382,1659C2,20250922,269.65,2,20260522,MATCHED,1,1,1
9010811385,1659C2,20180922,321.5,2,20260522,MATCHED,1,1,1
9010811385,1659C2,20190922,321.5,2,20260522,MATCHED,1,1,1
9010811385,1659C2,20200922,321.5,2,20260522,MATCHED,1,1,1
9010811385,1659C2,20210922,321.5,2,20260522,MATCHED,1,1,1
9010811385,1659C2,20220922,321.5,2,20260522,MATCHED,1,1,1
9010811385,1659C2,20230922,321.5,2,20260522,MATCHED,1,1,1
9010811385,1659C2,20240922,321.5,2,20260522,MATCHED,1,1,1
9010811385,1659C2,20250922,321.5,2,20260522,MATCHED,1,1,1
9010811386,1659C2,20180922,265.4,2,20260522,MATCHED,1,1,1
9010811386,1659C2,20190922,265.4,2,20260522,MATCHED,1,1,1
9010811386,1659C2,20200922,265.4,2,20260522,MATCHED,1,1,1
9010811386,1659C2,20210922,265.4,2,20260522,MATCHED,1,1,1
9010811386,1659C2,20220922,265.4,2,20260522,MATCHED,1,1,1
9010811386,1659C2,20230922,265.4,2,20260522,MATCHED,1,1,1
9010811386,1659C2,20240922,265.4,2,20260522,MATCHED,1,1,1
9010811386,1659C2,20250922,265.4,2,20260522,MATCHED,1,1,1
9010811998,1659CR,20180915,548.0,2,20230815,MATCHED,1,1,1
9010811998,1659CR,20190915,548.0,2,20230815,MATCHED,1,1,1
9010811998,1659CR,20200915,548.0,2,20230815,MATCHED,1,1,1
9010811998,1659CR,20210915,548.0,2,20230815,MATCHED,1,1,1
9010811998,1659CR,20220915,548.0,2,20230815,MATCHED,1,1,1
9010812079,1659CR,20180911,188.1,2,20210517,MATCHED,1,1,1
9010812079,1659CR,20190911,188.1,2,20210517,MATCHED,1,1,1
9010812225,1659C2,20181112,488.5,2,20260512,MATCHED,1,1,1
9010812225,1659C2,20191112,488.5,2,20260512,MATCHED,1,1,1
9010812225,1659C2,20201112,488.5,2,20260512,MATCHED,1,1,1
9010812225,1659C2,20211112,488.5,2,20260512,MATCHED,1,1,1
9010812225,1659C2,20221112,488.5,2,20260512,MATCHED,1,1,1
9010812225,1659C2,20231112,488.5,2,20260512,MATCHED,1,1,1
9010812225,1659C2,20241112,488.5,2,20260512,MATCHED,1,1,1
9010812225,1659C2,20251112,488.5,2,20260512,MATCHED,1,1,1
9010813196,1659C2,20180915,254.75,4,20260515,MATCHED,1,1,1
9010813196,1659C2,20190915,254.75,4,20260515,MATCHED,1,1,1
9010813286,1659CR,20181001,326.32,2,20250530,MATCHED,1,1,1
9010813286,1659CR,20191001,326.32,2,20250530,MATCHED,1,1,1
9010813286,1659CR,20201001,326.32,2,20250530,MATCHED,1,1,1
9010813286,1659CR,20211001,326.32,2,20250530,MATCHED,1,1,1
9010813286,1659CR,20221001,326.32,2,20250530,MATCHED,1,1,1
9010813286,1659CR,20231001,326.32,2,20250530,MATCHED,1,1,1
9010813286,1659CR,20241001,326.32,2,20250530,MATCHED,1,1,1
9010813387,1659C2,20181002,689.8,3,20260227,MATCHED,1,1,1
9010813387,1659C2,20191002,689.8,3,20260227,MATCHED,1,1,1
9010813387,1659C2,20201002,689.8,3,20260227,MATCHED,1,1,1
9010813387,1659C2,20211002,689.8,3,20260227,MATCHED,1,1,1
9010813387,1659C2,20221002,689.8,3,20260227,MATCHED,1,1,1
9010813387,1659C2,20231002,689.8,3,20260227,MATCHED,1,1,1
9010813387,1659C2,20241002,689.8,3,20260227,MATCHED,1,1,1
9010813387,1659C2,20251002,689.8,3,20260227,MATCHED,1,1,1
9010813388,1659C2,20181002,406.9,3,20260502,MATCHED,1,1,1
9010813388,1659C2,20191002,406.9,3,20260502,MATCHED,1,1,1
9010813388,1659C2,20201002,406.9,3,20260502,MATCHED,1,1,1
9010813388,1659C2,20211002,406.9,3,20260502,MATCHED,1,1,1
9010813388,1659C2,20221002,406.9,3,20260502,MATCHED,1,1,1
9010813388,1659C2,20231002,406.9,3,20260502,MATCHED,1,1,1
9010813388,1659C2,20241002,406.9,3,20260502,MATCHED,1,1,1
9010813388,1659C2,20251002,406.9,3,20260502,MATCHED,1,1,1
9010813391,1659SR,20181101,332.52,2,20220408,MATCHED,1,1,1
9010813391,1659SR,20191101,332.52,2,20220408,MATCHED,1,1,1
9010813391,1659SR,20201101,332.52,2,20220408,MATCHED,1,1,1
9010813391,1659SR,20211101,332.52,2,20220408,MATCHED,1,1,1
9010813392,1659C2,20181001,373.75,2,20260501,MATCHED,1,1,1
9010813392,1659C2,20191001,373.75,2,20260501,MATCHED,1,1,1
9010813392,1659C2,20201001,373.75,2,20260501,MATCHED,1,1,1
9010813392,1659C2,20211001,373.75,2,20260501,MATCHED,1,1,1
9010813392,1659C2,20221001,373.75,2,20260501,MATCHED,1,1,1
9010813392,1659C2,20231001,373.75,2,20260501,MATCHED,1,1,1
9010813392,1659C2,20241001,373.75,2,20260501,MATCHED,1,1,1
9010813392,1659C2,20251001,373.75,2,20260501,MATCHED,1,1,1
9010813427,1659C2,20210926,112.75,2,20250726,MATCHED,1,1,1
9010813955,1659CR,20181007,505.5,2,20260507,MATCHED,1,1,1
9010813955,1659CR,20191007,505.5,2,20260507,MATCHED,1,1,1
9010813955,1659CR,20201007,505.5,2,20260507,MATCHED,1,1,1
9010813955,1659CR,20211007,505.5,2,20260507,MATCHED,1,1,1
9010813955,1659CR,20221007,505.5,2,20260507,MATCHED,1,1,1
9010813955,1659CR,20231007,505.5,2,20260507,MATCHED,1,1,1
9010813955,1659CR,20241007,505.5,2,20260507,MATCHED,1,1,1
9010813955,1659CR,20251007,505.5,2,20260507,MATCHED,1,1,1
9010814115,1659C2,20181001,230.5,2,20260501,MATCHED,1,1,1
9010814115,1659C2,20191001,230.5,2,20260501,MATCHED,1,1,1
9010814115,1659C2,20201001,230.5,2,20260501,MATCHED,1,1,1
9010814115,1659C2,20211001,230.5,2,20260501,MATCHED,1,1,1
9010814115,1659C2,20221001,230.5,2,20260501,MATCHED,1,1,1
9010814115,1659C2,20231001,230.5,2,20260501,MATCHED,1,1,1
9010814115,1659C2,20241001,230.5,2,20260501,MATCHED,1,1,1
9010814115,1659C2,20251001,230.5,2,20260501,MATCHED,1,1,1
9010814362,1659C2,20181010,254.75,2,20260510,MATCHED,1,1,1
9010814362,1659C2,20191010,254.75,2,20260510,MATCHED,1,1,1
