COMPANY_CODE,POLICY_NUMBER,BENEFIT_SEQ,GROUP_CENS_NAME_ID,EFFECTIVE_DATE,RECORD_SEQUENCE,SEQ,TREATY_CODE,TREATY_TYPE,TREATY_OVERRIDE,AMT_REIN_OVRD,AMOUNT_REINSURED,TREATY_ALLOC_PCT,GROSS_REIN_PREM,FLAT_EXTRA_PREM,NORMAL_EXP_ALLOW,SUBSTD_EXP_ALLOW,FLAT_X_EXP_ALLOW,LAST_PREM_PAY_DATE,RECOVERY_DATE,RECOVERY_AMOUNT,CONVB_UWCLS,CONVB_ISSUE_DATE,CONV_ISSUE_AGE,LOANS,SURRENDERS,DIVIDENDS,REIN_KEY0
03          ,9011230043   ,          1,                 0,      20030623,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333030343320203031303030303030303032303033303632333030303130303031
03          ,9011230043   ,          1,                 0,      20030623,              2,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333030343320203031303030303030303032303033303632333030303230303031
03          ,9011230043   ,          1,                 0,      20050630,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,          15.17,            .00,            2.43,             .00,             .00,          20050623,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333030343320203031303030303030303032303035303633303030303130303031
03          ,9011230043   ,          1,                 0,      20050731,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,          15.17,            .00,            2.43,             .00,             .00,          20050723,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333030343320203031303030303030303032303035303733313030303130303031
03          ,9011230043   ,          1,                 0,      20030623,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333030343320203031303030303030303032303033303632333030303130303032
03          ,9011230043   ,          1,                 0,      20030623,              2,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333030343320203031303030303030303032303033303632333030303230303032
03          ,9011230043   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,          15.17,            .00,            2.43,             .00,             .00,          20050623,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333030343320203031303030303030303032303035303633303030303130303032
03          ,9011230043   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,          15.17,            .00,            2.43,             .00,             .00,          20050723,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333030343320203031303030303030303032303035303733313030303130303032
03          ,9011230043   ,          1,                 0,      20030623,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333030343320203031303030303030303032303033303632333030303130303033
03          ,9011230043   ,          1,                 0,      20030623,              2,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333030343320203031303030303030303032303033303632333030303230303033
03          ,9011230043   ,          1,                 0,      20050630,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,          15.17,            .00,            2.43,             .00,             .00,          20050623,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333030343320203031303030303030303032303035303633303030303130303033
03          ,9011230043   ,          1,                 0,      20050731,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,          15.17,            .00,            2.43,             .00,             .00,          20050723,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333030343320203031303030303030303032303035303733313030303130303033
03          ,9011230763   ,          1,                 0,      20030801,              1,     1,L14        ,A          ,N              ,N            ,         1666.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363320203031303030303030303032303033303830313030303130303031
03          ,9011230763   ,          1,                 0,      20030801,              2,     1,L14        ,A          ,N              ,N            ,         1666.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363320203031303030303030303032303033303830313030303230303031
03          ,9011230763   ,          1,                 0,      20050630,              1,     1,L14        ,A          ,N              ,N            ,         1666.50,         33.3300,           6.42,            .00,            1.16,             .00,             .00,          20050601,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363320203031303030303030303032303035303633303030303130303031
03          ,9011230763   ,          1,                 0,      20050731,              1,     1,L14        ,A          ,N              ,N            ,         1666.50,         33.3300,           6.42,            .00,            1.16,             .00,             .00,          20050701,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363320203031303030303030303032303035303733313030303130303031
03          ,9011230763   ,          1,                 0,      20030801,              1,     2,L14CSI     ,A          ,N              ,N            ,         1666.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363320203031303030303030303032303033303830313030303130303032
03          ,9011230763   ,          1,                 0,      20030801,              2,     2,L14CSI     ,A          ,N              ,N            ,         1666.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363320203031303030303030303032303033303830313030303230303032
03          ,9011230763   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         1666.50,         33.3300,           6.42,            .00,            1.16,             .00,             .00,          20050601,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363320203031303030303030303032303035303633303030303130303032
03          ,9011230763   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         1666.50,         33.3300,           6.42,            .00,            1.16,             .00,             .00,          20050701,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363320203031303030303030303032303035303733313030303130303032
03          ,9011230763   ,          1,                 0,      20030801,              1,     3,L14CSO     ,A          ,N              ,N            ,         1667.00,         33.3400,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363320203031303030303030303032303033303830313030303130303033
03          ,9011230763   ,          1,                 0,      20030801,              2,     3,L14CSO     ,A          ,N              ,N            ,         1667.00,         33.3400,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363320203031303030303030303032303033303830313030303230303033
03          ,9011230763   ,          1,                 0,      20050630,              1,     3,L14CSO     ,A          ,N              ,N            ,         1667.00,         33.3400,           6.42,            .00,            1.16,             .00,             .00,          20050601,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363320203031303030303030303032303035303633303030303130303033
03          ,9011230763   ,          1,                 0,      20050731,              1,     3,L14CSO     ,A          ,N              ,N            ,         1667.00,         33.3400,           6.42,            .00,            1.16,             .00,             .00,          20050701,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363320203031303030303030303032303035303733313030303130303033
03          ,9011230767   ,          1,                 0,      20030625,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363720203031303030303030303032303033303632353030303130303031
03          ,9011230767   ,          1,                 0,      20030625,              2,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363720203031303030303030303032303033303632353030303230303031
03          ,9011230767   ,          1,                 0,      20050630,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,          20.75,            .00,            3.32,             .00,             .00,          20050625,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363720203031303030303030303032303035303633303030303130303031
03          ,9011230767   ,          1,                 0,      20050731,              1,     1,L14        ,A          ,N              ,N            ,         8332.50,         33.3300,          20.75,            .00,            3.32,             .00,             .00,          20050725,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363720203031303030303030303032303035303733313030303130303031
03          ,9011230767   ,          1,                 0,      20030625,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363720203031303030303030303032303033303632353030303130303032
03          ,9011230767   ,          1,                 0,      20030625,              2,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363720203031303030303030303032303033303632353030303230303032
03          ,9011230767   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,          20.75,            .00,            3.32,             .00,             .00,          20050625,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363720203031303030303030303032303035303633303030303130303032
03          ,9011230767   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         8332.50,         33.3300,          20.75,            .00,            3.32,             .00,             .00,          20050725,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363720203031303030303030303032303035303733313030303130303032
03          ,9011230767   ,          1,                 0,      20030625,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363720203031303030303030303032303033303632353030303130303033
03          ,9011230767   ,          1,                 0,      20030625,              2,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363720203031303030303030303032303033303632353030303230303033
03          ,9011230767   ,          1,                 0,      20050630,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,          20.75,            .00,            3.32,             .00,             .00,          20050625,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363720203031303030303030303032303035303633303030303130303033
03          ,9011230767   ,          1,                 0,      20050731,              1,     3,L14CSO     ,A          ,N              ,N            ,         8335.00,         33.3400,          20.75,            .00,            3.32,             .00,             .00,          20050725,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333037363720203031303030303030303032303035303733313030303130303033
03          ,9011231670   ,          1,                 0,      20030714,              1,     1,L14        ,A          ,N              ,N            ,         3333.00,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333136373020203031303030303030303032303033303731343030303130303031
03          ,9011231670   ,          1,                 0,      20030714,              2,     1,L14        ,A          ,N              ,N            ,         3333.00,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333136373020203031303030303030303032303033303731343030303230303031
03          ,9011231670   ,          1,                 0,      20050630,              1,     1,L14        ,A          ,N              ,N            ,         3333.00,         33.3300,          15.80,            .00,            2.84,             .00,             .00,          20050614,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333136373020203031303030303030303032303035303633303030303130303031
03          ,9011231670   ,          1,                 0,      20050731,              1,     1,L14        ,A          ,N              ,N            ,         3333.00,         33.3300,          15.80,            .00,            2.84,             .00,             .00,          20050714,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333136373020203031303030303030303032303035303733313030303130303031
03          ,9011231670   ,          1,                 0,      20030714,              1,     2,L14CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333136373020203031303030303030303032303033303731343030303130303032
03          ,9011231670   ,          1,                 0,      20030714,              2,     2,L14CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333136373020203031303030303030303032303033303731343030303230303032
03          ,9011231670   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,          15.80,            .00,            2.84,             .00,             .00,          20050614,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333136373020203031303030303030303032303035303633303030303130303032
03          ,9011231670   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,          15.80,            .00,            2.84,             .00,             .00,          20050714,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333136373020203031303030303030303032303035303733313030303130303032
03          ,9011231670   ,          1,                 0,      20030714,              1,     3,L14CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333136373020203031303030303030303032303033303731343030303130303033
03          ,9011231670   ,          1,                 0,      20030714,              2,     3,L14CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333136373020203031303030303030303032303033303731343030303230303033
03          ,9011231670   ,          1,                 0,      20050630,              1,     3,L14CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,          15.80,            .00,            2.84,             .00,             .00,          20050614,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333136373020203031303030303030303032303035303633303030303130303033
03          ,9011231670   ,          1,                 0,      20050731,              1,     3,L14CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,          15.80,            .00,            2.84,             .00,             .00,          20050714,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333136373020203031303030303030303032303035303733313030303130303033
03          ,9011231856   ,          1,                 0,      20030711,              1,     1,L14        ,A          ,N              ,N            ,         4999.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333138353620203031303030303030303032303033303731313030303130303031
03          ,9011231856   ,          1,                 0,      20030711,              2,     1,L14        ,A          ,N              ,N            ,         4999.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333138353620203031303030303030303032303033303731313030303230303031
03          ,9011231856   ,          1,                 0,      20050630,              1,     1,L14        ,A          ,N              ,N            ,         4999.50,         33.3300,          40.25,            .00,            7.25,             .00,             .00,          20050611,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333138353620203031303030303030303032303035303633303030303130303031
03          ,9011231856   ,          1,                 0,      20050731,              1,     1,L14        ,A          ,N              ,N            ,         4999.50,         33.3300,          40.25,            .00,            7.25,             .00,             .00,          20050711,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333138353620203031303030303030303032303035303733313030303130303031
03          ,9011231856   ,          1,                 0,      20030711,              1,     2,L14CSI     ,A          ,N              ,N            ,         4999.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333138353620203031303030303030303032303033303731313030303130303032
03          ,9011231856   ,          1,                 0,      20030711,              2,     2,L14CSI     ,A          ,N              ,N            ,         4999.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333138353620203031303030303030303032303033303731313030303230303032
03          ,9011231856   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         4999.50,         33.3300,          40.25,            .00,            7.25,             .00,             .00,          20050611,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333138353620203031303030303030303032303035303633303030303130303032
03          ,9011231856   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         4999.50,         33.3300,          40.25,            .00,            7.25,             .00,             .00,          20050711,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333138353620203031303030303030303032303035303733313030303130303032
03          ,9011231856   ,          1,                 0,      20030711,              1,     3,L14CSO     ,A          ,N              ,N            ,         5001.00,         33.3400,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333138353620203031303030303030303032303033303731313030303130303033
03          ,9011231856   ,          1,                 0,      20030711,              2,     3,L14CSO     ,A          ,N              ,N            ,         5001.00,         33.3400,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333138353620203031303030303030303032303033303731313030303230303033
03          ,9011231856   ,          1,                 0,      20050630,              1,     3,L14CSO     ,A          ,N              ,N            ,         5001.00,         33.3400,          40.26,            .00,            7.25,             .00,             .00,          20050611,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333138353620203031303030303030303032303035303633303030303130303033
03          ,9011231856   ,          1,                 0,      20050731,              1,     3,L14CSO     ,A          ,N              ,N            ,         5001.00,         33.3400,          40.26,            .00,            7.25,             .00,             .00,          20050711,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333138353620203031303030303030303032303035303733313030303130303033
03          ,9011232740   ,          1,                 0,      20030801,              1,     1,L14        ,A          ,N              ,N            ,         2333.10,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333237343020203031303030303030303032303033303830313030303130303031
03          ,9011232740   ,          1,                 0,      20030801,              2,     1,L14        ,A          ,N              ,N            ,         2333.10,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333237343020203031303030303030303032303033303830313030303230303031
03          ,9011232740   ,          1,                 0,      20050630,              1,     1,L14        ,A          ,N              ,N            ,         2333.10,         33.3300,           8.98,            .00,            1.62,             .00,             .00,          20050601,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333237343020203031303030303030303032303035303633303030303130303031
03          ,9011232740   ,          1,                 0,      20050731,              1,     1,L14        ,A          ,N              ,N            ,         2333.10,         33.3300,           8.98,            .00,            1.62,             .00,             .00,          20050701,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333237343020203031303030303030303032303035303733313030303130303031
03          ,9011232740   ,          1,                 0,      20030801,              1,     2,L14CSI     ,A          ,N              ,N            ,         2333.10,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333237343020203031303030303030303032303033303830313030303130303032
03          ,9011232740   ,          1,                 0,      20030801,              2,     2,L14CSI     ,A          ,N              ,N            ,         2333.10,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333237343020203031303030303030303032303033303830313030303230303032
03          ,9011232740   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         2333.10,         33.3300,           8.98,            .00,            1.62,             .00,             .00,          20050601,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333237343020203031303030303030303032303035303633303030303130303032
03          ,9011232740   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         2333.10,         33.3300,           8.98,            .00,            1.62,             .00,             .00,          20050701,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333237343020203031303030303030303032303035303733313030303130303032
03          ,9011232740   ,          1,                 0,      20030801,              1,     3,L14CSO     ,A          ,N              ,N            ,         2333.80,         33.3400,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333237343020203031303030303030303032303033303830313030303130303033
03          ,9011232740   ,          1,                 0,      20030801,              2,     3,L14CSO     ,A          ,N              ,N            ,         2333.80,         33.3400,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333237343020203031303030303030303032303033303830313030303230303033
03          ,9011232740   ,          1,                 0,      20050630,              1,     3,L14CSO     ,A          ,N              ,N            ,         2333.80,         33.3400,           8.99,            .00,            1.62,             .00,             .00,          20050601,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333237343020203031303030303030303032303035303633303030303130303033
03          ,9011232740   ,          1,                 0,      20050731,              1,     3,L14CSO     ,A          ,N              ,N            ,         2333.80,         33.3400,           8.99,            .00,            1.62,             .00,             .00,          20050701,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333237343020203031303030303030303032303035303733313030303130303033
03          ,9011233593   ,          1,                 0,      20030805,              1,     1,L14        ,A          ,N              ,N            ,         1666.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333335393320203031303030303030303032303033303830353030303130303031
03          ,9011233593   ,          1,                 0,      20030805,              2,     1,L14        ,A          ,N              ,N            ,         1666.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333335393320203031303030303030303032303033303830353030303230303031
03          ,9011233593   ,          1,                 0,      20050630,              1,     1,L14        ,A          ,N              ,N            ,         1666.50,         33.3300,          13.02,            .00,            2.34,             .00,             .00,          20050605,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333335393320203031303030303030303032303035303633303030303130303031
03          ,9011233593   ,          1,                 0,      20050731,              1,     1,L14        ,A          ,N              ,N            ,         1666.50,         33.3300,          13.02,            .00,            2.34,             .00,             .00,          20050705,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333335393320203031303030303030303032303035303733313030303130303031
03          ,9011233593   ,          1,                 0,      20030805,              1,     2,L14CSI     ,A          ,N              ,N            ,         1666.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333335393320203031303030303030303032303033303830353030303130303032
03          ,9011233593   ,          1,                 0,      20030805,              2,     2,L14CSI     ,A          ,N              ,N            ,         1666.50,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333335393320203031303030303030303032303033303830353030303230303032
03          ,9011233593   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         1666.50,         33.3300,          13.02,            .00,            2.34,             .00,             .00,          20050605,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333335393320203031303030303030303032303035303633303030303130303032
03          ,9011233593   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         1666.50,         33.3300,          13.02,            .00,            2.34,             .00,             .00,          20050705,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333335393320203031303030303030303032303035303733313030303130303032
03          ,9011233593   ,          1,                 0,      20030805,              1,     3,L14CSO     ,A          ,N              ,N            ,         1667.00,         33.3400,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333335393320203031303030303030303032303033303830353030303130303033
03          ,9011233593   ,          1,                 0,      20030805,              2,     3,L14CSO     ,A          ,N              ,N            ,         1667.00,         33.3400,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333335393320203031303030303030303032303033303830353030303230303033
03          ,9011233593   ,          1,                 0,      20050630,              1,     3,L14CSO     ,A          ,N              ,N            ,         1667.00,         33.3400,          13.02,            .00,            2.34,             .00,             .00,          20050605,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333335393320203031303030303030303032303035303633303030303130303033
03          ,9011233593   ,          1,                 0,      20050731,              1,     3,L14CSO     ,A          ,N              ,N            ,         1667.00,         33.3400,          13.02,            .00,            2.34,             .00,             .00,          20050705,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333335393320203031303030303030303032303035303733313030303130303033
03          ,9011233776   ,          1,                 0,      20030807,              1,     1,L14        ,A          ,N              ,N            ,         3333.00,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333337373620203031303030303030303032303033303830373030303130303031
03          ,9011233776   ,          1,                 0,      20030807,              2,     1,L14        ,A          ,N              ,N            ,         3333.00,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333337373620203031303030303030303032303033303830373030303230303031
03          ,9011233776   ,          1,                 0,      20050630,              1,     1,L14        ,A          ,N              ,N            ,         3333.00,         33.3300,          17.40,            .00,            3.13,             .00,             .00,          20050607,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333337373620203031303030303030303032303035303633303030303130303031
03          ,9011233776   ,          1,                 0,      20050731,              1,     1,L14        ,A          ,N              ,N            ,         3333.00,         33.3300,          17.40,            .00,            3.13,             .00,             .00,          20050707,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333337373620203031303030303030303032303035303733313030303130303031
03          ,9011233776   ,          1,                 0,      20030807,              1,     2,L14CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333337373620203031303030303030303032303033303830373030303130303032
03          ,9011233776   ,          1,                 0,      20030807,              2,     2,L14CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333337373620203031303030303030303032303033303830373030303230303032
03          ,9011233776   ,          1,                 0,      20050630,              1,     2,L14CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,          17.40,            .00,            3.13,             .00,             .00,          20050607,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333337373620203031303030303030303032303035303633303030303130303032
03          ,9011233776   ,          1,                 0,      20050731,              1,     2,L14CSI     ,A          ,N              ,N            ,         3333.00,         33.3300,          17.40,            .00,            3.13,             .00,             .00,          20050707,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333337373620203031303030303030303032303035303733313030303130303032
03          ,9011233776   ,          1,                 0,      20030807,              1,     3,L14CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333337373620203031303030303030303032303033303830373030303130303033
03          ,9011233776   ,          1,                 0,      20030807,              2,     3,L14CSO     ,A          ,N              ,N            ,         3334.00,         33.3400,            .00,            .00,             .00,             .00,             .00,                 0,            0,            .00,           ,               0,             0,        .00,        .00,        .00,0x30333930313132333337373620203031303030303030303032303033303830373030303230303033
