Row_Type,Overall_Result,Check_Name,Check_Result,What_We_Checked,Records_Reviewed,Looked_Fine,Problems_Found,Problem_Detail,When_It_Ran,Run_ID,Data_Folder,Rules_Executed,Rules_Passed,Rules_Failed,Rules_Not_Run,Rules_Error,Data_Conformance_Accuracy_Percent,Data_Conformance_Accuracy_Display,Validation_Guide_File,Validation_Manifest_File
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7687J3' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7687J3' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7687J3' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7690DT' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7690DT' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '778FTR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '778FTR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7SDT10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7SDT10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7SDT10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7SDT10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7SDT10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7SDT10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '901ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '901ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '901ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '901ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9065WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9065WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '910RWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '910RWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '910RWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '910RWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '910RWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '910RWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '910RWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '960ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '960ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '960SWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '960SWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '965ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '965ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '976659' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '976659' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '976659' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '976659' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '976659' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '976659' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '976659' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '976659' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9896WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9896WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '996ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '996ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '996ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '996ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9ADB10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9ADB10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9ADB10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9ADB10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9ADB10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9ADB10' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9L01WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9L01WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9L01WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9L01WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9POADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9POADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan 'A60MIR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan 'A96DAR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '1SALMI' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '578CTR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '57ATCR' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '719CDT' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '7647SP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9085WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '90OLWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '90PDTH' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '90POWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '910SWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '920ADB' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '934JWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '934SWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '943CWP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
PROBLEM,FAILED — problems were found that need attention,Mortality Table Must Exist in QuikQxs,FAILED — problems were found that need attention,Ensure every populated normalized MORT value on applicable plan-value tables exists exactly once in QuikQxs.,508,245,263,QuikPlTv plan '9595WP' contains a blank mortality table.,2026-07-19 10:39:48,DG-20260719_103948_301450,Q:\CSO\CSO_Test_6_30_2026,,,,,,,,,
