reconstructed_claim_id,derivation_candidate_id,policy_number,claim_family,lifecycle_status,claim_subtype,first_activity_date,transaction_codes,activity_class,mpaid,mface,netdb,mintamt,annual_recurrence_flag,reason_excluded,pattern_id,hold_category,governance_status,production_dbf_flag,exclude_from_uat_emit,exclude_from_uat_dbf,rulebook_lineage
RC-9011042625-1-SURRENDER_CLAIM-C1-20220701,QDC-RC-9011042625-1-SURRENDER_CLAIM-C1-20220701,9011042625,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,20220701,0411|0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,9.65,N,BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011042625-1-SURRENDER_CLAIM-C2-20230101,QDC-RC-9011042625-1-SURRENDER_CLAIM-C2-20230101,9011042625,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,20230101,0411|0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,12.16,N,BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011042625-1-SURRENDER_CLAIM-C3-20230614,QDC-RC-9011042625-1-SURRENDER_CLAIM-C3-20230614,9011042625,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20230614,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,11.76,N,BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011042625-1-SURRENDER_CLAIM-C4-20240621,QDC-RC-9011042625-1-SURRENDER_CLAIM-C4-20240621,9011042625,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20240621,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,11.16,N,BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011042625-1-SURRENDER_CLAIM-C5-20250701,QDC-RC-9011042625-1-SURRENDER_CLAIM-C5-20250701,9011042625,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20250701,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,33.38,N,BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011045768-1-SURRENDER_CLAIM-C0-20180918,QDC-RC-9011045768-1-SURRENDER_CLAIM-C0-20180918,9011045768,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20180918,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,84.18,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011045768-1-SURRENDER_CLAIM-C1-20190918,QDC-RC-9011045768-1-SURRENDER_CLAIM-C1-20190918,9011045768,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20190918,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,90.91,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011045768-1-SURRENDER_CLAIM-C2-20200918,QDC-RC-9011045768-1-SURRENDER_CLAIM-C2-20200918,9011045768,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20200918,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,98.17,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011045768-1-SURRENDER_CLAIM-C3-20210918,QDC-RC-9011045768-1-SURRENDER_CLAIM-C3-20210918,9011045768,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20210918,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,106.02,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011045768-1-SURRENDER_CLAIM-C4-20220918,QDC-RC-9011045768-1-SURRENDER_CLAIM-C4-20220918,9011045768,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20220918,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,114.49,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011045768-1-SURRENDER_CLAIM-C5-20230918,QDC-RC-9011045768-1-SURRENDER_CLAIM-C5-20230918,9011045768,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20230918,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,3684.21,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011045769-1-SURRENDER_CLAIM-C0-20180918,QDC-RC-9011045769-1-SURRENDER_CLAIM-C0-20180918,9011045769,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20180918,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,101.25,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011045769-1-SURRENDER_CLAIM-C1-20190918,QDC-RC-9011045769-1-SURRENDER_CLAIM-C1-20190918,9011045769,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20190918,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,109.34,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011045769-1-SURRENDER_CLAIM-C2-20200918,QDC-RC-9011045769-1-SURRENDER_CLAIM-C2-20200918,9011045769,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20200918,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,118.08,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011045769-1-SURRENDER_CLAIM-C3-20210918,QDC-RC-9011045769-1-SURRENDER_CLAIM-C3-20210918,9011045769,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20210918,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,127.52,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011045769-1-SURRENDER_CLAIM-C4-20220118,QDC-RC-9011045769-1-SURRENDER_CLAIM-C4-20220118,9011045769,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20220118,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,165.76,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011045769-1-SURRENDER_CLAIM-C5-20220918,QDC-RC-9011045769-1-SURRENDER_CLAIM-C5-20220918,9011045769,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20220918,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,127.78,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011045769-1-SURRENDER_CLAIM-C6-20230918,QDC-RC-9011045769-1-SURRENDER_CLAIM-C6-20230918,9011045769,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20230918,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,4237.43,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011047682-1-SURRENDER_CLAIM-C0-20181104,QDC-RC-9011047682-1-SURRENDER_CLAIM-C0-20181104,9011047682,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20181104,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,98.54,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011047682-1-SURRENDER_CLAIM-C1-20191104,QDC-RC-9011047682-1-SURRENDER_CLAIM-C1-20191104,9011047682,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20191104,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,106.41,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011047682-1-SURRENDER_CLAIM-C2-20201104,QDC-RC-9011047682-1-SURRENDER_CLAIM-C2-20201104,9011047682,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20201104,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,114.91,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011047682-1-SURRENDER_CLAIM-C3-20211104,QDC-RC-9011047682-1-SURRENDER_CLAIM-C3-20211104,9011047682,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20211104,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,124.1,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011047682-1-SURRENDER_CLAIM-C4-20221104,QDC-RC-9011047682-1-SURRENDER_CLAIM-C4-20221104,9011047682,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20221104,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,134.01,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011047682-1-SURRENDER_CLAIM-C5-20231104,QDC-RC-9011047682-1-SURRENDER_CLAIM-C5-20231104,9011047682,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20231104,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,144.72,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011047682-1-SURRENDER_CLAIM-C6-20241104,QDC-RC-9011047682-1-SURRENDER_CLAIM-C6-20241104,9011047682,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20241104,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,156.29,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011047682-1-SURRENDER_CLAIM-C7-20250310,QDC-RC-9011047682-1-SURRENDER_CLAIM-C7-20250310,9011047682,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20250310,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,1957.36,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011047683-1-SURRENDER_CLAIM-C0-20181104,QDC-RC-9011047683-1-SURRENDER_CLAIM-C0-20181104,9011047683,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20181104,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,88.69,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011047683-1-SURRENDER_CLAIM-C1-20191104,QDC-RC-9011047683-1-SURRENDER_CLAIM-C1-20191104,9011047683,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20191104,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,95.77,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
RC-9011047683-1-SURRENDER_CLAIM-C2-20201104,QDC-RC-9011047683-1-SURRENDER_CLAIM-C2-20201104,9011047683,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20201104,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,103.43,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP
