reconstructed_claim_id,derivation_candidate_id,policy_number,claim_family,lifecycle_status,claim_subtype,first_activity_date,transaction_codes,activity_class,mpaid,mface,netdb,mintamt,annual_recurrence_flag,reason_excluded,pattern_id,hold_category,governance_status,production_dbf_flag,exclude_from_uat_emit,exclude_from_uat_dbf,rulebook_lineage,conflict_type
RC-9010826133-1-SURRENDER_CLAIM-C2-20200115,QDC-RC-9010826133-1-SURRENDER_CLAIM-C2-20200115,9010826133,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20200115,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,1289.67,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010826133-1-SURRENDER_CLAIM-C3-20210115,QDC-RC-9010826133-1-SURRENDER_CLAIM-C3-20210115,9010826133,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20210115,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,1392.73,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010826133-1-SURRENDER_CLAIM-C4-20220115,QDC-RC-9010826133-1-SURRENDER_CLAIM-C4-20220115,9010826133,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20220115,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,1504.03,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010826133-1-SURRENDER_CLAIM-C5-20220322,QDC-RC-9010826133-1-SURRENDER_CLAIM-C5-20220322,9010826133,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20220322,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,1240.56,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827081-1-SURRENDER_CLAIM-C0-20180211,QDC-RC-9010827081-1-SURRENDER_CLAIM-C0-20180211,9010827081,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20180211,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,2929.89,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827081-1-SURRENDER_CLAIM-C1-20190211,QDC-RC-9010827081-1-SURRENDER_CLAIM-C1-20190211,9010827081,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20190211,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,1107.34,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827081-1-SURRENDER_CLAIM-C2-20200211,QDC-RC-9010827081-1-SURRENDER_CLAIM-C2-20200211,9010827081,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20200211,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,82310.27,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827507-1-SURRENDER_CLAIM-C0-20180127,QDC-RC-9010827507-1-SURRENDER_CLAIM-C0-20180127,9010827507,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20180127,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,1250.74,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827507-1-SURRENDER_CLAIM-C1-20190127,QDC-RC-9010827507-1-SURRENDER_CLAIM-C1-20190127,9010827507,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20190127,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,1319.97,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827507-1-SURRENDER_CLAIM-C2-20200127,QDC-RC-9010827507-1-SURRENDER_CLAIM-C2-20200127,9010827507,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20200127,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,1383.09,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827507-1-SURRENDER_CLAIM-C3-20210126,QDC-RC-9010827507-1-SURRENDER_CLAIM-C3-20210126,9010827507,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20210126,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,16440.47,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827507-1-SURRENDER_CLAIM-C4-20240127,QDC-RC-9010827507-1-SURRENDER_CLAIM-C4-20240127,9010827507,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20240127,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,1089.45,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827507-1-SURRENDER_CLAIM-C5-20250117,QDC-RC-9010827507-1-SURRENDER_CLAIM-C5-20250117,9010827507,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20250117,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,365.47,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827507-1-SURRENDER_CLAIM-C6-20260127,QDC-RC-9010827507-1-SURRENDER_CLAIM-C6-20260127,9010827507,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET,20260127,0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,1083.63,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827528-1-SURRENDER_CLAIM-C0-20180203,QDC-RC-9010827528-1-SURRENDER_CLAIM-C0-20180203,9010827528,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,20180203,0411|0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,113.52,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827528-1-SURRENDER_CLAIM-C1-20190203,QDC-RC-9010827528-1-SURRENDER_CLAIM-C1-20190203,9010827528,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,20190203,0411|0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,135.33,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827528-1-SURRENDER_CLAIM-C2-20200203,QDC-RC-9010827528-1-SURRENDER_CLAIM-C2-20200203,9010827528,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,20200203,0411|0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,158.9,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827528-1-SURRENDER_CLAIM-C3-20210203,QDC-RC-9010827528-1-SURRENDER_CLAIM-C3-20210203,9010827528,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,20210203,0411|0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,184.34,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827528-1-SURRENDER_CLAIM-C4-20220203,QDC-RC-9010827528-1-SURRENDER_CLAIM-C4-20220203,9010827528,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,20220203,0411|0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,211.82,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827528-1-SURRENDER_CLAIM-C5-20230203,QDC-RC-9010827528-1-SURRENDER_CLAIM-C5-20230203,9010827528,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,20230203,0411|0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,241.49,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827528-1-SURRENDER_CLAIM-C6-20240203,QDC-RC-9010827528-1-SURRENDER_CLAIM-C6-20240203,9010827528,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,20240203,0411|0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,273.54,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827528-1-SURRENDER_CLAIM-C7-20250203,QDC-RC-9010827528-1-SURRENDER_CLAIM-C7-20250203,9010827528,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,20250203,0411|0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,308.14,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827528-1-SURRENDER_CLAIM-C8-20260203,QDC-RC-9010827528-1-SURRENDER_CLAIM-C8-20260203,9010827528,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,20260203,0411|0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,345.51,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827674-1-SURRENDER_CLAIM-C0-20180102,QDC-RC-9010827674-1-SURRENDER_CLAIM-C0-20180102,9010827674,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,20180102,0411|0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,324.43,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
RC-9010827674-1-SURRENDER_CLAIM-C1-20190102,QDC-RC-9010827674-1-SURRENDER_CLAIM-C1-20190102,9010827674,SURRENDER_CLAIM,INFERRED,LOAN_INTEREST_OFFSET|LOAN_PRINCIPAL_OFFSET,20190102,0411|0412,LOAN_ACCOUNTING_ACTIVITY,0.0,0.0,0.0,362.4,Y,ACTIVE_POLICY_SURRENDER_CONTRADICTION|ANNUAL_LOAN_CAPITALIZATION_PATTERN|BORROWED_MONEY_ONLY_CHAIN|LOAN_INTEREST_CAPITALIZATION_PATTERN|LOAN_PRINCIPAL_ACCOUNTING_PATTERN|NON_CLAIM_ACCOUNTING_ACTIVITY|NO_CLAIM_PAYOUT_SEMANTICS|QLADMIN_DOMAIN_MISMATCH_QUIKLOAN,NON_CLAIM_ACCOUNTING_ONLY,SEMANTIC_PSEUDO_CLAIM,SEMANTIC_GOVERNANCE_HOLD,N,Y,Y,PHASE22C_CLAIM_DOMAIN_ELIGIBILITY|LIFEPRO_ACCOUNTING_TXN|QLADMIN_HELP,ACTIVE_POLICY_RECURRING_SURRENDER_CLAIMSTAT_99
