COVERAGE_ID,TYPE_CODE,SEX,BAND,UWCLS,RECORD_SEQ,SEQ,VALUE_INFO,VALUE_FLOAT,AAGE_KEY0,COVERAGE_ID_NORM,SOURCE,SEGMENT_TYPE
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    53,        .4258100,                     0.0,0x3635382043454E20492055364D3150303130303533,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    54,        .4680200,                     0.0,0x3635382043454E20492055364D3150303130303534,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    55,        .5412200,                     0.0,0x3635382043454E20492055364D3150303130303535,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    56,        .6229800,                     0.0,0x3635382043454E20492055364D3150303130303536,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    57,        .6871300,                     0.0,0x3635382043454E20492055364D3150303130303537,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    58,        .7574800,                     0.0,0x3635382043454E20492055364D3150303130303538,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    59,        .8342700,                     0.0,0x3635382043454E20492055364D3150303130303539,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    60,        .9174200,                     0.0,0x3635382043454E20492055364D3150303130303630,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    61,       1.0093700,                     0.0,0x3635382043454E20492055364D3150303130303631,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    62,       1.1122200,                     0.0,0x3635382043454E20492055364D3150303130303632,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    63,       1.2280400,                     0.0,0x3635382043454E20492055364D3150303130303633,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    64,       1.3579000,                     0.0,0x3635382043454E20492055364D3150303130303634,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    65,       1.5015900,                     0.0,0x3635382043454E20492055364D3150303130303635,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    66,       1.6583000,                     0.0,0x3635382043454E20492055364D3150303130303636,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    67,       1.8262900,                     0.0,0x3635382043454E20492055364D3150303130303637,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    68,       2.0050600,                     0.0,0x3635382043454E20492055364D3150303130303638,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    69,       2.1960000,                     0.0,0x3635382043454E20492055364D3150303130303639,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    70,       2.4044200,                     0.0,0x3635382043454E20492055364D3150303130303730,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    71,       2.6388900,                     0.0,0x3635382043454E20492055364D3150303130303731,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    72,       2.9429500,                     0.0,0x3635382043454E20492055364D3150303130303732,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    73,       3.2938100,                     0.0,0x3635382043454E20492055364D3150303130303733,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    74,       3.6929600,                     0.0,0x3635382043454E20492055364D3150303130303734,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    75,       4.1359300,                     0.0,0x3635382043454E20492055364D3150303130303735,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    76,       4.6129800,                     0.0,0x3635382043454E20492055364D3150303130303736,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    77,       5.1166100,                     0.0,0x3635382043454E20492055364D3150303130303737,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    78,       5.6451600,                     0.0,0x3635382043454E20492055364D3150303130303738,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    79,       6.2053000,                     0.0,0x3635382043454E20492055364D3150303130303739,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    80,       6.8100800,                     0.0,0x3635382043454E20492055364D3150303130303830,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    81,       7.4790200,                     0.0,0x3635382043454E20492055364D3150303130303831,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    82,       8.2341300,                     0.0,0x3635382043454E20492055364D3150303130303832,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    83,       9.0899200,                     0.0,0x3635382043454E20492055364D3150303130303833,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    84,      10.0412200,                     0.0,0x3635382043454E20492055364D3150303130303834,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    85,      11.0691700,                     0.0,0x3635382043454E20492055364D3150303130303835,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    86,      12.1544000,                     0.0,0x3635382043454E20492055364D3150303130303836,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    87,      13.2838400,                     0.0,0x3635382043454E20492055364D3150303130303837,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    88,      14.4508800,                     0.0,0x3635382043454E20492055364D3150303130303838,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    89,      15.6522000,                     0.0,0x3635382043454E20492055364D3150303130303839,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    90,      16.8947300,                     0.0,0x3635382043454E20492055364D3150303130303930,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    91,      18.1889800,                     0.0,0x3635382043454E20492055364D3150303130303931,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    92,      19.3727600,                     0.0,0x3635382043454E20492055364D3150303130303932,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    93,      20.6773300,                     0.0,0x3635382043454E20492055364D3150303130303933,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    94,      22.2539600,                     0.0,0x3635382043454E20492055364D3150303130303934,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    95,      24.4171000,                     0.0,0x3635382043454E20492055364D3150303130303935,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    96,      27.7412000,                     0.0,0x3635382043454E20492055364D3150303130303936,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    97,      33.3960800,                     0.0,0x3635382043454E20492055364D3150303130303937,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    98,      43.7258700,                     0.0,0x3635382043454E20492055364D3150303130303938,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,    99,      66.8895800,                     0.0,0x3635382043454E20492055364D3150303130303939,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,P    ,         1,   100,      83.3333000,                     0.0,0x3635382043454E20492055364D3150303130313030,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,     1,        .2100000,                     0.0,0x3635382043454E20492055364D3153303130303031,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,     2,        .0825000,                     0.0,0x3635382043454E20492055364D3153303130303032,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,     3,        .0787500,                     0.0,0x3635382043454E20492055364D3153303130303033,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,     4,        .0770800,                     0.0,0x3635382043454E20492055364D3153303130303034,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,     5,        .0737500,                     0.0,0x3635382043454E20492055364D3153303130303035,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,     6,        .0704200,                     0.0,0x3635382043454E20492055364D3153303130303036,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,     7,        .0691700,                     0.0,0x3635382043454E20492055364D3153303130303037,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,     8,        .0691700,                     0.0,0x3635382043454E20492055364D3153303130303038,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,     9,        .0641700,                     0.0,0x3635382043454E20492055364D3153303130303039,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    10,        .0587500,                     0.0,0x3635382043454E20492055364D3153303130303130,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    11,        .0600000,                     0.0,0x3635382043454E20492055364D3153303130303131,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    12,        .0650000,                     0.0,0x3635382043454E20492055364D3153303130303132,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    13,        .0737500,                     0.0,0x3635382043454E20492055364D3153303130303133,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    14,        .0854200,                     0.0,0x3635382043454E20492055364D3153303130303134,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    15,        .1066500,                     0.0,0x3635382043454E20492055364D3153303130303135,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    16,        .1307100,                     0.0,0x3635382043454E20492055364D3153303130303136,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    17,        .1489500,                     0.0,0x3635382043454E20492055364D3153303130303137,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    18,        .1571600,                     0.0,0x3635382043454E20492055364D3153303130303138,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    19,        .1614700,                     0.0,0x3635382043454E20492055364D3153303130303139,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    20,        .1707100,                     0.0,0x3635382043454E20492055364D3153303130303230,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    21,        .1777900,                     0.0,0x3635382043454E20492055364D3153303130303231,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    22,        .1826700,                     0.0,0x3635382043454E20492055364D3153303130303232,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    23,        .1848700,                     0.0,0x3635382043454E20492055364D3153303130303233,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    24,        .1857200,                     0.0,0x3635382043454E20492055364D3153303130303234,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    25,        .1861200,                     0.0,0x3635382043454E20492055364D3153303130303235,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    26,        .1833300,                     0.0,0x3635382043454E20492055364D3153303130303236,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    27,        .1796700,                     0.0,0x3635382043454E20492055364D3153303130303237,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    28,        .1782900,                     0.0,0x3635382043454E20492055364D3153303130303238,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    29,        .1782900,                     0.0,0x3635382043454E20492055364D3153303130303239,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    30,        .1805800,                     0.0,0x3635382043454E20492055364D3153303130303330,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    31,        .1847100,                     0.0,0x3635382043454E20492055364D3153303130303331,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    32,        .1868600,                     0.0,0x3635382043454E20492055364D3153303130303332,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    33,        .1909600,                     0.0,0x3635382043454E20492055364D3153303130303333,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    34,        .1956000,                     0.0,0x3635382043454E20492055364D3153303130303334,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    35,        .2019800,                     0.0,0x3635382043454E20492055364D3153303130303335,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    36,        .2097200,                     0.0,0x3635382043454E20492055364D3153303130303336,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    37,        .2189900,                     0.0,0x3635382043454E20492055364D3153303130303337,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    38,        .2297800,                     0.0,0x3635382043454E20492055364D3153303130303338,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    39,        .2415200,                     0.0,0x3635382043454E20492055364D3153303130303339,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    40,        .2558700,                     0.0,0x3635382043454E20492055364D3153303130303430,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    41,        .2718200,                     0.0,0x3635382043454E20492055364D3153303130303431,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    42,        .2954700,                     0.0,0x3635382043454E20492055364D3153303130303432,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    43,        .3212600,                     0.0,0x3635382043454E20492055364D3153303130303433,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    44,        .3494600,                     0.0,0x3635382043454E20492055364D3153303130303434,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    45,        .3797100,                     0.0,0x3635382043454E20492055364D3153303130303435,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    46,        .4116000,                     0.0,0x3635382043454E20492055364D3153303130303436,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    47,        .4450900,                     0.0,0x3635382043454E20492055364D3153303130303437,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    48,        .4801400,                     0.0,0x3635382043454E20492055364D3153303130303438,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    49,        .5177200,                     0.0,0x3635382043454E20492055364D3153303130303439,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    50,        .5591100,                     0.0,0x3635382043454E20492055364D3153303130303530,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    51,        .6056800,                     0.0,0x3635382043454E20492055364D3153303130303531,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    52,        .6584600,                     0.0,0x3635382043454E20492055364D3153303130303532,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    53,        .7177100,                     0.0,0x3635382043454E20492055364D3153303130303533,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    54,        .7833300,                     0.0,0x3635382043454E20492055364D3153303130303534,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    55,        .8529500,                     0.0,0x3635382043454E20492055364D3153303130303535,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    56,        .9291100,                     0.0,0x3635382043454E20492055364D3153303130303536,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    57,       1.0046200,                     0.0,0x3635382043454E20492055364D3153303130303537,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    58,       1.0868300,                     0.0,0x3635382043454E20492055364D3153303130303538,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    59,       1.1779800,                     0.0,0x3635382043454E20492055364D3153303130303539,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    60,       1.2702000,                     0.0,0x3635382043454E20492055364D3153303130303630,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    61,       1.3730500,                     0.0,0x3635382043454E20492055364D3153303130303631,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    62,       1.4870200,                     0.0,0x3635382043454E20492055364D3153303130303632,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    63,       1.6288700,                     0.0,0x3635382043454E20492055364D3153303130303633,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    64,       1.7882900,                     0.0,0x3635382043454E20492055364D3153303130303634,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    65,       1.9615900,                     0.0,0x3635382043454E20492055364D3153303130303635,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    66,       2.1453200,                     0.0,0x3635382043454E20492055364D3153303130303636,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    67,       2.3363300,                     0.0,0x3635382043454E20492055364D3153303130303637,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    68,       2.5339700,                     0.0,0x3635382043454E20492055364D3153303130303638,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
658 CEN I  ,U6       ,M  ,1   ,S    ,         1,    69,       2.7463900,                     0.0,0x3635382043454E20492055364D3153303130303639,658 CEN I,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
659 CEN II ,U6       ,F  ,1   ,P    ,         1,     1,        .1504100,                     0.0,0x3635392043454E2049495536463150303130303031,659 CEN II,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
659 CEN II ,U6       ,F  ,1   ,P    ,         1,     2,        .0672800,                     0.0,0x3635392043454E2049495536463150303130303032,659 CEN II,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
659 CEN II ,U6       ,F  ,1   ,P    ,         1,     3,        .0639600,                     0.0,0x3635392043454E2049495536463150303130303033,659 CEN II,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
659 CEN II ,U6       ,F  ,1   ,P    ,         1,     4,        .0623100,                     0.0,0x3635392043454E2049495536463150303130303034,659 CEN II,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
659 CEN II ,U6       ,F  ,1   ,P    ,         1,     5,        .0609900,                     0.0,0x3635392043454E2049495536463150303130303035,659 CEN II,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
659 CEN II ,U6       ,F  ,1   ,P    ,         1,     6,        .0596100,                     0.0,0x3635392043454E2049495536463150303130303036,659 CEN II,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
659 CEN II ,U6       ,F  ,1   ,P    ,         1,     7,        .0604800,                     0.0,0x3635392043454E2049495536463150303130303037,659 CEN II,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
659 CEN II ,U6       ,F  ,1   ,P    ,         1,     8,        .0629800,                     0.0,0x3635392043454E2049495536463150303130303038,659 CEN II,PAAGERAT_AttainedAge_Rates_Extract_20260428.csv,U6_Current_COI
