policy_number,effective_date,credit_code,debit_code,trans_amount,description,reversal_reason_candidate,source_row_number
9011042328   ,      20210617,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171370
9011042328   ,      20210617,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171371
9011042328   ,      20210617,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171371
9011042328   ,      20210717,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171372
9011042328   ,      20210717,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171373
9011042328   ,      20210717,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171373
9011042328   ,      20210817,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171374
9011042328   ,      20210817,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171375
9011042328   ,      20210817,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171375
9011042328   ,      20210917,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171376
9011042328   ,      20210917,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171377
9011042328   ,      20210917,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171377
9011042328   ,      20211017,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171378
9011042328   ,      20211017,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171379
9011042328   ,      20211017,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171379
9011042328   ,      20211117,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171380
9011042328   ,      20211117,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171381
9011042328   ,      20211117,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171381
9011042328   ,      20211217,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171382
9011042328   ,      20211217,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171383
9011042328   ,      20211217,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171383
9011042328   ,      20220117,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171384
9011042328   ,      20220117,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171385
9011042328   ,      20220117,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171385
9011042328   ,      20220217,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171386
9011042328   ,      20220217,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171387
9011042328   ,      20220217,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171387
9011042328   ,      20220317,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171388
9011042328   ,      20220317,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171389
9011042328   ,      20220317,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171389
9011042328   ,      20220417,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171390
9011042328   ,      20220417,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171391
9011042328   ,      20220417,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171391
9011042328   ,      20220517,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171392
9011042328   ,      20220517,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171393
9011042328   ,      20220517,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171393
9011042328   ,      20220617,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171394
9011042328   ,      20220617,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171395
9011042328   ,      20220617,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171395
9011042328   ,      20220717,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171396
9011042328   ,      20220717,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171397
9011042328   ,      20220717,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171397
9011042328   ,      20220817,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171398
9011042328   ,      20220817,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171399
9011042328   ,      20220817,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171399
9011042328   ,      20220917,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171400
9011042328   ,      20220917,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171401
9011042328   ,      20220917,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171401
9011042328   ,      20221017,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171402
9011042328   ,      20221017,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171403
9011042328   ,      20221017,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171403
9011042328   ,      20221117,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171404
9011042328   ,      20221117,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171405
9011042328   ,      20221117,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171405
9011042328   ,      20221217,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171406
9011042328   ,      20221217,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171407
9011042328   ,      20221217,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171407
9011042328   ,      20230117,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171408
9011042328   ,      20230117,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171409
9011042328   ,      20230117,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171409
9011042328   ,      20230217,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171410
9011042328   ,      20230217,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171411
9011042328   ,      20230217,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171411
9011042328   ,      20230317,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171412
9011042328   ,      20230317,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171412
9011042328   ,      20230317,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171413
9011042328   ,      20230417,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171414
9011042328   ,      20230417,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171414
9011042328   ,      20230417,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171415
9011042328   ,      20230517,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171416
9011042328   ,      20230517,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171416
9011042328   ,      20230517,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171417
9011042328   ,      20230617,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171418
9011042328   ,      20230617,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171418
9011042328   ,      20230617,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171419
9011042328   ,      20230717,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171420
9011042328   ,      20230717,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171420
9011042328   ,      20230717,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171421
9011042328   ,      20230817,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171422
9011042328   ,      20230817,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171422
9011042328   ,      20230817,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171423
9011042328   ,      20230917,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171424
9011042328   ,      20230917,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171424
9011042328   ,      20230917,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171425
9011042328   ,      20231017,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171426
9011042328   ,      20231017,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171426
9011042328   ,      20231017,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171427
9011042328   ,      20231117,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171428
9011042328   ,      20231117,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171428
9011042328   ,      20231117,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171429
9011042328   ,      20231217,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171430
9011042328   ,      20231217,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171430
9011042328   ,      20231217,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171431
9011042328   ,      20240117,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171432
9011042328   ,      20240117,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171432
9011042328   ,      20240117,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171433
9011042328   ,      20240217,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171434
9011042328   ,      20240217,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171434
9011042328   ,      20240217,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171435
9011042328   ,      20240317,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171436
9011042328   ,      20240317,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171436
9011042328   ,      20240317,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171437
9011042328   ,      20240417,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171438
9011042328   ,      20240417,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171438
9011042328   ,      20240417,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171439
9011042328   ,      20240517,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171440
9011042328   ,      20240517,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171440
9011042328   ,      20240517,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171441
9011042328   ,      20240617,        110,        46,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171442
9011042328   ,      20240617,        110,        46,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171442
9011042328   ,      20240617,        110,        46,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171443
9011042434   ,      20180118,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171463
9011042434   ,      20180118,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171463
9011042434   ,      20180118,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171465
9011042434   ,      20180218,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171466
9011042434   ,      20180218,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171466
9011042434   ,      20180218,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171468
9011042434   ,      20180318,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171469
9011042434   ,      20180318,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171469
9011042434   ,      20180318,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171471
9011042434   ,      20180418,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171472
9011042434   ,      20180418,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171472
9011042434   ,      20180418,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171474
9011042434   ,      20180518,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171475
9011042434   ,      20180518,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171475
9011042434   ,      20180518,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171477
9011042434   ,      20180618,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171478
9011042434   ,      20180618,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171478
9011042434   ,      20180618,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171480
9011042434   ,      20180718,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171481
9011042434   ,      20180718,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171481
9011042434   ,      20180718,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171483
9011042434   ,      20180818,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171484
9011042434   ,      20180818,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171484
9011042434   ,      20180818,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171486
9011042434   ,      20180918,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171487
9011042434   ,      20180918,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171487
9011042434   ,      20180918,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171489
9011042434   ,      20181018,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171490
9011042434   ,      20181018,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171490
9011042434   ,      20181018,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171492
9011042434   ,      20181118,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171493
9011042434   ,      20181118,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171493
9011042434   ,      20181118,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171495
9011042434   ,      20181218,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171496
9011042434   ,      20181218,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171496
9011042434   ,      20181218,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171498
9011042434   ,      20190118,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171499
9011042434   ,      20190118,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171499
9011042434   ,      20190118,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171501
9011042434   ,      20190218,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171502
9011042434   ,      20190218,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171502
9011042434   ,      20190218,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171504
9011042434   ,      20190318,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171505
9011042434   ,      20190318,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171505
9011042434   ,      20190318,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171507
9011042434   ,      20190418,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171508
9011042434   ,      20190418,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171508
9011042434   ,      20190418,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171510
9011042434   ,      20190518,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171511
9011042434   ,      20190518,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171511
9011042434   ,      20190518,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171513
9011042434   ,      20190618,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171514
9011042434   ,      20190618,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171514
9011042434   ,      20190618,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171516
9011042434   ,      20190718,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171517
9011042434   ,      20190718,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171517
9011042434   ,      20190718,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171519
9011042434   ,      20190818,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171520
9011042434   ,      20190818,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171520
9011042434   ,      20190818,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171522
9011042434   ,      20190918,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171523
9011042434   ,      20190918,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171523
9011042434   ,      20190918,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171525
9011042434   ,      20191018,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171526
9011042434   ,      20191018,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171526
9011042434   ,      20191018,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171528
9011042434   ,      20191118,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171529
9011042434   ,      20191118,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171529
9011042434   ,      20191118,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171531
9011042434   ,      20191218,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171532
9011042434   ,      20191218,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171532
9011042434   ,      20191218,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171535
9011042434   ,      20200118,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171534
9011042434   ,      20200118,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171534
9011042434   ,      20200118,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171537
9011042434   ,      20200218,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171538
9011042434   ,      20200218,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171538
9011042434   ,      20200218,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171540
9011042434   ,      20200318,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171541
9011042434   ,      20200318,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171541
9011042434   ,      20200318,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171543
9011042434   ,      20200418,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171544
9011042434   ,      20200418,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171544
9011042434   ,      20200418,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171547
9011042434   ,      20200518,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171546
9011042434   ,      20200518,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171546
9011042434   ,      20200518,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171549
9011042434   ,      20200618,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171550
9011042434   ,      20200618,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171550
9011042434   ,      20200618,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171553
9011042434   ,      20200718,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171552
9011042434   ,      20200718,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171552
9011042434   ,      20200718,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171555
9011042434   ,      20200818,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171556
9011042434   ,      20200818,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171556
9011042434   ,      20200818,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171558
9011042434   ,      20200918,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171559
9011042434   ,      20200918,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171559
9011042434   ,      20200918,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171561
9011042434   ,      20201018,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171562
9011042434   ,      20201018,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171562
9011042434   ,      20201018,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171564
9011042434   ,      20201118,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171565
9011042434   ,      20201118,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171565
9011042434   ,      20201118,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171567
9011042434   ,      20201218,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171568
9011042434   ,      20201218,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171568
9011042434   ,      20201218,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171570
9011042434   ,      20210118,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171571
9011042434   ,      20210118,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171571
9011042434   ,      20210118,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171573
9011042434   ,      20210218,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171574
9011042434   ,      20210218,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171574
9011042434   ,      20210218,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171576
9011042434   ,      20210318,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171577
9011042434   ,      20210318,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171577
9011042434   ,      20210318,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171579
9011042434   ,      20210318,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171580
9011042434   ,      20210318,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171580
9011042434   ,      20210318,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171582
9011042434   ,      20210418,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171583
9011042434   ,      20210418,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171583
9011042434   ,      20210418,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171585
9011042434   ,      20210518,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171586
9011042434   ,      20210518,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171586
9011042434   ,      20210518,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171588
9011042434   ,      20210618,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171589
9011042434   ,      20210618,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171589
9011042434   ,      20210618,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171591
9011042434   ,      20210718,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171592
9011042434   ,      20210718,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171592
9011042434   ,      20210718,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171594
9011042434   ,      20210818,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171595
9011042434   ,      20210818,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171595
9011042434   ,      20210818,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171597
9011042434   ,      20210918,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171598
9011042434   ,      20210918,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171598
9011042434   ,      20210918,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171600
9011042434   ,      20211018,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171601
9011042434   ,      20211018,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171601
9011042434   ,      20211018,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171604
9011042434   ,      20211118,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171603
9011042434   ,      20211118,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171603
9011042434   ,      20211118,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171606
9011042434   ,      20211218,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171607
9011042434   ,      20211218,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171607
9011042434   ,      20211218,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171610
9011042434   ,      20220118,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171609
9011042434   ,      20220118,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171609
9011042434   ,      20220118,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171614
9011042434   ,      20220218,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171611
9011042434   ,      20220218,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171611
9011042434   ,      20220218,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171616
9011042434   ,      20220318,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171613
9011042434   ,      20220318,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171613
9011042434   ,      20220318,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171618
9011042434   ,      20220418,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171619
9011042434   ,      20220418,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171619
9011042434   ,      20220418,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171622
9011042434   ,      20220518,        110,        12,            -1.80,            ,NEGATIVE_TRANS_AMOUNT,171621
9011042434   ,      20220518,        110,        12,            -1.80,            ,SAME_DAY_OPPOSITE_SIGNS,171621
9011042434   ,      20220518,        110,        12,            18.00,            ,SAME_DAY_OPPOSITE_SIGNS,171624
