policy_number,mplan,plan_code,effective_date,trans_amount,policy_status,terminated_flag,has_560_same_or_policy,has_0090_same_or_policy,has_1020_same_or_policy,has_payout_pair_same_or_policy,deferred_hold,missing_date,missing_or_zero_amount,negative_amount
9010794731,1659C2,659 CEN II,20180601,230.5,,True,False,False,False,False,True,False,False,False
9010794731,1659C2,659 CEN II,20190601,230.5,,True,False,False,False,False,True,False,False,False
9010794731,1659C2,659 CEN II,20200601,230.5,,True,False,False,False,False,True,False,False,False
9010794731,1659C2,659 CEN II,20210601,230.5,,True,False,False,False,False,True,False,False,False
9010794731,1659C2,659 CEN II,20220601,230.5,,True,False,False,False,False,True,False,False,False
9010794731,1659C2,659 CEN II,20230601,230.5,,True,False,False,False,False,True,False,False,False
9010794731,1659C2,659 CEN II,20240601,230.5,,True,False,False,False,False,True,False,False,False
9010794731,1659C2,659 CEN II,20250601,230.5,,True,False,False,False,False,True,False,False,False
9010794751,1659C2,659 CEN II,20180601,150.25,,True,False,False,False,False,True,False,False,False
9010794751,1659C2,659 CEN II,20190601,150.25,,True,False,False,False,False,True,False,False,False
9010794751,1659C2,659 CEN II,20200601,150.25,,True,False,False,False,False,True,False,False,False
9010794751,1659C2,659 CEN II,20210601,150.25,,True,False,False,False,False,True,False,False,False
9010794751,1659C2,659 CEN II,20220601,150.25,,True,False,False,False,False,True,False,False,False
9010794751,1659C2,659 CEN II,20230601,150.25,,True,False,False,False,False,True,False,False,False
9010794751,1659C2,659 CEN II,20240601,150.25,,True,False,False,False,False,True,False,False,False
9010794751,1659C2,659 CEN II,20250601,150.25,,True,False,False,False,False,True,False,False,False
9010795361,1659C2,659 CEN II,20180527,934.5,,True,False,False,False,False,True,False,False,False
9010795361,1659C2,659 CEN II,20190527,934.5,,True,False,False,False,False,True,False,False,False
9010795361,1659C2,659 CEN II,20200527,934.5,,True,False,False,False,False,True,False,False,False
9010795361,1659C2,659 CEN II,20210527,934.5,,True,False,False,False,False,True,False,False,False
9010795361,1659C2,659 CEN II,20220527,934.5,,True,False,False,False,False,True,False,False,False
9010795361,1659C2,659 CEN II,20230527,934.5,,True,False,False,False,False,True,False,False,False
9010795361,1659C2,659 CEN II,20240527,934.5,,True,False,False,False,False,True,False,False,False
9010795361,1659C2,659 CEN II,20250527,934.5,,True,False,False,False,False,True,False,False,False
9010795361,1659C2,659 CEN II,20260527,934.5,,True,False,False,False,False,True,False,False,False
9010795564,1659C2,659 CEN II,20180701,298.75,,True,False,False,False,False,True,False,False,False
9010795564,1659C2,659 CEN II,20190701,298.75,,True,False,False,False,False,True,False,False,False
9010795564,1659C2,659 CEN II,20200701,298.75,,True,False,False,False,False,True,False,False,False
9010795564,1659C2,659 CEN II,20210701,298.75,,True,False,False,False,False,True,False,False,False
9010795564,1659C2,659 CEN II,20220701,298.75,,True,False,False,False,False,True,False,False,False
9010795564,1659C2,659 CEN II,20230701,298.75,,True,False,False,False,False,True,False,False,False
9010795564,1659C2,659 CEN II,20240701,298.75,,True,False,False,False,False,True,False,False,False
9010795609,1659C2,659 CEN II,20180503,164.5,,True,False,False,False,False,True,False,False,False
9010795612,1659CR,659 CEN SR,20180603,287.24,,True,False,False,False,False,True,False,False,False
9010795612,1659CR,659 CEN SR,20190603,287.24,,True,False,False,False,False,True,False,False,False
9010795612,1659CR,659 CEN SR,20200603,287.24,,True,False,False,False,False,True,False,False,False
9010795612,1659CR,659 CEN SR,20210603,287.24,,True,False,False,False,False,True,False,False,False
9010795612,1659CR,659 CEN SR,20220603,287.24,,True,False,False,False,False,True,False,False,False
9010795612,1659CR,659 CEN SR,20230603,287.24,,True,False,False,False,False,True,False,False,False
9010795612,1659CR,659 CEN SR,20240603,287.24,,True,False,False,False,False,True,False,False,False
9010795618,1659CR,659 CEN SR,20180701,303.6,,True,False,False,False,False,True,False,False,False
9010795618,1659CR,659 CEN SR,20190701,303.6,,True,False,False,False,False,True,False,False,False
9010795898,1659C2,659 CEN II,20180528,164.5,,True,False,False,False,False,True,False,False,False
9010795898,1659C2,659 CEN II,20190528,164.5,,True,False,False,False,False,True,False,False,False
9010795898,1659C2,659 CEN II,20200528,164.5,,True,False,False,False,False,True,False,False,False
9010795898,1659C2,659 CEN II,20210528,164.5,,True,False,False,False,False,True,False,False,False
9010795898,1659C2,659 CEN II,20220528,164.5,,True,False,False,False,False,True,False,False,False
9010795898,1659C2,659 CEN II,20230528,164.5,,True,False,False,False,False,True,False,False,False
9010795898,1659C2,659 CEN II,20240528,164.5,,True,False,False,False,False,True,False,False,False
9010795898,1659C2,659 CEN II,20250528,164.5,,True,False,False,False,False,True,False,False,False
9010795898,1659C2,659 CEN II,20260528,164.5,,True,False,False,False,False,True,False,False,False
9010796355,1659C2,659 CEN II,20180602,722.5,,True,False,False,False,False,True,False,False,False
9010796355,1659C2,659 CEN II,20190602,722.5,,True,False,False,False,False,True,False,False,False
9010796355,1659C2,659 CEN II,20200602,722.5,,True,False,False,False,False,True,False,False,False
9010796355,1659C2,659 CEN II,20210602,722.5,,True,False,False,False,False,True,False,False,False
9010796355,1659C2,659 CEN II,20220602,722.5,,True,False,False,False,False,True,False,False,False
9010796355,1659C2,659 CEN II,20230602,722.5,,True,False,False,False,False,True,False,False,False
9010796355,1659C2,659 CEN II,20240602,722.5,,True,False,False,False,False,True,False,False,False
9010796355,1659C2,659 CEN II,20250602,722.5,,True,False,False,False,False,True,False,False,False
9010796356,1659C2,659 CEN II,20180602,287.25,,True,False,False,False,False,True,False,False,False
9010796356,1659C2,659 CEN II,20190602,287.25,,True,False,False,False,False,True,False,False,False
9010796356,1659C2,659 CEN II,20200602,287.25,,True,False,False,False,False,True,False,False,False
9010796356,1659C2,659 CEN II,20210602,287.25,,True,False,False,False,False,True,False,False,False
9010796356,1659C2,659 CEN II,20220602,287.25,,True,False,False,False,False,True,False,False,False
9010796356,1659C2,659 CEN II,20230602,287.25,,True,False,False,False,False,True,False,False,False
9010796356,1659C2,659 CEN II,20240602,287.25,,True,False,False,False,False,True,False,False,False
9010796356,1659C2,659 CEN II,20250602,287.25,,True,False,False,False,False,True,False,False,False
9010796707,1659CR,659 CEN SR,20180605,246.6,,True,False,False,False,False,True,False,False,False
9010796707,1659CR,659 CEN SR,20190605,246.6,,True,False,False,False,False,True,False,False,False
9010796707,1659CR,659 CEN SR,20200605,246.6,,True,False,False,False,False,True,False,False,False
9010796707,1659CR,659 CEN SR,20210605,246.6,,True,False,False,False,False,True,False,False,False
9010796707,1659CR,659 CEN SR,20220605,246.6,,True,False,False,False,False,True,False,False,False
9010796707,1659CR,659 CEN SR,20230605,246.6,,True,False,False,False,False,True,False,False,False
9010796707,1659CR,659 CEN SR,20240605,246.6,,True,False,False,False,False,True,False,False,False
9010796707,1659CR,659 CEN SR,20250605,246.6,,True,False,False,False,False,True,False,False,False
9010796908,1659C2,659 CEN II,20190606,290.75,,True,False,False,False,False,True,False,False,False
9010796912,1659C2,659 CEN II,20180716,179.25,,True,False,False,False,False,True,False,False,False
9010796912,1659C2,659 CEN II,20190716,179.25,,True,False,False,False,False,True,False,False,False
9010796912,1659C2,659 CEN II,20200716,179.25,,True,False,False,False,False,True,False,False,False
9010796912,1659C2,659 CEN II,20210716,179.25,,True,False,False,False,False,True,False,False,False
9010796912,1659C2,659 CEN II,20220716,179.25,,True,False,False,False,False,True,False,False,False
9010796912,1659C2,659 CEN II,20230716,179.25,,True,False,False,False,False,True,False,False,False
9010796912,1659C2,659 CEN II,20240716,179.25,,True,False,False,False,False,True,False,False,False
9010796912,1659C2,659 CEN II,20250716,179.25,,True,False,False,False,False,True,False,False,False
9010796916,1659C2,659 CEN II,20180605,112.75,,True,False,False,False,False,True,False,False,False
9010796916,1659C2,659 CEN II,20190605,112.75,,True,False,False,False,False,True,False,False,False
9010796916,1659C2,659 CEN II,20200605,112.75,,True,False,False,False,False,True,False,False,False
9010796916,1659C2,659 CEN II,20210605,112.75,,True,False,False,False,False,True,False,False,False
9010796916,1659C2,659 CEN II,20220605,112.75,,True,False,False,False,False,True,False,False,False
9010796916,1659C2,659 CEN II,20230605,112.75,,True,False,False,False,False,True,False,False,False
9010796916,1659C2,659 CEN II,20240605,112.75,,True,False,False,False,False,True,False,False,False
9010796916,1659C2,659 CEN II,20250605,112.75,,True,False,False,False,False,True,False,False,False
9010797766,1659C2,659 CEN II,20230616,1357.0,,True,False,False,False,False,True,False,False,False
9010797766,1659C2,659 CEN II,20240616,1357.0,,True,False,False,False,False,True,False,False,False
9010797766,1659C2,659 CEN II,20250616,1357.0,,True,False,False,False,False,True,False,False,False
9010797831,1659C2,659 CEN II,20180613,123.25,,True,False,False,False,False,True,False,False,False
9010797831,1659C2,659 CEN II,20190613,123.25,,True,False,False,False,False,True,False,False,False
9010797831,1659C2,659 CEN II,20200613,123.25,,True,False,False,False,False,True,False,False,False
9010797831,1659C2,659 CEN II,20210613,123.25,,True,False,False,False,False,True,False,False,False
9010797831,1659C2,659 CEN II,20220613,123.25,,True,False,False,False,False,True,False,False,False
9010797831,1659C2,659 CEN II,20230613,123.25,,True,False,False,False,False,True,False,False,False
9010797831,1659C2,659 CEN II,20240613,123.25,,True,False,False,False,False,True,False,False,False
9010797831,1659C2,659 CEN II,20250613,123.25,,True,False,False,False,False,True,False,False,False
9010797832,1659C2,659 CEN II,20180613,121.0,,True,False,False,False,False,True,False,False,False
9010797832,1659C2,659 CEN II,20190613,121.0,,True,False,False,False,False,True,False,False,False
9010797832,1659C2,659 CEN II,20200613,121.0,,True,False,False,False,False,True,False,False,False
9010797832,1659C2,659 CEN II,20210613,121.0,,True,False,False,False,False,True,False,False,False
9010797832,1659C2,659 CEN II,20220613,121.0,,True,False,False,False,False,True,False,False,False
9010797832,1659C2,659 CEN II,20230613,121.0,,True,False,False,False,False,True,False,False,False
9010797832,1659C2,659 CEN II,20240613,121.0,,True,False,False,False,False,True,False,False,False
9010797832,1659C2,659 CEN II,20250613,121.0,,True,False,False,False,False,True,False,False,False
9010797922,1659CR,659 CEN SR,20180521,300.76,,True,False,False,False,False,True,False,False,False
9010797922,1659CR,659 CEN SR,20190521,300.76,,True,False,False,False,False,True,False,False,False
9010797922,1659CR,659 CEN SR,20200521,300.76,,True,False,False,False,False,True,False,False,False
9010797922,1659CR,659 CEN SR,20210521,300.76,,True,False,False,False,False,True,False,False,False
9010798029,1659C2,659 CEN II,20180805,238.5,,True,False,False,False,False,True,False,False,False
9010798029,1659C2,659 CEN II,20190805,238.5,,True,False,False,False,False,True,False,False,False
9010798029,1659C2,659 CEN II,20200805,238.5,,True,False,False,False,False,True,False,False,False
9010798029,1659C2,659 CEN II,20210805,238.5,,True,False,False,False,False,True,False,False,False
9010798029,1659C2,659 CEN II,20220805,238.5,,True,False,False,False,False,True,False,False,False
9010798029,1659C2,659 CEN II,20230805,238.5,,True,False,False,False,False,True,False,False,False
9010798029,1659C2,659 CEN II,20240805,238.5,,True,False,False,False,False,True,False,False,False
9010798029,1659C2,659 CEN II,20250805,238.5,,True,False,False,False,False,True,False,False,False
9010798030,1659C2,659 CEN II,20180613,164.5,,True,False,False,False,False,True,False,False,False
9010798030,1659C2,659 CEN II,20190613,164.5,,True,False,False,False,False,True,False,False,False
9010798030,1659C2,659 CEN II,20200613,164.5,,True,False,False,False,False,True,False,False,False
9010798030,1659C2,659 CEN II,20210613,164.5,,True,False,False,False,False,True,False,False,False
9010798030,1659C2,659 CEN II,20220613,164.5,,True,False,False,False,False,True,False,False,False
9010798030,1659C2,659 CEN II,20230613,164.5,,True,False,False,False,False,True,False,False,False
9010798030,1659C2,659 CEN II,20240613,164.5,,True,False,False,False,False,True,False,False,False
9010798030,1659C2,659 CEN II,20250613,164.5,,True,False,False,False,False,True,False,False,False
9010798031,1659C2,659 CEN II,20180613,473.4,,True,False,False,False,False,True,False,False,False
9010798031,1659C2,659 CEN II,20190613,473.4,,True,False,False,False,False,True,False,False,False
9010798462,1659CR,659 CEN SR,20180624,318.25,,True,False,False,False,False,True,False,False,False
9010799173,1659CR,659 CEN SR,20180720,315.17,,True,False,False,False,False,True,False,False,False
9010799173,1659CR,659 CEN SR,20190720,315.17,,True,False,False,False,False,True,False,False,False
9010799487,1659C2,659 CEN II,20180701,198.7,,True,False,False,False,False,True,False,False,False
9010799487,1659C2,659 CEN II,20190701,198.7,,True,False,False,False,False,True,False,False,False
9010799487,1659C2,659 CEN II,20200701,198.7,,True,False,False,False,False,True,False,False,False
9010799487,1659C2,659 CEN II,20210701,198.7,,True,False,False,False,False,True,False,False,False
9010799487,1659C2,659 CEN II,20220701,198.7,,True,False,False,False,False,True,False,False,False
9010799487,1659C2,659 CEN II,20230701,198.7,,True,False,False,False,False,True,False,False,False
9010799487,1659C2,659 CEN II,20240701,198.7,,True,False,False,False,False,True,False,False,False
9010799487,1659C2,659 CEN II,20250701,198.7,,True,False,False,False,False,True,False,False,False
9010799590,1659C2,659 CEN II,20180701,458.75,,True,False,False,False,False,True,False,False,False
9010799590,1659C2,659 CEN II,20190701,458.75,,True,False,False,False,False,True,False,False,False
9010799590,1659C2,659 CEN II,20200701,458.75,,True,False,False,False,False,True,False,False,False
9010799590,1659C2,659 CEN II,20210701,458.75,,True,False,False,False,False,True,False,False,False
9010799590,1659C2,659 CEN II,20220701,458.75,,True,False,False,False,False,True,False,False,False
9010799590,1659C2,659 CEN II,20230701,458.75,,True,False,False,False,False,True,False,False,False
9010799590,1659C2,659 CEN II,20240701,458.75,,True,False,False,False,False,True,False,False,False
9010799590,1659C2,659 CEN II,20250701,458.75,,True,False,False,False,False,True,False,False,False
9010799675,1659C2,659 CEN II,20180709,934.5,,True,False,False,False,False,True,False,False,False
9010799675,1659C2,659 CEN II,20190709,934.5,,True,False,False,False,False,True,False,False,False
9010799675,1659C2,659 CEN II,20200709,934.5,,True,False,False,False,False,True,False,False,False
9010799675,1659C2,659 CEN II,20210709,934.5,,True,False,False,False,False,True,False,False,False
9010799675,1659C2,659 CEN II,20220709,934.5,,True,False,False,False,False,True,False,False,False
9010799675,1659C2,659 CEN II,20230709,934.5,,True,False,False,False,False,True,False,False,False
9010799675,1659C2,659 CEN II,20240709,934.5,,True,False,False,False,False,True,False,False,False
9010799675,1659C2,659 CEN II,20250709,934.5,,True,False,False,False,False,True,False,False,False
9010799821,1659CR,659 CEN SR,20180627,501.4,,True,False,False,False,False,True,False,False,False
9010799821,1659CR,659 CEN SR,20190627,501.4,,True,False,False,False,False,True,False,False,False
9010799821,1659CR,659 CEN SR,20200627,501.4,,True,False,False,False,False,True,False,False,False
9010799895,1659CR,659 CEN SR,20180625,179.35,,True,False,False,False,False,True,False,False,False
9010800286,1659C2,659 CEN II,20180701,121.0,,True,False,False,False,False,True,False,False,False
9010800286,1659C2,659 CEN II,20190701,121.0,,True,False,False,False,False,True,False,False,False
9010800286,1659C2,659 CEN II,20200701,121.0,,True,False,False,False,False,True,False,False,False
9010800286,1659C2,659 CEN II,20210701,121.0,,True,False,False,False,False,True,False,False,False
9010800286,1659C2,659 CEN II,20220701,121.0,,True,False,False,False,False,True,False,False,False
9010800286,1659C2,659 CEN II,20230701,121.0,,True,False,False,False,False,True,False,False,False
9010800286,1659C2,659 CEN II,20240701,121.0,,True,False,False,False,False,True,False,False,False
9010800286,1659C2,659 CEN II,20250701,121.0,,True,False,False,False,False,True,False,False,False
9010800881,1659C2,659 CEN II,20180623,501.0,,True,False,False,False,False,True,False,False,False
9010800881,1659C2,659 CEN II,20190623,501.0,,True,False,False,False,False,True,False,False,False
9010800881,1659C2,659 CEN II,20200623,501.0,,True,False,False,False,False,True,False,False,False
9010800881,1659C2,659 CEN II,20210623,501.0,,True,False,False,False,False,True,False,False,False
9010800881,1659C2,659 CEN II,20220623,501.0,,True,False,False,False,False,True,False,False,False
9010800881,1659C2,659 CEN II,20230623,501.0,,True,False,False,False,False,True,False,False,False
9010800881,1659C2,659 CEN II,20240623,501.0,,True,False,False,False,False,True,False,False,False
9010800881,1659C2,659 CEN II,20250623,501.0,,True,False,False,False,False,True,False,False,False
9010801256,1659CR,659 CEN SR,20180714,210.55,,True,False,False,False,False,True,False,False,False
9010801256,1659CR,659 CEN SR,20190714,210.55,,True,False,False,False,False,True,False,False,False
9010801256,1659CR,659 CEN SR,20200714,210.55,,True,False,False,False,False,True,False,False,False
9010801256,1659CR,659 CEN SR,20210714,210.55,,True,False,False,False,False,True,False,False,False
9010801256,1659CR,659 CEN SR,20220714,210.55,,True,False,False,False,False,True,False,False,False
9010801256,1659CR,659 CEN SR,20230714,210.55,,True,False,False,False,False,True,False,False,False
9010801256,1659CR,659 CEN SR,20240714,210.55,,True,False,False,False,False,True,False,False,False
9010801256,1659CR,659 CEN SR,20250714,210.55,,True,False,False,False,False,True,False,False,False
9010801734,1659CR,659 CEN SR,20180828,368.2,,True,False,False,False,False,True,False,False,False
9010801734,1659CR,659 CEN SR,20190828,368.2,,True,False,False,False,False,True,False,False,False
9010801734,1659CR,659 CEN SR,20200828,368.2,,True,False,False,False,False,True,False,False,False
9010802045,1659C2,659 CEN II,20180718,411.25,,True,False,False,False,False,True,False,False,False
9010802045,1659C2,659 CEN II,20190718,411.25,,True,False,False,False,False,True,False,False,False
9010802045,1659C2,659 CEN II,20200718,411.25,,True,False,False,False,False,True,False,False,False
9010802045,1659C2,659 CEN II,20210718,411.25,,True,False,False,False,False,True,False,False,False
9010802045,1659C2,659 CEN II,20220718,411.25,,True,False,False,False,False,True,False,False,False
9010802045,1659C2,659 CEN II,20230718,411.25,,True,False,False,False,False,True,False,False,False
9010802045,1659C2,659 CEN II,20240718,411.25,,True,False,False,False,False,True,False,False,False
9010802045,1659C2,659 CEN II,20250718,411.25,,True,False,False,False,False,True,False,False,False
9010802188,1659CR,659 CEN SR,20180811,250.9,,True,False,False,False,False,True,False,False,False
9010802188,1659CR,659 CEN SR,20190811,250.9,,True,False,False,False,False,True,False,False,False
9010802626,1659C2,659 CEN II,20180801,407.5,,True,False,False,False,False,True,False,False,False
9010802626,1659C2,659 CEN II,20190801,407.5,,True,False,False,False,False,True,False,False,False
9010802626,1659C2,659 CEN II,20200801,407.5,,True,False,False,False,False,True,False,False,False
9010802626,1659C2,659 CEN II,20210801,407.5,,True,False,False,False,False,True,False,False,False
9010802626,1659C2,659 CEN II,20220801,407.5,,True,False,False,False,False,True,False,False,False
9010802626,1659C2,659 CEN II,20230801,407.5,,True,False,False,False,False,True,False,False,False
9010802626,1659C2,659 CEN II,20240801,407.5,,True,False,False,False,False,True,False,False,False
9010802626,1659C2,659 CEN II,20250801,407.5,,True,False,False,False,False,True,False,False,False
9010802627,1659CR,659 CEN SR,20180717,157.28,,True,False,False,False,False,True,False,False,False
9010802646,1659CR,659 CEN SR,20180723,388.9,,True,False,False,False,False,True,False,False,False
9010802646,1659CR,659 CEN SR,20190723,388.9,,True,False,False,False,False,True,False,False,False
9010802646,1659CR,659 CEN SR,20200723,388.9,,True,False,False,False,False,True,False,False,False
9010802646,1659CR,659 CEN SR,20210723,388.9,,True,False,False,False,False,True,False,False,False
9010802646,1659CR,659 CEN SR,20220723,388.9,,True,False,False,False,False,True,False,False,False
9010802649,1659CR,659 CEN SR,20180723,409.4,,True,False,False,False,False,True,False,False,False
9010802649,1659CR,659 CEN SR,20190723,409.4,,True,False,False,False,False,True,False,False,False
9010802649,1659CR,659 CEN SR,20200723,409.4,,True,False,False,False,False,True,False,False,False
9010802649,1659CR,659 CEN SR,20210723,409.4,,True,False,False,False,False,True,False,False,False
9010802649,1659CR,659 CEN SR,20220723,409.4,,True,False,False,False,False,True,False,False,False
9010802649,1659CR,659 CEN SR,20230723,409.4,,True,False,False,False,False,True,False,False,False
9010802649,1659CR,659 CEN SR,20240723,409.4,,True,False,False,False,False,True,False,False,False
9010802649,1659CR,659 CEN SR,20250723,409.4,,True,False,False,False,False,True,False,False,False
9010803044,1659C2,659 CEN II,20180724,329.25,,True,False,False,False,False,True,False,False,False
9010803044,1659C2,659 CEN II,20190724,329.25,,True,False,False,False,False,True,False,False,False
9010803044,1659C2,659 CEN II,20200724,329.25,,True,False,False,False,False,True,False,False,False
9010803044,1659C2,659 CEN II,20210724,329.25,,True,False,False,False,False,True,False,False,False
9010803044,1659C2,659 CEN II,20220724,329.25,,True,False,False,False,False,True,False,False,False
9010803044,1659C2,659 CEN II,20230724,329.25,,True,False,False,False,False,True,False,False,False
9010803649,1659C2,659 CEN II,20180902,388.75,,True,False,False,False,False,True,False,False,False
9010803649,1659C2,659 CEN II,20190902,388.75,,True,False,False,False,False,True,False,False,False
9010803649,1659C2,659 CEN II,20200902,388.75,,True,False,False,False,False,True,False,False,False
9010803649,1659C2,659 CEN II,20210902,388.75,,True,False,False,False,False,True,False,False,False
9010803649,1659C2,659 CEN II,20220902,388.75,,True,False,False,False,False,True,False,False,False
9010803649,1659C2,659 CEN II,20230902,388.75,,True,False,False,False,False,True,False,False,False
9010803649,1659C2,659 CEN II,20240902,388.75,,True,False,False,False,False,True,False,False,False
9010803649,1659C2,659 CEN II,20250902,388.75,,True,False,False,False,False,True,False,False,False
9010803672,1659C2,659 CEN II,20180715,230.5,,True,False,False,False,False,True,False,False,False
9010803672,1659C2,659 CEN II,20190715,230.5,,True,False,False,False,False,True,False,False,False
9010803672,1659C2,659 CEN II,20200715,230.5,,True,False,False,False,False,True,False,False,False
9010803672,1659C2,659 CEN II,20210715,230.5,,True,False,False,False,False,True,False,False,False
9010803672,1659C2,659 CEN II,20220715,230.5,,True,False,False,False,False,True,False,False,False
9010803672,1659C2,659 CEN II,20230715,230.5,,True,False,False,False,False,True,False,False,False
9010803672,1659C2,659 CEN II,20240715,230.5,,True,False,False,False,False,True,False,False,False
9010803672,1659C2,659 CEN II,20250715,230.5,,True,False,False,False,False,True,False,False,False
9010803676,1659C2,659 CEN II,20180801,128.5,,True,False,False,False,False,True,False,False,False
9010803676,1659C2,659 CEN II,20190801,128.5,,True,False,False,False,False,True,False,False,False
9010803676,1659C2,659 CEN II,20200801,128.5,,True,False,False,False,False,True,False,False,False
9010803676,1659C2,659 CEN II,20210801,128.5,,True,False,False,False,False,True,False,False,False
9010803676,1659C2,659 CEN II,20220801,128.5,,True,False,False,False,False,True,False,False,False
9010803676,1659C2,659 CEN II,20230801,128.5,,True,False,False,False,False,True,False,False,False
9010803676,1659C2,659 CEN II,20240801,128.5,,True,False,False,False,False,True,False,False,False
9010803676,1659C2,659 CEN II,20250801,128.5,,True,False,False,False,False,True,False,False,False
9010803682,1659CR,659 CEN SR,20180801,303.6,,True,False,False,False,False,True,False,False,False
9010803682,1659CR,659 CEN SR,20190801,303.6,,True,False,False,False,False,True,False,False,False
9010803682,1659CR,659 CEN SR,20200801,303.6,,True,False,False,False,False,True,False,False,False
9010803770,1659CR,659 CEN SR,20180801,206.95,,True,False,False,False,False,True,False,False,False
9010803770,1659CR,659 CEN SR,20190801,206.95,,True,False,False,False,False,True,False,False,False
9010803776,1659C2,659 CEN II,20181104,196.75,,True,False,False,False,False,True,False,False,False
9010803776,1659C2,659 CEN II,20191104,196.75,,True,False,False,False,False,True,False,False,False
9010803776,1659C2,659 CEN II,20201104,196.75,,True,False,False,False,False,True,False,False,False
9010803776,1659C2,659 CEN II,20211104,196.75,,True,False,False,False,False,True,False,False,False
9010803776,1659C2,659 CEN II,20221104,196.75,,True,False,False,False,False,True,False,False,False
9010803776,1659C2,659 CEN II,20231104,196.75,,True,False,False,False,False,True,False,False,False
9010803776,1659C2,659 CEN II,20241104,196.75,,True,False,False,False,False,True,False,False,False
9010803776,1659C2,659 CEN II,20251104,196.75,,True,False,False,False,False,True,False,False,False
9010804327,1659C2,659 CEN II,20230801,321.5,,True,False,False,False,False,True,False,False,False
9010804327,1659C2,659 CEN II,20240801,321.5,,True,False,False,False,False,True,False,False,False
9010804327,1659C2,659 CEN II,20250801,321.5,,True,False,False,False,False,True,False,False,False
9010804489,1659CR,659 CEN SR,20180718,217.2,,True,False,False,False,False,True,False,False,False
9010804489,1659CR,659 CEN SR,20190718,217.2,,True,False,False,False,False,True,False,False,False
9010804489,1659CR,659 CEN SR,20200718,217.2,,True,False,False,False,False,True,False,False,False
9010804489,1659CR,659 CEN SR,20210718,217.2,,True,False,False,False,False,True,False,False,False
9010804489,1659CR,659 CEN SR,20220718,217.2,,True,False,False,False,False,True,False,False,False
9010804489,1659CR,659 CEN SR,20230718,217.2,,True,False,False,False,False,True,False,False,False
9010804489,1659CR,659 CEN SR,20240718,217.2,,True,False,False,False,False,True,False,False,False
9010804489,1659CR,659 CEN SR,20240718,217.2,,True,False,False,False,False,True,False,False,False
9010804489,1659CR,659 CEN SR,20250718,217.2,,True,False,False,False,False,True,False,False,False
9010804588,1659C2,659 CEN II,20180726,287.25,,True,False,False,False,False,True,False,False,False
9010804588,1659C2,659 CEN II,20190726,287.25,,True,False,False,False,False,True,False,False,False
9010804588,1659C2,659 CEN II,20200726,287.25,,True,False,False,False,False,True,False,False,False
9010804588,1659C2,659 CEN II,20210726,287.25,,True,False,False,False,False,True,False,False,False
9010804588,1659C2,659 CEN II,20220726,287.25,,True,False,False,False,False,True,False,False,False
9010804588,1659C2,659 CEN II,20230726,287.25,,True,False,False,False,False,True,False,False,False
9010804588,1659C2,659 CEN II,20240726,287.25,,True,False,False,False,False,True,False,False,False
9010804588,1659C2,659 CEN II,20250726,287.25,,True,False,False,False,False,True,False,False,False
9010804616,1659C2,659 CEN II,20180801,314.75,,True,False,False,False,False,True,False,False,False
9010804616,1659C2,659 CEN II,20190801,314.75,,True,False,False,False,False,True,False,False,False
9010804616,1659C2,659 CEN II,20200801,314.75,,True,False,False,False,False,True,False,False,False
9010804616,1659C2,659 CEN II,20210801,314.75,,True,False,False,False,False,True,False,False,False
9010804616,1659C2,659 CEN II,20220801,314.75,,True,False,False,False,False,True,False,False,False
9010804616,1659C2,659 CEN II,20230801,314.75,,True,False,False,False,False,True,False,False,False
9010804616,1659C2,659 CEN II,20240801,314.75,,True,False,False,False,False,True,False,False,False
9010804616,1659C2,659 CEN II,20250801,314.75,,True,False,False,False,False,True,False,False,False
9010804853,1659C2,659 CEN II,20180801,134.75,,True,False,False,False,False,True,False,False,False
9010804853,1659C2,659 CEN II,20190801,134.75,,True,False,False,False,False,True,False,False,False
9010804853,1659C2,659 CEN II,20200801,134.75,,True,False,False,False,False,True,False,False,False
9010804853,1659C2,659 CEN II,20210801,134.75,,True,False,False,False,False,True,False,False,False
9010804853,1659C2,659 CEN II,20220801,134.75,,True,False,False,False,False,True,False,False,False
9010804853,1659C2,659 CEN II,20230801,134.75,,True,False,False,False,False,True,False,False,False
9010804853,1659C2,659 CEN II,20240801,134.75,,True,False,False,False,False,True,False,False,False
9010804853,1659C2,659 CEN II,20250801,134.75,,True,False,False,False,False,True,False,False,False
9010804854,1659C2,659 CEN II,20180801,131.5,,True,False,False,False,False,True,False,False,False
9010804854,1659C2,659 CEN II,20190801,131.5,,True,False,False,False,False,True,False,False,False
9010804854,1659C2,659 CEN II,20200801,131.5,,True,False,False,False,False,True,False,False,False
9010804854,1659C2,659 CEN II,20210801,131.5,,True,False,False,False,False,True,False,False,False
9010804854,1659C2,659 CEN II,20220801,131.5,,True,False,False,False,False,True,False,False,False
9010804854,1659C2,659 CEN II,20230801,131.5,,True,False,False,False,False,True,False,False,False
9010805039,1659CR,659 CEN SR,20180910,294.08,,True,False,False,False,False,True,False,False,False
9010805041,1659C2,659 CEN II,20180801,642.5,,True,False,False,False,False,True,False,False,False
9010805041,1659C2,659 CEN II,20190801,642.5,,True,False,False,False,False,True,False,False,False
9010805041,1659C2,659 CEN II,20200801,642.5,,True,False,False,False,False,True,False,False,False
9010805041,1659C2,659 CEN II,20210801,642.5,,True,False,False,False,False,True,False,False,False
