reconstructed_claim_id,claim_family,mgrossamt_candidate,mnetamt_candidate,mpaid_candidate,mintamt_candidate,mfedtax_candidate,mloan_candidate,mbalancingstatus,revised_balancing_difference,derivation_status,derivation_confidence
RC-9010801256-2-SURRENDER_CLAIM-C1-20190714,SURRENDER_CLAIM,0.0,210.55,210.55,0.0,0.0,0.0,UNBALANCED,210.55,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010801256-2-SURRENDER_CLAIM-C2-20200714,SURRENDER_CLAIM,0.0,210.55,210.55,0.0,0.0,0.0,UNBALANCED,210.55,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010801256-2-SURRENDER_CLAIM-C3-20210714,SURRENDER_CLAIM,0.0,210.55,210.55,0.0,0.0,0.0,UNBALANCED,210.55,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010801256-2-SURRENDER_CLAIM-C4-20220714,SURRENDER_CLAIM,0.0,210.55,210.55,0.0,0.0,0.0,UNBALANCED,210.55,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010801256-2-SURRENDER_CLAIM-C5-20230714,SURRENDER_CLAIM,0.0,210.55,210.55,0.0,0.0,0.0,UNBALANCED,210.55,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010801256-2-SURRENDER_CLAIM-C6-20240714,SURRENDER_CLAIM,0.0,210.55,210.55,0.0,0.0,0.0,UNBALANCED,210.55,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010801256-2-SURRENDER_CLAIM-C7-20250714,SURRENDER_CLAIM,0.0,210.55,210.55,0.0,0.0,0.0,UNBALANCED,210.55,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010801398-1-DEATH_CLAIM-C0-20230317,DEATH_CLAIM,29166.73,29267.33,29306.86,100.6,0.0,0.0,MINOR_VARIANCE,-39.53,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010801399-1-DEATH_CLAIM-C0-20200405,DEATH_CLAIM,25000.0,25080.76,25093.96,80.76,0.0,0.0,MINOR_VARIANCE,-13.2,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010801734-1-DEATH_CLAIM-C0-20200922,DEATH_CLAIM,14645.78,14694.65,14694.65,48.87,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010801734-1-DEATH_CLAIM-C1-20210526,DEATH_CLAIM,0.0,0.0,7347.34,0.0,0.0,0.0,UNBALANCED,-7347.34,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010801734-3-SURRENDER_CLAIM-C0-20180828,SURRENDER_CLAIM,0.0,368.2,368.2,0.0,0.0,0.0,UNBALANCED,368.2,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010801734-3-SURRENDER_CLAIM-C1-20190828,SURRENDER_CLAIM,0.0,368.2,368.2,0.0,0.0,0.0,UNBALANCED,368.2,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010801734-3-SURRENDER_CLAIM-C2-20200828,SURRENDER_CLAIM,0.0,368.2,368.2,0.0,0.0,0.0,UNBALANCED,368.2,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802045-2-SURRENDER_CLAIM-C0-20180718,SURRENDER_CLAIM,0.0,411.25,411.25,0.0,0.0,0.0,UNBALANCED,411.25,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802045-2-SURRENDER_CLAIM-C1-20190718,SURRENDER_CLAIM,0.0,411.25,411.25,0.0,0.0,0.0,UNBALANCED,411.25,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802045-2-SURRENDER_CLAIM-C2-20200718,SURRENDER_CLAIM,0.0,411.25,411.25,0.0,0.0,0.0,UNBALANCED,411.25,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802045-2-SURRENDER_CLAIM-C3-20210718,SURRENDER_CLAIM,0.0,411.25,411.25,0.0,0.0,0.0,UNBALANCED,411.25,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802045-2-SURRENDER_CLAIM-C4-20220718,SURRENDER_CLAIM,0.0,411.25,411.25,0.0,0.0,0.0,UNBALANCED,411.25,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802045-2-SURRENDER_CLAIM-C5-20230718,SURRENDER_CLAIM,0.0,411.25,411.25,0.0,0.0,0.0,UNBALANCED,411.25,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802045-2-SURRENDER_CLAIM-C6-20240718,SURRENDER_CLAIM,0.0,411.25,411.25,0.0,0.0,0.0,UNBALANCED,411.25,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802045-2-SURRENDER_CLAIM-C7-20250718,SURRENDER_CLAIM,0.0,411.25,411.25,0.0,0.0,0.0,UNBALANCED,411.25,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802188-1-DEATH_CLAIM-C0-20200614,DEATH_CLAIM,11072.74,11112.47,11112.47,39.73,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010802188-1-DISBURSEMENT_CLAIM-C0-20190409,DISBURSEMENT_CLAIM,0.0,176.64,0.0,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010802188-2-SURRENDER_CLAIM-C0-20180811,SURRENDER_CLAIM,0.0,250.9,250.9,0.0,0.0,0.0,UNBALANCED,250.9,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802188-2-SURRENDER_CLAIM-C1-20190811,SURRENDER_CLAIM,0.0,250.9,250.9,0.0,0.0,0.0,UNBALANCED,250.9,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802494-1-DISBURSEMENT_CLAIM-C0-20260120,DISBURSEMENT_CLAIM,0.0,5000.0,0.0,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010802494-2-SURRENDER_CLAIM-C0-20240716,SURRENDER_CLAIM,0.0,5000.0,5000.0,0.0,0.0,0.0,UNBALANCED,5000.0,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802626-2-SURRENDER_CLAIM-C0-20180801,SURRENDER_CLAIM,0.0,407.5,407.5,0.0,0.0,0.0,UNBALANCED,407.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802626-2-SURRENDER_CLAIM-C1-20190801,SURRENDER_CLAIM,0.0,407.5,407.5,0.0,0.0,0.0,UNBALANCED,407.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802626-2-SURRENDER_CLAIM-C2-20200801,SURRENDER_CLAIM,0.0,407.5,407.5,0.0,0.0,0.0,UNBALANCED,407.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802626-2-SURRENDER_CLAIM-C3-20210801,SURRENDER_CLAIM,0.0,407.5,407.5,0.0,0.0,0.0,UNBALANCED,407.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802626-2-SURRENDER_CLAIM-C4-20220801,SURRENDER_CLAIM,0.0,407.5,407.5,0.0,0.0,0.0,UNBALANCED,407.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802626-2-SURRENDER_CLAIM-C5-20230801,SURRENDER_CLAIM,0.0,407.5,407.5,0.0,0.0,0.0,UNBALANCED,407.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802626-2-SURRENDER_CLAIM-C6-20240801,SURRENDER_CLAIM,0.0,407.5,407.5,0.0,0.0,0.0,UNBALANCED,407.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802626-2-SURRENDER_CLAIM-C7-20250801,SURRENDER_CLAIM,0.0,407.5,407.5,0.0,0.0,0.0,UNBALANCED,407.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802627-1-DEATH_CLAIM-C0-20190319,DEATH_CLAIM,4740.45,4740.45,4740.45,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010802627-2-SURRENDER_CLAIM-C0-20180717,SURRENDER_CLAIM,0.0,157.28,157.28,0.0,0.0,0.0,UNBALANCED,157.28,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802646-1-DEATH_CLAIM-C0-20220724,DEATH_CLAIM,11027.52,11089.31,11089.31,61.79,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010802646-2-SURRENDER_CLAIM-C0-20180723,SURRENDER_CLAIM,0.0,388.9,388.9,0.0,0.0,0.0,UNBALANCED,388.9,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802646-2-SURRENDER_CLAIM-C1-20190723,SURRENDER_CLAIM,0.0,388.9,388.9,0.0,0.0,0.0,UNBALANCED,388.9,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802646-2-SURRENDER_CLAIM-C2-20200723,SURRENDER_CLAIM,0.0,388.9,388.9,0.0,0.0,0.0,UNBALANCED,388.9,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802646-2-SURRENDER_CLAIM-C3-20210723,SURRENDER_CLAIM,0.0,388.9,388.9,0.0,0.0,0.0,UNBALANCED,388.9,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802646-2-SURRENDER_CLAIM-C4-20220723,SURRENDER_CLAIM,0.0,388.9,388.9,0.0,0.0,0.0,UNBALANCED,388.9,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802649-2-SURRENDER_CLAIM-C0-20180723,SURRENDER_CLAIM,0.0,409.4,409.4,0.0,0.0,0.0,UNBALANCED,409.4,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802649-2-SURRENDER_CLAIM-C1-20190723,SURRENDER_CLAIM,0.0,409.4,409.4,0.0,0.0,0.0,UNBALANCED,409.4,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802649-2-SURRENDER_CLAIM-C2-20200723,SURRENDER_CLAIM,0.0,409.4,409.4,0.0,0.0,0.0,UNBALANCED,409.4,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802649-2-SURRENDER_CLAIM-C3-20210723,SURRENDER_CLAIM,0.0,409.4,409.4,0.0,0.0,0.0,UNBALANCED,409.4,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802649-2-SURRENDER_CLAIM-C4-20220723,SURRENDER_CLAIM,0.0,409.4,409.4,0.0,0.0,0.0,UNBALANCED,409.4,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802649-2-SURRENDER_CLAIM-C5-20230723,SURRENDER_CLAIM,0.0,409.4,409.4,0.0,0.0,0.0,UNBALANCED,409.4,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802649-2-SURRENDER_CLAIM-C6-20240723,SURRENDER_CLAIM,0.0,409.4,409.4,0.0,0.0,0.0,UNBALANCED,409.4,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010802649-2-SURRENDER_CLAIM-C7-20250723,SURRENDER_CLAIM,0.0,409.4,409.4,0.0,0.0,0.0,UNBALANCED,409.4,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803025-1-DEATH_CLAIM-C0-20211027,DEATH_CLAIM,25000.0,25000.0,17499.78,0.0,0.0,0.0,UNBALANCED,7500.22,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803025-1-SURRENDER_CLAIM-C0-20180801,SURRENDER_CLAIM,0.0,0.0,0.0,1755.62,0.0,1755.62,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803025-1-SURRENDER_CLAIM-C1-20190725,SURRENDER_CLAIM,0.0,0.0,0.0,580.89,0.0,580.89,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803025-1-SURRENDER_CLAIM-C2-20200723,SURRENDER_CLAIM,0.0,0.0,0.0,586.86,0.0,586.86,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803025-1-SURRENDER_CLAIM-C3-20210801,SURRENDER_CLAIM,0.0,0.0,0.0,604.06,0.0,604.06,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803025-1-SURRENDER_CLAIM-C4-20211027,SURRENDER_CLAIM,0.0,0.0,0.0,464.27,0.0,464.27,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803026-1-SURRENDER_CLAIM-C0-20180715,SURRENDER_CLAIM,0.0,0.0,0.0,648.64,0.0,648.64,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803026-1-SURRENDER_CLAIM-C1-20190715,SURRENDER_CLAIM,0.0,0.0,0.0,700.47,0.0,700.47,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803026-1-SURRENDER_CLAIM-C2-20200715,SURRENDER_CLAIM,0.0,0.0,0.0,756.45,0.0,756.45,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803026-1-SURRENDER_CLAIM-C3-20210715,SURRENDER_CLAIM,0.0,0.0,0.0,816.9,0.0,816.9,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803026-1-SURRENDER_CLAIM-C4-20220715,SURRENDER_CLAIM,0.0,0.0,0.0,882.18,0.0,882.18,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803026-1-SURRENDER_CLAIM-C5-20230715,SURRENDER_CLAIM,0.0,0.0,0.0,952.68,0.0,952.68,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803026-1-SURRENDER_CLAIM-C6-20240715,SURRENDER_CLAIM,0.0,0.0,0.0,1028.81,0.0,1028.81,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803026-1-SURRENDER_CLAIM-C7-20250715,SURRENDER_CLAIM,0.0,0.0,0.0,1111.03,0.0,1111.03,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803044-2-SURRENDER_CLAIM-C0-20180724,SURRENDER_CLAIM,0.0,329.25,329.25,0.0,0.0,0.0,UNBALANCED,329.25,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803044-2-SURRENDER_CLAIM-C1-20190724,SURRENDER_CLAIM,0.0,329.25,329.25,0.0,0.0,0.0,UNBALANCED,329.25,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803044-2-SURRENDER_CLAIM-C2-20200724,SURRENDER_CLAIM,0.0,329.25,329.25,0.0,0.0,0.0,UNBALANCED,329.25,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803044-2-SURRENDER_CLAIM-C3-20210724,SURRENDER_CLAIM,0.0,329.25,329.25,0.0,0.0,0.0,UNBALANCED,329.25,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803044-2-SURRENDER_CLAIM-C4-20220724,SURRENDER_CLAIM,0.0,329.25,329.25,0.0,0.0,0.0,UNBALANCED,329.25,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803044-2-SURRENDER_CLAIM-C5-20230724,SURRENDER_CLAIM,0.0,14887.58,14887.58,0.0,0.0,0.0,UNBALANCED,14887.58,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803050-1-DEATH_CLAIM-C0-20240920,DEATH_CLAIM,12432.95,12591.17,12664.58,158.22,0.0,0.0,MINOR_VARIANCE,-73.41,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010803051-1-DEATH_CLAIM-C0-20220313,DEATH_CLAIM,28212.4,28298.18,28484.97,85.78,0.0,0.0,UNBALANCED,-186.79,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803244-1-DEATH_CLAIM-C0-20180127,DEATH_CLAIM,9794.98,9828.73,9831.54,33.75,0.0,0.0,MINOR_VARIANCE,-2.81,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010803417-1-SURRENDER_CLAIM-C0-20180104,SURRENDER_CLAIM,0.0,0.0,0.0,29462.05,0.0,29462.05,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803417-1-SURRENDER_CLAIM-C1-20200630,SURRENDER_CLAIM,0.0,0.0,0.0,22020.94,0.0,22020.94,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803417-1-SURRENDER_CLAIM-C2-20220122,SURRENDER_CLAIM,0.0,0.0,0.0,5187.76,0.0,5187.76,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803417-2-SURRENDER_CLAIM-C0-20220822,SURRENDER_CLAIM,0.0,22804.85,22804.85,0.0,0.0,0.0,UNBALANCED,22804.85,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803442-2-SURRENDER_CLAIM-C0-20180604,SURRENDER_CLAIM,0.0,15922.56,15922.56,0.0,0.0,0.0,UNBALANCED,15922.56,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803649-3-SURRENDER_CLAIM-C0-20180902,SURRENDER_CLAIM,0.0,388.75,388.75,0.0,0.0,0.0,UNBALANCED,388.75,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803649-3-SURRENDER_CLAIM-C1-20190902,SURRENDER_CLAIM,0.0,388.75,388.75,0.0,0.0,0.0,UNBALANCED,388.75,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803649-3-SURRENDER_CLAIM-C2-20200902,SURRENDER_CLAIM,0.0,388.75,388.75,0.0,0.0,0.0,UNBALANCED,388.75,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803649-3-SURRENDER_CLAIM-C3-20210902,SURRENDER_CLAIM,0.0,388.75,388.75,0.0,0.0,0.0,UNBALANCED,388.75,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803649-3-SURRENDER_CLAIM-C4-20220902,SURRENDER_CLAIM,0.0,388.75,388.75,0.0,0.0,0.0,UNBALANCED,388.75,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803649-3-SURRENDER_CLAIM-C5-20230902,SURRENDER_CLAIM,0.0,388.75,388.75,0.0,0.0,0.0,UNBALANCED,388.75,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803649-3-SURRENDER_CLAIM-C6-20240902,SURRENDER_CLAIM,0.0,388.75,388.75,0.0,0.0,0.0,UNBALANCED,388.75,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803649-3-SURRENDER_CLAIM-C7-20250902,SURRENDER_CLAIM,0.0,388.75,388.75,0.0,0.0,0.0,UNBALANCED,388.75,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803672-3-SURRENDER_CLAIM-C0-20180715,SURRENDER_CLAIM,0.0,230.5,230.5,0.0,0.0,0.0,UNBALANCED,230.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803672-3-SURRENDER_CLAIM-C1-20190715,SURRENDER_CLAIM,0.0,230.5,230.5,0.0,0.0,0.0,UNBALANCED,230.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803672-3-SURRENDER_CLAIM-C2-20200715,SURRENDER_CLAIM,0.0,230.5,230.5,0.0,0.0,0.0,UNBALANCED,230.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803672-3-SURRENDER_CLAIM-C3-20210715,SURRENDER_CLAIM,0.0,230.5,230.5,0.0,0.0,0.0,UNBALANCED,230.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803672-3-SURRENDER_CLAIM-C4-20220715,SURRENDER_CLAIM,0.0,230.5,230.5,0.0,0.0,0.0,UNBALANCED,230.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803672-3-SURRENDER_CLAIM-C5-20230715,SURRENDER_CLAIM,0.0,230.5,230.5,0.0,0.0,0.0,UNBALANCED,230.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803672-3-SURRENDER_CLAIM-C6-20240715,SURRENDER_CLAIM,0.0,230.5,230.5,0.0,0.0,0.0,UNBALANCED,230.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803672-3-SURRENDER_CLAIM-C7-20250715,SURRENDER_CLAIM,0.0,230.5,230.5,0.0,0.0,0.0,UNBALANCED,230.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803673-1-DEATH_CLAIM-C0-20200417,DEATH_CLAIM,25000.0,25000.0,25000.0,0.0,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803676-2-SURRENDER_CLAIM-C0-20180801,SURRENDER_CLAIM,0.0,128.5,128.5,0.0,0.0,0.0,UNBALANCED,128.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803676-2-SURRENDER_CLAIM-C1-20190801,SURRENDER_CLAIM,0.0,128.5,128.5,0.0,0.0,0.0,UNBALANCED,128.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803676-2-SURRENDER_CLAIM-C2-20200801,SURRENDER_CLAIM,0.0,128.5,128.5,0.0,0.0,0.0,UNBALANCED,128.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803676-2-SURRENDER_CLAIM-C3-20210801,SURRENDER_CLAIM,0.0,128.5,128.5,0.0,0.0,0.0,UNBALANCED,128.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803676-2-SURRENDER_CLAIM-C4-20220801,SURRENDER_CLAIM,0.0,128.5,128.5,0.0,0.0,0.0,UNBALANCED,128.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803676-2-SURRENDER_CLAIM-C5-20230801,SURRENDER_CLAIM,0.0,128.5,128.5,0.0,0.0,0.0,UNBALANCED,128.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803676-2-SURRENDER_CLAIM-C6-20240801,SURRENDER_CLAIM,0.0,128.5,128.5,0.0,0.0,0.0,UNBALANCED,128.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803676-2-SURRENDER_CLAIM-C7-20250801,SURRENDER_CLAIM,0.0,128.5,128.5,0.0,0.0,0.0,UNBALANCED,128.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803680-2-SURRENDER_CLAIM-C0-20201013,SURRENDER_CLAIM,0.0,9385.57,9385.57,0.0,0.0,0.0,UNBALANCED,9385.57,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803681-2-SURRENDER_CLAIM-C0-20201013,SURRENDER_CLAIM,0.0,23267.29,23267.29,0.0,0.0,0.0,UNBALANCED,23267.29,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803682-2-SURRENDER_CLAIM-C0-20180801,SURRENDER_CLAIM,0.0,303.6,303.6,0.0,0.0,0.0,UNBALANCED,303.6,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803682-2-SURRENDER_CLAIM-C1-20190801,SURRENDER_CLAIM,0.0,303.6,303.6,0.0,0.0,0.0,UNBALANCED,303.6,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803682-2-SURRENDER_CLAIM-C2-20200801,SURRENDER_CLAIM,0.0,303.6,303.6,0.0,0.0,0.0,UNBALANCED,303.6,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803682-2-SURRENDER_CLAIM-C3-20201013,SURRENDER_CLAIM,0.0,7200.29,7200.29,0.0,0.0,0.0,UNBALANCED,7200.29,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803770-1-DEATH_CLAIM-C0-20201002,DEATH_CLAIM,5000.0,5019.36,5019.36,19.36,0.0,0.0,BALANCED,0.0,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010803770-2-SURRENDER_CLAIM-C0-20180801,SURRENDER_CLAIM,0.0,206.95,206.95,0.0,0.0,0.0,UNBALANCED,206.95,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803770-2-SURRENDER_CLAIM-C1-20190801,SURRENDER_CLAIM,0.0,206.95,206.95,0.0,0.0,0.0,UNBALANCED,206.95,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803776-3-SURRENDER_CLAIM-C0-20181104,SURRENDER_CLAIM,0.0,196.75,196.75,0.0,0.0,0.0,UNBALANCED,196.75,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803776-3-SURRENDER_CLAIM-C1-20191104,SURRENDER_CLAIM,0.0,196.75,196.75,0.0,0.0,0.0,UNBALANCED,196.75,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803776-3-SURRENDER_CLAIM-C2-20201104,SURRENDER_CLAIM,0.0,196.75,196.75,0.0,0.0,0.0,UNBALANCED,196.75,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803776-3-SURRENDER_CLAIM-C3-20211104,SURRENDER_CLAIM,0.0,196.75,196.75,0.0,0.0,0.0,UNBALANCED,196.75,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803776-3-SURRENDER_CLAIM-C4-20221104,SURRENDER_CLAIM,0.0,196.75,196.75,0.0,0.0,0.0,UNBALANCED,196.75,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803776-3-SURRENDER_CLAIM-C5-20231104,SURRENDER_CLAIM,0.0,196.75,196.75,0.0,0.0,0.0,UNBALANCED,196.75,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803776-3-SURRENDER_CLAIM-C6-20241104,SURRENDER_CLAIM,0.0,196.75,196.75,0.0,0.0,0.0,UNBALANCED,196.75,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803776-3-SURRENDER_CLAIM-C7-20251104,SURRENDER_CLAIM,0.0,196.75,196.75,0.0,0.0,0.0,UNBALANCED,196.75,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010803964-1-DEATH_CLAIM-C0-20200226,DEATH_CLAIM,25215.68,25215.68,25266.29,0.0,0.0,0.0,MINOR_VARIANCE,-50.61,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010803993-1-DEATH_CLAIM-C0-20240625,DEATH_CLAIM,15828.77,15828.77,15856.57,0.0,0.0,0.0,MINOR_VARIANCE,-27.8,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010804005-1-DEATH_CLAIM-C0-20240412,DEATH_CLAIM,25000.0,25160.8,25169.62,160.8,0.0,0.0,MINOR_VARIANCE,-8.82,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010804327-2-SURRENDER_CLAIM-C0-20230801,SURRENDER_CLAIM,0.0,321.5,321.5,0.0,0.0,0.0,UNBALANCED,321.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010804327-2-SURRENDER_CLAIM-C1-20240801,SURRENDER_CLAIM,0.0,321.5,321.5,0.0,0.0,0.0,UNBALANCED,321.5,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
