reconstructed_claim_id,policy_number,claim_family,reconstructed_lifecycle_status,mclaimstatus_candidate,claimstat_candidate,derivation_status,derivation_confidence
RC-9010808553-2-SURRENDER_CLAIM-C2-20200901,9010808553,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010808553-2-SURRENDER_CLAIM-C3-20210901,9010808553,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010808553-2-SURRENDER_CLAIM-C4-20220901,9010808553,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010808553-2-SURRENDER_CLAIM-C5-20230901,9010808553,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010808553-2-SURRENDER_CLAIM-C6-20240901,9010808553,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010808553-2-SURRENDER_CLAIM-C7-20250901,9010808553,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010808721-1-DEATH_CLAIM-C0-20210731,9010808721,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010808831-1-SURRENDER_CLAIM-C0-20251031,9010808831,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010808831-2-SURRENDER_CLAIM-C0-20180826,9010808831,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010808831-2-SURRENDER_CLAIM-C1-20190826,9010808831,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010808831-2-SURRENDER_CLAIM-C2-20200826,9010808831,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010808831-2-SURRENDER_CLAIM-C3-20210826,9010808831,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010808831-2-SURRENDER_CLAIM-C4-20220826,9010808831,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010808831-2-SURRENDER_CLAIM-C5-20230826,9010808831,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010808831-2-SURRENDER_CLAIM-C6-20240826,9010808831,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010808831-2-SURRENDER_CLAIM-C7-20250826,9010808831,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010808901-1-DEATH_CLAIM-C0-20210221,9010808901,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010808901-2-SURRENDER_CLAIM-C0-20180815,9010808901,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010808901-2-SURRENDER_CLAIM-C1-20190815,9010808901,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010808901-2-SURRENDER_CLAIM-C2-20200815,9010808901,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809309-1-DEATH_CLAIM-C0-20180127,9010809309,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010809311-1-DEATH_CLAIM-C0-20220507,9010809311,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809317-1-SURRENDER_CLAIM-C0-20180915,9010809317,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809317-1-SURRENDER_CLAIM-C1-20190915,9010809317,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809317-1-SURRENDER_CLAIM-C2-20200909,9010809317,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809317-1-SURRENDER_CLAIM-C3-20210915,9010809317,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809317-1-SURRENDER_CLAIM-C4-20220913,9010809317,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809317-1-SURRENDER_CLAIM-C5-20230915,9010809317,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809317-1-SURRENDER_CLAIM-C6-20240915,9010809317,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809317-1-SURRENDER_CLAIM-C7-20250915,9010809317,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809317-1-SURRENDER_CLAIM-C8-20260112,9010809317,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809320-1-SURRENDER_CLAIM-C0-20180915,9010809320,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809320-1-SURRENDER_CLAIM-C1-20190915,9010809320,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809320-1-SURRENDER_CLAIM-C2-20200909,9010809320,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809320-1-SURRENDER_CLAIM-C3-20210915,9010809320,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809320-1-SURRENDER_CLAIM-C4-20220913,9010809320,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809320-1-SURRENDER_CLAIM-C5-20230915,9010809320,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809320-1-SURRENDER_CLAIM-C6-20240915,9010809320,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809320-1-SURRENDER_CLAIM-C7-20250915,9010809320,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809320-1-SURRENDER_CLAIM-C8-20260112,9010809320,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809333-1-DEATH_CLAIM-C0-20191205,9010809333,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010809353-1-SURRENDER_CLAIM-C0-20180912,9010809353,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809353-1-SURRENDER_CLAIM-C1-20190911,9010809353,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809353-1-SURRENDER_CLAIM-C2-20200908,9010809353,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809353-1-SURRENDER_CLAIM-C3-20210915,9010809353,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809353-1-SURRENDER_CLAIM-C4-20220617,9010809353,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809353-2-SURRENDER_CLAIM-C0-20220617,9010809353,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809361-2-SURRENDER_CLAIM-C0-20180915,9010809361,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809361-2-SURRENDER_CLAIM-C1-20190915,9010809361,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809361-2-SURRENDER_CLAIM-C2-20200915,9010809361,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809361-2-SURRENDER_CLAIM-C3-20210915,9010809361,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809361-2-SURRENDER_CLAIM-C4-20220915,9010809361,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809361-2-SURRENDER_CLAIM-C5-20230915,9010809361,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809361-2-SURRENDER_CLAIM-C6-20240915,9010809361,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809361-2-SURRENDER_CLAIM-C7-20250915,9010809361,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809581-1-SURRENDER_CLAIM-C0-20240822,9010809581,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809581-1-SURRENDER_CLAIM-C1-20241022,9010809581,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809581-1-SURRENDER_CLAIM-C2-20250222,9010809581,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809581-1-SURRENDER_CLAIM-C3-20250822,9010809581,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809581-1-SURRENDER_CLAIM-C4-20251029,9010809581,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809581-2-SURRENDER_CLAIM-C0-20251029,9010809581,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809734-1-DEATH_CLAIM-C0-20200818,9010809734,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010809739-2-SURRENDER_CLAIM-C0-20180908,9010809739,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809739-2-SURRENDER_CLAIM-C1-20190908,9010809739,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809739-2-SURRENDER_CLAIM-C2-20200908,9010809739,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809739-2-SURRENDER_CLAIM-C3-20210908,9010809739,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809739-2-SURRENDER_CLAIM-C4-20220908,9010809739,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809739-2-SURRENDER_CLAIM-C5-20230908,9010809739,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809739-2-SURRENDER_CLAIM-C6-20240528,9010809739,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809930-1-DEATH_CLAIM-C0-20220329,9010809930,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809932-1-DEATH_CLAIM-C0-20190828,9010809932,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809966-1-SURRENDER_CLAIM-C0-20180214,9010809966,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809966-2-SURRENDER_CLAIM-C0-20180826,9010809966,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809977-1-DISBURSEMENT_CLAIM-C0-20181026,9010809977,DISBURSEMENT_CLAIM,PAID,PAID,2,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809977-1-DISBURSEMENT_CLAIM-C1-20190515,9010809977,DISBURSEMENT_CLAIM,PAID,PAID,2,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010809977-2-SURRENDER_CLAIM-C0-20180903,9010809977,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809977-2-SURRENDER_CLAIM-C1-20190903,9010809977,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809977-2-SURRENDER_CLAIM-C2-20200903,9010809977,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809977-2-SURRENDER_CLAIM-C3-20210903,9010809977,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809977-2-SURRENDER_CLAIM-C4-20220903,9010809977,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809977-2-SURRENDER_CLAIM-C5-20230903,9010809977,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809977-2-SURRENDER_CLAIM-C6-20240903,9010809977,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010809977-2-SURRENDER_CLAIM-C7-20250903,9010809977,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010810194-1-DISBURSEMENT_CLAIM-C0-20221021,9010810194,DISBURSEMENT_CLAIM,PAID,PAID,2,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810194-1-SURRENDER_CLAIM-C0-20180910,9010810194,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810194-1-SURRENDER_CLAIM-C1-20190110,9010810194,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810194-1-SURRENDER_CLAIM-C2-20190910,9010810194,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810194-1-SURRENDER_CLAIM-C3-20191111,9010810194,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810194-1-SURRENDER_CLAIM-C4-20200615,9010810194,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810194-1-SURRENDER_CLAIM-C5-20210225,9010810194,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810194-1-SURRENDER_CLAIM-C6-20210910,9010810194,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810194-1-SURRENDER_CLAIM-C7-20220610,9010810194,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810194-1-SURRENDER_CLAIM-C8-20220910,9010810194,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810228-2-SURRENDER_CLAIM-C0-20180821,9010810228,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010810228-2-SURRENDER_CLAIM-C1-20190821,9010810228,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010810228-2-SURRENDER_CLAIM-C2-20200821,9010810228,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010810228-2-SURRENDER_CLAIM-C3-20210821,9010810228,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010810228-2-SURRENDER_CLAIM-C4-20220821,9010810228,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010810228-2-SURRENDER_CLAIM-C5-20230821,9010810228,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010810228-2-SURRENDER_CLAIM-C6-20240821,9010810228,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010810271-1-DISBURSEMENT_CLAIM-C0-20191101,9010810271,DISBURSEMENT_CLAIM,PAID,PAID,2,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810271-1-SURRENDER_CLAIM-C0-20180905,9010810271,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810271-1-SURRENDER_CLAIM-C1-20190905,9010810271,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810271-2-SURRENDER_CLAIM-C0-20191005,9010810271,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010810504-1-DEATH_CLAIM-C0-20220824,9010810504,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010810504-1-SURRENDER_CLAIM-C0-20180915,9010810504,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810504-1-SURRENDER_CLAIM-C1-20181215,9010810504,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810504-1-SURRENDER_CLAIM-C2-20190915,9010810504,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810504-1-SURRENDER_CLAIM-C3-20200616,9010810504,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810504-1-SURRENDER_CLAIM-C4-20210225,9010810504,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810504-1-SURRENDER_CLAIM-C5-20210913,9010810504,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810504-1-SURRENDER_CLAIM-C6-20220615,9010810504,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810539-1-SURRENDER_CLAIM-C0-20180901,9010810539,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810539-1-SURRENDER_CLAIM-C1-20190901,9010810539,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810539-1-SURRENDER_CLAIM-C2-20200201,9010810539,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810539-2-SURRENDER_CLAIM-C0-20200201,9010810539,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010810612-1-DEATH_CLAIM-C0-20180817,9010810612,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810691-1-DEATH_CLAIM-C0-20250318,9010810691,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810691-2-SURRENDER_CLAIM-C0-20191020,9010810691,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010810691-2-SURRENDER_CLAIM-C1-20201020,9010810691,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010810691-2-SURRENDER_CLAIM-C2-20211020,9010810691,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010810691-2-SURRENDER_CLAIM-C3-20221020,9010810691,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010810691-2-SURRENDER_CLAIM-C4-20231020,9010810691,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010810691-2-SURRENDER_CLAIM-C5-20241020,9010810691,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010810912-1-SURRENDER_CLAIM-C0-20180610,9010810912,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010810912-2-SURRENDER_CLAIM-C0-20180610,9010810912,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010811059-1-DEATH_CLAIM-C0-20191203,9010811059,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,MODERATE_CONFIDENCE
RC-9010811157-1-DEATH_CLAIM-C0-20190807,9010811157,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811204-1-DEATH_CLAIM-C0-20230824,9010811204,DEATH_CLAIM,SETTLED,SETTLED,3,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010811204-1-SURRENDER_CLAIM-C0-20180911,9010811204,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811204-1-SURRENDER_CLAIM-C1-20190722,9010811204,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811250-1-SURRENDER_CLAIM-C0-20180922,9010811250,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811250-1-SURRENDER_CLAIM-C1-20190922,9010811250,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811250-1-SURRENDER_CLAIM-C2-20200922,9010811250,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811250-1-SURRENDER_CLAIM-C3-20210922,9010811250,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811250-1-SURRENDER_CLAIM-C4-20220922,9010811250,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811250-1-SURRENDER_CLAIM-C5-20221219,9010811250,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811250-1-SURRENDER_CLAIM-C6-20230922,9010811250,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811250-1-SURRENDER_CLAIM-C7-20240922,9010811250,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811250-1-SURRENDER_CLAIM-C8-20250922,9010811250,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811306-1-DEATH_CLAIM-C0-20210308,9010811306,DEATH_CLAIM,SETTLED,SETTLED,3,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811306-2-SURRENDER_CLAIM-C0-20180922,9010811306,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010811306-2-SURRENDER_CLAIM-C1-20190922,9010811306,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010811306-2-SURRENDER_CLAIM-C2-20200922,9010811306,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010811319-1-SURRENDER_CLAIM-C0-20180911,9010811319,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811319-1-SURRENDER_CLAIM-C1-20190911,9010811319,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811319-1-SURRENDER_CLAIM-C2-20200911,9010811319,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811319-1-SURRENDER_CLAIM-C3-20210911,9010811319,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811319-1-SURRENDER_CLAIM-C4-20220911,9010811319,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811319-1-SURRENDER_CLAIM-C5-20230911,9010811319,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811319-1-SURRENDER_CLAIM-C6-20240911,9010811319,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811319-1-SURRENDER_CLAIM-C7-20250911,9010811319,SURRENDER_CLAIM,INFERRED,INFERRED,99,RULEBOOK_READY,HIGH_CONFIDENCE
RC-9010811382-2-SURRENDER_CLAIM-C0-20180922,9010811382,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010811382-2-SURRENDER_CLAIM-C1-20190922,9010811382,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
RC-9010811382-2-SURRENDER_CLAIM-C2-20200922,9010811382,SURRENDER_CLAIM,FUNDED,FUNDED,1,NEEDS_MANUAL_REVIEW,LOW_CONFIDENCE
