reconstructed_claim_id,policy_number,claim_family,mpaycount_candidate,mpaid_candidate,total_canonical_payments,rulebook_ready_payments,max_payout_date,derivation_status
RC-9010804489-2-SURRENDER_CLAIM-C3-20210718,9010804489,SURRENDER_CLAIM,1,217.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804489-2-SURRENDER_CLAIM-C4-20220718,9010804489,SURRENDER_CLAIM,1,217.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804489-2-SURRENDER_CLAIM-C5-20230718,9010804489,SURRENDER_CLAIM,1,217.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804489-2-SURRENDER_CLAIM-C6-20240718,9010804489,SURRENDER_CLAIM,1,434.4,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804489-2-SURRENDER_CLAIM-C7-20250718,9010804489,SURRENDER_CLAIM,1,217.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804588-3-SURRENDER_CLAIM-C0-20180726,9010804588,SURRENDER_CLAIM,1,287.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804588-3-SURRENDER_CLAIM-C1-20190726,9010804588,SURRENDER_CLAIM,1,287.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804588-3-SURRENDER_CLAIM-C2-20200726,9010804588,SURRENDER_CLAIM,1,287.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804588-3-SURRENDER_CLAIM-C3-20210726,9010804588,SURRENDER_CLAIM,1,287.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804588-3-SURRENDER_CLAIM-C4-20220726,9010804588,SURRENDER_CLAIM,1,287.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804588-3-SURRENDER_CLAIM-C5-20230726,9010804588,SURRENDER_CLAIM,1,287.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804588-3-SURRENDER_CLAIM-C6-20240726,9010804588,SURRENDER_CLAIM,1,287.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804588-3-SURRENDER_CLAIM-C7-20250726,9010804588,SURRENDER_CLAIM,1,287.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804608-1-DEATH_CLAIM-C0-20210909,9010804608,DEATH_CLAIM,1,6117.18,1,1,20210909,RULEBOOK_READY
RC-9010804616-2-SURRENDER_CLAIM-C0-20180801,9010804616,SURRENDER_CLAIM,1,314.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804616-2-SURRENDER_CLAIM-C1-20190801,9010804616,SURRENDER_CLAIM,1,314.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804616-2-SURRENDER_CLAIM-C2-20200801,9010804616,SURRENDER_CLAIM,1,314.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804616-2-SURRENDER_CLAIM-C3-20210801,9010804616,SURRENDER_CLAIM,1,314.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804616-2-SURRENDER_CLAIM-C4-20220801,9010804616,SURRENDER_CLAIM,1,314.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804616-2-SURRENDER_CLAIM-C5-20230801,9010804616,SURRENDER_CLAIM,1,314.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804616-2-SURRENDER_CLAIM-C6-20240801,9010804616,SURRENDER_CLAIM,1,314.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804616-2-SURRENDER_CLAIM-C7-20250801,9010804616,SURRENDER_CLAIM,1,314.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804710-1-SURRENDER_CLAIM-C0-20201123,9010804710,SURRENDER_CLAIM,1,2925.77,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804710-3-SURRENDER_CLAIM-C0-20200127,9010804710,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010804711-1-SURRENDER_CLAIM-C0-20250127,9010804711,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010804853-3-SURRENDER_CLAIM-C0-20180801,9010804853,SURRENDER_CLAIM,1,134.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804853-3-SURRENDER_CLAIM-C1-20190801,9010804853,SURRENDER_CLAIM,1,134.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804853-3-SURRENDER_CLAIM-C2-20200801,9010804853,SURRENDER_CLAIM,1,134.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804853-3-SURRENDER_CLAIM-C3-20210801,9010804853,SURRENDER_CLAIM,1,134.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804853-3-SURRENDER_CLAIM-C4-20220801,9010804853,SURRENDER_CLAIM,1,134.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804853-3-SURRENDER_CLAIM-C5-20230801,9010804853,SURRENDER_CLAIM,1,134.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804853-3-SURRENDER_CLAIM-C6-20240801,9010804853,SURRENDER_CLAIM,1,134.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804853-3-SURRENDER_CLAIM-C7-20250801,9010804853,SURRENDER_CLAIM,1,134.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804854-3-SURRENDER_CLAIM-C0-20180801,9010804854,SURRENDER_CLAIM,1,131.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804854-3-SURRENDER_CLAIM-C1-20190801,9010804854,SURRENDER_CLAIM,1,131.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804854-3-SURRENDER_CLAIM-C2-20200801,9010804854,SURRENDER_CLAIM,1,131.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804854-3-SURRENDER_CLAIM-C3-20210801,9010804854,SURRENDER_CLAIM,1,131.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804854-3-SURRENDER_CLAIM-C4-20220801,9010804854,SURRENDER_CLAIM,1,131.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804854-3-SURRENDER_CLAIM-C5-20230801,9010804854,SURRENDER_CLAIM,1,131.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010804854-3-SURRENDER_CLAIM-C6-20231227,9010804854,SURRENDER_CLAIM,1,6685.48,1,0,,NEEDS_MANUAL_REVIEW
RC-9010805039-1-DEATH_CLAIM-C0-20190501,9010805039,DEATH_CLAIM,4,11054.1,4,4,20190501,RULEBOOK_READY
RC-9010805039-2-SURRENDER_CLAIM-C0-20180910,9010805039,SURRENDER_CLAIM,1,294.08,1,0,,NEEDS_MANUAL_REVIEW
RC-9010805041-2-SURRENDER_CLAIM-C0-20180801,9010805041,SURRENDER_CLAIM,1,642.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010805041-2-SURRENDER_CLAIM-C1-20190801,9010805041,SURRENDER_CLAIM,1,642.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010805041-2-SURRENDER_CLAIM-C2-20200801,9010805041,SURRENDER_CLAIM,1,642.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010805041-2-SURRENDER_CLAIM-C3-20210801,9010805041,SURRENDER_CLAIM,1,642.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010805041-2-SURRENDER_CLAIM-C4-20220801,9010805041,SURRENDER_CLAIM,1,642.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010805041-2-SURRENDER_CLAIM-C5-20230801,9010805041,SURRENDER_CLAIM,1,642.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010805041-2-SURRENDER_CLAIM-C6-20240801,9010805041,SURRENDER_CLAIM,1,642.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010805041-2-SURRENDER_CLAIM-C7-20250801,9010805041,SURRENDER_CLAIM,1,642.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010805048-1-DISBURSEMENT_CLAIM-C0-20250827,9010805048,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010805370-1-DEATH_CLAIM-C0-20230311,9010805370,DEATH_CLAIM,2,25026.07,2,2,20230311,RULEBOOK_READY
RC-9010805394-1-DEATH_CLAIM-C0-20200321,9010805394,DEATH_CLAIM,2,18394.0,2,2,20200321,RULEBOOK_READY
RC-9010806082-1-DEATH_CLAIM-C0-20220412,9010806082,DEATH_CLAIM,1,25018.82,1,1,20220412,RULEBOOK_READY
RC-9010806155-1-DEATH_CLAIM-C0-20201010,9010806155,DEATH_CLAIM,2,10300.0,2,2,20201010,RULEBOOK_READY
RC-9010806155-2-SURRENDER_CLAIM-C0-20180901,9010806155,SURRENDER_CLAIM,1,420.93,1,0,,NEEDS_MANUAL_REVIEW
RC-9010806155-2-SURRENDER_CLAIM-C1-20190901,9010806155,SURRENDER_CLAIM,1,420.93,1,0,,NEEDS_MANUAL_REVIEW
RC-9010806155-2-SURRENDER_CLAIM-C2-20200901,9010806155,SURRENDER_CLAIM,1,420.93,1,0,,NEEDS_MANUAL_REVIEW
RC-9010806412-2-SURRENDER_CLAIM-C0-20180911,9010806412,SURRENDER_CLAIM,1,7735.45,1,0,,NEEDS_MANUAL_REVIEW
RC-9010806596-1-SURRENDER_CLAIM-C0-20251202,9010806596,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010806606-1-SURRENDER_CLAIM-C0-20180807,9010806606,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010806606-1-SURRENDER_CLAIM-C1-20181107,9010806606,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010806606-3-SURRENDER_CLAIM-C0-20181107,9010806606,SURRENDER_CLAIM,1,3244.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010806651-1-DEATH_CLAIM-C0-20210501,9010806651,DEATH_CLAIM,2,25016.89,2,2,20210501,RULEBOOK_READY
RC-9010806653-1-DISBURSEMENT_CLAIM-C0-20221115,9010806653,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010806653-1-SURRENDER_CLAIM-C0-20220915,9010806653,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010806653-2-SURRENDER_CLAIM-C0-20220815,9010806653,SURRENDER_CLAIM,1,187.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010806653-2-SURRENDER_CLAIM-C1-20230815,9010806653,SURRENDER_CLAIM,1,187.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010806653-2-SURRENDER_CLAIM-C2-20240815,9010806653,SURRENDER_CLAIM,1,187.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010806653-2-SURRENDER_CLAIM-C3-20250815,9010806653,SURRENDER_CLAIM,1,187.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010806913-2-SURRENDER_CLAIM-C0-20180608,9010806913,SURRENDER_CLAIM,1,13806.28,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807378-1-DEATH_CLAIM-C0-20220529,9010807378,DEATH_CLAIM,1,25002.17,1,1,20220529,RULEBOOK_READY
RC-9010807493-2-SURRENDER_CLAIM-C0-20180822,9010807493,SURRENDER_CLAIM,1,608.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807493-2-SURRENDER_CLAIM-C1-20190425,9010807493,SURRENDER_CLAIM,1,20414.29,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807516-1-DEATH_CLAIM-C0-20250602,9010807516,DEATH_CLAIM,1,33624.06,1,1,20250602,RULEBOOK_READY
RC-9010807518-2-SURRENDER_CLAIM-C0-20180822,9010807518,SURRENDER_CLAIM,1,168.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807518-2-SURRENDER_CLAIM-C1-20190822,9010807518,SURRENDER_CLAIM,1,168.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807518-2-SURRENDER_CLAIM-C2-20200822,9010807518,SURRENDER_CLAIM,1,168.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807518-2-SURRENDER_CLAIM-C3-20210822,9010807518,SURRENDER_CLAIM,1,168.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807518-2-SURRENDER_CLAIM-C4-20220822,9010807518,SURRENDER_CLAIM,1,168.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807518-2-SURRENDER_CLAIM-C5-20230822,9010807518,SURRENDER_CLAIM,1,168.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807518-2-SURRENDER_CLAIM-C6-20240822,9010807518,SURRENDER_CLAIM,1,168.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807518-2-SURRENDER_CLAIM-C7-20250822,9010807518,SURRENDER_CLAIM,1,168.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807566-1-SURRENDER_CLAIM-C0-20180822,9010807566,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010807566-1-SURRENDER_CLAIM-C1-20190822,9010807566,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010807566-1-SURRENDER_CLAIM-C2-20200822,9010807566,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010807566-1-SURRENDER_CLAIM-C3-20210822,9010807566,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010807566-1-SURRENDER_CLAIM-C4-20220822,9010807566,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010807566-1-SURRENDER_CLAIM-C5-20230822,9010807566,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010807566-1-SURRENDER_CLAIM-C6-20240822,9010807566,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010807566-1-SURRENDER_CLAIM-C7-20250822,9010807566,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010807698-1-DEATH_CLAIM-C0-20210524,9010807698,DEATH_CLAIM,1,5080.15,1,1,20210524,RULEBOOK_READY
RC-9010807698-2-SURRENDER_CLAIM-C0-20180825,9010807698,SURRENDER_CLAIM,1,179.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807698-2-SURRENDER_CLAIM-C1-20190825,9010807698,SURRENDER_CLAIM,1,179.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807698-2-SURRENDER_CLAIM-C2-20200825,9010807698,SURRENDER_CLAIM,1,179.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807698-2-SURRENDER_CLAIM-C3-20210825,9010807698,SURRENDER_CLAIM,1,179.35,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807720-1-DEATH_CLAIM-C0-20230105,9010807720,DEATH_CLAIM,1,6127.22,1,1,20230105,RULEBOOK_READY
RC-9010807720-1-DISBURSEMENT_CLAIM-C0-20200518,9010807720,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010807720-2-SURRENDER_CLAIM-C0-20190815,9010807720,SURRENDER_CLAIM,1,142.1,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807720-2-SURRENDER_CLAIM-C1-20200815,9010807720,SURRENDER_CLAIM,1,142.1,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807720-2-SURRENDER_CLAIM-C2-20210815,9010807720,SURRENDER_CLAIM,1,142.1,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807720-2-SURRENDER_CLAIM-C3-20220815,9010807720,SURRENDER_CLAIM,1,284.2,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807722-2-SURRENDER_CLAIM-C0-20180819,9010807722,SURRENDER_CLAIM,1,125.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807722-2-SURRENDER_CLAIM-C1-20190819,9010807722,SURRENDER_CLAIM,1,125.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807722-2-SURRENDER_CLAIM-C2-20200819,9010807722,SURRENDER_CLAIM,1,125.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807722-2-SURRENDER_CLAIM-C3-20210819,9010807722,SURRENDER_CLAIM,1,125.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807722-2-SURRENDER_CLAIM-C4-20220819,9010807722,SURRENDER_CLAIM,1,125.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807722-2-SURRENDER_CLAIM-C5-20230819,9010807722,SURRENDER_CLAIM,1,125.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807722-2-SURRENDER_CLAIM-C6-20240819,9010807722,SURRENDER_CLAIM,1,125.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807722-2-SURRENDER_CLAIM-C7-20250819,9010807722,SURRENDER_CLAIM,1,125.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807792-1-SURRENDER_CLAIM-C0-20221020,9010807792,SURRENDER_CLAIM,1,3346.53,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807842-1-DEATH_CLAIM-C0-20220303,9010807842,DEATH_CLAIM,1,125000.0,1,1,20220303,RULEBOOK_READY
RC-9010807842-1-DISBURSEMENT_CLAIM-C0-20180907,9010807842,DISBURSEMENT_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010807844-1-DEATH_CLAIM-C0-20210601,9010807844,DEATH_CLAIM,3,10059.24,3,3,20210601,RULEBOOK_READY
RC-9010807868-1-DEATH_CLAIM-C0-20221206,9010807868,DEATH_CLAIM,1,5000.0,1,1,20221206,RULEBOOK_READY
RC-9010807868-2-SURRENDER_CLAIM-C0-20180819,9010807868,SURRENDER_CLAIM,1,227.9,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807868-2-SURRENDER_CLAIM-C1-20190819,9010807868,SURRENDER_CLAIM,1,227.9,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807941-2-SURRENDER_CLAIM-C0-20190911,9010807941,SURRENDER_CLAIM,1,411.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807941-2-SURRENDER_CLAIM-C1-20200911,9010807941,SURRENDER_CLAIM,1,411.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807941-2-SURRENDER_CLAIM-C2-20210911,9010807941,SURRENDER_CLAIM,1,411.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807941-2-SURRENDER_CLAIM-C3-20220911,9010807941,SURRENDER_CLAIM,1,411.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807941-2-SURRENDER_CLAIM-C4-20230911,9010807941,SURRENDER_CLAIM,1,411.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807941-2-SURRENDER_CLAIM-C5-20240911,9010807941,SURRENDER_CLAIM,1,411.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807941-2-SURRENDER_CLAIM-C6-20250911,9010807941,SURRENDER_CLAIM,1,411.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807946-3-SURRENDER_CLAIM-C0-20180805,9010807946,SURRENDER_CLAIM,1,246.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807946-3-SURRENDER_CLAIM-C1-20190805,9010807946,SURRENDER_CLAIM,1,246.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807946-3-SURRENDER_CLAIM-C2-20200805,9010807946,SURRENDER_CLAIM,1,246.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807946-3-SURRENDER_CLAIM-C3-20210805,9010807946,SURRENDER_CLAIM,1,246.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807946-3-SURRENDER_CLAIM-C4-20220805,9010807946,SURRENDER_CLAIM,1,246.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807946-3-SURRENDER_CLAIM-C5-20230805,9010807946,SURRENDER_CLAIM,1,246.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807946-3-SURRENDER_CLAIM-C6-20240805,9010807946,SURRENDER_CLAIM,1,246.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807946-3-SURRENDER_CLAIM-C7-20250805,9010807946,SURRENDER_CLAIM,1,246.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807963-2-SURRENDER_CLAIM-C0-20180820,9010807963,SURRENDER_CLAIM,1,678.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807963-2-SURRENDER_CLAIM-C1-20190820,9010807963,SURRENDER_CLAIM,1,678.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807963-2-SURRENDER_CLAIM-C2-20200820,9010807963,SURRENDER_CLAIM,1,678.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807963-2-SURRENDER_CLAIM-C3-20210820,9010807963,SURRENDER_CLAIM,1,678.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807963-2-SURRENDER_CLAIM-C4-20220820,9010807963,SURRENDER_CLAIM,1,678.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807963-2-SURRENDER_CLAIM-C5-20230820,9010807963,SURRENDER_CLAIM,1,678.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807963-2-SURRENDER_CLAIM-C6-20240820,9010807963,SURRENDER_CLAIM,1,678.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010807963-2-SURRENDER_CLAIM-C7-20250820,9010807963,SURRENDER_CLAIM,1,678.5,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808257-3-SURRENDER_CLAIM-C0-20250801,9010808257,SURRENDER_CLAIM,1,26252.71,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808361-1-DEATH_CLAIM-C0-20201220,9010808361,DEATH_CLAIM,1,9405.28,1,1,20201220,RULEBOOK_READY
RC-9010808545-2-SURRENDER_CLAIM-C0-20180901,9010808545,SURRENDER_CLAIM,1,577.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808545-2-SURRENDER_CLAIM-C1-20190901,9010808545,SURRENDER_CLAIM,1,577.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808545-2-SURRENDER_CLAIM-C2-20200901,9010808545,SURRENDER_CLAIM,1,577.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808545-2-SURRENDER_CLAIM-C3-20210901,9010808545,SURRENDER_CLAIM,1,577.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808545-2-SURRENDER_CLAIM-C4-20220901,9010808545,SURRENDER_CLAIM,1,577.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808545-2-SURRENDER_CLAIM-C5-20230901,9010808545,SURRENDER_CLAIM,1,577.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808545-2-SURRENDER_CLAIM-C6-20240901,9010808545,SURRENDER_CLAIM,1,577.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808545-2-SURRENDER_CLAIM-C7-20250901,9010808545,SURRENDER_CLAIM,1,577.0,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808548-1-SURRENDER_CLAIM-C0-20180901,9010808548,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010808548-1-SURRENDER_CLAIM-C1-20190901,9010808548,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010808548-1-SURRENDER_CLAIM-C2-20200901,9010808548,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010808548-1-SURRENDER_CLAIM-C3-20210901,9010808548,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010808548-1-SURRENDER_CLAIM-C4-20220901,9010808548,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010808548-1-SURRENDER_CLAIM-C5-20230901,9010808548,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010808548-1-SURRENDER_CLAIM-C6-20240901,9010808548,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010808548-1-SURRENDER_CLAIM-C7-20250901,9010808548,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010808553-2-SURRENDER_CLAIM-C0-20180901,9010808553,SURRENDER_CLAIM,1,401.65,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808553-2-SURRENDER_CLAIM-C1-20190901,9010808553,SURRENDER_CLAIM,1,401.65,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808553-2-SURRENDER_CLAIM-C2-20200901,9010808553,SURRENDER_CLAIM,1,401.65,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808553-2-SURRENDER_CLAIM-C3-20210901,9010808553,SURRENDER_CLAIM,1,401.65,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808553-2-SURRENDER_CLAIM-C4-20220901,9010808553,SURRENDER_CLAIM,1,401.65,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808553-2-SURRENDER_CLAIM-C5-20230901,9010808553,SURRENDER_CLAIM,1,401.65,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808553-2-SURRENDER_CLAIM-C6-20240901,9010808553,SURRENDER_CLAIM,1,401.65,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808553-2-SURRENDER_CLAIM-C7-20250901,9010808553,SURRENDER_CLAIM,1,401.65,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808721-1-DEATH_CLAIM-C0-20210731,9010808721,DEATH_CLAIM,2,13518.31,2,2,20210731,RULEBOOK_READY
RC-9010808831-1-SURRENDER_CLAIM-C0-20251031,9010808831,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010808831-2-SURRENDER_CLAIM-C0-20180826,9010808831,SURRENDER_CLAIM,1,138.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808831-2-SURRENDER_CLAIM-C1-20190826,9010808831,SURRENDER_CLAIM,1,138.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808831-2-SURRENDER_CLAIM-C2-20200826,9010808831,SURRENDER_CLAIM,1,138.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808831-2-SURRENDER_CLAIM-C3-20210826,9010808831,SURRENDER_CLAIM,1,138.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808831-2-SURRENDER_CLAIM-C4-20220826,9010808831,SURRENDER_CLAIM,1,138.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808831-2-SURRENDER_CLAIM-C5-20230826,9010808831,SURRENDER_CLAIM,1,138.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808831-2-SURRENDER_CLAIM-C6-20240826,9010808831,SURRENDER_CLAIM,1,138.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808831-2-SURRENDER_CLAIM-C7-20250826,9010808831,SURRENDER_CLAIM,1,138.25,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808901-1-DEATH_CLAIM-C0-20210221,9010808901,DEATH_CLAIM,2,25037.73,2,2,20210221,RULEBOOK_READY
RC-9010808901-2-SURRENDER_CLAIM-C0-20180815,9010808901,SURRENDER_CLAIM,1,199.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808901-2-SURRENDER_CLAIM-C1-20190815,9010808901,SURRENDER_CLAIM,1,199.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010808901-2-SURRENDER_CLAIM-C2-20200815,9010808901,SURRENDER_CLAIM,1,199.75,1,0,,NEEDS_MANUAL_REVIEW
RC-9010809309-1-DEATH_CLAIM-C0-20180127,9010809309,DEATH_CLAIM,2,17102.86,2,2,20180127,RULEBOOK_READY
RC-9010809311-1-DEATH_CLAIM-C0-20220507,9010809311,DEATH_CLAIM,1,10070.96,1,1,20220507,RULEBOOK_READY
RC-9010809317-1-SURRENDER_CLAIM-C0-20180915,9010809317,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
RC-9010809317-1-SURRENDER_CLAIM-C1-20190915,9010809317,SURRENDER_CLAIM,0,0.0,0,0,,RULEBOOK_READY
