asset,category,entity_key,severity,detail
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,667 ART CR,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,669 SR GD,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,686S 30MRG,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,687J 30MRG,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,690 DT 65,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,8034 30MRG,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,8034 J30MT,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,8043CTR WP,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,8046 JPO,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,961 ME65,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,961 PUA,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,970 JEB,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,970 PUA,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,DISCHO247B,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,DISCHO29,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,L01 10Y MA,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,L10 PRE97,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,L10 PREUNI,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,L10 SPSWP,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,L10 WP SRN,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PASSTHROUGH_LIFEPRO_ID,WP 646,WARN,Output PLAN equals LifePRO COVERAGE_ID — requires QL Plan Code assignment
Policy Form Crosswalk 5.22.26.xlsx,PLAN_MAPPING_INCONSISTENCY,DISCHO2475,WARN,Crosswalk PLAN 9DIS24 != current output PLAN 9DIS25
Policy Form Crosswalk 5.22.26.xlsx,PLAN_MAPPING_INCONSISTENCY,DISCHO247C,WARN,Crosswalk PLAN 9DS24C != current output PLAN 9DIS25
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,0822 620,WARN,Crosswalk FORM 0822 620 != current output FORM 0822
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,0822 665,WARN,Crosswalk FORM 0822 665 != current output FORM 0822
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,0822 960,WARN,Crosswalk FORM 0822 960 != current output FORM 0822
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,0822 960PO,WARN,Crosswalk FORM 0822 960PO != current output FORM 0822
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,0823 665,WARN,Crosswalk FORM 0823 665 != current output FORM 0823
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,0823 896,WARN,Crosswalk FORM 0823 896 != current output FORM 0823
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,0823 96085,WARN,Crosswalk FORM 0823 96085 != current output FORM 0823
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,0823 960CH,WARN,Crosswalk FORM 0823 960CH != current output FORM 0823
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,0823 960LP,WARN,Crosswalk FORM 0823 960LP != current output FORM 0823
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,0823 960OL,WARN,Crosswalk FORM 0823 960OL != current output FORM 0823
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,0823 960PO,WARN,Crosswalk FORM 0823 960PO != current output FORM 0823
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,0823 960SP,WARN,Crosswalk FORM 0823 960SP != current output FORM 0823
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,0824 P DIS,WARN,Crosswalk FORM 0824 P DIS != current output FORM 0824
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,0824 P DTH,WARN,Crosswalk FORM 0824 P DTH != current output FORM 0824
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,10827 CSI3,WARN,Crosswalk FORM 10827 CSI3 != current output FORM 10827
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,10827 CSI5,WARN,Crosswalk FORM 10827 CSI5 != current output FORM 10827
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,10827 CSI7,WARN,Crosswalk FORM 10827 CSI7 != current output FORM 10827
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,10827 MN5K,WARN,Crosswalk FORM 10827 MN5K != current output FORM 10827
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,1576 658,WARN,Crosswalk FORM 1576 658 != current output FORM 1576
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,1576 659,WARN,Crosswalk FORM 1576 659 != current output FORM 1576
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,1577 ADB,WARN,Crosswalk FORM 1577 ADB != current output FORM 1577
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,1578 CTR,WARN,Crosswalk FORM 1578 CTR != current output FORM 1578
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,1578 FTR,WARN,Crosswalk FORM 1578 FTR != current output FORM 1578
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,1578 SPSPU,WARN,Crosswalk FORM 1578 SPSPU != current output FORM 1578
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,1578CTR WP,WARN,Crosswalk FORM 1578CTR WP != current output FORM NA
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,1578FTR WP,WARN,Crosswalk FORM 1578FTR WP != current output FORM NA
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,1579 GPO,WARN,Crosswalk FORM 1579 GPO != current output FORM 1579
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,1580 JPO,WARN,Crosswalk FORM 1580 JPO != current output FORM 1580
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,1595,WARN,Crosswalk FORM 1595 != current output FORM 1596
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,1596 667,WARN,Crosswalk FORM 1596 667 != current output FORM 1596
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,1596 L01,WARN,Crosswalk FORM 1596 L01 != current output FORM 1596
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,619 CH PU,WARN,Crosswalk FORM 619 CH PU != current output FORM 619
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,619 DT,WARN,Crosswalk FORM 619 DT != current output FORM 619
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,619 DT CH,WARN,Crosswalk FORM 619 DT CH != current output FORM 619
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,619 DT SP,WARN,Crosswalk FORM 619 DT SP != current output FORM 619
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,619 SPS PU,WARN,Crosswalk FORM 619 SPS PU != current output FORM 619
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,621 END85,WARN,Crosswalk FORM 621 END85 != current output FORM 620
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,621 PUA,WARN,Crosswalk FORM 621 PUA != current output FORM 620
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,622 END85,WARN,Crosswalk FORM 622 END85 != current output FORM 620
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,630 JEB,WARN,Crosswalk FORM 630 JEB != current output FORM 620
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,646 ART,WARN,Crosswalk FORM 646 ART != current output FORM 667
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,647 FLP,WARN,Crosswalk FORM 647 FLP != current output FORM 647
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,647 FLP CH,WARN,Crosswalk FORM 647 FLP CH != current output FORM 647
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,647 FLP SP,WARN,Crosswalk FORM 647 FLP SP != current output FORM 647
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,658 CEN I,WARN,Crosswalk FORM 658 CEN I != current output FORM 658
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,658 CEN SD,WARN,Crosswalk FORM 658 CEN SD != current output FORM 658
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,659 CEN II,WARN,Crosswalk FORM 659 CEN II != current output FORM 659
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,659 CEN SD,WARN,Crosswalk FORM 659 CEN SD != current output FORM 659
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,659 CEN SR,WARN,Crosswalk FORM 659 CEN SR != current output FORM 659
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,659 SR GD,WARN,Crosswalk FORM 659 SR GD != current output FORM 659
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,665 PUA,WARN,Crosswalk FORM 665 PUA != current output FORM 665
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,665 STME95,WARN,Crosswalk FORM 665 STME95 != current output FORM 665
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,666 WL,WARN,Crosswalk FORM 666 WL != current output FORM 666
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,667 ART,WARN,Crosswalk FORM 667 ART != current output FORM 667
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,667 ART CR,WARN,Crosswalk FORM 667 ART CR != current output FORM 667
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,668 SPWL,WARN,Crosswalk FORM 668 SPWL != current output FORM 668
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,669 SR GD,WARN,Crosswalk FORM 669 SR GD != current output FORM 659
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,670 GL85-8,WARN,Crosswalk FORM 670 GL85-8 != current output FORM 960
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,670 GL85-M,WARN,Crosswalk FORM 670 GL85-M != current output FORM 960
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,670 GL8588,WARN,Crosswalk FORM 670 GL8588 != current output FORM 960
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,670 PUA,WARN,Crosswalk FORM 670 PUA != current output FORM 960
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,679 CEN SD,WARN,Crosswalk FORM 679 CEN SD != current output FORM 679
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,686S 30MRG,WARN,Crosswalk FORM 686S 30MRG != current output FORM 686
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,687J 30MRG,WARN,Crosswalk FORM 687J 30MRG != current output FORM 687
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,690 DT 65,WARN,Crosswalk FORM 690 DT 65 != current output FORM 690
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,8034 30MRG,WARN,Crosswalk FORM 8034 30MRG != current output FORM 8034
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,8034 J30MT,WARN,Crosswalk FORM 8034 J30MT != current output FORM 8034
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,8042 STR,WARN,Crosswalk FORM 8042 STR != current output FORM 8042
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,8042STR WP,WARN,Crosswalk FORM 8042STR WP != current output FORM NA
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,8043 CTR,WARN,Crosswalk FORM 8043 CTR != current output FORM 8043
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,8043CTR WP,WARN,Crosswalk FORM 8043CTR WP != current output FORM NA
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,8046 JPO,WARN,Crosswalk FORM 8046 JPO != current output FORM 8046
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,8115 L01,WARN,Crosswalk FORM 8115 L01 != current output FORM 8115
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,8286 GI 1,WARN,Crosswalk FORM 8286 GI 1 != current output FORM 8286
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,8286 GI 2+,WARN,Crosswalk FORM 8286 GI 2+ != current output FORM 8286
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,889 960,WARN,Crosswalk FORM 889 960 != current output FORM 889
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,896 DAR,WARN,Crosswalk FORM 896 DAR != current output FORM 896
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,897 666,WARN,Crosswalk FORM 897 666 != current output FORM 666
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,960 65 PUA,WARN,Crosswalk FORM 960 65 PUA != current output FORM 960
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,960 LP PUA,WARN,Crosswalk FORM 960 LP PUA != current output FORM 960
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,960 LP65,WARN,Crosswalk FORM 960 LP65 != current output FORM 960
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,960 LP85-M,WARN,Crosswalk FORM 960 LP85-M != current output FORM 960
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,960 OL,WARN,Crosswalk FORM 960 OL != current output FORM 960
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,960 OL PUA,WARN,Crosswalk FORM 960 OL PUA != current output FORM 960
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,960 PO,WARN,Crosswalk FORM 960 PO != current output FORM 960
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,960 PO PUA,WARN,Crosswalk FORM 960 PO PUA != current output FORM 960
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,961 ME65,WARN,Crosswalk FORM 961 ME65 != current output FORM 961
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,961 PUA,WARN,Crosswalk FORM 961 PUA != current output FORM 961
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,970 JEB,WARN,Crosswalk FORM 970 JEB != current output FORM 970
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,970 PUA,WARN,Crosswalk FORM 970 PUA != current output FORM 970
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,980 END65,WARN,Crosswalk FORM 980 END65 != current output FORM 980
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,980 PUA,WARN,Crosswalk FORM 980 PUA != current output FORM 960
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,991 PWL,WARN,Crosswalk FORM 991 PWL != current output FORM 991
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L01 10Y LT,WARN,Crosswalk FORM L01 10Y LT != current output FORM L10
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L01 10Y MA,WARN,Crosswalk FORM L01 10Y MA != current output FORM L10
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L05 10Y LT,WARN,Crosswalk FORM L05 10Y LT != current output FORM L05
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L07 5Y LT,WARN,Crosswalk FORM L07 5Y LT != current output FORM L07
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L10 ADB,WARN,Crosswalk FORM L10 ADB != current output FORM 8140
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L10 CDT,WARN,Crosswalk FORM L10 CDT != current output FORM 8142
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L10 GPO,WARN,Crosswalk FORM L10 GPO != current output FORM 8143
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L10 JPO,WARN,Crosswalk FORM L10 JPO != current output FORM 8144
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L10 LP95,WARN,Crosswalk FORM L10 LP95 != current output FORM L10
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L10 LP95SR,WARN,Crosswalk FORM L10 LP95SR != current output FORM L10
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L10 PRE97,WARN,Crosswalk FORM L10 OLD != current output FORM L10
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L10 PREUNI,WARN,Crosswalk FORM L10 PREUNI != current output FORM L10 UNI
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L10 SDT,WARN,Crosswalk FORM L10 SDT != current output FORM 8141
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L10 SPSWP,WARN,Crosswalk FORM L10 SPSWP != current output FORM 8139
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L10 SR OLD,WARN,Crosswalk FORM L10 SR OLD != current output FORM L10
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L10 WP,WARN,Crosswalk FORM L10 WP != current output FORM 8139
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L10 WP CDT,WARN,Crosswalk FORM L10 WP CDT != current output FORM 8139
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L10 WP OLD,WARN,Crosswalk FORM L10 WP OLD != current output FORM 8139
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L10 WP SRN,WARN,Crosswalk FORM L10 WP SRN != current output FORM 8139
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L15 ADB,WARN,Crosswalk FORM L15 ADB != current output FORM L15 INHER
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L17 1,WARN,Crosswalk FORM L17 1 != current output FORM L17
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L17 1 JPO,WARN,Crosswalk FORM L17 1 JPO != current output FORM L17
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L17 2+,WARN,Crosswalk FORM L17 2+ != current output FORM L17
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,L17 2+ JPO,WARN,Crosswalk FORM L17 2+ JPO != current output FORM L17
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,SAL MULTPL,WARN,Crosswalk FORM SAL MULTPL != current output FORM SAL ML
Policy Form Crosswalk 5.22.26.xlsx,FORM_MAPPING_INCONSISTENCY,WP 646,WARN,Crosswalk FORM WP 646 != current output FORM 0823
Master_Value_Translation.csv,UNUSED_TRANSLATION,A,INFO,Translation A->22 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,AG_A,INFO,Translation AG_A->Active not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,AG_INACTIVE,INFO,Translation AG_INACTIVE->Inactive not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,AG_PENDING,INFO,Translation AG_PENDING->Pending not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,AG_T,INFO,Translation AG_T->Terminated not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,AS,INFO,Translation AS->ASGN not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,B1,INFO,Translation B1->BENP not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,B2,INFO,Translation B2->BENC not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,BF_1,INFO,Translation BF_1->1 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,BF_2,INFO,Translation BF_2->2 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,BF_3,INFO,Translation BF_3->3 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,BF_4,INFO,Translation BF_4->4 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,BF_A,INFO,Translation BF_A->A not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,BF_ACH,INFO,Translation BF_ACH->2 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,BF_APL,INFO,Translation BF_APL->4 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,BF_C,INFO,Translation BF_C->C not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,BF_DIR,INFO,Translation BF_DIR->1 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,BF_GRP,INFO,Translation BF_GRP->3 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,BF_PAC,INFO,Translation BF_PAC->2 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,BF_X,INFO,Translation BF_X->X not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,BK,INFO,Translation BK->BANK not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,CU,INFO,Translation CU->CUST not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,D,INFO,Translation D->53 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,DV_0,INFO,Translation DV_0->0 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,DV_1,INFO,Translation DV_1->1 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,DV_2,INFO,Translation DV_2->2 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,DV_3,INFO,Translation DV_3->3 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,DV_4,INFO,Translation DV_4->4 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,DV_5,INFO,Translation DV_5->5 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,DV_6,INFO,Translation DV_6->0 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,DV_7,INFO,Translation DV_7->0 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,DV_8,INFO,Translation DV_8->0 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,DV_9,INFO,Translation DV_9->0 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,DV_RU,INFO,Translation DV_RU->0 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,FALSE,INFO,Translation FALSE->F not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,GP,INFO,Translation GP->GRUP not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,GU,INFO,Translation GU->GUAR not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,IN,INFO,Translation IN->INSD not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,JE,INFO,Translation JE->JOIN not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,L,INFO,Translation L->54 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,ML,INFO,Translation ML->MAIL not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,N,INFO,Translation N->T not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,NFO_,INFO,Translation NFO_->0 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,NFO_4,INFO,Translation NFO_4->0 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,NFO_5,INFO,Translation NFO_5->0 not observed in output
Master_Value_Translation.csv,UNUSED_TRANSLATION,NFO_API,INFO,Translation NFO_API->1 not observed in output
