COMPANY_CODE,POLICY_NUMBER,ACCRUAL_DATE,STATUS_CODE,TYPE_CODE,PLAN_CODE,ORIG_LOAN_AMOUNT,LOAN_AMT_ADDED,LOAN_BALANCE,ACCRUED_INT_AMT,INTEREST_RATE,INTEREST_TYPE,INT_METHOD,LAST_REPAY_DATE,LAST_REPAY_AMOUNT,CAPITALIZED_DATE,CAPITALIZED_AMOUNT,TAXABLE_AMOUNT,SPEC_CLS_LOAN_BAL,SPEC_CLS_INT_RATE,SPEC_CLS_CAPD_AMT,LAST_CHG_DATE,LAST_CHG_TIME,ENTRY_OPERATOR,ACTG_CNTRL_NUMBER,BANKERS_YEAR_IND,SPEC_CLS_LOAN_CHNG,ACTG_TYPE,LOAN_BASIS,INT_START_DATE,INT_DELAY_DAYS,LOAN_UPD_COUNT,LOAN_KEY0,ROW_COLUMN,_EXCLUDE_REASON,_LOAN_BALANCE_NUM,_ACCRUAL_DATE_TS,_LAST_CHG_DATE_TS,_LAST_REPAY_DATE_TS,_CAPITALIZED_DATE_TS,_INT_START_DATE_TS,_LAST_CHG_TIME_TS,_LATEST_BALANCE_CLASS
03          ,9010839783   ,    20150201,H          ,         ,659 CEN II,         5054.60,      -5054.60,         .00,            .00,        .0740,F            ,D         ,       20150201,          5054.60,               0,               .00,           .00,              .00,            .0000,              .00,     20150402,       195155,C03A          ,        421821951541,Y               ,               .00,         ,          ,      20150201,             0,             1,0x303339303130383339373833202032303135303230313230313530343032313935313535,0x3033393031303833393738332020323031353032303148003635392043454E20494974B607008C49F8FF000000000000000000740C4644323031353032303174B60700303030303030303000000000000000000000000000000C000000003230313530343032313935313535433033410421821951541F5900000000200032303135303230313030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2015-02-01,2015-04-02,2015-02-01,,2015-02-01,1951-05-05,ZERO_BALANCE_HOLD
03          ,9010842016   ,    20230608,H          ,R        ,659 CEN II,            3.82,         -3.82,         .00,            .00,        .0740,F            ,D         ,       20230808,             3.82,               0,               .00,           .00,              .00,            .0000,              .00,     20230808,        85113,KAR1          ,        452380851120,                ,               .00,         ,C         ,      20230808,             0,             2,0x303339303130383432303136202032303233303630383230323330383038303835313133,0x3033393031303834323031362020323032333036303848523635392043454E2049497E01000082FEFFFF000000000000000000740C464432303233303830387E010000303030303030303000000000000000000000000000000C0000000032303233303830383038353131334B4152310452380851120F2000000000204332303233303830382030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2023-06-08,2023-08-08,2023-08-08,,2023-08-08,,ZERO_BALANCE_HOLD
03          ,9010842017   ,    20210415,H          ,R        ,659 CEN II,          544.56,       -544.56,         .00,            .00,        .0740,F            ,D         ,       20210415,           544.56,               0,               .00,           .00,              .00,            .0000,              .00,     20210415,       184248,C03A          ,        443911842472,N               ,               .00,         ,C         ,      20210415,             0,             1,0x303339303130383432303137202032303231303431353230323130343135313834323438,0x3033393031303834323031372020323032313034313548523635392043454E204949B8D40000482BFFFF000000000000000000740C46443230323130343135B8D40000303030303030303000000000000000000000000000000C000000003230323130343135313834323438433033410443911842472F4E00000000204332303231303431352020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2021-04-15,2021-04-15,2021-04-15,,2021-04-15,1842-04-08,ZERO_BALANCE_HOLD
03          ,9010842026   ,    20100201,H          ,         ,659 CEN II,         2553.79,      -2553.79,         .00,            .00,        .0740,F            ,D         ,       20100201,          2553.79,               0,               .00,           .00,              .00,            .0000,              .00,     20100202,       130508,MENA          ,        402931305068,N               ,               .00,         ,          ,      20100201,             0,             1,0x303339303130383432303236202032303130303230313230313030323032313330353038,0x3033393031303834323032362020323031303032303148003635392043454E20494993E503006D1AFCFF000000000000000000740C4644323031303032303193E50300303030303030303000000000000000000000000000000C0000000032303130303230323133303530384D454E410402931305068F4E00000000202032303130303230312020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2010-02-01,2010-02-02,2010-02-01,,2010-02-01,2008-05-13,ZERO_BALANCE_HOLD
03          ,9010842291   ,    20210915,R          ,         ,659 CEN II,         6675.66,      -6675.66,         .00,            .00,        .0740,F            ,D         ,       20210915,          6675.66,               0,               .00,           .00,              .00,            .0000,              .00,     20211130,        85540,PAKA          ,        446200855386,Y               ,               .00,         ,          ,      20210915,             0,             2,0x303339303130383432323931202032303231303931353230323131313330303835353430,0x3033393031303834323239312020323032313039313552003635392043454E204949AE2F0A0052D0F5FF000000000000000000740C46443230323130393135AE2F0A00303030303030303000000000000000000000000000000C00000000323032313131333030383535343050414B410446200855386F5900000000200032303231303931353030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2021-09-15,2021-11-30,2021-09-15,,2021-09-15,,ZERO_BALANCE_HOLD
03          ,9010842863   ,    20210617,H          ,         ,659 CEN II,        13725.81,     -13725.81,         .00,            .00,        .0740,F            ,D         ,       20210617,         13725.81,               0,               .00,           .00,              .00,            .0000,              .00,     20210629,       151630,CADA          ,        444661516301,N               ,               .00,         ,C         ,      20210617,             0,             1,0x303339303130383432383633202032303231303631373230323130363239313531363330,0x3033393031303834323836332020323032313036313748003635392043454E204949A5F114005B0EEBFF000000000000000000740C46443230323130363137A5F11400303030303030303000000000000000000000000000000C000000003230323130363239313531363330434144410444661516301F4E00000000204332303231303631372020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2021-06-17,2021-06-29,2021-06-17,,2021-06-17,,ZERO_BALANCE_HOLD
03          ,9010842962   ,    20150309,H          ,R        ,659 CEN SR,           44.37,        -44.37,         .00,            .00,        .0740,F            ,D         ,       20150309,            44.37,               0,               .00,           .00,              .00,            .0000,              .00,     20150309,       203747,C03A          ,        421582037460,Y               ,               .00,         ,C         ,      20150309,             0,             1,0x303339303130383432393632202032303135303330393230313530333039323033373437,0x3033393031303834323936322020323031353033303948523635392043454E20535255110000ABEEFFFF000000000000000000740C4644323031353033303955110000303030303030303000000000000000000000000000000C000000003230313530333039323033373437433033410421582037460F5900000000204332303135303330392020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2015-03-09,2015-03-09,2015-03-09,,2015-03-09,2037-04-07,ZERO_BALANCE_HOLD
03          ,9010844069   ,    20260421,H          ,         ,659 CEN II,          361.10,       -361.10,         .00,            .00,        .0740,F            ,D         ,       20260421,           361.10,               0,               .00,           .00,              .00,            .0000,              .00,     20260422,        84808,CADA          ,        462280848072,Y               ,               .00,         ,C         ,      20260421,             0,             1,0x303339303130383434303639202032303236303432313230323630343232303834383038,0x3033393031303834343036392020323032363034323148003635392043454E2049490E8D0000F272FFFF000000000000000000740C464432303236303432310E8D0000303030303030303000000000000000000000000000000C000000003230323630343232303834383038434144410462280848072F5900000000204332303236303432313030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2026-04-21,2026-04-22,2026-04-21,,2026-04-21,,ZERO_BALANCE_HOLD
03          ,9010844322   ,    20190701,H          ,         ,659 CEN II,        23531.76,     -23531.76,         .00,            .00,        .0740,F            ,D         ,       20190701,         23531.76,               0,               .00,           .00,              .00,            .0000,              .00,     20190909,       143601,CADA          ,        438061436007,N               ,               .00,         ,C         ,      20190701,             0,             1,0x303339303130383434333232202032303139303730313230313930393039313433363031,0x3033393031303834343332322020323031393037303148003635392043454E20494918E82300E817DCFF000000000000000000740C4644323031393037303118E82300303030303030303000000000000000000000000000000C000000003230313930393039313433363031434144410438061436007F4E00000000204332303139303730312020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2019-07-01,2019-09-09,2019-07-01,,2019-07-01,,ZERO_BALANCE_HOLD
03          ,9010844496   ,    20170716,H          ,         ,658 CEN I ,         6398.21,      -6398.21,         .00,            .00,        .0740,F            ,D         ,       20170716,          6398.21,               0,               .00,           .00,              .00,            .0000,              .00,     20170914,       190050,C03A          ,        430791900503,N               ,               .00,         ,C         ,      20170716,             0,             1,0x303339303130383434343936202032303137303731363230313730393134313930303530,0x3033393031303834343439362020323031373037313648003635382043454E2049204DC30900B33CF6FF000000000000000000740C464432303137303731364DC30900303030303030303000000000000000000000000000000C000000003230313730393134313930303530433033410430791900503F4E00000000204332303137303731362020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2017-07-16,2017-09-14,2017-07-16,,2017-07-16,,ZERO_BALANCE_HOLD
03          ,9010845307   ,    20120807,H          ,R        ,659 CEN II,          652.69,       -652.69,         .00,            .00,        .0740,F            ,D         ,       20120807,           652.69,               0,               .00,           .00,              .00,            .0000,              .00,     20120808,        91220,MENA          ,        412130912189,N               ,               .00,         ,          ,      20120807,             0,             1,0x303339303130383435333037202032303132303830373230313230383038303931323230,0x3033393031303834353330372020323031323038303748523635392043454E204949F5FE00000B01FFFF000000000000000000740C46443230313230383037F5FE0000303030303030303000000000000000000000000000000C0000000032303132303830383039313232304D454E410412130912189F4E00000000202032303132303830372020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2012-08-07,2012-08-08,2012-08-07,,2012-08-07,,ZERO_BALANCE_HOLD
03          ,9010845880   ,    20160216,H          ,R        ,659 CEN SR,          100.85,       -100.85,         .00,            .00,        .0740,F            ,D         ,       20160216,           100.85,               0,               .00,           .00,              .00,            .0000,              .00,     20160218,       133426,MENA          ,        425051334247,Y               ,               .00,         ,C         ,      20160216,             0,             1,0x303339303130383435383830202032303136303231363230313630323138313333343236,0x3033393031303834353838302020323031363032313648523635392043454E205352652700009BD8FFFF000000000000000000740C4644323031363032313665270000303030303030303000000000000000000000000000000C0000000032303136303231383133333432364D454E410425051334247F5900000000204332303136303231362020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2016-02-16,2016-02-18,2016-02-16,,2016-02-16,1334-02-06,ZERO_BALANCE_HOLD
03          ,9010846851   ,    20160502,H          ,R        ,659 CEN II,           48.95,        -48.95,         .00,            .00,        .0740,F            ,D         ,       20160502,            48.95,               0,               .00,           .00,              .00,            .0000,              .00,     20160502,       224204,C03A          ,        425792242010,Y               ,               .00,         ,C         ,      20160502,             0,             1,0x303339303130383436383531202032303136303530323230313630353032323234323034,0x3033393031303834363835312020323031363035303248523635392043454E2049491F130000E1ECFFFF000000000000000000740C464432303136303530321F130000303030303030303000000000000000000000000000000C000000003230313630353032323234323034433033410425792242010F5900000000204332303136303530322020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2016-05-02,2016-05-02,2016-05-02,,2016-05-02,,ZERO_BALANCE_HOLD
03          ,9010847570   ,    20220113,H          ,         ,658 CEN I ,         1243.05,      -1243.05,         .00,            .00,        .0740,F            ,D         ,       20220113,          1243.05,               0,               .00,           .00,              .00,            .0000,              .00,     20220421,       125456,PAKA          ,        447631254555,N               ,               .00,         ,          ,      20220113,             0,             1,0x303339303130383437353730202032303232303131333230323230343231313235343536,0x3033393031303834373537302020323032323031313348003635382043454E20492091E501006F1AFEFF000000000000000000740C4644323032323031313391E50100303030303030303000000000000000000000000000000C00000000323032323034323131323534353650414B410447631254555F4E00000000202032303232303131332020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2022-01-13,2022-04-21,2022-01-13,,2022-01-13,1254-05-06,ZERO_BALANCE_HOLD
03          ,9010851112   ,    20220425,H          ,R        ,659 CEN II,           84.33,        -84.33,         .00,            .00,        .0740,F            ,D         ,       20220425,            84.33,               0,               .00,           .00,              .00,            .0000,              .00,     20220425,        93548,MENA          ,        447670935476,Y               ,               .00,         ,          ,      20220425,             0,             1,0x303339303130383531313132202032303232303432353230323230343235303933353438,0x3033393031303835313131322020323032323034323548523635392043454E204949F12000000FDFFFFF000000000000000000740C46443230323230343235F1200000303030303030303000000000000000000000000000000C0000000032303232303432353039333534384D454E410447670935476F5900000000200032303232303432353030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2022-04-25,2022-04-25,2022-04-25,,2022-04-25,,ZERO_BALANCE_HOLD
03          ,9010851148   ,    20240519,H          ,         ,658 CEN I ,         3038.60,      -3038.60,         .00,            .00,        .0740,F            ,D         ,       20240519,          3038.60,               0,               .00,           .00,              .00,            .0000,              .00,     20240621,       102634,EAEA          ,        455571026332,N               ,               .00,         ,          ,      20240519,             0,             1,0x303339303130383531313438202032303234303531393230323430363231313032363334,0x3033393031303835313134382020323032343035313948003635382043454E204920F4A204000C5DFBFF000000000000000000740C46443230323430353139F4A20400303030303030303000000000000000000000000000000C000000003230323430363231313032363334454145410455571026332F4E00000000202032303234303531392020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2024-05-19,2024-06-21,2024-05-19,,2024-05-19,1026-03-04,ZERO_BALANCE_HOLD
03          ,9010852709   ,    20180504,H          ,         ,659 CEN II,         4766.31,      -4766.31,         .00,            .00,        .0740,F            ,D         ,       20180504,          4766.31,               0,               .00,           .00,              .00,            .0000,              .00,     20180531,        91644,MENA          ,        433390916429,N               ,               .00,         ,C         ,      20180504,             0,             1,0x303339303130383532373039202032303138303530343230313830353331303931363434,0x3033393031303835323730392020323031383035303448003635392043454E204949D745070029BAF8FF000000000000000000740C46443230313830353034D7450700303030303030303000000000000000000000000000000C0000000032303138303533313039313634344D454E410433390916429F4E00000000204332303138303530342020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2018-05-04,2018-05-31,2018-05-04,,2018-05-04,,ZERO_BALANCE_HOLD
03          ,9010853070   ,    20200916,H          ,         ,659 CEN II,         4774.11,      -4774.11,         .00,            .00,        .0740,F            ,D         ,       20200916,          4774.11,               0,               .00,           .00,              .00,            .0000,              .00,     20201116,       182133,C03A          ,        442411821333,Y               ,               .00,         ,C         ,      20200916,             0,             1,0x303339303130383533303730202032303230303931363230323031313136313832313333,0x3033393031303835333037302020323032303039313648003635392043454E204949E34807001DB7F8FF000000000000000000740C46443230323030393136E3480700303030303030303000000000000000000000000000000C000000003230323031313136313832313333433033410442411821333F5900000000204332303230303931363030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2020-09-16,2020-11-16,2020-09-16,,2020-09-16,1821-03-03,ZERO_BALANCE_HOLD
03          ,9010855657   ,    20221024,H          ,         ,658 CEN I ,          358.58,       -358.58,         .00,            .00,        .0740,F            ,D         ,       20221024,           358.58,               0,               .00,           .00,              .00,            .0000,              .00,     20221024,       130802,CADA          ,        449491307597,N               ,               .00,         ,C         ,      20221024,             0,             1,0x303339303130383535363537202032303232313032343230323231303234313330383032,0x3033393031303835353635372020323032323130323448003635382043454E204920128C0000EE73FFFF000000000000000000740C46443230323231303234128C0000303030303030303000000000000000000000000000000C000000003230323231303234313330383032434144410449491307597F4E00000000204332303232313032342020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2022-10-24,2022-10-24,2022-10-24,,2022-10-24,2002-08-13,ZERO_BALANCE_HOLD
03          ,9010856188   ,    20240306,H          ,         ,658 CEN I ,         2316.82,      -2316.82,         .00,            .00,        .0740,F            ,D         ,       20240306,          2316.82,               0,               .00,           .00,              .00,            .0000,              .00,     20240318,       135304,EAEA          ,        454621353028,N               ,               .00,         ,          ,      20240306,             0,             1,0x303339303130383536313838202032303234303330363230323430333138313335333034,0x3033393031303835363138382020323032343033303648003635382043454E20492002890300FE76FCFF000000000000000000740C4644323032343033303602890300303030303030303000000000000000000000000000000C000000003230323430333138313335333034454145410454621353028F4E00000000202032303234303330362020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2024-03-06,2024-03-18,2024-03-06,,2024-03-06,,ZERO_BALANCE_HOLD
03          ,9010856925   ,    20190713,H          ,         ,659 CEN II,         9128.84,      -9128.84,         .00,            .00,        .0740,F            ,D         ,       20190713,          9128.84,               0,               .00,           .00,              .00,            .0000,              .00,     20190709,       111404,MENA          ,        437441114027,Y               ,               .00,         ,          ,      20190713,             0,             1,0x303339303130383536393235202032303139303731333230313930373039313131343034,0x3033393031303835363932352020323031393037313348003635392043454E204949F4ED0D000C12F2FF000000000000000000740C46443230313930373133F4ED0D00303030303030303000000000000000000000000000000C0000000032303139303730393131313430344D454E410437441114027F5900000000200032303139303731333030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2019-07-13,2019-07-09,2019-07-13,,2019-07-13,2004-11-14,ZERO_BALANCE_HOLD
03          ,9010860471   ,    20231207,H          ,         ,658 CEN I ,         6761.15,      -6761.15,         .00,            .00,        .0740,F            ,D         ,       20231207,          6761.15,               0,               .00,           .00,              .00,            .0000,              .00,     20231219,       152717,PAKA          ,        453711527167,N               ,               .00,         ,C         ,      20231207,             0,             1,0x303339303130383630343731202032303233313230373230323331323139313532373137,0x3033393031303836303437312020323032333132303748003635382043454E20492013510A00EDAEF5FF000000000000000000740C4644323032333132303713510A00303030303030303000000000000000000000000000000C00000000323032333132313931353237313750414B410453711527167F4E00000000204332303233313230372020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2023-12-07,2023-12-19,2023-12-07,,2023-12-07,1527-01-07,ZERO_BALANCE_HOLD
03          ,9010860472   ,    20210129,H          ,         ,658 CEN I ,        15742.55,     -15742.55,         .00,            .00,        .0740,F            ,D         ,       20210129,         15742.55,               0,               .00,           .00,              .00,            .0000,              .00,     20210215,       120445,PAKA          ,        443321204440,N               ,               .00,         ,C         ,      20210129,             0,             1,0x303339303130383630343732202032303231303132393230323130323135313230343435,0x3033393031303836303437322020323032313031323948003635382043454E2049206F05180091FAE7FF000000000000000000740C464432303231303132396F051800303030303030303000000000000000000000000000000C00000000323032313032313531323034343550414B410443321204440F4E00000000204332303231303132392020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2021-01-29,2021-02-15,2021-01-29,,2021-01-29,1204-04-05,ZERO_BALANCE_HOLD
03          ,9010863788   ,    20250905,H          ,         ,659 CEN II,         3974.88,      -3974.88,         .00,            .00,        .0740,F            ,D         ,       20250905,          3974.88,               0,               .00,           .00,              .00,            .0000,              .00,     20251002,       134455,BJOA          ,        460251344538,N               ,               .00,         ,          ,      20250905,             0,             1,0x303339303130383633373838202032303235303930353230323531303032313334343535,0x3033393031303836333738382020323032353039303548003635392043454E204949B010060050EFF9FF000000000000000000740C46443230323530393035B0100600303030303030303000000000000000000000000000000C000000003230323531303032313334343535424A4F410460251344538F4E00000000202032303235303930352020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2025-09-05,2025-10-02,2025-09-05,,2025-09-05,1344-05-05,ZERO_BALANCE_HOLD
03          ,9010866396   ,    20210208,H          ,R        ,659 CEN II,            6.60,         -6.60,         .00,            .00,        .0740,F            ,D         ,       20210208,             6.60,               0,               .00,           .00,              .00,            .0000,              .00,     20210209,        80948,CADA          ,        443260809474,N               ,               .00,         ,C         ,      20210208,             0,             1,0x303339303130383636333936202032303231303230383230323130323039303830393438,0x3033393031303836363339362020323032313032303848523635392043454E204949940200006CFDFFFF000000000000000000740C4644323032313032303894020000303030303030303000000000000000000000000000000C000000003230323130323039303830393438434144410443260809474F4E00000000204332303231303230382020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2021-02-08,2021-02-09,2021-02-08,,2021-02-08,,ZERO_BALANCE_HOLD
03          ,9010868131   ,    20240220,H          ,R        ,658 CEN I ,           45.33,        -45.33,         .00,            .00,        .0740,F            ,D         ,       20240220,            45.33,               0,               .00,           .00,              .00,            .0000,              .00,     20240221,       162001,CADA          ,        454361620004,Y               ,               .00,         ,          ,      20240220,             0,             1,0x303339303130383638313331202032303234303232303230323430323231313632303031,0x3033393031303836383133312020323032343032323048523635382043454E204920B51100004BEEFFFF000000000000000000740C46443230323430323230B5110000303030303030303000000000000000000000000000000C000000003230323430323231313632303031434144410454361620004F5900000000200032303234303232303030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2024-02-20,2024-02-21,2024-02-20,,2024-02-20,,ZERO_BALANCE_HOLD
03          ,9010870474   ,    20180816,H          ,         ,658 CEN I ,        12032.27,     -12032.27,         .00,            .00,        .0740,F            ,D         ,       20180816,         12032.27,               0,               .00,           .00,              .00,            .0000,              .00,     20180816,       125409,MENA          ,        434161254087,Y               ,               .00,         ,          ,      20180816,             0,             1,0x303339303130383730343734202032303138303831363230313830383136313235343039,0x3033393031303837303437342020323031383038313648003635382043454E2049201B5C1200E5A3EDFF000000000000000000740C464432303138303831361B5C1200303030303030303000000000000000000000000000000C0000000032303138303831363132353430394D454E410434161254087F5900000000200032303138303831363030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2018-08-16,2018-08-16,2018-08-16,,2018-08-16,,ZERO_BALANCE_HOLD
03          ,9010872105   ,    20250319,H          ,         ,659 CEN II,         6127.60,      -6127.60,         .00,            .00,        .0740,F            ,D         ,       20250319,          6127.60,               0,               .00,           .00,              .00,            .0000,              .00,     20250424,        90315,CADA          ,        458640903143,N               ,               .00,         ,C         ,      20250319,             0,             1,0x303339303130383732313035202032303235303331393230323530343234303930333135,0x3033393031303837323130352020323032353033313948003635392043454E2049499859090068A6F6FF000000000000000000740C4644323032353033313998590900303030303030303000000000000000000000000000000C000000003230323530343234303930333135434144410458640903143F4E00000000204332303235303331392020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2025-03-19,2025-04-24,2025-03-19,,2025-03-19,,ZERO_BALANCE_HOLD
03          ,9010872324   ,    20150117,H          ,R        ,659 CEN II,        20128.55,     -20128.55,         .00,            .00,        .0740,F            ,D         ,       20150117,         20128.55,               0,               .00,           .00,              .00,            .0000,              .00,     20150209,        82734,MENA          ,        421300827336,Y               ,               .00,         ,C         ,      20150117,             0,             1,0x303339303130383732333234202032303135303131373230313530323039303832373334,0x3033393031303837323332342020323031353031313748523635392043454E204949B7B61E004949E1FF000000000000000000740C46443230313530313137B7B61E00303030303030303000000000000000000000000000000C0000000032303135303230393038323733344D454E410421300827336F5900000000204332303135303131373030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2015-01-17,2015-02-09,2015-01-17,,2015-01-17,,ZERO_BALANCE_HOLD
03          ,9010872329   ,    20260326,H          ,         ,659 CEN II,          148.14,       -148.14,         .00,            .00,        .0740,F            ,D         ,       20260326,           148.14,               0,               .00,           .00,              .00,            .0000,              .00,     20260327,       160319,CADA          ,        462021603179,Y               ,               .00,         ,          ,      20260326,             0,             1,0x303339303130383732333239202032303236303332363230323630333237313630333139,0x3033393031303837323332392020323032363033323648003635392043454E204949DE39000022C6FFFF000000000000000000740C46443230323630333236DE390000303030303030303000000000000000000000000000000C000000003230323630333237313630333139434144410462021603179F5900000000200032303236303332363030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2026-03-26,2026-03-27,2026-03-26,,2026-03-26,1603-01-09,ZERO_BALANCE_HOLD
03          ,9010872522   ,    20190121,H          ,R        ,658 CEN I ,         2092.29,      -2092.29,         .00,            .00,        .0740,F            ,D         ,       20190121,          2092.29,               0,               .00,           .00,              .00,            .0000,              .00,     20190115,        94313,MENA          ,        435690943128,Y               ,               .00,         ,          ,      20190121,             0,             1,0x303339303130383732353232202032303139303132313230313930313135303934333133,0x3033393031303837323532322020323031393031323148523635382043454E2049204D310300B3CEFCFF000000000000000000740C464432303139303132314D310300303030303030303000000000000000000000000000000C0000000032303139303131353039343331334D454E410435690943128F5900000000200032303139303132313030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2019-01-21,2019-01-15,2019-01-21,,2019-01-21,,ZERO_BALANCE_HOLD
03          ,9010874688   ,    20081118,H          ,R        ,658 CEN I ,         2171.64,      -2171.64,         .00,            .00,        .0740,F            ,D         ,       20081118,          2171.64,               0,               .00,           .00,              .00,            .0000,              .00,     20081125,        71037,MENA          ,        398580710352,N               ,               .00,         ,          ,      20081118,             0,             1,0x303339303130383734363838202032303038313131383230303831313235303731303337,0x3033393031303837343638382020323030383131313848523635382043454E2049204C500300B4AFFCFF000000000000000000740C464432303038313131384C500300303030303030303000000000000000000000000000000C0000000032303038313132353037313033374D454E410398580710352F4E00000000202032303038313131382020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2008-11-18,2008-11-25,2008-11-18,,2008-11-18,,ZERO_BALANCE_HOLD
03          ,9010877009   ,    20240127,H          ,         ,659 CEN II,         5566.14,      -5566.14,         .00,            .00,        .0740,F            ,D         ,       20240127,          5566.14,               0,               .00,           .00,              .00,            .0000,              .00,     20240327,       180012,C03A          ,        454711800124,N               ,               .00,         ,          ,      20240127,             0,             1,0x303339303130383737303039202032303234303132373230323430333237313830303132,0x3033393031303837373030392020323032343031323748003635392043454E204949467E0800BA81F7FF000000000000000000740C46443230323430313237467E0800303030303030303000000000000000000000000000000C000000003230323430333237313830303132433033410454711800124F4E00000000202032303234303132372020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2024-01-27,2024-03-27,2024-01-27,,2024-01-27,1800-01-02,ZERO_BALANCE_HOLD
03          ,9010880257   ,    20180302,H          ,         ,659 CEN II,         3554.23,      -3554.23,         .00,            .00,        .0740,F            ,D         ,       20180302,          3554.23,               0,               .00,           .00,              .00,            .0000,              .00,     20180501,       184620,C03A          ,        433091846198,Y               ,               .00,         ,C         ,      20180302,             0,             1,0x303339303130383830323537202032303138303330323230313830353031313834363230,0x3033393031303838303235372020323031383033303248003635392043454E2049495F6C0500A193FAFF000000000000000000740C464432303138303330325F6C0500303030303030303000000000000000000000000000000C000000003230313830353031313834363230433033410433091846198F5900000000204332303138303330323030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2018-03-02,2018-05-01,2018-03-02,,2018-03-02,,ZERO_BALANCE_HOLD
03          ,9010881272   ,    20190806,H          ,         ,659 CEN II,         3101.15,      -3101.15,         .00,            .00,        .0740,F            ,D         ,       20190806,          3101.15,               0,               .00,           .00,              .00,            .0000,              .00,     20190806,       124955,CADA          ,        437721249533,Y               ,               .00,         ,          ,      20190806,             0,             1,0x303339303130383831323732202032303139303830363230313930383036313234393535,0x3033393031303838313237322020323031393038303648003635392043454E20494963BB04009D44FBFF000000000000000000740C4644323031393038303663BB0400303030303030303000000000000000000000000000000C000000003230313930383036313234393535434144410437721249533F5900000000200032303139303830363030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2019-08-06,2019-08-06,2019-08-06,,2019-08-06,1249-05-05,ZERO_BALANCE_HOLD
03          ,9010886528   ,    20161228,H          ,R        ,659 CEN II,         2671.19,      -2671.19,         .00,            .00,        .0740,F            ,D         ,       20161228,          2671.19,               0,               .00,           .00,              .00,            .0000,              .00,     20170111,       111249,MENA          ,        428331112480,Y               ,               .00,         ,C         ,      20161228,             0,             1,0x303339303130383836353238202032303136313232383230313730313131313131323439,0x3033393031303838363532382020323031363132323848523635392043454E2049496F13040091ECFBFF000000000000000000740C464432303136313232386F130400303030303030303000000000000000000000000000000C0000000032303137303131313131313234394D454E410428331112480F5900000000204332303136313232383030202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2016-12-28,2017-01-11,2016-12-28,,2016-12-28,1112-04-09,ZERO_BALANCE_HOLD
03          ,9010887927   ,    20250408,H          ,         ,658 CEN I ,         3792.96,      -3792.96,         .00,            .00,        .0740,F            ,D         ,       20250408,          3792.96,               0,               .00,           .00,              .00,            .0000,              .00,     20250609,       180057,C03A          ,        459101800573,N               ,               .00,         ,C         ,      20250408,             0,             1,0x303339303130383837393237202032303235303430383230323530363039313830303537,0x3033393031303838373932372020323032353034303848003635382043454E204920A0C905006036FAFF000000000000000000740C46443230323530343038A0C90500303030303030303000000000000000000000000000000C000000003230323530363039313830303537433033410459101800573F4E00000000204332303235303430382020202020202020202020202020202020202020202020202020202020202020202020202020202020,,0.0,2025-04-08,2025-06-09,2025-04-08,,2025-04-08,1800-05-07,ZERO_BALANCE_HOLD
