POLICY_NUMBER,ORIG_LOAN_AMOUNT,LOAN_AMT_ADDED,LOAN_BALANCE,MLOANPRIN_STAGING,MLOANBAL_STAGING,BA_REVIEW_FLAG
9010842962,44.37,-44.37,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010844069,361.1,-361.1,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010844322,23531.76,-23531.76,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010844496,6398.21,-6398.21,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010845307,652.69,-652.69,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010845706,81.77,6.53,88.3,88.30,88.30,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010845880,100.85,-100.85,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010846851,48.95,-48.95,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010847191,1262.49,87.18,1349.67,1349.67,1349.67,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010847570,1243.05,-1243.05,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010847571,1362.84,108.91,1471.75,1471.75,1471.75,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010848255,7962.57,99.57,8062.14,8062.14,8062.14,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010848256,7134.52,88.92,7223.44,7223.44,7223.44,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010848292,6679.58,262.5,6942.08,6942.08,6942.08,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010851112,84.33,-84.33,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010851148,3038.6,-3038.6,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010851847,8342.66,-8342.66,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010852709,4766.31,-4766.31,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010852748,1209.55,92.2,1301.75,1301.75,1301.75,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010853070,4774.11,-4774.11,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010853285,8100.17,647.31,8747.48,8747.48,8747.48,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010854307,5907.56,106.72,6014.28,6014.28,6014.28,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010855657,358.58,-358.58,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010855945,4772.85,121.14,4893.99,4893.99,4893.99,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010856188,2316.82,-2316.82,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010856189,2071.8,165.56,2237.36,2237.36,2237.36,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010856925,9128.84,-9128.84,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010858099,29802.15,-29802.15,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010858124,2951.76,115.02,3066.78,3066.78,3066.78,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010858434,1925.14,75.65,2000.79,2000.79,2000.79,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010858435,1656.23,65.09,1721.32,1721.32,1721.32,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010858613,73.25,5.85,79.1,79.10,79.10,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010860471,6761.15,-6761.15,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010860472,15742.55,-15742.55,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010862097,127.25,10.17,137.42,137.42,137.42,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010863788,3974.88,-3974.88,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010864397,3698.23,295.54,3993.77,3993.77,3993.77,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010866396,6.6,-6.6,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010867974,114.03,9.11,123.14,123.14,123.14,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010868131,45.33,-45.33,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010870474,12032.27,-12032.27,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010872105,6127.6,-6127.6,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010872324,20128.55,-20128.55,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010872329,148.14,-148.14,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010872404,2190.73,175.07,2365.8,2365.80,2365.80,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010872406,2353.53,188.08,2541.61,2541.61,2541.61,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010872522,2092.29,-2092.29,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010873155,3550.58,283.74,3834.32,3834.32,3834.32,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010873283,692.91,41.32,734.23,734.23,734.23,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010874688,2171.64,-2171.64,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010875065,13289.19,1061.99,14351.18,14351.18,14351.18,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010877009,5566.14,-5566.14,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010878099,1674.34,133.8,1808.14,1808.14,1808.14,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010879786,41.31,2.73,44.04,44.04,44.04,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010880257,3554.23,-3554.23,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010880362,727.35,58.13,785.48,785.48,785.48,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010881272,3101.15,-3101.15,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010881301,37.49,0.97,38.46,38.46,38.46,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010882408,317.01,25.33,342.34,342.34,342.34,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010883172,2350.89,187.87,2538.76,2538.76,2538.76,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010883244,1861.2,148.74,2009.94,2009.94,2009.94,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010883533,4931.34,287.13,5218.47,5218.47,5218.47,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010886528,2671.19,-2671.19,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010887927,3792.96,-3792.96,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010887929,4227.62,-4227.62,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010891075,13091.94,180.48,13272.42,13272.42,13272.42,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010892327,956.23,-956.23,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010892695,7141.54,514.06,7655.6,7655.60,7655.60,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010894743,4302.0,-4302.0,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010895934,3461.13,276.59,3737.72,3737.72,3737.72,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010895935,1582.28,-1582.28,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010895936,1582.28,-1582.28,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010897521,1163.56,-1163.56,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010897662,4385.39,350.45,4735.84,4735.84,4735.84,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010897663,1579.59,126.23,1705.82,1705.82,1705.82,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010897664,6991.63,-6991.63,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010899709,67.88,-67.88,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010899715,1925.0,139.23,2064.23,2064.23,2064.23,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010899716,1891.69,136.83,2028.52,2028.52,2028.52,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010899717,1725.6,124.81,1850.41,1850.41,1850.41,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010899718,1773.32,128.26,1901.58,1901.58,1901.58,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010899761,47.6,-47.6,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010900512,3971.68,-3971.68,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010901657,2408.86,-2408.86,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010901775,43.5,-43.5,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010901832,106.37,7.77,114.14,114.14,114.14,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010904808,1698.11,-1698.11,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010904809,1515.77,-1515.77,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010904810,1627.62,-1627.62,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010905200,138.25,11.05,149.3,149.30,149.30,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010908068,4844.92,387.17,5232.09,5232.09,5232.09,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010908669,2836.99,226.71,3063.7,3063.70,3063.70,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010909669,8070.48,-8070.48,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010913059,1071.48,41.99,1113.47,1113.47,1113.47,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010913799,4288.41,342.7,4631.11,4631.11,4631.11,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010917231,7423.1,-7423.1,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010917599,3806.84,73.05,3879.89,3879.89,3879.89,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010917600,689.75,-689.75,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010920186,4597.12,-4597.12,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010924513,234.51,18.74,253.25,253.25,253.25,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010924660,7668.43,612.81,8281.24,8281.24,8281.24,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010927421,122.57,-122.57,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010927552,4.13,-4.13,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010928491,68.75,-68.75,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010928495,1483.59,-1483.59,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010928497,5358.27,-5358.27,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010928498,7567.95,247.86,7815.81,7815.81,7815.81,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010928507,5200.05,415.55,5615.6,5615.60,5615.60,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010928775,13306.38,389.21,13695.59,13695.59,13695.59,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010933488,1768.13,131.94,1900.07,1900.07,1900.07,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010937087,701.24,-701.24,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010937735,6208.89,-6208.89,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010938121,172.3,-172.3,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010938321,61.47,3.65,65.12,65.12,65.12,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010942246,5451.16,214.22,5665.38,5665.38,5665.38,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010946647,931.88,69.4,1001.28,1001.28,1001.28,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010949672,1222.78,-1222.78,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010951159,1665.4,125.42,1790.82,1790.82,1790.82,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010953834,5266.01,210.41,5476.42,5476.42,5476.42,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010956144,8120.03,-8120.03,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010956145,8121.53,-8121.53,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010958268,152.57,12.19,164.76,164.76,164.76,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010968283,13523.45,-13523.45,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010969329,11428.91,913.33,12342.24,12342.24,12342.24,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010979005,3056.77,244.28,3301.05,3301.05,3301.05,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010980833,5516.69,-5516.69,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010985597,349.07,-349.07,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010987089,8130.26,157.78,8288.04,8288.04,8288.04,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010987095,0.06,-0.06,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010987413,1800.0,143.01,1943.01,1943.01,1943.01,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010988150,9.83,-9.83,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010991108,6564.17,-6564.17,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010994236,2412.29,-2412.29,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010994968,228.13,-228.13,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010995983,3619.39,246.66,3866.05,3866.05,3866.05,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9010995984,3353.16,228.52,3581.68,3581.68,3581.68,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011000000,2836.87,111.17,2948.04,2948.04,2948.04,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011001627,15337.05,-15337.05,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011003108,3735.57,-3735.57,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011004587,1891.74,-1891.74,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011005435,5099.9,-5099.9,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011006697,2599.48,207.73,2807.21,2807.21,2807.21,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011008708,15600.57,285.17,15885.74,15885.74,15885.74,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011010387,2058.09,-2058.09,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011014578,5319.96,-5319.96,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011014579,24.18,-24.18,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011014580,46.74,-46.74,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011023549,19.63,-19.63,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011025612,509.27,-509.27,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011029547,5027.42,401.76,5429.18,5429.18,5429.18,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011033576,1025.13,-1025.13,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011038794,2.7,-2.7,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011040294,39.34,-39.34,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011041220,43.4,-43.4,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011042400,2931.47,-2931.47,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011042625,132.46,10.55,143.01,143.01,143.01,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011045768,1019.37,23.67,1043.04,1043.04,1043.04,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011045769,1240.36,28.81,1269.17,1269.17,1269.17,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011047682,1743.45,57.1,1800.55,1800.55,1800.55,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011047683,1816.72,88.57,1905.29,1905.29,1905.29,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011047684,1899.49,67.59,1967.08,1967.08,1967.08,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011050803,1658.8,132.56,1791.36,1791.36,1791.36,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011050804,1658.8,132.56,1791.36,1791.36,1791.36,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011051851,4607.13,-4607.13,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011052581,147.63,-147.63,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011053428,1830.56,-1830.56,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011057904,7832.87,-7832.87,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011059175,28.25,-28.25,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011059421,10586.69,-10586.69,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011060710,3044.65,26.78,3071.43,3071.43,3071.43,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011061607,1632.69,-1632.69,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011061723,290.66,5.64,296.3,296.30,296.30,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011066023,426.11,-426.11,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011068750,1693.38,135.32,1828.7,1828.70,1828.70,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011068751,1502.85,120.1,1622.95,1622.95,1622.95,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011071480,121.0,9.67,130.67,130.67,130.67,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011074703,1.95,-1.95,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011075595,2893.21,-2893.21,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011075596,953.21,-953.21,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011075754,1473.38,-1473.38,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011075863,2040.0,163.02,2203.02,2203.02,2203.02,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011077285,41647.53,-41647.53,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011078050,1038.84,-1038.84,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011078051,1436.95,-1436.95,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011078262,2315.85,-2315.85,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011078891,1751.91,68.66,1820.57,1820.57,1820.57,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011081463,4085.12,294.98,4380.1,4380.10,4380.10,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011081464,2456.53,180.71,2637.24,2637.24,2637.24,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011081465,943.39,69.83,1013.22,1013.22,1013.22,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011081966,4000.0,274.69,4274.69,4274.69,4274.69,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011081967,4000.0,271.04,4271.04,4271.04,4271.04,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011082681,165.11,9.8,174.91,174.91,174.91,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011087127,7596.17,-7596.17,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011087128,4692.94,-4692.94,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011087230,1575.61,117.33,1692.94,1692.94,1692.94,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011089397,1.56,-1.56,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011092549,1072.88,-1072.88,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011095330,6023.37,102.36,6125.73,6125.73,6125.73,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011095851,1021.21,-1021.21,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011096068,5366.9,-5366.9,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011100907,71.49,5.71,77.2,77.20,77.20,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011101578,687.86,-687.86,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011101607,3159.85,-3159.85,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011102270,15401.91,-15401.91,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011102551,124.81,-124.81,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011102787,1177.62,-1177.62,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011104064,108.24,-108.24,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011105008,2264.06,-2264.06,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011105232,4347.99,343.51,4691.5,4691.50,4691.50,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011105385,42.04,-42.04,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011105386,7.14,-7.14,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011105523,2244.33,-2244.33,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011105839,4245.34,-4245.34,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011106598,1838.65,146.93,1985.58,1985.58,1985.58,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011107137,621.34,45.29,666.63,666.63,666.63,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011109446,24261.85,-24261.85,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011109994,11036.01,-11036.01,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011113250,39.57,-39.57,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011114096,3276.69,-3276.69,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011114950,718.06,-718.06,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011118229,121.0,9.67,130.67,130.67,130.67,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011118555,1724.73,137.83,1862.56,1862.56,1862.56,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011118615,12623.07,1008.75,13631.82,13631.82,13631.82,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011120297,6979.22,-6979.22,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011122230,145.91,-145.91,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011122680,1151.9,35.72,1187.62,1187.62,1187.62,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011129276,1719.62,-1719.62,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011129883,1586.09,94.14,1680.23,1680.23,1680.23,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011130547,1388.98,-1388.98,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011132516,4.63,-4.63,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011135494,6659.68,-6659.68,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011136476,3911.05,-3911.05,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011139474,22124.17,1768.02,23892.19,23892.19,23892.19,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011139778,558.12,-558.12,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011140185,612.82,48.69,661.51,661.51,661.51,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011140516,3250.27,-3250.27,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011140652,2968.14,-2968.14,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
