reconstructed_claim_id,policy_number,claim_family,chain_status,funding_total,offset_total,payout_total,orphan_reason,allow_delayed_disbursement,confidence_level
RC-9010844403-2-SURRENDER_CLAIM-C5-20230702,9010844403,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,154.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010844403-2-SURRENDER_CLAIM-C6-20240702,9010844403,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,154.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010844403-2-SURRENDER_CLAIM-C7-20250702,9010844403,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,154.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845094-2-SURRENDER_CLAIM-C0-20180709,9010845094,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,276.1,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845099-2-SURRENDER_CLAIM-C0-20180706,9010845099,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,112.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845099-2-SURRENDER_CLAIM-C1-20190706,9010845099,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,112.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845099-2-SURRENDER_CLAIM-C2-20200706,9010845099,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,112.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845099-2-SURRENDER_CLAIM-C3-20210706,9010845099,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,112.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845099-2-SURRENDER_CLAIM-C4-20220706,9010845099,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,112.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845099-2-SURRENDER_CLAIM-C5-20230706,9010845099,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,112.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845099-2-SURRENDER_CLAIM-C6-20240706,9010845099,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,112.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845099-2-SURRENDER_CLAIM-C7-20250706,9010845099,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,112.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845307-3-SURRENDER_CLAIM-C0-20180716,9010845307,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,371.5,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845307-3-SURRENDER_CLAIM-C1-20190716,9010845307,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,371.5,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845307-3-SURRENDER_CLAIM-C2-20200716,9010845307,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,371.5,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845307-3-SURRENDER_CLAIM-C3-20210716,9010845307,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,371.5,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845307-3-SURRENDER_CLAIM-C4-20220716,9010845307,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,371.5,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845307-3-SURRENDER_CLAIM-C5-20230716,9010845307,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,371.5,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845307-3-SURRENDER_CLAIM-C6-20240716,9010845307,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,371.5,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845307-3-SURRENDER_CLAIM-C7-20250716,9010845307,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,371.5,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845706-2-SURRENDER_CLAIM-C0-20180529,9010845706,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,4166.24,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845709-3-SURRENDER_CLAIM-C0-20180820,9010845709,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,468.5,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845709-3-SURRENDER_CLAIM-C1-20190820,9010845709,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,468.5,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845709-3-SURRENDER_CLAIM-C2-20200820,9010845709,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,468.5,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845709-3-SURRENDER_CLAIM-C3-20210820,9010845709,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,468.5,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845709-3-SURRENDER_CLAIM-C4-20220820,9010845709,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,468.5,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845709-3-SURRENDER_CLAIM-C5-20230820,9010845709,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,468.5,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845709-3-SURRENDER_CLAIM-C6-20240820,9010845709,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,468.5,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845709-3-SURRENDER_CLAIM-C7-20250820,9010845709,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,468.5,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845862-2-SURRENDER_CLAIM-C0-20240714,9010845862,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,6914.21,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845878-3-SURRENDER_CLAIM-C0-20180716,9010845878,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,390.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845878-3-SURRENDER_CLAIM-C1-20190716,9010845878,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,390.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845878-3-SURRENDER_CLAIM-C2-20200716,9010845878,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,390.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010845880-2-SURRENDER_CLAIM-C0-20250312,9010845880,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,9743.98,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010846279-2-SURRENDER_CLAIM-C0-20220825,9010846279,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,10164.92,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010846780-2-SURRENDER_CLAIM-C0-20190904,9010846780,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,4769.89,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010846781-3-SURRENDER_CLAIM-C0-20180724,9010846781,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,305.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010846781-3-SURRENDER_CLAIM-C1-20190724,9010846781,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,305.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010846781-3-SURRENDER_CLAIM-C2-20200724,9010846781,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,305.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010846781-3-SURRENDER_CLAIM-C3-20210724,9010846781,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,305.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010846781-3-SURRENDER_CLAIM-C4-20220724,9010846781,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,305.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010846781-3-SURRENDER_CLAIM-C5-20230724,9010846781,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,305.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010846781-3-SURRENDER_CLAIM-C6-20240724,9010846781,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,305.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010846781-3-SURRENDER_CLAIM-C7-20250724,9010846781,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,305.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010846851-3-SURRENDER_CLAIM-C0-20180716,9010846851,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,14212.87,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847191-1-SURRENDER_CLAIM-C0-20180801,9010847191,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,306.52,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847191-1-SURRENDER_CLAIM-C1-20190801,9010847191,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,281.48,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847191-1-SURRENDER_CLAIM-C2-20200801,9010847191,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,298.16,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847191-1-SURRENDER_CLAIM-C3-20210801,9010847191,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,107.55,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847191-1-SURRENDER_CLAIM-C4-20211002,9010847191,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,173.16,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847191-1-SURRENDER_CLAIM-C5-20220801,9010847191,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,303.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847191-1-SURRENDER_CLAIM-C6-20230801,9010847191,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,303.15,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847191-1-SURRENDER_CLAIM-C7-20240801,9010847191,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,307.05,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847191-1-SURRENDER_CLAIM-C8-20250801,9010847191,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,289.02,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847463-1-SURRENDER_CLAIM-C0-20220620,9010847463,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,15467.36,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847479-3-SURRENDER_CLAIM-C0-20190801,9010847479,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,244.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847479-3-SURRENDER_CLAIM-C1-20200801,9010847479,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,244.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847479-3-SURRENDER_CLAIM-C2-20210801,9010847479,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,244.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847479-3-SURRENDER_CLAIM-C3-20220801,9010847479,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,244.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847479-3-SURRENDER_CLAIM-C4-20230801,9010847479,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,244.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847479-3-SURRENDER_CLAIM-C5-20240801,9010847479,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,244.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847479-3-SURRENDER_CLAIM-C6-20250801,9010847479,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,244.25,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847480-3-SURRENDER_CLAIM-C0-20180801,9010847480,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,115.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847480-3-SURRENDER_CLAIM-C1-20190801,9010847480,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,115.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847480-3-SURRENDER_CLAIM-C2-20200801,9010847480,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,115.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847480-3-SURRENDER_CLAIM-C3-20210801,9010847480,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,115.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847480-3-SURRENDER_CLAIM-C4-20220801,9010847480,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,115.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847480-3-SURRENDER_CLAIM-C5-20230801,9010847480,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,115.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847480-3-SURRENDER_CLAIM-C6-20240801,9010847480,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,115.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847480-3-SURRENDER_CLAIM-C7-20250801,9010847480,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,115.75,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847570-1-SURRENDER_CLAIM-C0-20180801,9010847570,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,82.16,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847570-1-SURRENDER_CLAIM-C1-20190801,9010847570,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,88.73,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847570-1-SURRENDER_CLAIM-C2-20200801,9010847570,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,95.82,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847570-1-SURRENDER_CLAIM-C3-20210801,9010847570,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,103.48,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847570-1-SURRENDER_CLAIM-C4-20211018,9010847570,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,158.09,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847571-1-SURRENDER_CLAIM-C0-20180801,9010847571,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,63.58,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847571-1-SURRENDER_CLAIM-C1-20190801,9010847571,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,68.66,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847571-1-SURRENDER_CLAIM-C2-20200801,9010847571,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,74.15,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847571-1-SURRENDER_CLAIM-C3-20210801,9010847571,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,80.08,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847571-1-SURRENDER_CLAIM-C4-20220801,9010847571,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,86.48,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847571-1-SURRENDER_CLAIM-C5-20230801,9010847571,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,93.39,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847571-1-SURRENDER_CLAIM-C6-20240801,9010847571,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,100.85,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010847571-1-SURRENDER_CLAIM-C7-20250801,9010847571,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,108.91,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848085-2-SURRENDER_CLAIM-C0-20180801,9010848085,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,351.2,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848085-2-SURRENDER_CLAIM-C1-20190801,9010848085,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,351.2,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848085-2-SURRENDER_CLAIM-C2-20200801,9010848085,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,351.2,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848085-2-SURRENDER_CLAIM-C3-20210801,9010848085,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,351.2,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848255-1-SURRENDER_CLAIM-C0-20180108,9010848255,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,897.22,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848255-1-SURRENDER_CLAIM-C1-20180613,9010848255,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,454.52,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848255-1-SURRENDER_CLAIM-C10-20240803,9010848255,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,557.71,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848255-1-SURRENDER_CLAIM-C11-20250803,9010848255,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,602.28,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848255-1-SURRENDER_CLAIM-C12-20260206,9010848255,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,598.04,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848255-1-SURRENDER_CLAIM-C2-20190311,9010848255,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,290.6,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848255-1-SURRENDER_CLAIM-C3-20190607,9010848255,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,497.65,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848255-1-SURRENDER_CLAIM-C4-20200803,9010848255,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,413.58,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848255-1-SURRENDER_CLAIM-C5-20201110,9010848255,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,607.61,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848255-1-SURRENDER_CLAIM-C6-20210803,9010848255,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,444.51,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848255-1-SURRENDER_CLAIM-C7-20220803,9010848255,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,480.04,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848255-1-SURRENDER_CLAIM-C8-20230803,9010848255,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,518.4,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848255-1-SURRENDER_CLAIM-C9-20231108,9010848255,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,768.28,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848256-1-SURRENDER_CLAIM-C0-20180108,9010848256,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,808.78,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848256-1-SURRENDER_CLAIM-C1-20180604,9010848256,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,423.46,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848256-1-SURRENDER_CLAIM-C10-20240803,9010848256,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,500.24,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848256-1-SURRENDER_CLAIM-C11-20250803,9010848256,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,540.21,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848256-1-SURRENDER_CLAIM-C12-20260206,9010848256,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,540.62,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848256-1-SURRENDER_CLAIM-C2-20190311,9010848256,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,259.33,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848256-1-SURRENDER_CLAIM-C3-20190607,9010848256,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,446.44,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848256-1-SURRENDER_CLAIM-C4-20200803,9010848256,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,371.32,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848256-1-SURRENDER_CLAIM-C5-20201110,9010848256,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,546.68,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848256-1-SURRENDER_CLAIM-C6-20210803,9010848256,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,398.88,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848256-1-SURRENDER_CLAIM-C7-20220803,9010848256,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,430.76,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848256-1-SURRENDER_CLAIM-C8-20230803,9010848256,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,465.18,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848256-1-SURRENDER_CLAIM-C9-20231108,9010848256,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,690.3,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848292-1-SURRENDER_CLAIM-C0-20180401,9010848292,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,287.68,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848292-1-SURRENDER_CLAIM-C1-20181001,9010848292,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,310.36,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848292-1-SURRENDER_CLAIM-C10-20230401,9010848292,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,470.63,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848292-1-SURRENDER_CLAIM-C11-20231001,9010848292,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,503.67,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848292-1-SURRENDER_CLAIM-C12-20240401,9010848292,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,515.31,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848292-1-SURRENDER_CLAIM-C13-20241001,9010848292,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,552.07,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848292-1-SURRENDER_CLAIM-C14-20250401,9010848292,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,565.9,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848292-1-SURRENDER_CLAIM-C15-20251001,9010848292,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,604.34,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848292-1-SURRENDER_CLAIM-C2-20190401,9010848292,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,318.88,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848292-1-SURRENDER_CLAIM-C3-20191001,9010848292,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,343.32,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848292-1-SURRENDER_CLAIM-C4-20200401,9010848292,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,351.88,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848292-1-SURRENDER_CLAIM-C5-20201001,9010848292,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,378.91,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848292-1-SURRENDER_CLAIM-C6-20210401,9010848292,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,388.93,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848292-1-SURRENDER_CLAIM-C7-20211001,9010848292,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,417.34,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848292-1-SURRENDER_CLAIM-C8-20220401,9010848292,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,428.2,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848292-1-SURRENDER_CLAIM-C9-20221001,9010848292,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,0.0,458.85,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848398-2-SURRENDER_CLAIM-C0-20180808,9010848398,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,146.0,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848398-2-SURRENDER_CLAIM-C1-20190808,9010848398,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,146.0,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848398-2-SURRENDER_CLAIM-C2-20200808,9010848398,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,146.0,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848398-2-SURRENDER_CLAIM-C3-20210808,9010848398,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,146.0,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848398-2-SURRENDER_CLAIM-C4-20220808,9010848398,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,146.0,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848398-2-SURRENDER_CLAIM-C5-20230808,9010848398,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,146.0,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848398-2-SURRENDER_CLAIM-C6-20240808,9010848398,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,146.0,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
RC-9010848398-2-SURRENDER_CLAIM-C7-20250808,9010848398,SURRENDER_CLAIM,FUNDED_NO_DISBURSEMENT,146.0,0.0,0.0,Funding/offset without payout linkage,Y,INFERRED
