reconstructed_claim_id,policy_number,name_id,relate_code,benefit_seq,priority_rank,has_address,has_tax_id,payout_event_count,payee_distribution_status
RC-9010814971-1-DEATH_CLAIM-C0-20180324,9010814971,708540,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010816070-1-DEATH_CLAIM-C0-20230329,9010816070,712258,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010816070-1-DEATH_CLAIM-C0-20230329,9010816070,712259,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010816070-1-DEATH_CLAIM-C0-20230329,9010816070,712260,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010816070-1-DEATH_CLAIM-C0-20230329,9010816070,712261,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010816156-1-DEATH_CLAIM-C0-20191029,9010816156,705235,B1,0,1,Y,Y,1,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010816224-1-DEATH_CLAIM-C0-20190722,9010816224,705126,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010816224-1-DEATH_CLAIM-C0-20190722,9010816224,705127,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010816224-1-DEATH_CLAIM-C0-20190722,9010816224,705128,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010816224-1-DEATH_CLAIM-C0-20190722,9010816224,705129,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010816590-1-DEATH_CLAIM-C0-20220916,9010816590,711899,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010816928-1-DEATH_CLAIM-C0-20200321,9010816928,605983,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010817091-1-DEATH_CLAIM-C0-20191106,9010817091,694740,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010817091-1-DEATH_CLAIM-C0-20191106,9010817091,694741,B2,0,2,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010817091-1-DEATH_CLAIM-C0-20191106,9010817091,694742,B2,0,2,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010817345-1-DEATH_CLAIM-C0-20191008,9010817345,709844,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010817345-1-DEATH_CLAIM-C0-20191008,9010817345,709845,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010817415-1-DEATH_CLAIM-C0-20201122,9010817415,710617,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010817500-1-DEATH_CLAIM-C0-20201018,9010817500,709000,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010817500-1-DEATH_CLAIM-C0-20201018,9010817500,709001,B2,0,2,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010817639-1-DEATH_CLAIM-C0-20231215,9010817639,704284,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010817639-1-DEATH_CLAIM-C0-20231215,9010817639,704285,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010817930-1-DEATH_CLAIM-C0-20180529,9010817930,708824,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010818580-1-DEATH_CLAIM-C0-20211116,9010818580,696312,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010818789-1-DEATH_CLAIM-C0-20210117,9010818789,703782,B1,0,1,Y,N,1,SINGLE_PAYEE_MATCH
RC-9010818799-1-DEATH_CLAIM-C0-20181206,9010818799,696243,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010819955-1-DEATH_CLAIM-C0-20230930,9010819955,632078,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010820386-1-DEATH_CLAIM-C0-20191225,9010820386,709995,B1,0,1,Y,Y,1,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010820635-1-DEATH_CLAIM-C0-20241202,9010820635,713335,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010822225-1-DEATH_CLAIM-C0-20210717,9010822225,703551,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010822225-1-DEATH_CLAIM-C0-20210717,9010822225,703552,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010822225-1-DEATH_CLAIM-C0-20210717,9010822225,703553,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010823088-1-DEATH_CLAIM-C0-20220112,9010823088,711420,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010823601-1-DEATH_CLAIM-C0-20190202,9010823601,709331,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010823868-1-DEATH_CLAIM-C0-20200227,9010823868,602330,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010823868-1-DEATH_CLAIM-C0-20200227,9010823868,602331,B2,0,2,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010823868-1-DEATH_CLAIM-C0-20200227,9010823868,602334,B2,0,2,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010823868-1-DEATH_CLAIM-C0-20200227,9010823868,602335,B2,0,2,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010823906-1-DEATH_CLAIM-C0-20210401,9010823906,602330,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010823906-1-DEATH_CLAIM-C0-20210401,9010823906,602331,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010823906-1-DEATH_CLAIM-C0-20210401,9010823906,602334,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010823906-1-DEATH_CLAIM-C0-20210401,9010823906,602335,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010823906-1-DEATH_CLAIM-C0-20210401,9010823906,693390,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010824296-1-DEATH_CLAIM-C0-20180718,9010824296,708834,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010825438-1-DEATH_CLAIM-C0-20230114,9010825438,712154,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010825639-1-DEATH_CLAIM-C0-20210112,9010825639,710940,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010825639-1-DEATH_CLAIM-C0-20210112,9010825639,710943,B1,0,1,Y,N,1,SINGLE_PAYEE_MATCH
RC-9010825720-1-DEATH_CLAIM-C0-20210208,9010825720,602420,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010825969-1-DEATH_CLAIM-C0-20220615,9010825969,602434,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010826532-1-DEATH_CLAIM-C0-20191114,9010826532,700762,B1,0,1,Y,Y,1,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010826765-1-DEATH_CLAIM-C0-20180425,9010826765,708702,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010826810-1-DEATH_CLAIM-C0-20210401,9010826810,699160,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010826810-1-DEATH_CLAIM-C0-20210401,9010826810,602491,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010827014-1-DEATH_CLAIM-C0-20210615,9010827014,602417,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010827014-1-DEATH_CLAIM-C0-20210615,9010827014,702835,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010827228-1-DEATH_CLAIM-C0-20180410,9010827228,702214,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010827228-1-DEATH_CLAIM-C0-20180410,9010827228,702215,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010828463-1-DEATH_CLAIM-C0-20200312,9010828463,644653,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010828602-1-DEATH_CLAIM-C0-20240714,9010828602,708570,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010828602-1-DEATH_CLAIM-C0-20240714,9010828602,708571,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010829154-1-DEATH_CLAIM-C0-20220414,9010829154,711649,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010829155-1-DEATH_CLAIM-C0-20180204,9010829155,602617,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010829171-1-DEATH_CLAIM-C0-20201011,9010829171,709647,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010829171-1-DEATH_CLAIM-C0-20201011,9010829171,709648,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010829587-1-DEATH_CLAIM-C0-20181221,9010829587,709128,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010830145-1-DEATH_CLAIM-C0-20240211,9010830145,710834,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010830145-1-DEATH_CLAIM-C0-20240211,9010830145,710835,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010830310-1-DEATH_CLAIM-C0-20190512,9010830310,603605,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010830310-1-DEATH_CLAIM-C0-20190512,9010830310,709456,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010831150-1-DEATH_CLAIM-C0-20181209,9010831150,700170,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010831150-1-DEATH_CLAIM-C0-20181209,9010831150,700171,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010832681-1-DEATH_CLAIM-C0-20220109,9010832681,687092,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010832681-1-DEATH_CLAIM-C0-20220109,9010832681,687093,B2,0,2,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010832681-1-DEATH_CLAIM-C1-20220401,9010832681,687092,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010832681-1-DEATH_CLAIM-C1-20220401,9010832681,687093,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010833740-1-DEATH_CLAIM-C0-20210103,9010833740,684143,B1,0,1,Y,Y,7,MULTI_BENEFICIARY_SPLIT
RC-9010833740-1-DEATH_CLAIM-C0-20210103,9010833740,706795,B1,0,1,Y,Y,7,MULTI_BENEFICIARY_SPLIT
RC-9010833740-1-DEATH_CLAIM-C0-20210103,9010833740,706796,B1,0,1,Y,Y,7,MULTI_BENEFICIARY_SPLIT
RC-9010833740-1-DEATH_CLAIM-C0-20210103,9010833740,706797,B1,0,1,Y,Y,7,MULTI_BENEFICIARY_SPLIT
RC-9010833740-1-DEATH_CLAIM-C0-20210103,9010833740,706798,B1,0,1,Y,Y,7,MULTI_BENEFICIARY_SPLIT
RC-9010833740-1-DEATH_CLAIM-C0-20210103,9010833740,706799,B1,0,1,Y,Y,7,MULTI_BENEFICIARY_SPLIT
RC-9010833740-1-DEATH_CLAIM-C0-20210103,9010833740,706800,B1,0,1,Y,Y,7,MULTI_BENEFICIARY_SPLIT
RC-9010834096-1-DEATH_CLAIM-C0-20200307,9010834096,690684,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010834344-1-DEATH_CLAIM-C0-20210623,9010834344,711036,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010834430-1-DEATH_CLAIM-C0-20181204,9010834430,602850,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010834689-1-DEATH_CLAIM-C0-20211130,9010834689,602870,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010834690-1-DEATH_CLAIM-C0-20240928,9010834690,711372,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010834690-1-DEATH_CLAIM-C0-20240928,9010834690,711373,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010834719-1-DEATH_CLAIM-C0-20180807,9010834719,708833,B1,0,1,Y,N,7,MULTI_BENEFICIARY_SPLIT
RC-9010834719-1-DEATH_CLAIM-C0-20180807,9010834719,708887,B1,0,1,Y,Y,7,MULTI_BENEFICIARY_SPLIT
RC-9010834745-1-DEATH_CLAIM-C0-20200102,9010834745,603380,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010835240-1-DEATH_CLAIM-C0-20190125,9010835240,645955,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010835891-1-DEATH_CLAIM-C0-20240517,9010835891,698394,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010835891-1-DEATH_CLAIM-C0-20240517,9010835891,405528,B2,0,2,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010835891-1-DEATH_CLAIM-C0-20240517,9010835891,712943,B2,0,2,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010835891-1-DEATH_CLAIM-C0-20240517,9010835891,712944,B2,0,2,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010836057-1-DEATH_CLAIM-C0-20200121,9010836057,710095,B1,0,1,Y,Y,5,MULTI_BENEFICIARY_SPLIT
RC-9010836057-1-DEATH_CLAIM-C0-20200121,9010836057,710096,B1,0,1,Y,Y,5,MULTI_BENEFICIARY_SPLIT
RC-9010836057-1-DEATH_CLAIM-C0-20200121,9010836057,710097,B1,0,1,Y,Y,5,MULTI_BENEFICIARY_SPLIT
RC-9010836057-1-DEATH_CLAIM-C0-20200121,9010836057,710098,B1,0,1,Y,Y,5,MULTI_BENEFICIARY_SPLIT
RC-9010836057-1-DEATH_CLAIM-C0-20200121,9010836057,710099,B1,0,1,Y,Y,5,MULTI_BENEFICIARY_SPLIT
RC-9010836057-1-DEATH_CLAIM-C1-20200325,9010836057,710095,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010836057-1-DEATH_CLAIM-C1-20200325,9010836057,710096,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010836057-1-DEATH_CLAIM-C1-20200325,9010836057,710097,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010836057-1-DEATH_CLAIM-C1-20200325,9010836057,710098,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010836057-1-DEATH_CLAIM-C1-20200325,9010836057,710099,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010836250-1-DEATH_CLAIM-C0-20220320,9010836250,711599,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010836265-1-DEATH_CLAIM-C0-20230801,9010836265,707572,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010836265-1-DEATH_CLAIM-C0-20230801,9010836265,648388,B2,0,2,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010836265-1-DEATH_CLAIM-C0-20230801,9010836265,707573,B2,0,2,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010836547-1-DEATH_CLAIM-C0-20180127,9010836547,708414,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010836547-1-DEATH_CLAIM-C0-20180127,9010836547,708415,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010837522-1-DEATH_CLAIM-C0-20180414,9010837522,708942,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010837522-1-DEATH_CLAIM-C0-20180414,9010837522,708968,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010837522-1-DEATH_CLAIM-C0-20180414,9010837522,708969,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010837522-1-DEATH_CLAIM-C1-20181015,9010837522,708942,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010837522-1-DEATH_CLAIM-C1-20181015,9010837522,708968,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010837522-1-DEATH_CLAIM-C1-20181015,9010837522,708969,B1,0,1,Y,Y,0,PAYEE_UNRESOLVED
RC-9010838129-1-DEATH_CLAIM-C0-20210316,9010838129,710793,B1,0,1,Y,N,1,SINGLE_PAYEE_MATCH
RC-9010838364-1-DEATH_CLAIM-C0-20230307,9010838364,693373,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010838364-1-DEATH_CLAIM-C0-20230307,9010838364,693377,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010838364-1-DEATH_CLAIM-C0-20230307,9010838364,693378,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010838834-1-DEATH_CLAIM-C0-20210716,9010838834,641208,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010839234-1-DEATH_CLAIM-C0-20190713,9010839234,709649,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010839714-1-DEATH_CLAIM-C0-20180607,9010839714,708703,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010840582-1-DEATH_CLAIM-C0-20220710,9010840582,711856,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010840776-1-DEATH_CLAIM-C0-20180920,9010840776,684024,B1,0,1,Y,Y,2,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010840776-1-DEATH_CLAIM-C0-20180920,9010840776,684025,B1,0,1,Y,Y,2,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010840780-1-DEATH_CLAIM-C0-20190928,9010840780,712702,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010840780-1-DEATH_CLAIM-C0-20190928,9010840780,712703,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010840780-1-DEATH_CLAIM-C0-20190928,9010840780,712704,B1,0,1,Y,Y,3,MULTI_BENEFICIARY_SPLIT
RC-9010840780-1-DEATH_CLAIM-C1-20241023,9010840780,712702,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010840780-1-DEATH_CLAIM-C1-20241023,9010840780,712703,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010840780-1-DEATH_CLAIM-C1-20241023,9010840780,712704,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010841063-1-DEATH_CLAIM-C0-20180317,9010841063,708493,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010841063-1-DEATH_CLAIM-C0-20180317,9010841063,708494,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010841424-1-DEATH_CLAIM-C0-20200220,9010841424,709985,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010841424-1-DEATH_CLAIM-C0-20200220,9010841424,710102,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010841424-1-DEATH_CLAIM-C0-20200220,9010841424,710103,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010841424-1-DEATH_CLAIM-C0-20200220,9010841424,710104,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010841470-1-DEATH_CLAIM-C0-20220202,9010841470,702156,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010841470-1-DEATH_CLAIM-C0-20220202,9010841470,702157,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010841470-1-DEATH_CLAIM-C0-20220202,9010841470,702158,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010841470-1-DEATH_CLAIM-C0-20220202,9010841470,702159,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010841471-1-DEATH_CLAIM-C0-20200128,9010841471,710036,B1,0,1,Y,N,2,MULTI_BENEFICIARY_SPLIT
RC-9010842291-1-DEATH_CLAIM-C0-20210915,9010842291,603237,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010842291-1-DEATH_CLAIM-C1-20211130,9010842291,603237,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010842541-1-DEATH_CLAIM-C0-20180311,9010842541,706027,B1,0,1,Y,N,1,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010842969-1-DEATH_CLAIM-C0-20180415,9010842969,603270,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010843137-1-DEATH_CLAIM-C0-20230826,9010843137,606880,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010843137-1-DEATH_CLAIM-C0-20230826,9010843137,687136,B2,0,2,Y,N,1,SINGLE_PAYEE_MATCH
RC-9010843553-1-DEATH_CLAIM-C0-20240624,9010843553,592473,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010843553-1-DEATH_CLAIM-C0-20240624,9010843553,704729,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010843553-1-DEATH_CLAIM-C0-20240624,9010843553,704730,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010845094-1-DEATH_CLAIM-C0-20190216,9010845094,709255,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010845094-1-DEATH_CLAIM-C0-20190216,9010845094,709256,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010845194-1-DEATH_CLAIM-C0-20220828,9010845194,711404,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010845548-1-DEATH_CLAIM-C0-20260221,9010845548,712593,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010845548-1-DEATH_CLAIM-C0-20260221,9010845548,712831,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010845878-1-DEATH_CLAIM-C0-20210713,9010845878,657843,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010846244-1-DEATH_CLAIM-C0-20200922,9010846244,698490,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010846244-1-DEATH_CLAIM-C0-20200922,9010846244,698491,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010846459-1-DEATH_CLAIM-C0-20181231,9010846459,709214,B1,0,1,Y,Y,8,MULTI_BENEFICIARY_SPLIT
RC-9010846459-1-DEATH_CLAIM-C0-20181231,9010846459,709215,B1,0,1,Y,Y,8,MULTI_BENEFICIARY_SPLIT
RC-9010846459-1-DEATH_CLAIM-C0-20181231,9010846459,709216,B1,0,1,Y,Y,8,MULTI_BENEFICIARY_SPLIT
RC-9010846459-1-DEATH_CLAIM-C0-20181231,9010846459,709217,B1,0,1,Y,Y,8,MULTI_BENEFICIARY_SPLIT
RC-9010846459-1-DEATH_CLAIM-C0-20181231,9010846459,709218,B1,0,1,Y,Y,8,MULTI_BENEFICIARY_SPLIT
RC-9010846459-1-DEATH_CLAIM-C0-20181231,9010846459,709219,B1,0,1,Y,Y,8,MULTI_BENEFICIARY_SPLIT
RC-9010847466-1-DEATH_CLAIM-C0-20190402,9010847466,588689,B1,0,1,Y,Y,5,MULTI_BENEFICIARY_SPLIT
RC-9010847466-1-DEATH_CLAIM-C0-20190402,9010847466,709399,B1,0,1,Y,Y,5,MULTI_BENEFICIARY_SPLIT
RC-9010847466-1-DEATH_CLAIM-C0-20190402,9010847466,709400,B1,0,1,Y,Y,5,MULTI_BENEFICIARY_SPLIT
RC-9010847466-1-DEATH_CLAIM-C0-20190402,9010847466,709401,B1,0,1,Y,Y,5,MULTI_BENEFICIARY_SPLIT
RC-9010847466-1-DEATH_CLAIM-C0-20190402,9010847466,709402,B1,0,1,Y,Y,5,MULTI_BENEFICIARY_SPLIT
RC-9010847466-1-DEATH_CLAIM-C0-20190402,9010847466,709413,B1,0,1,Y,Y,5,MULTI_BENEFICIARY_SPLIT
RC-9010847466-1-DEATH_CLAIM-C0-20190402,9010847466,560066,B2,0,2,N,N,5,MULTI_BENEFICIARY_SPLIT
RC-9010847488-1-DEATH_CLAIM-C0-20231105,9010847488,712653,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010847488-1-DEATH_CLAIM-C0-20231105,9010847488,712654,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010847488-1-DEATH_CLAIM-C0-20231105,9010847488,712655,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010847488-1-DEATH_CLAIM-C0-20231105,9010847488,712656,B1,0,1,Y,Y,4,MULTI_BENEFICIARY_SPLIT
RC-9010847570-1-DEATH_CLAIM-C0-20220113,9010847570,603467,B1,0,1,Y,Y,4,BENEFICIARY_INFERRED
RC-9010847570-1-DEATH_CLAIM-C1-20220421,9010847570,603467,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010848085-1-DEATH_CLAIM-C0-20211114,9010848085,711375,B1,0,1,Y,Y,2,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010848644-1-DEATH_CLAIM-C0-20180427,9010848644,708590,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010849668-1-DEATH_CLAIM-C0-20240801,9010849668,712954,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010849699-1-DEATH_CLAIM-C0-20230607,9010849699,706022,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010849699-1-DEATH_CLAIM-C0-20230607,9010849699,706023,B2,0,2,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010850270-1-DEATH_CLAIM-C0-20180127,9010850270,708166,B1,0,1,Y,N,2,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010850533-1-DEATH_CLAIM-C0-20240919,9010850533,713069,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010850533-1-DEATH_CLAIM-C0-20240919,9010850533,713070,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
RC-9010851148-1-DEATH_CLAIM-C0-20240519,9010851148,597519,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010851577-1-DEATH_CLAIM-C0-20190423,9010851577,706861,B1,0,1,Y,Y,2,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010851577-1-DEATH_CLAIM-C0-20190423,9010851577,708453,B1,0,1,Y,Y,2,TRUSTEE_MANAGED_DISTRIBUTION
RC-9010852865-1-DEATH_CLAIM-C0-20230531,9010852865,712320,B1,0,1,Y,Y,1,SINGLE_PAYEE_MATCH
RC-9010853288-1-DEATH_CLAIM-C0-20210103,9010853288,710700,B1,0,1,Y,Y,5,MULTI_BENEFICIARY_SPLIT
RC-9010853288-1-DEATH_CLAIM-C0-20210103,9010853288,710701,B1,0,1,Y,Y,5,MULTI_BENEFICIARY_SPLIT
RC-9010853288-1-DEATH_CLAIM-C0-20210103,9010853288,710702,B1,0,1,Y,Y,5,MULTI_BENEFICIARY_SPLIT
RC-9010853288-1-DEATH_CLAIM-C0-20210103,9010853288,710703,B1,0,1,Y,Y,5,MULTI_BENEFICIARY_SPLIT
RC-9010853288-1-DEATH_CLAIM-C0-20210103,9010853288,710704,B1,0,1,Y,Y,5,MULTI_BENEFICIARY_SPLIT
RC-9010854364-1-DEATH_CLAIM-C0-20201216,9010854364,706805,B1,0,1,Y,Y,2,MULTI_BENEFICIARY_SPLIT
