policy_number,mpolicy,mplan,mplan_source,effective_date,date_added,trans_amount,mseq,record_sequence
9010799895,010799895C,1659CR,PLAN_CODE,20180625,20180625,179.35,1,0
9010800286,010800286C,1659C2,PLAN_CODE,20180701,20180702,121.00,1,0
9010800286,010800286C,1659C2,PLAN_CODE,20190701,20190701,121.00,2,0
9010800286,010800286C,1659C2,PLAN_CODE,20200701,20200701,121.00,3,0
9010800286,010800286C,1659C2,PLAN_CODE,20210701,20210701,121.00,4,0
9010800286,010800286C,1659C2,PLAN_CODE,20220701,20220701,121.00,5,0
9010800286,010800286C,1659C2,PLAN_CODE,20230701,20230703,121.00,6,0
9010800286,010800286C,1659C2,PLAN_CODE,20240701,20240701,121.00,7,0
9010800286,010800286C,1659C2,PLAN_CODE,20250701,20250701,121.00,8,0
9010800881,010800881C,1659C2,PLAN_CODE,20180623,20180625,501.00,1,0
9010800881,010800881C,1659C2,PLAN_CODE,20190623,20190624,501.00,2,0
9010800881,010800881C,1659C2,PLAN_CODE,20200623,20200623,501.00,3,0
9010800881,010800881C,1659C2,PLAN_CODE,20210623,20210623,501.00,4,0
9010800881,010800881C,1659C2,PLAN_CODE,20220623,20220623,501.00,5,0
9010800881,010800881C,1659C2,PLAN_CODE,20230623,20230623,501.00,6,0
9010800881,010800881C,1659C2,PLAN_CODE,20240623,20240624,501.00,7,0
9010800881,010800881C,1659C2,PLAN_CODE,20250623,20250623,501.00,8,0
9010801256,010801256C,1659CR,PLAN_CODE,20180714,20180716,210.55,1,0
9010801256,010801256C,1659CR,PLAN_CODE,20190714,20190715,210.55,2,0
9010801256,010801256C,1659CR,PLAN_CODE,20200714,20200714,210.55,3,0
9010801256,010801256C,1659CR,PLAN_CODE,20210714,20210714,210.55,4,0
9010801256,010801256C,1659CR,PLAN_CODE,20220714,20220714,210.55,5,0
9010801256,010801256C,1659CR,PLAN_CODE,20230714,20230714,210.55,6,0
9010801256,010801256C,1659CR,PLAN_CODE,20240714,20240715,210.55,7,0
9010801256,010801256C,1659CR,PLAN_CODE,20250714,20250714,210.55,8,0
9010801734,010801734C,1659CR,PLAN_CODE,20180828,20180828,368.20,1,0
9010801734,010801734C,1659CR,PLAN_CODE,20190828,20190828,368.20,2,0
9010801734,010801734C,1659CR,PLAN_CODE,20200828,20200828,368.20,3,0
9010802045,010802045C,1659C2,PLAN_CODE,20180718,20180718,411.25,1,0
9010802045,010802045C,1659C2,PLAN_CODE,20190718,20190718,411.25,2,0
9010802045,010802045C,1659C2,PLAN_CODE,20200718,20200720,411.25,3,0
9010802045,010802045C,1659C2,PLAN_CODE,20210718,20210719,411.25,4,0
9010802045,010802045C,1659C2,PLAN_CODE,20220718,20220718,411.25,5,0
9010802045,010802045C,1659C2,PLAN_CODE,20230718,20230718,411.25,6,0
9010802045,010802045C,1659C2,PLAN_CODE,20240718,20240718,411.25,7,0
9010802045,010802045C,1659C2,PLAN_CODE,20250718,20250718,411.25,8,0
9010802188,010802188C,1659CR,PLAN_CODE,20180811,20190409,250.90,1,0
9010802188,010802188C,1659CR,PLAN_CODE,20190811,20190812,250.90,2,0
9010802626,010802626C,1659C2,PLAN_CODE,20180801,20180801,407.50,1,0
9010802626,010802626C,1659C2,PLAN_CODE,20190801,20190801,407.50,2,0
9010802626,010802626C,1659C2,PLAN_CODE,20200801,20200803,407.50,3,0
9010802626,010802626C,1659C2,PLAN_CODE,20210801,20210802,407.50,4,0
9010802626,010802626C,1659C2,PLAN_CODE,20220801,20220801,407.50,5,0
9010802626,010802626C,1659C2,PLAN_CODE,20230801,20230801,407.50,6,0
9010802626,010802626C,1659C2,PLAN_CODE,20240801,20240801,407.50,7,0
9010802626,010802626C,1659C2,PLAN_CODE,20250801,20250801,407.50,8,0
9010802627,010802627C,1659CR,PLAN_CODE,20180717,20180717,157.28,1,0
9010802646,010802646C,1659CR,PLAN_CODE,20180723,20180723,388.90,1,0
9010802646,010802646C,1659CR,PLAN_CODE,20190723,20190723,388.90,2,0
9010802646,010802646C,1659CR,PLAN_CODE,20200723,20200723,388.90,3,0
9010802646,010802646C,1659CR,PLAN_CODE,20210723,20210723,388.90,4,0
9010802646,010802646C,1659CR,PLAN_CODE,20220723,20220725,388.90,5,0
9010802649,010802649C,1659CR,PLAN_CODE,20180723,20180723,409.40,1,0
9010802649,010802649C,1659CR,PLAN_CODE,20190723,20190723,409.40,2,0
9010802649,010802649C,1659CR,PLAN_CODE,20200723,20200723,409.40,3,0
9010802649,010802649C,1659CR,PLAN_CODE,20210723,20210723,409.40,4,0
9010802649,010802649C,1659CR,PLAN_CODE,20220723,20220725,409.40,5,0
9010802649,010802649C,1659CR,PLAN_CODE,20230723,20230724,409.40,6,0
9010802649,010802649C,1659CR,PLAN_CODE,20240723,20240723,409.40,7,0
9010802649,010802649C,1659CR,PLAN_CODE,20250723,20250723,409.40,8,0
9010803044,010803044C,1659C2,PLAN_CODE,20180724,20180724,329.25,1,0
9010803044,010803044C,1659C2,PLAN_CODE,20190724,20190724,329.25,2,0
9010803044,010803044C,1659C2,PLAN_CODE,20200724,20200724,329.25,3,0
9010803044,010803044C,1659C2,PLAN_CODE,20210724,20210726,329.25,4,0
9010803044,010803044C,1659C2,PLAN_CODE,20220724,20220725,329.25,5,0
9010803044,010803044C,1659C2,PLAN_CODE,20230724,20230724,329.25,6,0
9010803649,010803649C,1659C2,PLAN_CODE,20180902,20180904,388.75,1,0
9010803649,010803649C,1659C2,PLAN_CODE,20190902,20190903,388.75,2,0
9010803649,010803649C,1659C2,PLAN_CODE,20200902,20200902,388.75,3,0
9010803649,010803649C,1659C2,PLAN_CODE,20210902,20210902,388.75,4,0
9010803649,010803649C,1659C2,PLAN_CODE,20220902,20220902,388.75,5,0
9010803649,010803649C,1659C2,PLAN_CODE,20230902,20230905,388.75,6,0
9010803649,010803649C,1659C2,PLAN_CODE,20240902,20240903,388.75,7,0
9010803649,010803649C,1659C2,PLAN_CODE,20250902,20250902,388.75,8,0
9010803672,010803672C,1659C2,PLAN_CODE,20180715,20180716,230.50,1,0
9010803672,010803672C,1659C2,PLAN_CODE,20190715,20190715,230.50,2,0
9010803672,010803672C,1659C2,PLAN_CODE,20200715,20200715,230.50,3,0
9010803672,010803672C,1659C2,PLAN_CODE,20210715,20210715,230.50,4,0
9010803672,010803672C,1659C2,PLAN_CODE,20220715,20220715,230.50,5,0
9010803672,010803672C,1659C2,PLAN_CODE,20230715,20230717,230.50,6,0
9010803672,010803672C,1659C2,PLAN_CODE,20240715,20240715,230.50,7,0
9010803672,010803672C,1659C2,PLAN_CODE,20250715,20250715,230.50,8,0
9010803676,010803676C,1659C2,PLAN_CODE,20180801,20180801,128.50,1,0
9010803676,010803676C,1659C2,PLAN_CODE,20190801,20190801,128.50,2,0
9010803676,010803676C,1659C2,PLAN_CODE,20200801,20200803,128.50,3,0
9010803676,010803676C,1659C2,PLAN_CODE,20210801,20210802,128.50,4,0
9010803676,010803676C,1659C2,PLAN_CODE,20220801,20220801,128.50,5,0
9010803676,010803676C,1659C2,PLAN_CODE,20230801,20230801,128.50,6,0
9010803676,010803676C,1659C2,PLAN_CODE,20240801,20240801,128.50,7,0
9010803676,010803676C,1659C2,PLAN_CODE,20250801,20250801,128.50,8,0
9010803682,010803682C,1659CR,PLAN_CODE,20180801,20180801,303.60,1,0
9010803682,010803682C,1659CR,PLAN_CODE,20190801,20190801,303.60,2,0
9010803682,010803682C,1659CR,PLAN_CODE,20200801,20200803,303.60,3,0
9010803770,010803770C,1659CR,PLAN_CODE,20180801,20180801,206.95,1,0
9010803770,010803770C,1659CR,PLAN_CODE,20190801,20190801,206.95,2,0
9010803776,010803776C,1659C2,PLAN_CODE,20181104,20181105,196.75,1,0
9010803776,010803776C,1659C2,PLAN_CODE,20191104,20191104,196.75,2,0
9010803776,010803776C,1659C2,PLAN_CODE,20201104,20201104,196.75,3,0
9010803776,010803776C,1659C2,PLAN_CODE,20211104,20211104,196.75,4,0
9010803776,010803776C,1659C2,PLAN_CODE,20221104,20221104,196.75,5,0
9010803776,010803776C,1659C2,PLAN_CODE,20231104,20231106,196.75,6,0
9010803776,010803776C,1659C2,PLAN_CODE,20241104,20241104,196.75,7,0
9010803776,010803776C,1659C2,PLAN_CODE,20251104,20251104,196.75,8,0
9010804327,010804327C,1659C2,PLAN_CODE,20230801,20230710,321.50,1,0
9010804327,010804327C,1659C2,PLAN_CODE,20240801,20240801,321.50,2,0
9010804327,010804327C,1659C2,PLAN_CODE,20250801,20250801,321.50,3,0
9010804489,010804489C,1659CR,PLAN_CODE,20180718,20180718,217.20,1,0
9010804489,010804489C,1659CR,PLAN_CODE,20190718,20190718,217.20,2,0
9010804489,010804489C,1659CR,PLAN_CODE,20200718,20200720,217.20,3,0
9010804489,010804489C,1659CR,PLAN_CODE,20210718,20210719,217.20,4,0
9010804489,010804489C,1659CR,PLAN_CODE,20220718,20220718,217.20,5,0
9010804489,010804489C,1659CR,PLAN_CODE,20230718,20230718,217.20,6,0
9010804588,010804588C,1659C2,PLAN_CODE,20180726,20180726,287.25,1,0
9010804588,010804588C,1659C2,PLAN_CODE,20190726,20190726,287.25,2,0
9010804588,010804588C,1659C2,PLAN_CODE,20200726,20200727,287.25,3,0
9010804588,010804588C,1659C2,PLAN_CODE,20210726,20210726,287.25,4,0
9010804588,010804588C,1659C2,PLAN_CODE,20220726,20220726,287.25,5,0
9010804588,010804588C,1659C2,PLAN_CODE,20230726,20230726,287.25,6,0
9010804588,010804588C,1659C2,PLAN_CODE,20240726,20240726,287.25,7,0
9010804588,010804588C,1659C2,PLAN_CODE,20250726,20250728,287.25,8,0
9010804616,010804616C,1659C2,PLAN_CODE,20180801,20180801,314.75,1,0
9010804616,010804616C,1659C2,PLAN_CODE,20190801,20190801,314.75,2,0
9010804616,010804616C,1659C2,PLAN_CODE,20200801,20200803,314.75,3,0
9010804616,010804616C,1659C2,PLAN_CODE,20210801,20210802,314.75,4,0
9010804616,010804616C,1659C2,PLAN_CODE,20220801,20220801,314.75,5,0
9010804616,010804616C,1659C2,PLAN_CODE,20230801,20230801,314.75,6,0
9010804616,010804616C,1659C2,PLAN_CODE,20240801,20240801,314.75,7,0
9010804616,010804616C,1659C2,PLAN_CODE,20250801,20250801,314.75,8,0
9010804853,010804853C,1659C2,PLAN_CODE,20180801,20180801,134.75,1,0
9010804853,010804853C,1659C2,PLAN_CODE,20190801,20190801,134.75,2,0
9010804853,010804853C,1659C2,PLAN_CODE,20200801,20200803,134.75,3,0
9010804853,010804853C,1659C2,PLAN_CODE,20210801,20210802,134.75,4,0
9010804853,010804853C,1659C2,PLAN_CODE,20220801,20220801,134.75,5,0
9010804853,010804853C,1659C2,PLAN_CODE,20230801,20230801,134.75,6,0
9010804853,010804853C,1659C2,PLAN_CODE,20240801,20240801,134.75,7,0
9010804853,010804853C,1659C2,PLAN_CODE,20250801,20250801,134.75,8,0
9010804854,010804854C,1659C2,PLAN_CODE,20180801,20180801,131.50,1,0
9010804854,010804854C,1659C2,PLAN_CODE,20190801,20190801,131.50,2,0
9010804854,010804854C,1659C2,PLAN_CODE,20200801,20200803,131.50,3,0
9010804854,010804854C,1659C2,PLAN_CODE,20210801,20210802,131.50,4,0
9010804854,010804854C,1659C2,PLAN_CODE,20220801,20220801,131.50,5,0
9010804854,010804854C,1659C2,PLAN_CODE,20230801,20230801,131.50,6,0
9010805039,010805039C,1659CR,PLAN_CODE,20180910,20180910,294.08,1,0
9010805041,010805041C,1659C2,PLAN_CODE,20180801,20180801,642.50,1,0
9010805041,010805041C,1659C2,PLAN_CODE,20190801,20190801,642.50,2,0
9010805041,010805041C,1659C2,PLAN_CODE,20200801,20200803,642.50,3,0
9010805041,010805041C,1659C2,PLAN_CODE,20210801,20210802,642.50,4,0
9010805041,010805041C,1659C2,PLAN_CODE,20220801,20220801,642.50,5,0
9010805041,010805041C,1659C2,PLAN_CODE,20230801,20230801,642.50,6,0
9010805041,010805041C,1659C2,PLAN_CODE,20240801,20240801,642.50,7,0
9010805041,010805041C,1659C2,PLAN_CODE,20250801,20250801,642.50,8,0
9010806155,010806155C,1659CR,PLAN_CODE,20180901,20180904,420.93,1,0
9010806155,010806155C,1659CR,PLAN_CODE,20190901,20190903,420.93,2,0
9010806155,010806155C,1659CR,PLAN_CODE,20200901,20200901,420.93,3,0
9010806653,010806653C,1659C2,PLAN_CODE,20220815,20221115,187.00,1,0
9010806653,010806653C,1659C2,PLAN_CODE,20230815,20230815,187.00,2,0
9010806653,010806653C,1659C2,PLAN_CODE,20240815,20240815,187.00,3,0
9010806653,010806653C,1659C2,PLAN_CODE,20250815,20250815,187.00,4,0
9010807493,010807493C,1659C2,PLAN_CODE,20180822,20180822,608.75,1,0
9010807518,010807518C,1659C2,PLAN_CODE,20180822,20180822,168.50,1,0
9010807518,010807518C,1659C2,PLAN_CODE,20190822,20190822,168.50,2,0
9010807518,010807518C,1659C2,PLAN_CODE,20200822,20200824,168.50,3,0
9010807518,010807518C,1659C2,PLAN_CODE,20210822,20210823,168.50,4,0
9010807518,010807518C,1659C2,PLAN_CODE,20220822,20220822,168.50,5,0
9010807518,010807518C,1659C2,PLAN_CODE,20230822,20230822,168.50,6,0
9010807518,010807518C,1659C2,PLAN_CODE,20240822,20240822,168.50,7,0
9010807518,010807518C,1659C2,PLAN_CODE,20250822,20250822,168.50,8,0
9010807698,010807698C,1659CR,PLAN_CODE,20180825,20180827,179.35,1,0
9010807698,010807698C,1659CR,PLAN_CODE,20190825,20190826,179.35,2,0
9010807698,010807698C,1659CR,PLAN_CODE,20200825,20200825,179.35,3,0
9010807720,010807720C,1659CR,PLAN_CODE,20190815,20200518,142.10,1,0
9010807720,010807720C,1659CR,PLAN_CODE,20200815,20200817,142.10,2,0
9010807720,010807720C,1659CR,PLAN_CODE,20210815,20210816,142.10,3,0
9010807720,010807720C,1659CR,PLAN_CODE,20220815,20230222,142.10,4,0
9010807722,010807722C,1659C2,PLAN_CODE,20180819,20180820,125.00,1,0
9010807722,010807722C,1659C2,PLAN_CODE,20190819,20190819,125.00,2,0
9010807722,010807722C,1659C2,PLAN_CODE,20200819,20200819,125.00,3,0
9010807722,010807722C,1659C2,PLAN_CODE,20210819,20210819,125.00,4,0
9010807722,010807722C,1659C2,PLAN_CODE,20220819,20220819,125.00,5,0
9010807722,010807722C,1659C2,PLAN_CODE,20230819,20230821,125.00,6,0
9010807722,010807722C,1659C2,PLAN_CODE,20240819,20240819,125.00,7,0
9010807722,010807722C,1659C2,PLAN_CODE,20250819,20250819,125.00,8,0
9010807868,010807868C,1659CR,PLAN_CODE,20180819,20180820,227.90,1,0
9010807868,010807868C,1659CR,PLAN_CODE,20190819,20190819,227.90,2,0
9010807941,010807941C,1659C2,PLAN_CODE,20190911,20190913,411.25,1,0
9010807941,010807941C,1659C2,PLAN_CODE,20200911,20200911,411.25,2,0
9010807941,010807941C,1659C2,PLAN_CODE,20210911,20210913,411.25,3,0
9010807941,010807941C,1659C2,PLAN_CODE,20220911,20220912,411.25,4,0
9010807941,010807941C,1659C2,PLAN_CODE,20230911,20230911,411.25,5,0
9010807941,010807941C,1659C2,PLAN_CODE,20240911,20240911,411.25,6,0
9010807941,010807941C,1659C2,PLAN_CODE,20250911,20250911,411.25,7,0
9010807946,010807946C,1659C2,PLAN_CODE,20180805,20180806,246.75,1,0
9010807946,010807946C,1659C2,PLAN_CODE,20190805,20190805,246.75,2,0
9010807946,010807946C,1659C2,PLAN_CODE,20200805,20200805,246.75,3,0
9010807946,010807946C,1659C2,PLAN_CODE,20210805,20210805,246.75,4,0
9010807946,010807946C,1659C2,PLAN_CODE,20220805,20220805,246.75,5,0
9010807946,010807946C,1659C2,PLAN_CODE,20230805,20230807,246.75,6,0
9010807946,010807946C,1659C2,PLAN_CODE,20240805,20240805,246.75,7,0
9010807946,010807946C,1659C2,PLAN_CODE,20250805,20250805,246.75,8,0
9010807963,010807963C,1659C2,PLAN_CODE,20180820,20180820,678.50,1,0
9010807963,010807963C,1659C2,PLAN_CODE,20190820,20190820,678.50,2,0
9010807963,010807963C,1659C2,PLAN_CODE,20200820,20200820,678.50,3,0
9010807963,010807963C,1659C2,PLAN_CODE,20210820,20210820,678.50,4,0
9010807963,010807963C,1659C2,PLAN_CODE,20220820,20220822,678.50,5,0
9010807963,010807963C,1659C2,PLAN_CODE,20230820,20230821,678.50,6,0
9010807963,010807963C,1659C2,PLAN_CODE,20240820,20240820,678.50,7,0
9010807963,010807963C,1659C2,PLAN_CODE,20250820,20250820,678.50,8,0
9010808545,010808545C,1659C2,PLAN_CODE,20180901,20180904,577.00,1,0
9010808545,010808545C,1659C2,PLAN_CODE,20190901,20190903,577.00,2,0
9010808545,010808545C,1659C2,PLAN_CODE,20200901,20200901,577.00,3,0
9010808545,010808545C,1659C2,PLAN_CODE,20210901,20210901,577.00,4,0
9010808545,010808545C,1659C2,PLAN_CODE,20220901,20220901,577.00,5,0
9010808545,010808545C,1659C2,PLAN_CODE,20230901,20230901,577.00,6,0
9010808545,010808545C,1659C2,PLAN_CODE,20240901,20240903,577.00,7,0
9010808545,010808545C,1659C2,PLAN_CODE,20250901,20250902,577.00,8,0
9010808553,010808553C,1659C2,PLAN_CODE,20180901,20180904,401.65,1,0
9010808553,010808553C,1659C2,PLAN_CODE,20190901,20190903,401.65,2,0
9010808553,010808553C,1659C2,PLAN_CODE,20200901,20200901,401.65,3,0
9010808553,010808553C,1659C2,PLAN_CODE,20210901,20210901,401.65,4,0
9010808553,010808553C,1659C2,PLAN_CODE,20220901,20220901,401.65,5,0
9010808553,010808553C,1659C2,PLAN_CODE,20230901,20230901,401.65,6,0
9010808553,010808553C,1659C2,PLAN_CODE,20240901,20240903,401.65,7,0
9010808553,010808553C,1659C2,PLAN_CODE,20250901,20250902,401.65,8,0
9010808831,010808831C,1659C2,PLAN_CODE,20180826,20180827,138.25,1,0
9010808831,010808831C,1659C2,PLAN_CODE,20190826,20190826,138.25,2,0
9010808831,010808831C,1659C2,PLAN_CODE,20200826,20200826,138.25,3,0
9010808831,010808831C,1659C2,PLAN_CODE,20210826,20210826,138.25,4,0
9010808831,010808831C,1659C2,PLAN_CODE,20220826,20220826,138.25,5,0
9010808831,010808831C,1659C2,PLAN_CODE,20230826,20230828,138.25,6,0
9010808831,010808831C,1659C2,PLAN_CODE,20240826,20240826,138.25,7,0
9010808831,010808831C,1659C2,PLAN_CODE,20250826,20250826,138.25,8,0
9010808901,010808901C,1659C2,PLAN_CODE,20180815,20180815,199.75,1,0
9010808901,010808901C,1659C2,PLAN_CODE,20190815,20190815,199.75,2,0
9010808901,010808901C,1659C2,PLAN_CODE,20200815,20200817,199.75,3,0
9010809361,010809361C,1659CS,PLAN_CODE,20180915,20180917,141.31,1,0
9010809361,010809361C,1659CS,PLAN_CODE,20190915,20190916,141.31,2,0
9010809361,010809361C,1659CS,PLAN_CODE,20200915,20200915,141.31,3,0
9010809361,010809361C,1659CS,PLAN_CODE,20210915,20210915,141.31,4,0
9010809361,010809361C,1659CS,PLAN_CODE,20220915,20220915,141.31,5,0
9010809361,010809361C,1659CS,PLAN_CODE,20230915,20230915,141.31,6,0
9010809361,010809361C,1659CS,PLAN_CODE,20240915,20240916,141.31,7,0
9010809361,010809361C,1659CS,PLAN_CODE,20250915,20250915,141.31,8,0
9010809739,010809739C,1659CR,PLAN_CODE,20180908,20180910,386.44,1,0
9010809739,010809739C,1659CR,PLAN_CODE,20190908,20190909,386.44,2,0
9010809739,010809739C,1659CR,PLAN_CODE,20200908,20200908,386.44,3,0
9010809739,010809739C,1659CR,PLAN_CODE,20210908,20210908,386.44,4,0
9010809739,010809739C,1659CR,PLAN_CODE,20220908,20220908,386.44,5,0
9010809739,010809739C,1659CR,PLAN_CODE,20230908,20230908,386.44,6,0
9010809977,010809977C,1659C2,PLAN_CODE,20180903,20181026,138.25,1,0
9010809977,010809977C,1659C2,PLAN_CODE,20190903,20190903,138.25,2,0
9010809977,010809977C,1659C2,PLAN_CODE,20200903,20200903,138.25,3,0
9010809977,010809977C,1659C2,PLAN_CODE,20210903,20210903,138.25,4,0
9010809977,010809977C,1659C2,PLAN_CODE,20220903,20220906,138.25,5,0
9010809977,010809977C,1659C2,PLAN_CODE,20230903,20230905,138.25,6,0
9010809977,010809977C,1659C2,PLAN_CODE,20240903,20240903,138.25,7,0
9010809977,010809977C,1659C2,PLAN_CODE,20250903,20250903,138.25,8,0
9010810228,010810228C,1659CR,PLAN_CODE,20180821,20180821,163.20,1,0
9010810228,010810228C,1659CR,PLAN_CODE,20190821,20190821,163.20,2,0
9010810228,010810228C,1659CR,PLAN_CODE,20200821,20200821,163.20,3,0
9010810228,010810228C,1659CR,PLAN_CODE,20210821,20210823,163.20,4,0
9010810228,010810228C,1659CR,PLAN_CODE,20220821,20220822,163.20,5,0
9010810228,010810228C,1659CR,PLAN_CODE,20230821,20230821,163.20,6,0
9010810228,010810228C,1659CR,PLAN_CODE,20240821,20240821,163.20,7,0
9010810691,010810691C,1659CR,PLAN_CODE,20191020,20191011,179.35,1,0
9010810691,010810691C,1659CR,PLAN_CODE,20201020,20201020,179.35,2,0
9010810691,010810691C,1659CR,PLAN_CODE,20211020,20211020,179.35,3,0
9010810691,010810691C,1659CR,PLAN_CODE,20221020,20221020,179.35,4,0
9010810691,010810691C,1659CR,PLAN_CODE,20231020,20231020,179.35,5,0
9010810691,010810691C,1659CR,PLAN_CODE,20241020,20241021,179.35,6,0
9010811306,010811306C,1659CR,PLAN_CODE,20180922,20180924,358.48,1,0
9010811306,010811306C,1659CR,PLAN_CODE,20190922,20190923,358.48,2,0
9010811306,010811306C,1659CR,PLAN_CODE,20200922,20200922,358.48,3,0
9010811382,010811382C,1659C2,PLAN_CODE,20180922,20180924,269.65,1,0
9010811382,010811382C,1659C2,PLAN_CODE,20190922,20190923,269.65,2,0
9010811382,010811382C,1659C2,PLAN_CODE,20200922,20200922,269.65,3,0
9010811382,010811382C,1659C2,PLAN_CODE,20210922,20210922,269.65,4,0
9010811382,010811382C,1659C2,PLAN_CODE,20220922,20220922,269.65,5,0
9010811382,010811382C,1659C2,PLAN_CODE,20230922,20230922,269.65,6,0
9010811382,010811382C,1659C2,PLAN_CODE,20240922,20240923,269.65,7,0
9010811382,010811382C,1659C2,PLAN_CODE,20250922,20250922,269.65,8,0
9010811385,010811385C,1659C2,PLAN_CODE,20180922,20180924,321.50,1,0
9010811385,010811385C,1659C2,PLAN_CODE,20190922,20190923,321.50,2,0
9010811385,010811385C,1659C2,PLAN_CODE,20200922,20200922,321.50,3,0
9010811385,010811385C,1659C2,PLAN_CODE,20210922,20210922,321.50,4,0
9010811385,010811385C,1659C2,PLAN_CODE,20220922,20220922,321.50,5,0
9010811385,010811385C,1659C2,PLAN_CODE,20230922,20230922,321.50,6,0
9010811385,010811385C,1659C2,PLAN_CODE,20240922,20240923,321.50,7,0
9010811385,010811385C,1659C2,PLAN_CODE,20250922,20250922,321.50,8,0
9010811386,010811386C,1659C2,PLAN_CODE,20180922,20180924,265.40,1,0
9010811386,010811386C,1659C2,PLAN_CODE,20190922,20190923,265.40,2,0
9010811386,010811386C,1659C2,PLAN_CODE,20200922,20200922,265.40,3,0
9010811386,010811386C,1659C2,PLAN_CODE,20210922,20210922,265.40,4,0
9010811386,010811386C,1659C2,PLAN_CODE,20220922,20220922,265.40,5,0
9010811386,010811386C,1659C2,PLAN_CODE,20230922,20230922,265.40,6,0
9010811386,010811386C,1659C2,PLAN_CODE,20240922,20240923,265.40,7,0
9010811386,010811386C,1659C2,PLAN_CODE,20250922,20250922,265.40,8,0
9010811998,010811998C,1659CR,PLAN_CODE,20180915,20180917,548.00,1,0
9010811998,010811998C,1659CR,PLAN_CODE,20190915,20190916,548.00,2,0
9010811998,010811998C,1659CR,PLAN_CODE,20200915,20200915,548.00,3,0
9010811998,010811998C,1659CR,PLAN_CODE,20210915,20210915,548.00,4,0
9010811998,010811998C,1659CR,PLAN_CODE,20220915,20220915,548.00,5,0
9010812079,010812079C,1659CR,PLAN_CODE,20180911,20180911,188.10,1,0
9010812079,010812079C,1659CR,PLAN_CODE,20190911,20190911,188.10,2,0
9010812225,010812225C,1659C2,PLAN_CODE,20181112,20181112,488.50,1,0
9010812225,010812225C,1659C2,PLAN_CODE,20191112,20191112,488.50,2,0
9010812225,010812225C,1659C2,PLAN_CODE,20201112,20201112,488.50,3,0
9010812225,010812225C,1659C2,PLAN_CODE,20211112,20211112,488.50,4,0
9010812225,010812225C,1659C2,PLAN_CODE,20221112,20221114,488.50,5,0
9010812225,010812225C,1659C2,PLAN_CODE,20231112,20231113,488.50,6,0
9010812225,010812225C,1659C2,PLAN_CODE,20241112,20241112,488.50,7,0
9010812225,010812225C,1659C2,PLAN_CODE,20251112,20251112,488.50,8,0
9010813196,010813196C,1659C2,PLAN_CODE,20180915,20180917,254.75,1,0
9010813196,010813196C,1659C2,PLAN_CODE,20190915,20190916,254.75,2,0
9010813286,010813286C,1659CR,PLAN_CODE,20181001,20181001,326.32,1,0
9010813286,010813286C,1659CR,PLAN_CODE,20191001,20191001,326.32,2,0
9010813286,010813286C,1659CR,PLAN_CODE,20201001,20201001,326.32,3,0
9010813286,010813286C,1659CR,PLAN_CODE,20211001,20211001,326.32,4,0
9010813286,010813286C,1659CR,PLAN_CODE,20221001,20221003,326.32,5,0
9010813286,010813286C,1659CR,PLAN_CODE,20231001,20231002,326.32,6,0
9010813286,010813286C,1659CR,PLAN_CODE,20241001,20241001,326.32,7,0
9010813387,010813387C,1659C2,PLAN_CODE,20181002,20181002,689.80,1,0
9010813387,010813387C,1659C2,PLAN_CODE,20191002,20191002,689.80,2,0
9010813387,010813387C,1659C2,PLAN_CODE,20201002,20201002,689.80,3,0
9010813387,010813387C,1659C2,PLAN_CODE,20211002,20211004,689.80,4,0
9010813387,010813387C,1659C2,PLAN_CODE,20221002,20221003,689.80,5,0
9010813387,010813387C,1659C2,PLAN_CODE,20231002,20231002,689.80,6,0
9010813387,010813387C,1659C2,PLAN_CODE,20241002,20241002,689.80,7,0
9010813387,010813387C,1659C2,PLAN_CODE,20251002,20251002,689.80,8,0
9010813388,010813388C,1659C2,PLAN_CODE,20181002,20181002,406.90,1,0
9010813388,010813388C,1659C2,PLAN_CODE,20191002,20191002,406.90,2,0
9010813388,010813388C,1659C2,PLAN_CODE,20201002,20201002,406.90,3,0
9010813388,010813388C,1659C2,PLAN_CODE,20211002,20211004,406.90,4,0
9010813388,010813388C,1659C2,PLAN_CODE,20221002,20221003,406.90,5,0
9010813388,010813388C,1659C2,PLAN_CODE,20231002,20231002,406.90,6,0
9010813388,010813388C,1659C2,PLAN_CODE,20241002,20241002,406.90,7,0
9010813388,010813388C,1659C2,PLAN_CODE,20251002,20251002,406.90,8,0
9010813391,010813391C,1659SR,PLAN_CODE,20181101,20181101,332.52,1,0
9010813391,010813391C,1659SR,PLAN_CODE,20191101,20191101,332.52,2,0
9010813391,010813391C,1659SR,PLAN_CODE,20201101,20201102,332.52,3,0
9010813391,010813391C,1659SR,PLAN_CODE,20211101,20211101,332.52,4,0
9010813392,010813392C,1659C2,PLAN_CODE,20181001,20181001,373.75,1,0
9010813392,010813392C,1659C2,PLAN_CODE,20191001,20191001,373.75,2,0
9010813392,010813392C,1659C2,PLAN_CODE,20201001,20201001,373.75,3,0
9010813392,010813392C,1659C2,PLAN_CODE,20211001,20211001,373.75,4,0
9010813392,010813392C,1659C2,PLAN_CODE,20221001,20221003,373.75,5,0
9010813392,010813392C,1659C2,PLAN_CODE,20231001,20231002,373.75,6,0
9010813392,010813392C,1659C2,PLAN_CODE,20241001,20241001,373.75,7,0
9010813392,010813392C,1659C2,PLAN_CODE,20251001,20251001,373.75,8,0
