reconstructed_claim_id,policy_number,claim_family,reconstructed_net_payment,raw_transaction_total,balancing_difference,balancing_gap_percent,balancing_gap_category,likely_missing_components,likely_grouping_issue,likely_reversal_issue,confidence_level,reconciliation_notes
RC-9010823869-3-SURRENDER_CLAIM-C0-20240516,9010823869,SURRENDER_CLAIM,-4807.58,4807.58,-4807.58,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|0561|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010823906-1-DEATH_CLAIM-C0-20210401,9010823906,DEATH_CLAIM,10946.5,22326.16,-216.58,1.9785,MAJOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,LOW,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition; Death claim settlement chain may require clearing-to-payout pairing
RC-9010824098-2-SURRENDER_CLAIM-C0-20190506,9010824098,SURRENDER_CLAIM,4556.69,4556.69,4556.69,100.0,MAJOR_VARIANCE,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824297-3-SURRENDER_CLAIM-C0-20181227,9010824297,SURRENDER_CLAIM,358.0,358.0,358.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824297-3-SURRENDER_CLAIM-C1-20191227,9010824297,SURRENDER_CLAIM,358.0,358.0,358.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824297-3-SURRENDER_CLAIM-C2-20201227,9010824297,SURRENDER_CLAIM,358.0,358.0,358.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824297-3-SURRENDER_CLAIM-C3-20211227,9010824297,SURRENDER_CLAIM,358.0,358.0,358.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824297-3-SURRENDER_CLAIM-C4-20221227,9010824297,SURRENDER_CLAIM,358.0,358.0,358.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824297-3-SURRENDER_CLAIM-C5-20231227,9010824297,SURRENDER_CLAIM,358.0,358.0,358.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824297-3-SURRENDER_CLAIM-C6-20241227,9010824297,SURRENDER_CLAIM,358.0,358.0,358.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824297-3-SURRENDER_CLAIM-C7-20251227,9010824297,SURRENDER_CLAIM,358.0,358.0,358.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824299-2-SURRENDER_CLAIM-C0-20180101,9010824299,SURRENDER_CLAIM,169.75,169.75,169.75,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824299-2-SURRENDER_CLAIM-C1-20190101,9010824299,SURRENDER_CLAIM,169.75,169.75,169.75,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824299-2-SURRENDER_CLAIM-C2-20200101,9010824299,SURRENDER_CLAIM,169.75,169.75,169.75,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824299-2-SURRENDER_CLAIM-C3-20210101,9010824299,SURRENDER_CLAIM,169.75,169.75,169.75,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824299-2-SURRENDER_CLAIM-C4-20220101,9010824299,SURRENDER_CLAIM,169.75,169.75,169.75,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824299-2-SURRENDER_CLAIM-C5-20230101,9010824299,SURRENDER_CLAIM,169.75,169.75,169.75,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824299-2-SURRENDER_CLAIM-C6-20230330,9010824299,SURRENDER_CLAIM,7325.91,7325.91,7325.91,100.0,MAJOR_VARIANCE,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824389-2-SURRENDER_CLAIM-C0-20220329,9010824389,SURRENDER_CLAIM,7764.92,7764.92,7764.92,100.0,MAJOR_VARIANCE,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824709-2-SURRENDER_CLAIM-C0-20180101,9010824709,SURRENDER_CLAIM,246.75,246.75,246.75,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824709-2-SURRENDER_CLAIM-C1-20190101,9010824709,SURRENDER_CLAIM,246.75,246.75,246.75,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824709-2-SURRENDER_CLAIM-C2-20200101,9010824709,SURRENDER_CLAIM,246.75,246.75,246.75,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824709-2-SURRENDER_CLAIM-C3-20210101,9010824709,SURRENDER_CLAIM,246.75,246.75,246.75,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824709-2-SURRENDER_CLAIM-C4-20220101,9010824709,SURRENDER_CLAIM,246.75,246.75,246.75,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824709-2-SURRENDER_CLAIM-C5-20230101,9010824709,SURRENDER_CLAIM,246.75,246.75,246.75,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824709-2-SURRENDER_CLAIM-C6-20240101,9010824709,SURRENDER_CLAIM,246.75,246.75,246.75,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824709-2-SURRENDER_CLAIM-C7-20250101,9010824709,SURRENDER_CLAIM,246.75,246.75,246.75,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824709-2-SURRENDER_CLAIM-C8-20260101,9010824709,SURRENDER_CLAIM,246.75,246.75,246.75,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010824975-1-SURRENDER_CLAIM-C0-20200521,9010824975,SURRENDER_CLAIM,5409.67,5409.67,5409.67,100.0,MAJOR_VARIANCE,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825027-2-SURRENDER_CLAIM-C0-20210614,9010825027,SURRENDER_CLAIM,9569.82,9569.82,9569.82,100.0,MAJOR_VARIANCE,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825053-1-SURRENDER_CLAIM-C0-20190826,9010825053,SURRENDER_CLAIM,143.26,143.26,143.26,100.0,MAJOR_VARIANCE,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825353-1-DISBURSEMENT_CLAIM-C0-20200311,9010825353,DISBURSEMENT_CLAIM,0.0,170.71,-170.71,17071.0,MAJOR_VARIANCE,0567|1900|PAYOUT_ONLY_ROLLUP,Y,N,LOW,Disbursement-only chain lacks benefit component in net formula; Review claim grouping window or benefit_seq partition
RC-9010825353-4-SURRENDER_CLAIM-C0-20200108,9010825353,SURRENDER_CLAIM,632.25,632.25,632.25,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825353-4-SURRENDER_CLAIM-C1-20210108,9010825353,SURRENDER_CLAIM,632.25,632.25,632.25,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825353-4-SURRENDER_CLAIM-C2-20220108,9010825353,SURRENDER_CLAIM,632.25,632.25,632.25,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825353-4-SURRENDER_CLAIM-C3-20230108,9010825353,SURRENDER_CLAIM,632.25,632.25,632.25,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825353-4-SURRENDER_CLAIM-C4-20240108,9010825353,SURRENDER_CLAIM,632.25,632.25,632.25,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825353-4-SURRENDER_CLAIM-C5-20250108,9010825353,SURRENDER_CLAIM,632.25,632.25,632.25,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825353-4-SURRENDER_CLAIM-C6-20260108,9010825353,SURRENDER_CLAIM,632.25,632.25,632.25,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825434-2-SURRENDER_CLAIM-C0-20180201,9010825434,SURRENDER_CLAIM,217.2,217.2,217.2,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825434-2-SURRENDER_CLAIM-C1-20190201,9010825434,SURRENDER_CLAIM,217.2,217.2,217.2,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825434-2-SURRENDER_CLAIM-C2-20200201,9010825434,SURRENDER_CLAIM,217.2,217.2,217.2,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825434-2-SURRENDER_CLAIM-C3-20210201,9010825434,SURRENDER_CLAIM,217.2,217.2,217.2,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825434-2-SURRENDER_CLAIM-C4-20220201,9010825434,SURRENDER_CLAIM,217.2,217.2,217.2,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825434-2-SURRENDER_CLAIM-C5-20230201,9010825434,SURRENDER_CLAIM,217.2,217.2,217.2,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825434-2-SURRENDER_CLAIM-C6-20230530,9010825434,SURRENDER_CLAIM,6602.2,6602.2,6602.2,100.0,MAJOR_VARIANCE,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825438-1-SURRENDER_CLAIM-C0-20230227,9010825438,SURRENDER_CLAIM,723.27,723.27,723.27,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825438-2-SURRENDER_CLAIM-C0-20180123,9010825438,SURRENDER_CLAIM,241.09,241.09,241.09,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825438-2-SURRENDER_CLAIM-C1-20190123,9010825438,SURRENDER_CLAIM,241.09,241.09,241.09,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825438-2-SURRENDER_CLAIM-C2-20200123,9010825438,SURRENDER_CLAIM,241.09,241.09,241.09,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825438-2-SURRENDER_CLAIM-C3-20210123,9010825438,SURRENDER_CLAIM,241.09,241.09,241.09,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825438-2-SURRENDER_CLAIM-C4-20220123,9010825438,SURRENDER_CLAIM,241.09,241.09,241.09,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825438-2-SURRENDER_CLAIM-C5-20230123,9010825438,SURRENDER_CLAIM,482.18,482.18,482.18,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825694-2-SURRENDER_CLAIM-C0-20210601,9010825694,SURRENDER_CLAIM,2633.65,3213.03,2633.65,100.0,MAJOR_VARIANCE,0090|0411|0412|0561|WITHHOLDING_NOT_OBSERVED,Y,N,LOW,Review claim grouping window or benefit_seq partition
RC-9010825719-2-SURRENDER_CLAIM-C0-20180108,9010825719,SURRENDER_CLAIM,119.0,119.0,119.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825719-2-SURRENDER_CLAIM-C1-20190108,9010825719,SURRENDER_CLAIM,119.0,119.0,119.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825719-2-SURRENDER_CLAIM-C2-20200108,9010825719,SURRENDER_CLAIM,119.0,119.0,119.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825719-2-SURRENDER_CLAIM-C3-20210108,9010825719,SURRENDER_CLAIM,119.0,119.0,119.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825719-2-SURRENDER_CLAIM-C4-20220108,9010825719,SURRENDER_CLAIM,119.0,119.0,119.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825719-2-SURRENDER_CLAIM-C5-20230108,9010825719,SURRENDER_CLAIM,119.0,119.0,119.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825719-2-SURRENDER_CLAIM-C6-20240108,9010825719,SURRENDER_CLAIM,119.0,119.0,119.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825719-2-SURRENDER_CLAIM-C7-20250108,9010825719,SURRENDER_CLAIM,119.0,119.0,119.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825719-2-SURRENDER_CLAIM-C8-20260108,9010825719,SURRENDER_CLAIM,119.0,119.0,119.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825720-1-DEATH_CLAIM-C0-20210208,9010825720,DEATH_CLAIM,100000.0,200493.82,109.07,0.1091,MAJOR_VARIANCE,0411|0412|0630|0810|0820|CLEARING_HUB_DOUBLE_COUNT|WITHHOLDING_NOT_OBSERVED,Y,N,LOW,0038 clearing hub amounts likely inflate raw_transaction_total; Review claim grouping window or benefit_seq partition; Death claim settlement chain may require clearing-to-payout pairing
RC-9010825720-1-SURRENDER_CLAIM-C0-20181012,9010825720,SURRENDER_CLAIM,-347.22,353.96,-347.22,100.0,MAJOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825759-2-SURRENDER_CLAIM-C0-20180113,9010825759,SURRENDER_CLAIM,113.5,113.5,113.5,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825759-2-SURRENDER_CLAIM-C1-20190113,9010825759,SURRENDER_CLAIM,113.5,113.5,113.5,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825759-2-SURRENDER_CLAIM-C2-20200113,9010825759,SURRENDER_CLAIM,113.5,113.5,113.5,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825759-2-SURRENDER_CLAIM-C3-20210113,9010825759,SURRENDER_CLAIM,113.5,113.5,113.5,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825759-2-SURRENDER_CLAIM-C4-20220113,9010825759,SURRENDER_CLAIM,113.5,113.5,113.5,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825759-2-SURRENDER_CLAIM-C5-20230113,9010825759,SURRENDER_CLAIM,113.5,113.5,113.5,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825759-2-SURRENDER_CLAIM-C6-20240113,9010825759,SURRENDER_CLAIM,113.5,113.5,113.5,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825759-2-SURRENDER_CLAIM-C7-20250113,9010825759,SURRENDER_CLAIM,113.5,113.5,113.5,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010825759-2-SURRENDER_CLAIM-C8-20260113,9010825759,SURRENDER_CLAIM,113.5,113.5,113.5,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826524-1-DISBURSEMENT_CLAIM-C0-20211021,9010826524,DISBURSEMENT_CLAIM,0.0,369.2,-369.2,36920.0,MAJOR_VARIANCE,0567|1900|PAYOUT_ONLY_ROLLUP,Y,N,LOW,Disbursement-only chain lacks benefit component in net formula; Review claim grouping window or benefit_seq partition
RC-9010826524-2-SURRENDER_CLAIM-C0-20210121,9010826524,SURRENDER_CLAIM,419.5,419.5,419.5,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826524-2-SURRENDER_CLAIM-C1-20220121,9010826524,SURRENDER_CLAIM,419.5,419.5,419.5,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826524-2-SURRENDER_CLAIM-C2-20230121,9010826524,SURRENDER_CLAIM,419.5,419.5,419.5,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826524-2-SURRENDER_CLAIM-C3-20240121,9010826524,SURRENDER_CLAIM,419.5,419.5,419.5,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826524-2-SURRENDER_CLAIM-C4-20250121,9010826524,SURRENDER_CLAIM,419.5,419.5,419.5,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826524-2-SURRENDER_CLAIM-C5-20260121,9010826524,SURRENDER_CLAIM,419.5,419.5,419.5,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826532-2-SURRENDER_CLAIM-C0-20180201,9010826532,SURRENDER_CLAIM,318.25,318.25,318.25,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826532-2-SURRENDER_CLAIM-C1-20190201,9010826532,SURRENDER_CLAIM,318.25,318.25,318.25,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826551-2-SURRENDER_CLAIM-C0-20180205,9010826551,SURRENDER_CLAIM,217.2,217.2,217.2,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826551-2-SURRENDER_CLAIM-C1-20190205,9010826551,SURRENDER_CLAIM,217.2,217.2,217.2,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826551-2-SURRENDER_CLAIM-C2-20200205,9010826551,SURRENDER_CLAIM,217.2,217.2,217.2,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826551-2-SURRENDER_CLAIM-C3-20210205,9010826551,SURRENDER_CLAIM,217.2,217.2,217.2,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826551-2-SURRENDER_CLAIM-C4-20220205,9010826551,SURRENDER_CLAIM,217.2,217.2,217.2,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826551-2-SURRENDER_CLAIM-C5-20230205,9010826551,SURRENDER_CLAIM,217.2,217.2,217.2,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826551-2-SURRENDER_CLAIM-C6-20240205,9010826551,SURRENDER_CLAIM,217.2,217.2,217.2,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826810-2-SURRENDER_CLAIM-C0-20180205,9010826810,SURRENDER_CLAIM,522.0,522.0,522.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826810-2-SURRENDER_CLAIM-C1-20190205,9010826810,SURRENDER_CLAIM,522.0,522.0,522.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826810-2-SURRENDER_CLAIM-C2-20200205,9010826810,SURRENDER_CLAIM,522.0,522.0,522.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826810-2-SURRENDER_CLAIM-C3-20210205,9010826810,SURRENDER_CLAIM,522.0,522.0,522.0,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010826812-2-SURRENDER_CLAIM-C0-20211122,9010826812,SURRENDER_CLAIM,7073.61,7073.61,7073.61,100.0,MAJOR_VARIANCE,0090|0411|0412|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010827528-1-SURRENDER_CLAIM-C0-20180203,9010827528,SURRENDER_CLAIM,-159.5,273.02,-159.5,100.0,MAJOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010827528-1-SURRENDER_CLAIM-C1-20190203,9010827528,SURRENDER_CLAIM,-159.5,294.83,-159.5,100.0,MAJOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010827528-1-SURRENDER_CLAIM-C2-20200203,9010827528,SURRENDER_CLAIM,-159.5,318.4,-159.5,100.0,MAJOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010827528-1-SURRENDER_CLAIM-C3-20210203,9010827528,SURRENDER_CLAIM,-159.5,343.84,-159.5,100.0,MAJOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010827528-1-SURRENDER_CLAIM-C4-20220203,9010827528,SURRENDER_CLAIM,-159.5,371.32,-159.5,100.0,MAJOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010827528-1-SURRENDER_CLAIM-C5-20230203,9010827528,SURRENDER_CLAIM,-159.5,400.99,-159.5,100.0,MAJOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010827528-1-SURRENDER_CLAIM-C6-20240203,9010827528,SURRENDER_CLAIM,-159.5,433.04,-159.5,100.0,MAJOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010827528-1-SURRENDER_CLAIM-C7-20250203,9010827528,SURRENDER_CLAIM,-159.5,467.64,-159.5,100.0,MAJOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010827528-1-SURRENDER_CLAIM-C8-20260203,9010827528,SURRENDER_CLAIM,-159.5,505.01,-159.5,100.0,MAJOR_VARIANCE,0090|0560|0561|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
RC-9010827590-2-SURRENDER_CLAIM-C0-20180223,9010827590,SURRENDER_CLAIM,300.76,300.76,300.76,100.0,MAJOR_VARIANCE,0090|0411|0412|0560|1020|WITHHOLDING_NOT_OBSERVED,N,N,LOW,No specific pattern identified
