derivation_candidate_id,canonical_payment_stage_id,reconstructed_claim_id,prototype_claimnum,mpolicy,mseq,mamount,orphan_issues,is_orphan
QDC-CPS-RC-9010968814-1-DEATH_CLAIM-C0-20250814-P1,CPS-RC-9010968814-1-DEATH_CLAIM-C0-20250814-P1,RC-9010968814-1-DEATH_CLAIM-C0-20250814,CLM0003096,9010968814,1,12685.33,NONE,N
QDC-CPS-RC-9010968814-1-DEATH_CLAIM-C0-20250814-P2,CPS-RC-9010968814-1-DEATH_CLAIM-C0-20250814-P2,RC-9010968814-1-DEATH_CLAIM-C0-20250814,CLM0003096,9010968814,2,12685.33,NONE,N
QDC-CPS-RC-9010968815-1-DEATH_CLAIM-C0-20211221-P1,CPS-RC-9010968815-1-DEATH_CLAIM-C0-20211221-P1,RC-9010968815-1-DEATH_CLAIM-C0-20211221,CLM0003097,9010968815,1,25071.03,NONE,N
QDC-CPS-RC-9010969153-1-DEATH_CLAIM-C0-20230505-P1,CPS-RC-9010969153-1-DEATH_CLAIM-C0-20230505-P1,RC-9010969153-1-DEATH_CLAIM-C0-20230505,CLM0003098,9010969153,1,5533.41,NONE,N
QDC-CPS-RC-9010969153-1-DEATH_CLAIM-C0-20230505-P2,CPS-RC-9010969153-1-DEATH_CLAIM-C0-20230505-P2,RC-9010969153-1-DEATH_CLAIM-C0-20230505,CLM0003098,9010969153,2,5533.41,NONE,N
QDC-CPS-RC-9010969227-1-DEATH_CLAIM-C0-20230406-P1,CPS-RC-9010969227-1-DEATH_CLAIM-C0-20230406-P1,RC-9010969227-1-DEATH_CLAIM-C0-20230406,CLM0003100,9010969227,1,12465.65,NONE,N
QDC-CPS-RC-9010970211-1-DEATH_CLAIM-C0-20200508-P1,CPS-RC-9010970211-1-DEATH_CLAIM-C0-20200508-P1,RC-9010970211-1-DEATH_CLAIM-C0-20200508,CLM0003116,9010970211,1,8297.61,NONE,N
QDC-CPS-RC-9010974140-1-DEATH_CLAIM-C0-20201112-P1,CPS-RC-9010974140-1-DEATH_CLAIM-C0-20201112-P1,RC-9010974140-1-DEATH_CLAIM-C0-20201112,CLM0003117,9010974140,1,7533.63,NONE,N
QDC-CPS-RC-9010974838-1-DEATH_CLAIM-C0-20240915-P1,CPS-RC-9010974838-1-DEATH_CLAIM-C0-20240915-P1,RC-9010974838-1-DEATH_CLAIM-C0-20240915,CLM0003118,9010974838,1,15636.07,NONE,N
QDC-CPS-RC-9010977876-1-DEATH_CLAIM-C0-20210621-P1,CPS-RC-9010977876-1-DEATH_CLAIM-C0-20210621-P1,RC-9010977876-1-DEATH_CLAIM-C0-20210621,CLM0003119,9010977876,1,4349.9,NONE,N
QDC-CPS-RC-9010977876-1-DEATH_CLAIM-C0-20210621-P2,CPS-RC-9010977876-1-DEATH_CLAIM-C0-20210621-P2,RC-9010977876-1-DEATH_CLAIM-C0-20210621,CLM0003119,9010977876,2,11882.57,NONE,N
QDC-CPS-RC-9010984316-1-DEATH_CLAIM-C0-20200401-P1,CPS-RC-9010984316-1-DEATH_CLAIM-C0-20200401-P1,RC-9010984316-1-DEATH_CLAIM-C0-20200401,CLM0003134,9010984316,1,4780.0,NONE,N
QDC-CPS-RC-9010984316-1-DEATH_CLAIM-C0-20200401-P2,CPS-RC-9010984316-1-DEATH_CLAIM-C0-20200401-P2,RC-9010984316-1-DEATH_CLAIM-C0-20200401,CLM0003134,9010984316,2,227.85,NONE,N
QDC-CPS-RC-9010986137-1-DEATH_CLAIM-C0-20190409-P1,CPS-RC-9010986137-1-DEATH_CLAIM-C0-20190409-P1,RC-9010986137-1-DEATH_CLAIM-C0-20190409,CLM0003138,9010986137,1,5000.0,NONE,N
QDC-CPS-RC-9010986434-1-DEATH_CLAIM-C0-20200129-P1,CPS-RC-9010986434-1-DEATH_CLAIM-C0-20200129-P1,RC-9010986434-1-DEATH_CLAIM-C0-20200129,CLM0003139,9010986434,1,2502.59,NONE,N
QDC-CPS-RC-9010988454-1-DEATH_CLAIM-C0-20240919-P1,CPS-RC-9010988454-1-DEATH_CLAIM-C0-20240919-P1,RC-9010988454-1-DEATH_CLAIM-C0-20240919,CLM0003151,9010988454,1,25641.69,NONE,N
QDC-CPS-RC-9010989913-1-DEATH_CLAIM-C0-20190112-P1,CPS-RC-9010989913-1-DEATH_CLAIM-C0-20190112-P1,RC-9010989913-1-DEATH_CLAIM-C0-20190112,CLM0003152,9010989913,1,8585.96,NONE,N
QDC-CPS-RC-9010990148-1-DEATH_CLAIM-C0-20190326-P1,CPS-RC-9010990148-1-DEATH_CLAIM-C0-20190326-P1,RC-9010990148-1-DEATH_CLAIM-C0-20190326,CLM0003153,9010990148,1,3115.02,NONE,N
QDC-CPS-RC-9010990148-1-DEATH_CLAIM-C0-20190326-P2,CPS-RC-9010990148-1-DEATH_CLAIM-C0-20190326-P2,RC-9010990148-1-DEATH_CLAIM-C0-20190326,CLM0003153,9010990148,2,3115.01,NONE,N
QDC-CPS-RC-9010990148-1-DEATH_CLAIM-C0-20190326-P3,CPS-RC-9010990148-1-DEATH_CLAIM-C0-20190326-P3,RC-9010990148-1-DEATH_CLAIM-C0-20190326,CLM0003153,9010990148,3,3115.01,NONE,N
QDC-CPS-RC-9010993014-1-DEATH_CLAIM-C0-20180204-P1,CPS-RC-9010993014-1-DEATH_CLAIM-C0-20180204-P1,RC-9010993014-1-DEATH_CLAIM-C0-20180204,CLM0003154,9010993014,1,10584.37,NONE,N
QDC-CPS-RC-9010994236-1-DEATH_CLAIM-C0-20190805-P1,CPS-RC-9010994236-1-DEATH_CLAIM-C0-20190805-P1,RC-9010994236-1-DEATH_CLAIM-C0-20190805,CLM0003155,9010994236,1,25000.0,NONE,N
QDC-CPS-RC-9010996841-1-DEATH_CLAIM-C0-20210123-P1,CPS-RC-9010996841-1-DEATH_CLAIM-C0-20210123-P1,RC-9010996841-1-DEATH_CLAIM-C0-20210123,CLM0003177,9010996841,1,6420.47,NONE,N
QDC-CPS-RC-9010996983-1-DEATH_CLAIM-C0-20190516-P1,CPS-RC-9010996983-1-DEATH_CLAIM-C0-20190516-P1,RC-9010996983-1-DEATH_CLAIM-C0-20190516,CLM0003178,9010996983,1,5000.0,NONE,N
QDC-CPS-RC-9011000854-1-DEATH_CLAIM-C0-20221224-P1,CPS-RC-9011000854-1-DEATH_CLAIM-C0-20221224-P1,RC-9011000854-1-DEATH_CLAIM-C0-20221224,,9011000854,1,5380.4,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9011000854-1-DEATH_CLAIM-C0-20221224-P2,CPS-RC-9011000854-1-DEATH_CLAIM-C0-20221224-P2,RC-9011000854-1-DEATH_CLAIM-C0-20221224,,9011000854,2,5380.4,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9011000854-1-DEATH_CLAIM-C0-20221224-P3,CPS-RC-9011000854-1-DEATH_CLAIM-C0-20221224-P3,RC-9011000854-1-DEATH_CLAIM-C0-20221224,,9011000854,3,5380.4,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9011000854-1-DEATH_CLAIM-C0-20221224-P4,CPS-RC-9011000854-1-DEATH_CLAIM-C0-20221224-P4,RC-9011000854-1-DEATH_CLAIM-C0-20221224,,9011000854,4,5380.4,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9011000854-1-DEATH_CLAIM-C1-20230502-P1,CPS-RC-9011000854-1-DEATH_CLAIM-C1-20230502-P1,RC-9011000854-1-DEATH_CLAIM-C1-20230502,,9011000854,1,5380.4,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9011000854-1-DEATH_CLAIM-C1-20230502-P2,CPS-RC-9011000854-1-DEATH_CLAIM-C1-20230502-P2,RC-9011000854-1-DEATH_CLAIM-C1-20230502,,9011000854,2,5476.29,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9011001627-1-DEATH_CLAIM-C0-20190212-P1,CPS-RC-9011001627-1-DEATH_CLAIM-C0-20190212-P1,RC-9011001627-1-DEATH_CLAIM-C0-20190212,CLM0003211,9011001627,1,3483.82,NONE,N
QDC-CPS-RC-9011003162-1-DEATH_CLAIM-C0-20250305-P1,CPS-RC-9011003162-1-DEATH_CLAIM-C0-20250305-P1,RC-9011003162-1-DEATH_CLAIM-C0-20250305,CLM0003217,9011003162,1,33605.62,NONE,N
QDC-CPS-RC-9011004587-1-DEATH_CLAIM-C0-20230222-P1,CPS-RC-9011004587-1-DEATH_CLAIM-C0-20230222-P1,RC-9011004587-1-DEATH_CLAIM-C0-20230222,CLM0003218,9011004587,1,75220.31,NONE,N
QDC-CPS-RC-9011005348-1-DEATH_CLAIM-C0-20240125-P1,CPS-RC-9011005348-1-DEATH_CLAIM-C0-20240125-P1,RC-9011005348-1-DEATH_CLAIM-C0-20240125,CLM0003219,9011005348,1,8451.69,NONE,N
QDC-CPS-RC-9011005855-1-DEATH_CLAIM-C0-20230314-P1,CPS-RC-9011005855-1-DEATH_CLAIM-C0-20230314-P1,RC-9011005855-1-DEATH_CLAIM-C0-20230314,CLM0003222,9011005855,1,11937.83,NONE,N
QDC-CPS-RC-9011014739-1-DEATH_CLAIM-C0-20180318-P1,CPS-RC-9011014739-1-DEATH_CLAIM-C0-20180318-P1,RC-9011014739-1-DEATH_CLAIM-C0-20180318,CLM0003248,9011014739,1,16205.4,NONE,N
QDC-CPS-RC-9011014739-1-DEATH_CLAIM-C0-20180318-P2,CPS-RC-9011014739-1-DEATH_CLAIM-C0-20180318-P2,RC-9011014739-1-DEATH_CLAIM-C0-20180318,CLM0003248,9011014739,2,8812.81,NONE,N
QDC-CPS-RC-9011016527-1-DEATH_CLAIM-C0-20190622-P1,CPS-RC-9011016527-1-DEATH_CLAIM-C0-20190622-P1,RC-9011016527-1-DEATH_CLAIM-C0-20190622,CLM0003250,9011016527,1,7500.0,NONE,N
QDC-CPS-RC-9011019414-1-DEATH_CLAIM-C0-20181110-P1,CPS-RC-9011019414-1-DEATH_CLAIM-C0-20181110-P1,RC-9011019414-1-DEATH_CLAIM-C0-20181110,CLM0003253,9011019414,1,1269.13,NONE,N
QDC-CPS-RC-9011019414-1-DEATH_CLAIM-C0-20181110-P2,CPS-RC-9011019414-1-DEATH_CLAIM-C0-20181110-P2,RC-9011019414-1-DEATH_CLAIM-C0-20181110,CLM0003253,9011019414,2,3070.7,NONE,N
QDC-CPS-RC-9011019552-1-DEATH_CLAIM-C0-20220416-P1,CPS-RC-9011019552-1-DEATH_CLAIM-C0-20220416-P1,RC-9011019552-1-DEATH_CLAIM-C0-20220416,CLM0003254,9011019552,1,13236.6,NONE,N
QDC-CPS-RC-9011024459-1-DEATH_CLAIM-C0-20200404-P1,CPS-RC-9011024459-1-DEATH_CLAIM-C0-20200404-P1,RC-9011024459-1-DEATH_CLAIM-C0-20200404,CLM0003255,9011024459,1,5504.41,NONE,N
QDC-CPS-RC-9011025088-1-DEATH_CLAIM-C0-20191208-P1,CPS-RC-9011025088-1-DEATH_CLAIM-C0-20191208-P1,RC-9011025088-1-DEATH_CLAIM-C0-20191208,CLM0003256,9011025088,1,8212.35,NONE,N
QDC-CPS-RC-9011025088-1-DEATH_CLAIM-C0-20191208-P2,CPS-RC-9011025088-1-DEATH_CLAIM-C0-20191208-P2,RC-9011025088-1-DEATH_CLAIM-C0-20191208,CLM0003256,9011025088,2,8224.74,NONE,N
QDC-CPS-RC-9011025088-1-DEATH_CLAIM-C0-20191208-P3,CPS-RC-9011025088-1-DEATH_CLAIM-C0-20191208-P3,RC-9011025088-1-DEATH_CLAIM-C0-20191208,CLM0003256,9011025088,3,8224.74,NONE,N
QDC-CPS-RC-9011025612-1-DEATH_CLAIM-C0-20240915-P1,CPS-RC-9011025612-1-DEATH_CLAIM-C0-20240915-P1,RC-9011025612-1-DEATH_CLAIM-C0-20240915,CLM0003258,9011025612,1,2742.6,NONE,N
QDC-CPS-RC-9011026337-1-DEATH_CLAIM-C0-20240906-P1,CPS-RC-9011026337-1-DEATH_CLAIM-C0-20240906-P1,RC-9011026337-1-DEATH_CLAIM-C0-20240906,CLM0003259,9011026337,1,9969.42,NONE,N
QDC-CPS-RC-9011033048-1-DEATH_CLAIM-C0-20230816-P1,CPS-RC-9011033048-1-DEATH_CLAIM-C0-20230816-P1,RC-9011033048-1-DEATH_CLAIM-C0-20230816,CLM0003272,9011033048,1,5476.92,NONE,N
QDC-CPS-RC-9011033416-1-DEATH_CLAIM-C0-20190205-P1,CPS-RC-9011033416-1-DEATH_CLAIM-C0-20190205-P1,RC-9011033416-1-DEATH_CLAIM-C0-20190205,CLM0003274,9011033416,1,10000.0,NONE,N
QDC-CPS-RC-9011033416-1-DEATH_CLAIM-C0-20190205-P2,CPS-RC-9011033416-1-DEATH_CLAIM-C0-20190205-P2,RC-9011033416-1-DEATH_CLAIM-C0-20190205,CLM0003274,9011033416,2,2093.74,NONE,N
QDC-CPS-RC-9011036054-1-DEATH_CLAIM-C0-20240505-P1,CPS-RC-9011036054-1-DEATH_CLAIM-C0-20240505-P1,RC-9011036054-1-DEATH_CLAIM-C0-20240505,CLM0003280,9011036054,1,9953.0,NONE,N
QDC-CPS-RC-9011036054-1-DEATH_CLAIM-C0-20240505-P2,CPS-RC-9011036054-1-DEATH_CLAIM-C0-20240505-P2,RC-9011036054-1-DEATH_CLAIM-C0-20240505,CLM0003280,9011036054,2,47.0,NONE,N
QDC-CPS-RC-9011039701-1-DEATH_CLAIM-C0-20230414-P1,CPS-RC-9011039701-1-DEATH_CLAIM-C0-20230414-P1,RC-9011039701-1-DEATH_CLAIM-C0-20230414,CLM0003285,9011039701,1,10000.0,NONE,N
QDC-CPS-RC-9011040022-1-DEATH_CLAIM-C0-20251205-P1,CPS-RC-9011040022-1-DEATH_CLAIM-C0-20251205-P1,RC-9011040022-1-DEATH_CLAIM-C0-20251205,CLM0003286,9011040022,1,50010.14,NONE,N
QDC-CPS-RC-9011040826-1-DEATH_CLAIM-C0-20200323-P1,CPS-RC-9011040826-1-DEATH_CLAIM-C0-20200323-P1,RC-9011040826-1-DEATH_CLAIM-C0-20200323,,9011040826,1,5193.91,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9011040826-1-DEATH_CLAIM-C0-20200323-P2,CPS-RC-9011040826-1-DEATH_CLAIM-C0-20200323-P2,RC-9011040826-1-DEATH_CLAIM-C0-20200323,,9011040826,2,5200.28,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9011040826-1-DEATH_CLAIM-C1-20201228-P1,CPS-RC-9011040826-1-DEATH_CLAIM-C1-20201228-P1,RC-9011040826-1-DEATH_CLAIM-C1-20201228,,9011040826,1,5193.91,MISSING_CLAIM_HEADER,Y
QDC-CPS-RC-9011041120-1-DEATH_CLAIM-C0-20211015-P1,CPS-RC-9011041120-1-DEATH_CLAIM-C0-20211015-P1,RC-9011041120-1-DEATH_CLAIM-C0-20211015,CLM0003289,9011041120,1,11165.05,NONE,N
QDC-CPS-RC-9011041120-1-DEATH_CLAIM-C0-20211015-P2,CPS-RC-9011041120-1-DEATH_CLAIM-C0-20211015-P2,RC-9011041120-1-DEATH_CLAIM-C0-20211015,CLM0003289,9011041120,2,4653.29,NONE,N
QDC-CPS-RC-9011041120-1-DEATH_CLAIM-C0-20211015-P3,CPS-RC-9011041120-1-DEATH_CLAIM-C0-20211015-P3,RC-9011041120-1-DEATH_CLAIM-C0-20211015,CLM0003289,9011041120,3,4653.29,NONE,N
QDC-CPS-RC-9011041120-1-DEATH_CLAIM-C0-20211015-P4,CPS-RC-9011041120-1-DEATH_CLAIM-C0-20211015-P4,RC-9011041120-1-DEATH_CLAIM-C0-20211015,CLM0003289,9011041120,4,4653.29,NONE,N
QDC-CPS-RC-9011042637-1-DEATH_CLAIM-C0-20190421-P1,CPS-RC-9011042637-1-DEATH_CLAIM-C0-20190421-P1,RC-9011042637-1-DEATH_CLAIM-C0-20190421,CLM0003302,9011042637,1,9591.76,NONE,N
QDC-CPS-RC-9011044131-1-DEATH_CLAIM-C0-20201122-P1,CPS-RC-9011044131-1-DEATH_CLAIM-C0-20201122-P1,RC-9011044131-1-DEATH_CLAIM-C0-20201122,CLM0003304,9011044131,1,8456.7,NONE,N
QDC-CPS-RC-9011044131-1-DEATH_CLAIM-C0-20201122-P2,CPS-RC-9011044131-1-DEATH_CLAIM-C0-20201122-P2,RC-9011044131-1-DEATH_CLAIM-C0-20201122,CLM0003304,9011044131,2,8456.7,NONE,N
QDC-CPS-RC-9011044131-1-DEATH_CLAIM-C0-20201122-P3,CPS-RC-9011044131-1-DEATH_CLAIM-C0-20201122-P3,RC-9011044131-1-DEATH_CLAIM-C0-20201122,CLM0003304,9011044131,3,8456.71,NONE,N
QDC-CPS-RC-9011044132-1-DEATH_CLAIM-C0-20200430-P1,CPS-RC-9011044132-1-DEATH_CLAIM-C0-20200430-P1,RC-9011044132-1-DEATH_CLAIM-C0-20200430,CLM0003305,9011044132,1,20642.85,NONE,N
QDC-CPS-RC-9011045128-1-DEATH_CLAIM-C0-20220814-P1,CPS-RC-9011045128-1-DEATH_CLAIM-C0-20220814-P1,RC-9011045128-1-DEATH_CLAIM-C0-20220814,CLM0003306,9011045128,1,3267.94,NONE,N
QDC-CPS-RC-9011045128-1-DEATH_CLAIM-C0-20220814-P2,CPS-RC-9011045128-1-DEATH_CLAIM-C0-20220814-P2,RC-9011045128-1-DEATH_CLAIM-C0-20220814,CLM0003306,9011045128,2,3267.93,NONE,N
QDC-CPS-RC-9011045129-1-DEATH_CLAIM-C0-20220626-P1,CPS-RC-9011045129-1-DEATH_CLAIM-C0-20220626-P1,RC-9011045129-1-DEATH_CLAIM-C0-20220626,CLM0003307,9011045129,1,8163.77,NONE,N
QDC-CPS-RC-9011045618-1-DEATH_CLAIM-C0-20220124-P1,CPS-RC-9011045618-1-DEATH_CLAIM-C0-20220124-P1,RC-9011045618-1-DEATH_CLAIM-C0-20220124,CLM0003309,9011045618,1,21628.52,NONE,N
QDC-CPS-RC-9011046104-1-DEATH_CLAIM-C0-20240220-P1,CPS-RC-9011046104-1-DEATH_CLAIM-C0-20240220-P1,RC-9011046104-1-DEATH_CLAIM-C0-20240220,CLM0003324,9011046104,1,25037.86,NONE,N
QDC-CPS-RC-9011047403-1-DEATH_CLAIM-C0-20200415-P1,CPS-RC-9011047403-1-DEATH_CLAIM-C0-20200415-P1,RC-9011047403-1-DEATH_CLAIM-C0-20200415,CLM0003326,9011047403,1,20816.2,NONE,N
QDC-CPS-RC-9011048882-1-DEATH_CLAIM-C0-20211113-P1,CPS-RC-9011048882-1-DEATH_CLAIM-C0-20211113-P1,RC-9011048882-1-DEATH_CLAIM-C0-20211113,CLM0003352,9011048882,1,27430.5,NONE,N
QDC-CPS-RC-9011048886-1-DEATH_CLAIM-C0-20200210-P1,CPS-RC-9011048886-1-DEATH_CLAIM-C0-20200210-P1,RC-9011048886-1-DEATH_CLAIM-C0-20200210,CLM0003353,9011048886,1,1435.04,NONE,N
QDC-CPS-RC-9011048886-1-DEATH_CLAIM-C0-20200210-P2,CPS-RC-9011048886-1-DEATH_CLAIM-C0-20200210-P2,RC-9011048886-1-DEATH_CLAIM-C0-20200210,CLM0003353,9011048886,2,1435.04,NONE,N
QDC-CPS-RC-9011048886-1-DEATH_CLAIM-C0-20200210-P3,CPS-RC-9011048886-1-DEATH_CLAIM-C0-20200210-P3,RC-9011048886-1-DEATH_CLAIM-C0-20200210,CLM0003353,9011048886,3,1435.03,NONE,N
QDC-CPS-RC-9011048886-1-DEATH_CLAIM-C0-20200210-P4,CPS-RC-9011048886-1-DEATH_CLAIM-C0-20200210-P4,RC-9011048886-1-DEATH_CLAIM-C0-20200210,CLM0003353,9011048886,4,1435.03,NONE,N
QDC-CPS-RC-9011048886-1-DEATH_CLAIM-C0-20200210-P5,CPS-RC-9011048886-1-DEATH_CLAIM-C0-20200210-P5,RC-9011048886-1-DEATH_CLAIM-C0-20200210,CLM0003353,9011048886,5,1435.03,NONE,N
QDC-CPS-RC-9011048886-1-DEATH_CLAIM-C0-20200210-P6,CPS-RC-9011048886-1-DEATH_CLAIM-C0-20200210-P6,RC-9011048886-1-DEATH_CLAIM-C0-20200210,CLM0003353,9011048886,6,1435.03,NONE,N
QDC-CPS-RC-9011048886-1-DEATH_CLAIM-C0-20200210-P7,CPS-RC-9011048886-1-DEATH_CLAIM-C0-20200210-P7,RC-9011048886-1-DEATH_CLAIM-C0-20200210,CLM0003353,9011048886,7,1435.03,NONE,N
QDC-CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P1,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P1,RC-9011049092-1-DEATH_CLAIM-C0-20220722,CLM0003354,9011049092,1,1481.25,NONE,N
QDC-CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P2,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P2,RC-9011049092-1-DEATH_CLAIM-C0-20220722,CLM0003354,9011049092,2,1481.25,NONE,N
QDC-CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P3,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P3,RC-9011049092-1-DEATH_CLAIM-C0-20220722,CLM0003354,9011049092,3,1481.25,NONE,N
QDC-CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P4,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P4,RC-9011049092-1-DEATH_CLAIM-C0-20220722,CLM0003354,9011049092,4,1481.24,NONE,N
QDC-CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P5,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P5,RC-9011049092-1-DEATH_CLAIM-C0-20220722,CLM0003354,9011049092,5,1481.24,NONE,N
QDC-CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P6,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P6,RC-9011049092-1-DEATH_CLAIM-C0-20220722,CLM0003354,9011049092,6,1481.24,NONE,N
QDC-CPS-RC-9011049922-1-DEATH_CLAIM-C0-20180507-P1,CPS-RC-9011049922-1-DEATH_CLAIM-C0-20180507-P1,RC-9011049922-1-DEATH_CLAIM-C0-20180507,CLM0003357,9011049922,1,9410.54,NONE,N
QDC-CPS-RC-9011050686-1-DEATH_CLAIM-C0-20221228-P1,CPS-RC-9011050686-1-DEATH_CLAIM-C0-20221228-P1,RC-9011050686-1-DEATH_CLAIM-C0-20221228,CLM0003358,9011050686,1,7004.14,NONE,N
QDC-CPS-RC-9011051323-1-DEATH_CLAIM-C0-20191212-P1,CPS-RC-9011051323-1-DEATH_CLAIM-C0-20191212-P1,RC-9011051323-1-DEATH_CLAIM-C0-20191212,CLM0003377,9011051323,1,17489.57,NONE,N
QDC-CPS-RC-9011051323-1-DEATH_CLAIM-C0-20191212-P2,CPS-RC-9011051323-1-DEATH_CLAIM-C0-20191212-P2,RC-9011051323-1-DEATH_CLAIM-C0-20191212,CLM0003377,9011051323,2,17489.57,NONE,N
QDC-CPS-RC-9011051323-1-DEATH_CLAIM-C0-20191212-P3,CPS-RC-9011051323-1-DEATH_CLAIM-C0-20191212-P3,RC-9011051323-1-DEATH_CLAIM-C0-20191212,CLM0003377,9011051323,3,17489.56,NONE,N
QDC-CPS-RC-9011053214-1-DEATH_CLAIM-C0-20190214-P1,CPS-RC-9011053214-1-DEATH_CLAIM-C0-20190214-P1,RC-9011053214-1-DEATH_CLAIM-C0-20190214,CLM0003392,9011053214,1,8610.59,NONE,N
QDC-CPS-RC-9011053428-1-DEATH_CLAIM-C0-20180726-P1,CPS-RC-9011053428-1-DEATH_CLAIM-C0-20180726-P1,RC-9011053428-1-DEATH_CLAIM-C0-20180726,CLM0003394,9011053428,1,1244.69,NONE,N
QDC-CPS-RC-9011053428-1-DEATH_CLAIM-C0-20180726-P2,CPS-RC-9011053428-1-DEATH_CLAIM-C0-20180726-P2,RC-9011053428-1-DEATH_CLAIM-C0-20180726,CLM0003394,9011053428,2,21930.17,NONE,N
QDC-CPS-RC-9011053428-1-DEATH_CLAIM-C0-20180726-P3,CPS-RC-9011053428-1-DEATH_CLAIM-C0-20180726-P3,RC-9011053428-1-DEATH_CLAIM-C0-20180726,CLM0003394,9011053428,3,21930.17,NONE,N
QDC-CPS-RC-9011054986-1-DEATH_CLAIM-C0-20210502-P1,CPS-RC-9011054986-1-DEATH_CLAIM-C0-20210502-P1,RC-9011054986-1-DEATH_CLAIM-C0-20210502,CLM0003398,9011054986,1,100380.91,NONE,N
QDC-CPS-RC-9011056407-1-DEATH_CLAIM-C0-20200903-P1,CPS-RC-9011056407-1-DEATH_CLAIM-C0-20200903-P1,RC-9011056407-1-DEATH_CLAIM-C0-20200903,CLM0003399,9011056407,1,100257.55,NONE,N
QDC-CPS-RC-9011057611-1-DEATH_CLAIM-C0-20240718-P1,CPS-RC-9011057611-1-DEATH_CLAIM-C0-20240718-P1,RC-9011057611-1-DEATH_CLAIM-C0-20240718,CLM0003402,9011057611,1,6006.25,NONE,N
QDC-CPS-RC-9011057654-1-DEATH_CLAIM-C0-20260402-P1,CPS-RC-9011057654-1-DEATH_CLAIM-C0-20260402-P1,RC-9011057654-1-DEATH_CLAIM-C0-20260402,CLM0003403,9011057654,1,25014.55,NONE,N
QDC-CPS-RC-9011058069-1-DEATH_CLAIM-C0-20191201-P1,CPS-RC-9011058069-1-DEATH_CLAIM-C0-20191201-P1,RC-9011058069-1-DEATH_CLAIM-C0-20191201,CLM0003412,9011058069,1,16046.04,NONE,N
QDC-CPS-RC-9011058905-1-DEATH_CLAIM-C0-20220210-P1,CPS-RC-9011058905-1-DEATH_CLAIM-C0-20220210-P1,RC-9011058905-1-DEATH_CLAIM-C0-20220210,CLM0003413,9011058905,1,25007.55,NONE,N
QDC-CPS-RC-9011059456-1-DEATH_CLAIM-C0-20180626-P1,CPS-RC-9011059456-1-DEATH_CLAIM-C0-20180626-P1,RC-9011059456-1-DEATH_CLAIM-C0-20180626,CLM0003420,9011059456,1,11421.56,NONE,N
QDC-CPS-RC-9011062307-1-DEATH_CLAIM-C0-20190422-P1,CPS-RC-9011062307-1-DEATH_CLAIM-C0-20190422-P1,RC-9011062307-1-DEATH_CLAIM-C0-20190422,CLM0003437,9011062307,1,100188.08,NONE,N
QDC-CPS-RC-9011062607-1-DEATH_CLAIM-C0-20250701-P1,CPS-RC-9011062607-1-DEATH_CLAIM-C0-20250701-P1,RC-9011062607-1-DEATH_CLAIM-C0-20250701,CLM0003438,9011062607,1,11693.18,NONE,N
QDC-CPS-RC-9011062607-1-DEATH_CLAIM-C0-20250701-P2,CPS-RC-9011062607-1-DEATH_CLAIM-C0-20250701-P2,RC-9011062607-1-DEATH_CLAIM-C0-20250701,CLM0003438,9011062607,2,13324.6,NONE,N
QDC-CPS-RC-9011062815-1-DEATH_CLAIM-C0-20231008-P1,CPS-RC-9011062815-1-DEATH_CLAIM-C0-20231008-P1,RC-9011062815-1-DEATH_CLAIM-C0-20231008,CLM0003439,9011062815,1,8245.93,NONE,N
QDC-CPS-RC-9011063691-1-DEATH_CLAIM-C0-20200614-P1,CPS-RC-9011063691-1-DEATH_CLAIM-C0-20200614-P1,RC-9011063691-1-DEATH_CLAIM-C0-20200614,CLM0003440,9011063691,1,1021.4,NONE,N
QDC-CPS-RC-9011063691-1-DEATH_CLAIM-C0-20200614-P2,CPS-RC-9011063691-1-DEATH_CLAIM-C0-20200614-P2,RC-9011063691-1-DEATH_CLAIM-C0-20200614,CLM0003440,9011063691,2,739.3,NONE,N
QDC-CPS-RC-9011063691-1-DEATH_CLAIM-C0-20200614-P3,CPS-RC-9011063691-1-DEATH_CLAIM-C0-20200614-P3,RC-9011063691-1-DEATH_CLAIM-C0-20200614,CLM0003440,9011063691,3,739.3,NONE,N
