COVERAGE_ID,SEQ   ,SEGT_FLAG,SEGT_ID   ,COVR_KEY0                     
8034 J30MT ,    32,N        ,          ,0x38303334204A33304D5430303332
8034 J30MT ,    33,N        ,          ,0x38303334204A33304D5430303333
8034 J30MT ,    34,N        ,          ,0x38303334204A33304D5430303334
8034 J30MT ,    35,N        ,          ,0x38303334204A33304D5430303335
8034 J30MT ,    36,N        ,          ,0x38303334204A33304D5430303336
8034 J30MT ,    37,N        ,          ,0x38303334204A33304D5430303337
8034 J30MT ,    38,N        ,          ,0x38303334204A33304D5430303338
8034 J30MT ,    39,N        ,          ,0x38303334204A33304D5430303339
8034 J30MT ,    40,N        ,          ,0x38303334204A33304D5430303430
8034 J30MT ,    41,N        ,          ,0x38303334204A33304D5430303431
8034 J30MT ,    42,N        ,          ,0x38303334204A33304D5430303432
8034 J30MT ,    43,N        ,          ,0x38303334204A33304D5430303433
8034 J30MT ,    44,N        ,          ,0x38303334204A33304D5430303434
8034 J30MT ,    45,N        ,          ,0x38303334204A33304D5430303435
8034 J30MT ,    46,N        ,          ,0x38303334204A33304D5430303436
8034 J30MT ,    47,N        ,          ,0x38303334204A33304D5430303437
8034 J30MT ,    48,N        ,          ,0x38303334204A33304D5430303438
8034 J30MT ,    49,N        ,          ,0x38303334204A33304D5430303439
8034 J30MT ,    50,N        ,          ,0x38303334204A33304D5430303530
8034 J30MT ,    51,N        ,          ,0x38303334204A33304D5430303531
8034 J30MT ,    52,N        ,          ,0x38303334204A33304D5430303532
8034 J30MT ,    53,N        ,          ,0x38303334204A33304D5430303533
8034 J30MT ,    54,N        ,          ,0x38303334204A33304D5430303534
8034 J30MT ,    55,N        ,          ,0x38303334204A33304D5430303535
8034 J30MT ,    56,N        ,          ,0x38303334204A33304D5430303536
8042 STR   ,     1,Y        ,8042 STR  ,0x3830343220535452202030303031
8042 STR   ,     2,N        ,          ,0x3830343220535452202030303032
8042 STR   ,     3,N        ,          ,0x3830343220535452202030303033
8042 STR   ,     4,N        ,          ,0x3830343220535452202030303034
8042 STR   ,     5,N        ,          ,0x3830343220535452202030303035
8042 STR   ,     6,N        ,          ,0x3830343220535452202030303036
8042 STR   ,     7,Y        ,8042 STR  ,0x3830343220535452202030303037
8042 STR   ,     8,N        ,          ,0x3830343220535452202030303038
8042 STR   ,     9,N        ,          ,0x3830343220535452202030303039
8042 STR   ,    10,N        ,          ,0x3830343220535452202030303130
8042 STR   ,    11,N        ,          ,0x3830343220535452202030303131
8042 STR   ,    12,Y        ,8042 STR  ,0x3830343220535452202030303132
8042 STR   ,    13,Y        ,8042 STR  ,0x3830343220535452202030303133
8042 STR   ,    14,N        ,          ,0x3830343220535452202030303134
8042 STR   ,    15,N        ,          ,0x3830343220535452202030303135
8042 STR   ,    16,N        ,          ,0x3830343220535452202030303136
8042 STR   ,    17,N        ,          ,0x3830343220535452202030303137
8042 STR   ,    18,Y        ,SPS TRM RD,0x3830343220535452202030303138
8042 STR   ,    19,Y        ,BASE      ,0x3830343220535452202030303139
8042 STR   ,    20,N        ,          ,0x3830343220535452202030303230
8042 STR   ,    21,N        ,          ,0x3830343220535452202030303231
8042 STR   ,    22,N        ,          ,0x3830343220535452202030303232
8042 STR   ,    23,N        ,          ,0x3830343220535452202030303233
8042 STR   ,    24,N        ,          ,0x3830343220535452202030303234
8042 STR   ,    25,N        ,          ,0x3830343220535452202030303235
8042 STR   ,    26,N        ,          ,0x3830343220535452202030303236
8042 STR   ,    27,N        ,          ,0x3830343220535452202030303237
8042 STR   ,    28,N        ,          ,0x3830343220535452202030303238
8042 STR   ,    29,N        ,          ,0x3830343220535452202030303239
8042 STR   ,    30,N        ,          ,0x3830343220535452202030303330
8042 STR   ,    31,N        ,          ,0x3830343220535452202030303331
8042 STR   ,    32,N        ,          ,0x3830343220535452202030303332
8042 STR   ,    33,N        ,          ,0x3830343220535452202030303333
8042 STR   ,    34,N        ,          ,0x3830343220535452202030303334
8042 STR   ,    35,N        ,          ,0x3830343220535452202030303335
8042 STR   ,    36,N        ,          ,0x3830343220535452202030303336
8042 STR   ,    37,N        ,          ,0x3830343220535452202030303337
8042 STR   ,    38,N        ,          ,0x3830343220535452202030303338
8042 STR   ,    39,N        ,          ,0x3830343220535452202030303339
8042 STR   ,    40,N        ,          ,0x3830343220535452202030303430
8042 STR   ,    41,N        ,          ,0x3830343220535452202030303431
8042 STR   ,    42,N        ,          ,0x3830343220535452202030303432
8042 STR   ,    43,N        ,          ,0x3830343220535452202030303433
8042 STR   ,    44,N        ,          ,0x3830343220535452202030303434
8042 STR   ,    45,N        ,          ,0x3830343220535452202030303435
8042 STR   ,    46,N        ,          ,0x3830343220535452202030303436
8042 STR   ,    47,N        ,          ,0x3830343220535452202030303437
8042 STR   ,    48,N        ,          ,0x3830343220535452202030303438
8042 STR   ,    49,N        ,          ,0x3830343220535452202030303439
8042 STR   ,    50,N        ,          ,0x3830343220535452202030303530
8042 STR   ,    51,N        ,          ,0x3830343220535452202030303531
8042 STR   ,    52,N        ,          ,0x3830343220535452202030303532
8042 STR   ,    53,N        ,          ,0x3830343220535452202030303533
8042 STR   ,    54,N        ,          ,0x3830343220535452202030303534
8042 STR   ,    55,N        ,          ,0x3830343220535452202030303535
8042 STR   ,    56,N        ,          ,0x3830343220535452202030303536
8042STR WP ,     1,Y        ,8042STR WP,0x3830343253545220575030303031
8042STR WP ,     2,N        ,          ,0x3830343253545220575030303032
8042STR WP ,     3,N        ,          ,0x3830343253545220575030303033
8042STR WP ,     4,N        ,          ,0x3830343253545220575030303034
8042STR WP ,     5,N        ,          ,0x3830343253545220575030303035
8042STR WP ,     6,N        ,          ,0x3830343253545220575030303036
8042STR WP ,     7,Y        ,ZERO      ,0x3830343253545220575030303037
8042STR WP ,     8,N        ,          ,0x3830343253545220575030303038
8042STR WP ,     9,N        ,          ,0x3830343253545220575030303039
8042STR WP ,    10,N        ,          ,0x3830343253545220575030303130
8042STR WP ,    11,N        ,          ,0x3830343253545220575030303131
8042STR WP ,    12,N        ,          ,0x3830343253545220575030303132
8042STR WP ,    13,N        ,          ,0x3830343253545220575030303133
8042STR WP ,    14,N        ,          ,0x3830343253545220575030303134
8042STR WP ,    15,N        ,          ,0x3830343253545220575030303135
8042STR WP ,    16,N        ,          ,0x3830343253545220575030303136
8042STR WP ,    17,N        ,          ,0x3830343253545220575030303137
8042STR WP ,    18,Y        ,SPS TRM RD,0x3830343253545220575030303138
8042STR WP ,    19,Y        ,BASE      ,0x3830343253545220575030303139
8042STR WP ,    20,N        ,          ,0x3830343253545220575030303230
8042STR WP ,    21,N        ,          ,0x3830343253545220575030303231
8042STR WP ,    22,N        ,          ,0x3830343253545220575030303232
8042STR WP ,    23,N        ,          ,0x3830343253545220575030303233
8042STR WP ,    24,N        ,          ,0x3830343253545220575030303234
8042STR WP ,    25,N        ,          ,0x3830343253545220575030303235
8042STR WP ,    26,N        ,          ,0x3830343253545220575030303236
8042STR WP ,    27,N        ,          ,0x3830343253545220575030303237
8042STR WP ,    28,N        ,          ,0x3830343253545220575030303238
8042STR WP ,    29,N        ,          ,0x3830343253545220575030303239
8042STR WP ,    30,N        ,          ,0x3830343253545220575030303330
8042STR WP ,    31,N        ,          ,0x3830343253545220575030303331
8042STR WP ,    32,N        ,          ,0x3830343253545220575030303332
8042STR WP ,    33,N        ,          ,0x3830343253545220575030303333
8042STR WP ,    34,N        ,          ,0x3830343253545220575030303334
8042STR WP ,    35,N        ,          ,0x3830343253545220575030303335
8042STR WP ,    36,N        ,          ,0x3830343253545220575030303336
8042STR WP ,    37,N        ,          ,0x3830343253545220575030303337
8042STR WP ,    38,N        ,          ,0x3830343253545220575030303338
8042STR WP ,    39,N        ,          ,0x3830343253545220575030303339
8042STR WP ,    40,N        ,          ,0x3830343253545220575030303430
8042STR WP ,    41,N        ,          ,0x3830343253545220575030303431
8042STR WP ,    42,N        ,          ,0x3830343253545220575030303432
8042STR WP ,    43,N        ,          ,0x3830343253545220575030303433
8042STR WP ,    44,N        ,          ,0x3830343253545220575030303434
8042STR WP ,    45,N        ,          ,0x3830343253545220575030303435
8042STR WP ,    46,N        ,          ,0x3830343253545220575030303436
8042STR WP ,    47,N        ,          ,0x3830343253545220575030303437
8042STR WP ,    48,N        ,          ,0x3830343253545220575030303438
8042STR WP ,    49,N        ,          ,0x3830343253545220575030303439
8042STR WP ,    50,N        ,          ,0x3830343253545220575030303530
8042STR WP ,    51,N        ,          ,0x3830343253545220575030303531
8042STR WP ,    52,N        ,          ,0x3830343253545220575030303532
8042STR WP ,    53,N        ,          ,0x3830343253545220575030303533
8042STR WP ,    54,N        ,          ,0x3830343253545220575030303534
8042STR WP ,    55,N        ,          ,0x3830343253545220575030303535
8042STR WP ,    56,N        ,          ,0x3830343253545220575030303536
8043 CTR   ,     1,Y        ,8043 CTR  ,0x3830343320435452202030303031
8043 CTR   ,     2,N        ,          ,0x3830343320435452202030303032
8043 CTR   ,     3,N        ,          ,0x3830343320435452202030303033
8043 CTR   ,     4,N        ,          ,0x3830343320435452202030303034
8043 CTR   ,     5,N        ,          ,0x3830343320435452202030303035
8043 CTR   ,     6,N        ,          ,0x3830343320435452202030303036
8043 CTR   ,     7,N        ,          ,0x3830343320435452202030303037
8043 CTR   ,     8,N        ,          ,0x3830343320435452202030303038
8043 CTR   ,     9,N        ,          ,0x3830343320435452202030303039
8043 CTR   ,    10,N        ,          ,0x3830343320435452202030303130
8043 CTR   ,    11,N        ,          ,0x3830343320435452202030303131
8043 CTR   ,    12,Y        ,8043 CTR  ,0x3830343320435452202030303132
8043 CTR   ,    13,Y        ,8043 CTR  ,0x3830343320435452202030303133
8043 CTR   ,    14,N        ,          ,0x3830343320435452202030303134
8043 CTR   ,    15,N        ,          ,0x3830343320435452202030303135
8043 CTR   ,    16,N        ,          ,0x3830343320435452202030303136
8043 CTR   ,    17,N        ,          ,0x3830343320435452202030303137
8043 CTR   ,    18,Y        ,CTR       ,0x3830343320435452202030303138
8043 CTR   ,    19,Y        ,BASE      ,0x3830343320435452202030303139
8043 CTR   ,    20,N        ,          ,0x3830343320435452202030303230
8043 CTR   ,    21,N        ,          ,0x3830343320435452202030303231
8043 CTR   ,    22,N        ,          ,0x3830343320435452202030303232
8043 CTR   ,    23,N        ,          ,0x3830343320435452202030303233
8043 CTR   ,    24,N        ,          ,0x3830343320435452202030303234
8043 CTR   ,    25,N        ,          ,0x3830343320435452202030303235
8043 CTR   ,    26,N        ,          ,0x3830343320435452202030303236
8043 CTR   ,    27,N        ,          ,0x3830343320435452202030303237
8043 CTR   ,    28,N        ,          ,0x3830343320435452202030303238
8043 CTR   ,    29,N        ,          ,0x3830343320435452202030303239
8043 CTR   ,    30,N        ,          ,0x3830343320435452202030303330
8043 CTR   ,    31,N        ,          ,0x3830343320435452202030303331
8043 CTR   ,    32,N        ,          ,0x3830343320435452202030303332
8043 CTR   ,    33,N        ,          ,0x3830343320435452202030303333
8043 CTR   ,    34,N        ,          ,0x3830343320435452202030303334
8043 CTR   ,    35,N        ,          ,0x3830343320435452202030303335
8043 CTR   ,    36,N        ,          ,0x3830343320435452202030303336
8043 CTR   ,    37,N        ,          ,0x3830343320435452202030303337
8043 CTR   ,    38,N        ,          ,0x3830343320435452202030303338
8043 CTR   ,    39,N        ,          ,0x3830343320435452202030303339
8043 CTR   ,    40,N        ,          ,0x3830343320435452202030303430
8043 CTR   ,    41,N        ,          ,0x3830343320435452202030303431
8043 CTR   ,    42,N        ,          ,0x3830343320435452202030303432
8043 CTR   ,    43,N        ,          ,0x3830343320435452202030303433
8043 CTR   ,    44,N        ,          ,0x3830343320435452202030303434
8043 CTR   ,    45,N        ,          ,0x3830343320435452202030303435
8043 CTR   ,    46,N        ,          ,0x3830343320435452202030303436
8043 CTR   ,    47,N        ,          ,0x3830343320435452202030303437
8043 CTR   ,    48,N        ,          ,0x3830343320435452202030303438
8043 CTR   ,    49,N        ,          ,0x3830343320435452202030303439
8043 CTR   ,    50,N        ,          ,0x3830343320435452202030303530
8043 CTR   ,    51,N        ,          ,0x3830343320435452202030303531
8043 CTR   ,    52,N        ,          ,0x3830343320435452202030303532
8043 CTR   ,    53,N        ,          ,0x3830343320435452202030303533
8043 CTR   ,    54,N        ,          ,0x3830343320435452202030303534
8043 CTR   ,    55,N        ,          ,0x3830343320435452202030303535
8043 CTR   ,    56,N        ,          ,0x3830343320435452202030303536
8043CTR WP ,     1,Y        ,8043CTR WP,0x3830343343545220575030303031
8043CTR WP ,     2,N        ,          ,0x3830343343545220575030303032
8043CTR WP ,     3,N        ,          ,0x3830343343545220575030303033
8043CTR WP ,     4,N        ,          ,0x3830343343545220575030303034
8043CTR WP ,     5,N        ,          ,0x3830343343545220575030303035
8043CTR WP ,     6,N        ,          ,0x3830343343545220575030303036
8043CTR WP ,     7,Y        ,ZERO      ,0x3830343343545220575030303037
8043CTR WP ,     8,N        ,          ,0x3830343343545220575030303038
8043CTR WP ,     9,N        ,          ,0x3830343343545220575030303039
8043CTR WP ,    10,N        ,          ,0x3830343343545220575030303130
8043CTR WP ,    11,N        ,          ,0x3830343343545220575030303131
8043CTR WP ,    12,N        ,          ,0x3830343343545220575030303132
8043CTR WP ,    13,N        ,          ,0x3830343343545220575030303133
8043CTR WP ,    14,N        ,          ,0x3830343343545220575030303134
8043CTR WP ,    15,N        ,          ,0x3830343343545220575030303135
8043CTR WP ,    16,N        ,          ,0x3830343343545220575030303136
8043CTR WP ,    17,N        ,          ,0x3830343343545220575030303137
8043CTR WP ,    18,Y        ,CTR       ,0x3830343343545220575030303138
8043CTR WP ,    19,Y        ,BASE      ,0x3830343343545220575030303139
8043CTR WP ,    20,N        ,          ,0x3830343343545220575030303230
8043CTR WP ,    21,N        ,          ,0x3830343343545220575030303231
8043CTR WP ,    22,N        ,          ,0x3830343343545220575030303232
8043CTR WP ,    23,N        ,          ,0x3830343343545220575030303233
8043CTR WP ,    24,N        ,          ,0x3830343343545220575030303234
8043CTR WP ,    25,N        ,          ,0x3830343343545220575030303235
8043CTR WP ,    26,N        ,          ,0x3830343343545220575030303236
8043CTR WP ,    27,N        ,          ,0x3830343343545220575030303237
8043CTR WP ,    28,N        ,          ,0x3830343343545220575030303238
8043CTR WP ,    29,N        ,          ,0x3830343343545220575030303239
8043CTR WP ,    30,N        ,          ,0x3830343343545220575030303330
8043CTR WP ,    31,N        ,          ,0x3830343343545220575030303331
8043CTR WP ,    32,N        ,          ,0x3830343343545220575030303332
8043CTR WP ,    33,N        ,          ,0x3830343343545220575030303333
8043CTR WP ,    34,N        ,          ,0x3830343343545220575030303334
8043CTR WP ,    35,N        ,          ,0x3830343343545220575030303335
8043CTR WP ,    36,N        ,          ,0x3830343343545220575030303336
8043CTR WP ,    37,N        ,          ,0x3830343343545220575030303337
8043CTR WP ,    38,N        ,          ,0x3830343343545220575030303338
8043CTR WP ,    39,N        ,          ,0x3830343343545220575030303339
8043CTR WP ,    40,N        ,          ,0x3830343343545220575030303430
8043CTR WP ,    41,N        ,          ,0x3830343343545220575030303431
8043CTR WP ,    42,N        ,          ,0x3830343343545220575030303432
8043CTR WP ,    43,N        ,          ,0x3830343343545220575030303433
8043CTR WP ,    44,N        ,          ,0x3830343343545220575030303434
8043CTR WP ,    45,N        ,          ,0x3830343343545220575030303435
8043CTR WP ,    46,N        ,          ,0x3830343343545220575030303436
8043CTR WP ,    47,N        ,          ,0x3830343343545220575030303437
8043CTR WP ,    48,N        ,          ,0x3830343343545220575030303438
8043CTR WP ,    49,N        ,          ,0x3830343343545220575030303439
8043CTR WP ,    50,N        ,          ,0x3830343343545220575030303530
8043CTR WP ,    51,N        ,          ,0x3830343343545220575030303531
8043CTR WP ,    52,N        ,          ,0x3830343343545220575030303532
8043CTR WP ,    53,N        ,          ,0x3830343343545220575030303533
8043CTR WP ,    54,N        ,          ,0x3830343343545220575030303534
8043CTR WP ,    55,N        ,          ,0x3830343343545220575030303535
8043CTR WP ,    56,N        ,          ,0x3830343343545220575030303536
8046 JPO   ,     1,Y        ,8046 JPO  ,0x38303436204A504F202030303031
8046 JPO   ,     2,N        ,          ,0x38303436204A504F202030303032
8046 JPO   ,     3,N        ,          ,0x38303436204A504F202030303033
8046 JPO   ,     4,N        ,          ,0x38303436204A504F202030303034
8046 JPO   ,     5,N        ,          ,0x38303436204A504F202030303035
8046 JPO   ,     6,N        ,          ,0x38303436204A504F202030303036
8046 JPO   ,     7,Y        ,ZERO      ,0x38303436204A504F202030303037
8046 JPO   ,     8,N        ,          ,0x38303436204A504F202030303038
8046 JPO   ,     9,N        ,          ,0x38303436204A504F202030303039
8046 JPO   ,    10,N        ,          ,0x38303436204A504F202030303130
8046 JPO   ,    11,N        ,          ,0x38303436204A504F202030303131
8046 JPO   ,    12,Y        ,ZERO LIFE ,0x38303436204A504F202030303132
8046 JPO   ,    13,Y        ,8046 JPO  ,0x38303436204A504F202030303133
8046 JPO   ,    14,N        ,          ,0x38303436204A504F202030303134
8046 JPO   ,    15,N        ,          ,0x38303436204A504F202030303135
8046 JPO   ,    16,N        ,          ,0x38303436204A504F202030303136
8046 JPO   ,    17,N        ,          ,0x38303436204A504F202030303137
8046 JPO   ,    18,Y        ,8286 GI   ,0x38303436204A504F202030303138
8046 JPO   ,    19,Y        ,BASE      ,0x38303436204A504F202030303139
8046 JPO   ,    20,N        ,          ,0x38303436204A504F202030303230
8046 JPO   ,    21,N        ,          ,0x38303436204A504F202030303231
8046 JPO   ,    22,N        ,          ,0x38303436204A504F202030303232
8046 JPO   ,    23,N        ,          ,0x38303436204A504F202030303233
8046 JPO   ,    24,N        ,          ,0x38303436204A504F202030303234
8046 JPO   ,    25,N        ,          ,0x38303436204A504F202030303235
8046 JPO   ,    26,N        ,          ,0x38303436204A504F202030303236
8046 JPO   ,    27,N        ,          ,0x38303436204A504F202030303237
8046 JPO   ,    28,N        ,          ,0x38303436204A504F202030303238
8046 JPO   ,    29,N        ,          ,0x38303436204A504F202030303239
8046 JPO   ,    30,N        ,          ,0x38303436204A504F202030303330
8046 JPO   ,    31,N        ,          ,0x38303436204A504F202030303331
8046 JPO   ,    32,N        ,          ,0x38303436204A504F202030303332
8046 JPO   ,    33,N        ,          ,0x38303436204A504F202030303333
8046 JPO   ,    34,N        ,          ,0x38303436204A504F202030303334
8046 JPO   ,    35,N        ,          ,0x38303436204A504F202030303335
8046 JPO   ,    36,N        ,          ,0x38303436204A504F202030303336
8046 JPO   ,    37,N        ,          ,0x38303436204A504F202030303337
8046 JPO   ,    38,N        ,          ,0x38303436204A504F202030303338
8046 JPO   ,    39,N        ,          ,0x38303436204A504F202030303339
8046 JPO   ,    40,N        ,          ,0x38303436204A504F202030303430
8046 JPO   ,    41,N        ,          ,0x38303436204A504F202030303431
8046 JPO   ,    42,N        ,          ,0x38303436204A504F202030303432
8046 JPO   ,    43,N        ,          ,0x38303436204A504F202030303433
8046 JPO   ,    44,N        ,          ,0x38303436204A504F202030303434
8046 JPO   ,    45,N        ,          ,0x38303436204A504F202030303435
8046 JPO   ,    46,N        ,          ,0x38303436204A504F202030303436
8046 JPO   ,    47,N        ,          ,0x38303436204A504F202030303437
8046 JPO   ,    48,N        ,          ,0x38303436204A504F202030303438
8046 JPO   ,    49,N        ,          ,0x38303436204A504F202030303439
8046 JPO   ,    50,N        ,          ,0x38303436204A504F202030303530
8046 JPO   ,    51,N        ,          ,0x38303436204A504F202030303531
8046 JPO   ,    52,N        ,          ,0x38303436204A504F202030303532
8046 JPO   ,    53,N        ,          ,0x38303436204A504F202030303533
8046 JPO   ,    54,N        ,          ,0x38303436204A504F202030303534
8046 JPO   ,    55,N        ,          ,0x38303436204A504F202030303535
8046 JPO   ,    56,N        ,          ,0x38303436204A504F202030303536
8115       ,     1,Y        ,8115      ,0x3831313520202020202030303031
8115       ,     2,N        ,          ,0x3831313520202020202030303032
8115       ,     3,N        ,          ,0x3831313520202020202030303033
8115       ,     4,N        ,          ,0x3831313520202020202030303034
8115       ,     5,N        ,          ,0x3831313520202020202030303035
8115       ,     6,N        ,          ,0x3831313520202020202030303036
8115       ,     7,Y        ,ZERO      ,0x3831313520202020202030303037
8115       ,     8,N        ,          ,0x3831313520202020202030303038
8115       ,     9,N        ,          ,0x3831313520202020202030303039
8115       ,    10,N        ,          ,0x3831313520202020202030303130
8115       ,    11,N        ,          ,0x3831313520202020202030303131
8115       ,    12,N        ,          ,0x3831313520202020202030303132
8115       ,    13,N        ,          ,0x3831313520202020202030303133
8115       ,    14,N        ,          ,0x3831313520202020202030303134
8115       ,    15,N        ,          ,0x3831313520202020202030303135
8115       ,    16,N        ,          ,0x3831313520202020202030303136
8115       ,    17,N        ,          ,0x3831313520202020202030303137
8115       ,    18,N        ,          ,0x3831313520202020202030303138
8115       ,    19,Y        ,BASE      ,0x3831313520202020202030303139
8115       ,    20,N        ,          ,0x3831313520202020202030303230
8115       ,    21,N        ,          ,0x3831313520202020202030303231
8115       ,    22,N        ,          ,0x3831313520202020202030303232
8115       ,    23,N        ,          ,0x3831313520202020202030303233
8115       ,    24,N        ,          ,0x3831313520202020202030303234
8115       ,    25,N        ,          ,0x3831313520202020202030303235
8115       ,    26,N        ,          ,0x3831313520202020202030303236
8115       ,    27,N        ,          ,0x3831313520202020202030303237
8115       ,    28,N        ,          ,0x3831313520202020202030303238
8115       ,    29,N        ,          ,0x3831313520202020202030303239
8115       ,    30,N        ,          ,0x3831313520202020202030303330
8115       ,    31,N        ,          ,0x3831313520202020202030303331
8115       ,    32,N        ,          ,0x3831313520202020202030303332
8115       ,    33,N        ,          ,0x3831313520202020202030303333
8115       ,    34,N        ,          ,0x3831313520202020202030303334
8115       ,    35,N        ,          ,0x3831313520202020202030303335
8115       ,    36,N        ,          ,0x3831313520202020202030303336
8115       ,    37,N        ,          ,0x3831313520202020202030303337
8115       ,    38,N        ,          ,0x3831313520202020202030303338
8115       ,    39,N        ,          ,0x3831313520202020202030303339
8115       ,    40,N        ,          ,0x3831313520202020202030303430
8115       ,    41,N        ,          ,0x3831313520202020202030303431
8115       ,    42,N        ,          ,0x3831313520202020202030303432
8115       ,    43,N        ,          ,0x3831313520202020202030303433
8115       ,    44,N        ,          ,0x3831313520202020202030303434
8115       ,    45,N        ,          ,0x3831313520202020202030303435
8115       ,    46,N        ,          ,0x3831313520202020202030303436
8115       ,    47,N        ,          ,0x3831313520202020202030303437
8115       ,    48,N        ,          ,0x3831313520202020202030303438
8115       ,    49,N        ,          ,0x3831313520202020202030303439
8115       ,    50,N        ,          ,0x3831313520202020202030303530
8115       ,    51,N        ,          ,0x3831313520202020202030303531
8115       ,    52,N        ,          ,0x3831313520202020202030303532
8115       ,    53,N        ,          ,0x3831313520202020202030303533
8115       ,    54,N        ,          ,0x3831313520202020202030303534
8115       ,    55,N        ,          ,0x3831313520202020202030303535
8115       ,    56,N        ,          ,0x3831313520202020202030303536
8115 L01   ,     1,Y        ,8115 L01  ,0x38313135204C3031202030303031
8115 L01   ,     2,N        ,          ,0x38313135204C3031202030303032
8115 L01   ,     3,N        ,          ,0x38313135204C3031202030303033
8115 L01   ,     4,N        ,          ,0x38313135204C3031202030303034
8115 L01   ,     5,N        ,          ,0x38313135204C3031202030303035
8115 L01   ,     6,N        ,          ,0x38313135204C3031202030303036
8115 L01   ,     7,Y        ,ZERO      ,0x38313135204C3031202030303037
8115 L01   ,     8,N        ,          ,0x38313135204C3031202030303038
8115 L01   ,     9,N        ,          ,0x38313135204C3031202030303039
8115 L01   ,    10,N        ,          ,0x38313135204C3031202030303130
8115 L01   ,    11,N        ,          ,0x38313135204C3031202030303131
8115 L01   ,    12,Y        ,WP AD 24  ,0x38313135204C3031202030303132
8115 L01   ,    13,Y        ,WP AD 24  ,0x38313135204C3031202030303133
8115 L01   ,    14,N        ,          ,0x38313135204C3031202030303134
8115 L01   ,    15,N        ,          ,0x38313135204C3031202030303135
8115 L01   ,    16,N        ,          ,0x38313135204C3031202030303136
8115 L01   ,    17,N        ,          ,0x38313135204C3031202030303137
8115 L01   ,    18,Y        ,DISAB WP  ,0x38313135204C3031202030303138
8115 L01   ,    19,Y        ,BASE      ,0x38313135204C3031202030303139
8115 L01   ,    20,N        ,          ,0x38313135204C3031202030303230
8115 L01   ,    21,N        ,          ,0x38313135204C3031202030303231
8115 L01   ,    22,N        ,          ,0x38313135204C3031202030303232
8115 L01   ,    23,N        ,          ,0x38313135204C3031202030303233
8115 L01   ,    24,N        ,          ,0x38313135204C3031202030303234
8115 L01   ,    25,N        ,          ,0x38313135204C3031202030303235
8115 L01   ,    26,N        ,          ,0x38313135204C3031202030303236
8115 L01   ,    27,N        ,          ,0x38313135204C3031202030303237
8115 L01   ,    28,N        ,          ,0x38313135204C3031202030303238
8115 L01   ,    29,N        ,          ,0x38313135204C3031202030303239
8115 L01   ,    30,N        ,          ,0x38313135204C3031202030303330
8115 L01   ,    31,N        ,          ,0x38313135204C3031202030303331
8115 L01   ,    32,N        ,          ,0x38313135204C3031202030303332
8115 L01   ,    33,N        ,          ,0x38313135204C3031202030303333
8115 L01   ,    34,N        ,          ,0x38313135204C3031202030303334
8115 L01   ,    35,N        ,          ,0x38313135204C3031202030303335
8115 L01   ,    36,N        ,          ,0x38313135204C3031202030303336
8115 L01   ,    37,N        ,          ,0x38313135204C3031202030303337
8115 L01   ,    38,N        ,          ,0x38313135204C3031202030303338
8115 L01   ,    39,N        ,          ,0x38313135204C3031202030303339
8115 L01   ,    40,N        ,          ,0x38313135204C3031202030303430
8115 L01   ,    41,N        ,          ,0x38313135204C3031202030303431
8115 L01   ,    42,N        ,          ,0x38313135204C3031202030303432
8115 L01   ,    43,N        ,          ,0x38313135204C3031202030303433
8115 L01   ,    44,N        ,          ,0x38313135204C3031202030303434
8115 L01   ,    45,N        ,          ,0x38313135204C3031202030303435
8115 L01   ,    46,N        ,          ,0x38313135204C3031202030303436
8115 L01   ,    47,N        ,          ,0x38313135204C3031202030303437
8115 L01   ,    48,N        ,          ,0x38313135204C3031202030303438
8115 L01   ,    49,N        ,          ,0x38313135204C3031202030303439
8115 L01   ,    50,N        ,          ,0x38313135204C3031202030303530
8115 L01   ,    51,N        ,          ,0x38313135204C3031202030303531
8115 L01   ,    52,N        ,          ,0x38313135204C3031202030303532
8115 L01   ,    53,N        ,          ,0x38313135204C3031202030303533
8115 L01   ,    54,N        ,          ,0x38313135204C3031202030303534
8115 L01   ,    55,N        ,          ,0x38313135204C3031202030303535
8115 L01   ,    56,N        ,          ,0x38313135204C3031202030303536
826        ,     1,Y        ,826       ,0x3832362020202020202030303031
826        ,     2,N        ,          ,0x3832362020202020202030303032
826        ,     3,N        ,          ,0x3832362020202020202030303033
826        ,     4,N        ,          ,0x3832362020202020202030303034
826        ,     5,N        ,          ,0x3832362020202020202030303035
826        ,     6,N        ,          ,0x3832362020202020202030303036
826        ,     7,N        ,          ,0x3832362020202020202030303037
826        ,     8,N        ,          ,0x3832362020202020202030303038
826        ,     9,N        ,          ,0x3832362020202020202030303039
826        ,    10,N        ,          ,0x3832362020202020202030303130
826        ,    11,N        ,          ,0x3832362020202020202030303131
826        ,    12,N        ,          ,0x3832362020202020202030303132
826        ,    13,N        ,          ,0x3832362020202020202030303133
826        ,    14,N        ,          ,0x3832362020202020202030303134
826        ,    15,N        ,          ,0x3832362020202020202030303135
826        ,    16,N        ,          ,0x3832362020202020202030303136
826        ,    17,N        ,          ,0x3832362020202020202030303137
826        ,    18,N        ,          ,0x3832362020202020202030303138
826        ,    19,Y        ,BASE      ,0x3832362020202020202030303139
826        ,    20,N        ,          ,0x3832362020202020202030303230
826        ,    21,N        ,          ,0x3832362020202020202030303231
826        ,    22,N        ,          ,0x3832362020202020202030303232
826        ,    23,N        ,          ,0x3832362020202020202030303233
