SOURCE_COVERAGE_ID,AUTHORITATIVE_PLAN,TYPE_CODE,TARGET_TABLE,SEX,BAND,UWCLASS,SOURCE_DURATION,QL_DURATION,SOURCE_VALUE,TARGET_VALUE,MATCH_STATUS,VALUE_DIFFERENCE,NOTES
10827 CSI3,17CSI3,CV,QuikCvs,F,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
690 DT 65,7690DT,DV,QuikDvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,1,0,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,2,1,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,3,2,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,4,3,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,5,4,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,6,5,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,7,6,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,8,7,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,9,8,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,10,9,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,11,10,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,12,11,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,13,12,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,14,13,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,15,14,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,16,15,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,17,16,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,18,17,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,19,18,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,20,19,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,21,20,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,22,21,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,23,22,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,24,23,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8042 STR,542STR,NP,QuikNps,M,01,PR,25,24,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,1,0,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,2,1,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,3,2,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,4,3,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,5,4,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,6,5,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,7,6,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,8,7,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,9,8,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,10,9,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,11,10,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,12,11,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,13,12,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,14,13,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,15,14,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,16,15,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,17,16,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,18,17,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,19,18,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,20,19,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,21,20,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,22,21,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,23,22,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,PR,24,23,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
8043 CTR,543CTR,NP,QuikNps,M,01,SM,1,0,18.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,2,1,1.3300000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,3,2,4.5800000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,4,3,7.8900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,5,4,11.2700000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,6,5,14.7100000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,7,6,18.2100000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,8,7,21.7800000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,9,8,25.3800000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,10,9,29.0400000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,11,10,32.7400000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,12,11,36.4800000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,13,12,40.2600000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,14,13,44.0700000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,15,14,47.8700000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,16,15,51.6500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,17,16,55.3900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,18,17,59.0400000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,19,18,62.5600000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,20,19,65.9200000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,21,20,69.0800000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,22,21,72.0300000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,23,22,74.7300000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,24,23,77.1500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
826,560STR,CV,QuikCvs,M,01,00,25,24,79.2400000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,1,0,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,2,1,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,3,2,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,4,3,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,5,4,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,6,5,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,7,6,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,8,7,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,9,8,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,10,9,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,11,10,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,12,11,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,13,12,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,14,13,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,15,14,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,16,15,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,17,16,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,18,17,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,19,18,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,20,19,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,21,20,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,22,21,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,23,22,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,24,23,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
828,528CTR,NP,QuikNps,M,01,00,25,24,7.2500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,1,0,3138.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,2,1,3110.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,3,2,3081.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,4,3,3052.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,5,4,3021.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,6,5,2990.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,7,6,2958.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,8,7,2924.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,9,8,2890.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,10,9,2855.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,11,10,2819.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,12,11,2781.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,13,12,2743.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,14,13,2703.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,15,14,2662.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,16,15,2620.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,17,16,2577.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,18,17,2532.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,19,18,2486.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,20,19,2439.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,21,20,2390.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,22,21,2340.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,23,22,2288.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,24,23,2235.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
863,A60MIR,DB,QuikDbs,M,01,00,25,24,2180.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,2,1,115.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,3,2,234.0300000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,4,3,357.2200000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,5,4,484.7200000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,6,5,616.6800000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,7,6,753.2700000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,8,7,894.6300000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,9,8,1040.9400000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,10,9,1192.3800000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,11,10,1349.1100000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,12,11,1511.3300000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,13,12,1679.2300000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,14,13,1853.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,15,14,2032.8500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,16,15,2219.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,17,16,2411.6700000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,18,17,2611.0800000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,19,18,2817.4600000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,20,19,3031.0800000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,21,20,3252.1600000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,22,21,3480.9900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,23,22,3717.8200000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,24,23,3962.9500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
896 DAR,A96DAR,CV,QuikCvs,M,01,00,25,24,4216.6500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
960 LP65,196065,CV,QuikCvs,M,01,00,1,0,.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
960 LP65,196065,CV,QuikCvs,M,01,00,2,1,4.9100000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
960 LP65,196065,CV,QuikCvs,M,01,00,3,2,10.4000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
960 LP65,196065,CV,QuikCvs,M,01,00,4,3,16.0900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
960 LP65,196065,CV,QuikCvs,M,01,00,5,4,22.0000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
960 LP65,196065,CV,QuikCvs,M,01,00,6,5,28.1100000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
960 LP65,196065,CV,QuikCvs,M,01,00,7,6,34.4300000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
960 LP65,196065,CV,QuikCvs,M,01,00,8,7,40.9500000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
960 LP65,196065,CV,QuikCvs,M,01,00,9,8,47.6700000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
960 LP65,196065,CV,QuikCvs,M,01,00,10,9,54.5900000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
960 LP65,196065,CV,QuikCvs,M,01,00,11,10,61.7000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
960 LP65,196065,CV,QuikCvs,M,01,00,12,11,68.9700000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
960 LP65,196065,CV,QuikCvs,M,01,00,13,12,76.4000000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
960 LP65,196065,CV,QuikCvs,M,01,00,14,13,83.9700000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
960 LP65,196065,CV,QuikCvs,M,01,00,15,14,91.6800000,,PLAN_NOT_IN_TARGET,,sampled: capped per plan; full count in summary.json
