INVENTORY_ID,SOURCE_PATH,DESTINATION_PATH,SOURCE_SIZE,DESTINATION_SIZE,SOURCE_SHA256,DESTINATION_SHA256,VERIFICATION_STATUS,COPY_RESULT,ERROR_MESSAGE
CIT-INV-00254,extracted/PermaLife7JuvenileBefore.csv,source/extracts/access/PermaLife7JuvenileBefore.csv,2059,2059,bb64bf8e720a4c0acd003a44e755b0bb84aa38143d6c2a4dbbfca3d109c9764b,bb64bf8e720a4c0acd003a44e755b0bb84aa38143d6c2a4dbbfca3d109c9764b,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00255,extracted/PermaLife8Adult.csv,source/extracts/access/PermaLife8Adult.csv,19934,19934,a701f3acdeead9618ed4cca4206afd2bbe61203c78c8de62e7a7fd9143cd83b3,a701f3acdeead9618ed4cca4206afd2bbe61203c78c8de62e7a7fd9143cd83b3,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00256,extracted/PermaLife8Juvenile.csv,source/extracts/access/PermaLife8Juvenile.csv,2962,2962,f44964f77ad3b8ccc4e83a28e71b23332f65b0a478b250776bc143f30d9ce32b,f44964f77ad3b8ccc4e83a28e71b23332f65b0a478b250776bc143f30d9ce32b,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00257,extracted/Quest.csv,source/extracts/access/Quest.csv,9382,9382,db694ea1277e6be0721af20efc1eb71a35146646424c44594499c3df68675d84,db694ea1277e6be0721af20efc1eb71a35146646424c44594499c3df68675d84,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00258,extracted/table_inventory.csv,source/extracts/access/table_inventory.csv,2257,2257,7f846fd4ac7472cd008d26f533232a3a9dc41116d56adcf42ba0d7b3583b080d,7f846fd4ac7472cd008d26f533232a3a9dc41116d56adcf42ba0d7b3583b080d,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00259,extracted/TenYearTerm.csv,source/extracts/access/TenYearTerm.csv,9192,9192,c3174c9955c9498cb44ba3dea5b54a088abecf7e9b9f2a25b66973d1d2a4f6cd,c3174c9955c9498cb44ba3dea5b54a088abecf7e9b9f2a25b66973d1d2a4f6cd,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00260,extracted/TenYearTermRider.csv,source/extracts/access/TenYearTermRider.csv,4271,4271,7bba28d8bb318115b01f6c3e26f5c14d5dee0492223dfd652f0b80e3cc598197,7bba28d8bb318115b01f6c3e26f5c14d5dee0492223dfd652f0b80e3cc598197,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00261,extracted_green_sheets/staging/P7MN/18.csv,archive/legacy_cfic_rates/green_sheet_pilot/staging/P7MN/18.csv,10988,10988,a98e6c296fce56c2408ede3cad010cea7c4720d310b8a02374ba90d59e6bd3e8,a98e6c296fce56c2408ede3cad010cea7c4720d310b8a02374ba90d59e6bd3e8,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00262,extracted_pdf_rates/staging/P7MN/P7MN_p4_M_NS.csv,staging/normalized_rates/pdf_gross/staging/P7MN/P7MN_p4_M_NS.csv,7321,7321,2dfc9e5b3051cfa4f853d539dcb57785bb10c366577ec4dddbf6fb71f71bfdc0,2dfc9e5b3051cfa4f853d539dcb57785bb10c366577ec4dddbf6fb71f71bfdc0,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00263,extracted_plans/staging/plans_master.csv,staging/normalized_plans/staging/plans_master.csv,31559,31559,da23b86e952b28f9f836e5ec98199bd8786a96b045ff90adeffd78f0f027c73f,da23b86e952b28f9f836e5ec98199bd8786a96b045ff90adeffd78f0f027c73f,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00264,extracted_reserve/staging/.822/reserve_grid.csv,staging/normalized_rates/reserve/staging/.822/reserve_grid.csv,229,229,80447ebe4936f27f34df24c4fcb376acfabdc483c8a7ff8259a6345297072fde,80447ebe4936f27f34df24c4fcb376acfabdc483c8a7ff8259a6345297072fde,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00265,extracted_reserve/staging/0000/reserve_grid.csv,staging/normalized_rates/reserve/staging/0000/reserve_grid.csv,212,212,eb1fffa456e9f0fb03fe2f8e8231f2c60d386160dc626c3ade9150c62f1a0495,eb1fffa456e9f0fb03fe2f8e8231f2c60d386160dc626c3ade9150c62f1a0495,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00266,extracted_reserve/staging/057/reserve_grid.csv,staging/normalized_rates/reserve/staging/057/reserve_grid.csv,216,216,0ed1f51bcbfa6ebf1fe70f8fecdc44af82e65215582acf71736f8ad9c0644504,0ed1f51bcbfa6ebf1fe70f8fecdc44af82e65215582acf71736f8ad9c0644504,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00267,extracted_reserve/staging/057F/reserve_grid.csv,staging/normalized_rates/reserve/staging/057F/reserve_grid.csv,215,215,7241188cf40bbe90e85bd32dd89095e6731723930b9d8240b3cb7dbab73e7795,7241188cf40bbe90e85bd32dd89095e6731723930b9d8240b3cb7dbab73e7795,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00268,extracted_reserve/staging/057G/reserve_grid.csv,staging/normalized_rates/reserve/staging/057G/reserve_grid.csv,27876,27876,8714c9e4df512fed04a4c49c42fcb2370b0ef6023f2993ddc293e6d35f979dfb,8714c9e4df512fed04a4c49c42fcb2370b0ef6023f2993ddc293e6d35f979dfb,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00269,extracted_reserve/staging/10/reserve_grid.csv,staging/normalized_rates/reserve/staging/10/reserve_grid.csv,215,215,8274deef8a76ed46c2510ce5bafa201d511b4c27b11ca37fe7ec06fb407f383b,8274deef8a76ed46c2510ce5bafa201d511b4c27b11ca37fe7ec06fb407f383b,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00270,extracted_reserve/staging/101G/reserve_grid.csv,staging/normalized_rates/reserve/staging/101G/reserve_grid.csv,224,224,a45d14a494f48ced6b09e4d0ec6b2ad0bfeae5e93cd9f12021a91426f4db428f,a45d14a494f48ced6b09e4d0ec6b2ad0bfeae5e93cd9f12021a91426f4db428f,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00271,extracted_reserve/staging/3PFN/reserve_grid.csv,staging/normalized_rates/reserve/staging/3PFN/reserve_grid.csv,421273,421273,fa5025fb80949291a9fcd64fd175375533c050f84d62da64399868d80878cbe4,fa5025fb80949291a9fcd64fd175375533c050f84d62da64399868d80878cbe4,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00272,extracted_reserve/staging/3PFS/reserve_grid.csv,staging/normalized_rates/reserve/staging/3PFS/reserve_grid.csv,279654,279654,07490a2931a84debba7b786dc1634e0f6661db9a8f63e656161bf8661bebd2a2,07490a2931a84debba7b786dc1634e0f6661db9a8f63e656161bf8661bebd2a2,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00273,extracted_reserve/staging/3PMN/reserve_grid.csv,staging/normalized_rates/reserve/staging/3PMN/reserve_grid.csv,421893,421893,4ca737bbb4d07416ea6503886f75de42e87da7d23eda0121fcb47e9f5e288ea0,4ca737bbb4d07416ea6503886f75de42e87da7d23eda0121fcb47e9f5e288ea0,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00274,extracted_reserve/staging/3PMS/reserve_grid.csv,staging/normalized_rates/reserve/staging/3PMS/reserve_grid.csv,280129,280129,18ae41313e53ac72d93a5115ce7191e6b9ca445436c55d342ee2d7742197117b,18ae41313e53ac72d93a5115ce7191e6b9ca445436c55d342ee2d7742197117b,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00275,extracted_reserve/staging/3R1F/reserve_grid.csv,staging/normalized_rates/reserve/staging/3R1F/reserve_grid.csv,259859,259859,425d6367ddba16a24e248832f86603087fdba0a5a40744f3f72ea5ec60cd4647,425d6367ddba16a24e248832f86603087fdba0a5a40744f3f72ea5ec60cd4647,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00276,extracted_reserve/staging/3R1M/reserve_grid.csv,staging/normalized_rates/reserve/staging/3R1M/reserve_grid.csv,260630,260630,c7faa630682999d83711cd9b0643b3e9db54dab5a91293ab4c43cf9761de4d24,c7faa630682999d83711cd9b0643b3e9db54dab5a91293ab4c43cf9761de4d24,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00277,extracted_reserve/staging/3R2G/reserve_grid.csv,staging/normalized_rates/reserve/staging/3R2G/reserve_grid.csv,145905,145905,ad5bbe71494d89359b2dbcd7e59bf94aa9ad55ea3ce87bdfe554e0d24ab9c63f,ad5bbe71494d89359b2dbcd7e59bf94aa9ad55ea3ce87bdfe554e0d24ab9c63f,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00278,extracted_reserve/staging/3R5F/reserve_grid.csv,staging/normalized_rates/reserve/staging/3R5F/reserve_grid.csv,247679,247679,8933cd5e1f1f4dd8f63c01f56a6d393201726ee99965750238a22b8a70723e18,8933cd5e1f1f4dd8f63c01f56a6d393201726ee99965750238a22b8a70723e18,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00279,extracted_reserve/staging/3R5M/reserve_grid.csv,staging/normalized_rates/reserve/staging/3R5M/reserve_grid.csv,248319,248319,0c8890e65226ce2469dcf603f696b90b14219e9dc57416e900d249f1a5c75a5d,0c8890e65226ce2469dcf603f696b90b14219e9dc57416e900d249f1a5c75a5d,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00280,extracted_reserve/staging/3R6G/reserve_grid.csv,staging/normalized_rates/reserve/staging/3R6G/reserve_grid.csv,192085,192085,39697da47bbd99a6b990c87502ab5eb6039c1a4d04672d62b1887ee7744b7717,39697da47bbd99a6b990c87502ab5eb6039c1a4d04672d62b1887ee7744b7717,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00281,extracted_reserve/staging/3RWG/reserve_grid.csv,staging/normalized_rates/reserve/staging/3RWG/reserve_grid.csv,452250,452250,0bb3d16074ab1da9c0f0352c5748d7c1973bf0f962384a35b0d804106f394fbe,0bb3d16074ab1da9c0f0352c5748d7c1973bf0f962384a35b0d804106f394fbe,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00282,extracted_reserve/staging/3X1F/reserve_grid.csv,staging/normalized_rates/reserve/staging/3X1F/reserve_grid.csv,259859,259859,752061f1fb33a97aa3b9d7c5ecf88d2f09caf92ec7e60cb5aa5d19fcf67594bc,752061f1fb33a97aa3b9d7c5ecf88d2f09caf92ec7e60cb5aa5d19fcf67594bc,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00283,extracted_reserve/staging/3X1M/reserve_grid.csv,staging/normalized_rates/reserve/staging/3X1M/reserve_grid.csv,260630,260630,d8f8153ac312bc03a4b4392c225375589638b388941b14fa30572062419db4f7,d8f8153ac312bc03a4b4392c225375589638b388941b14fa30572062419db4f7,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00284,extracted_reserve/staging/3X5F/reserve_grid.csv,staging/normalized_rates/reserve/staging/3X5F/reserve_grid.csv,247679,247679,356b957f768615e20f0a287ed15a540df661cc50a4d1a7eeb85f1bcf645d960c,356b957f768615e20f0a287ed15a540df661cc50a4d1a7eeb85f1bcf645d960c,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00285,extracted_reserve/staging/3X5M/reserve_grid.csv,staging/normalized_rates/reserve/staging/3X5M/reserve_grid.csv,248319,248319,645a8280aa5378532adcf8203a6e6e3461229210514836ddc5ccbabe78442dc7,645a8280aa5378532adcf8203a6e6e3461229210514836ddc5ccbabe78442dc7,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00286,extracted_reserve/staging/6/reserve_grid.csv,staging/normalized_rates/reserve/staging/6/reserve_grid.csv,205,205,4e4d59e6c19dcb62275b097006e0f546e6734359362835644b27bbf2d6a82393,4e4d59e6c19dcb62275b097006e0f546e6734359362835644b27bbf2d6a82393,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00287,extracted_reserve/staging/9PFN/reserve_grid.csv,staging/normalized_rates/reserve/staging/9PFN/reserve_grid.csv,415790,415790,8974b891572bdd8f8b716e4780dadf05295bcc6c0b5d9054de4bb721c6fa402c,8974b891572bdd8f8b716e4780dadf05295bcc6c0b5d9054de4bb721c6fa402c,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00288,extracted_reserve/staging/9PFS/reserve_grid.csv,staging/normalized_rates/reserve/staging/9PFS/reserve_grid.csv,417376,417376,d1695487b8115ac473c8efb30e885b81156f2cecbfe391f5ec86ccdf4cf47df7,d1695487b8115ac473c8efb30e885b81156f2cecbfe391f5ec86ccdf4cf47df7,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00289,extracted_reserve/staging/9PMN/reserve_grid.csv,staging/normalized_rates/reserve/staging/9PMN/reserve_grid.csv,416380,416380,50d3c437623a30f79b10d04af9e120b3ba7334969a3d337524fa56609928cddf,50d3c437623a30f79b10d04af9e120b3ba7334969a3d337524fa56609928cddf,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00290,extracted_reserve/staging/9PMS/reserve_grid.csv,staging/normalized_rates/reserve/staging/9PMS/reserve_grid.csv,417851,417851,6533dd5fc06dcbdacc7d1c988f14331c3cf2f4dc0c1a1b2f68138e2ee5b7a68e,6533dd5fc06dcbdacc7d1c988f14331c3cf2f4dc0c1a1b2f68138e2ee5b7a68e,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00291,extracted_reserve/staging/9R2G/reserve_grid.csv,staging/normalized_rates/reserve/staging/9R2G/reserve_grid.csv,396513,396513,a6dbe2c27825a6b51c2ec4327bb4e7f750c48d83235a7c269076d0c2facaa289,a6dbe2c27825a6b51c2ec4327bb4e7f750c48d83235a7c269076d0c2facaa289,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00292,extracted_reserve/staging/9R6G/reserve_grid.csv,staging/normalized_rates/reserve/staging/9R6G/reserve_grid.csv,362181,362181,e4fb9711e030690f114c431ac731eb17e0cab63b74124efed85f7af0f7b822b0,e4fb9711e030690f114c431ac731eb17e0cab63b74124efed85f7af0f7b822b0,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00293,extracted_reserve/staging/9RWG/reserve_grid.csv,staging/normalized_rates/reserve/staging/9RWG/reserve_grid.csv,429348,429348,9274fc1eaef1892c0793f839b5f8cc838b610463f08f86bc1bc4e99d744bae63,9274fc1eaef1892c0793f839b5f8cc838b610463f08f86bc1bc4e99d744bae63,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00294,extracted_reserve/staging/A6N/reserve_grid.csv,staging/normalized_rates/reserve/staging/A6N/reserve_grid.csv,284,284,dbc425664795047de60a146547b75cc559cf08e9fb6e4537d5047227f9175225,dbc425664795047de60a146547b75cc559cf08e9fb6e4537d5047227f9175225,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00295,extracted_reserve/staging/ABFN/reserve_grid.csv,staging/normalized_rates/reserve/staging/ABFN/reserve_grid.csv,289069,289069,a18142da85ee08f4edc885f991f46543f900f1feca9822cfc251efa13096b4f5,a18142da85ee08f4edc885f991f46543f900f1feca9822cfc251efa13096b4f5,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00296,extracted_reserve/staging/ABFS/reserve_grid.csv,staging/normalized_rates/reserve/staging/ABFS/reserve_grid.csv,408501,408501,fd8e11509af537c41724478c1dbb27b1ad6bca41049e2a6de5322cbfd41a9a92,fd8e11509af537c41724478c1dbb27b1ad6bca41049e2a6de5322cbfd41a9a92,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00297,extracted_reserve/staging/ABMN/reserve_grid.csv,staging/normalized_rates/reserve/staging/ABMN/reserve_grid.csv,289750,289750,3ddb52fab061a12f8c81d3034a0c38f328bb946a9909befc14faf35a0d1f8274,3ddb52fab061a12f8c81d3034a0c38f328bb946a9909befc14faf35a0d1f8274,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00298,extracted_reserve/staging/ABMS/reserve_grid.csv,staging/normalized_rates/reserve/staging/ABMS/reserve_grid.csv,409863,409863,6b956372cecf9fc6c2c3138308965ab06f19c586965179046d2261d98fd6e71a,6b956372cecf9fc6c2c3138308965ab06f19c586965179046d2261d98fd6e71a,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00299,extracted_reserve/staging/ALP2/reserve_grid.csv,staging/normalized_rates/reserve/staging/ALP2/reserve_grid.csv,152464,152464,4044092d9d9ea864eddec68f13c8f640c14244c9f3d6fcb92f92dcf7cdc5d359,4044092d9d9ea864eddec68f13c8f640c14244c9f3d6fcb92f92dcf7cdc5d359,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00300,extracted_reserve/staging/ALP6/reserve_grid.csv,staging/normalized_rates/reserve/staging/ALP6/reserve_grid.csv,115862,115862,bd0cbfa08101d1bd224b88412764e84645f3368fd316891d42097a1848ccdc69,bd0cbfa08101d1bd224b88412764e84645f3368fd316891d42097a1848ccdc69,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00301,extracted_reserve/staging/B1FN/reserve_grid.csv,staging/normalized_rates/reserve/staging/B1FN/reserve_grid.csv,37928,37928,90f9a5a1880f4b942c755761b61ddb8019658f82e1d0050b216c28fd09139b63,90f9a5a1880f4b942c755761b61ddb8019658f82e1d0050b216c28fd09139b63,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00302,extracted_reserve/staging/B1FS/reserve_grid.csv,staging/normalized_rates/reserve/staging/B1FS/reserve_grid.csv,33925,33925,041615d112858890653247057cd85163c17fce12d8847b80d393b5345c95a1bb,041615d112858890653247057cd85163c17fce12d8847b80d393b5345c95a1bb,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00303,extracted_reserve/staging/B1MN/reserve_grid.csv,staging/normalized_rates/reserve/staging/B1MN/reserve_grid.csv,38007,38007,82f18dc77ad17e386abb3167426aea5ece4bca74f9c63258725d67abf96f01f7,82f18dc77ad17e386abb3167426aea5ece4bca74f9c63258725d67abf96f01f7,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00304,extracted_reserve/staging/B1MS/reserve_grid.csv,staging/normalized_rates/reserve/staging/B1MS/reserve_grid.csv,33993,33993,1f7a84fa8f3bc6c3cc5c0d9e08630324da891c6e75270119cdaa53eafd64f911,1f7a84fa8f3bc6c3cc5c0d9e08630324da891c6e75270119cdaa53eafd64f911,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00305,extracted_reserve/staging/B2FN/reserve_grid.csv,staging/normalized_rates/reserve/staging/B2FN/reserve_grid.csv,51440,51440,b5fa721e511756e4230b1ce71d768127d9afab5165e712cc00cf44fade810bd1,b5fa721e511756e4230b1ce71d768127d9afab5165e712cc00cf44fade810bd1,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00306,extracted_reserve/staging/B2FS/reserve_grid.csv,staging/normalized_rates/reserve/staging/B2FS/reserve_grid.csv,51741,51741,6bebe6a80d08f3beeea3cb6148917b074510057f4672ec08a18e6e3173a25221,6bebe6a80d08f3beeea3cb6148917b074510057f4672ec08a18e6e3173a25221,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00307,extracted_reserve/staging/B2MN/reserve_grid.csv,staging/normalized_rates/reserve/staging/B2MN/reserve_grid.csv,51504,51504,e24ee3ecef611d69ca63bdeeb512e9af07b7ef48447955628e8a9f70018b9153,e24ee3ecef611d69ca63bdeeb512e9af07b7ef48447955628e8a9f70018b9153,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00308,extracted_reserve/staging/B2MS/reserve_grid.csv,staging/normalized_rates/reserve/staging/B2MS/reserve_grid.csv,51865,51865,74deca6407bd338d7c12ff4c5b84b52cb0727f67aaed6776644d3d8b20cc7b82,74deca6407bd338d7c12ff4c5b84b52cb0727f67aaed6776644d3d8b20cc7b82,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00309,extracted_reserve/staging/BA5N/reserve_grid.csv,staging/normalized_rates/reserve/staging/BA5N/reserve_grid.csv,218,218,de503fafbc5749d9cd10e3eeffde11f599f826ebe9166923d48e465310744992,de503fafbc5749d9cd10e3eeffde11f599f826ebe9166923d48e465310744992,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00310,extracted_reserve/staging/BA6B/reserve_grid.csv,staging/normalized_rates/reserve/staging/BA6B/reserve_grid.csv,222,222,173fe029cbad7d16be66534c1a653d369254d5bc8df094612bd44c711d83a512,173fe029cbad7d16be66534c1a653d369254d5bc8df094612bd44c711d83a512,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00311,extracted_reserve/staging/BA6N/reserve_grid.csv,staging/normalized_rates/reserve/staging/BA6N/reserve_grid.csv,106993,106993,e540c5a9785533ea1b10331af3f4ba94110bfbd1a0fed463090c1bd735a4e225,e540c5a9785533ea1b10331af3f4ba94110bfbd1a0fed463090c1bd735a4e225,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00312,extracted_reserve/staging/BLFN/reserve_grid.csv,staging/normalized_rates/reserve/staging/BLFN/reserve_grid.csv,311400,311400,94f5f429e6acd3cf41255725cf2c2b71e5f220d501f4139c552e7a4f4a748543,94f5f429e6acd3cf41255725cf2c2b71e5f220d501f4139c552e7a4f4a748543,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00313,extracted_reserve/staging/BLFS/reserve_grid.csv,staging/normalized_rates/reserve/staging/BLFS/reserve_grid.csv,312876,312876,4514aa9a1151787fc9dc134666a5608463f6e808ce22b856a087535fa5dceb5c,4514aa9a1151787fc9dc134666a5608463f6e808ce22b856a087535fa5dceb5c,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00314,extracted_reserve/staging/BLMN/reserve_grid.csv,staging/normalized_rates/reserve/staging/BLMN/reserve_grid.csv,311814,311814,1dce87d729fa12bb7e09013d1f0621b6b7eceaba1f899b74ddeec2bee0de31f5,1dce87d729fa12bb7e09013d1f0621b6b7eceaba1f899b74ddeec2bee0de31f5,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00315,extracted_reserve/staging/BLMS/reserve_grid.csv,staging/normalized_rates/reserve/staging/BLMS/reserve_grid.csv,313255,313255,276313487c4136f6654fdcfa804d63040dde9fca32577295b5a9757312eec83e,276313487c4136f6654fdcfa804d63040dde9fca32577295b5a9757312eec83e,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00316,extracted_reserve/staging/BS6N/reserve_grid.csv,staging/normalized_rates/reserve/staging/BS6N/reserve_grid.csv,211,211,5ab65880c069baf524ca0389e68a634d069baca10fa0e286ec3a00f186ff95e8,5ab65880c069baf524ca0389e68a634d069baca10fa0e286ec3a00f186ff95e8,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00317,extracted_reserve/staging/CP05/reserve_grid.csv,staging/normalized_rates/reserve/staging/CP05/reserve_grid.csv,432724,432724,1762c3054c7222729c1d344997d041622616fe74d7bb6b981c0bd0f3805a8fe3,1762c3054c7222729c1d344997d041622616fe74d7bb6b981c0bd0f3805a8fe3,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00318,extracted_reserve/staging/CP10/reserve_grid.csv,staging/normalized_rates/reserve/staging/CP10/reserve_grid.csv,427170,427170,6c1de1ac548422a0fafea9ad3816c43a97b94f9fbbed859bc15f3a69c3befd29,6c1de1ac548422a0fafea9ad3816c43a97b94f9fbbed859bc15f3a69c3befd29,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00319,extracted_reserve/staging/CP20/reserve_grid.csv,staging/normalized_rates/reserve/staging/CP20/reserve_grid.csv,422617,422617,e4d66c9ae6d9275806f92321ae493ebf975ac5c241377d740df78194af1a790c,e4d66c9ae6d9275806f92321ae493ebf975ac5c241377d740df78194af1a790c,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00320,extracted_reserve/staging/CPSP/reserve_grid.csv,staging/normalized_rates/reserve/staging/CPSP/reserve_grid.csv,440026,440026,6345a7b68c1ca74216a7845c2db7437a4f7d3c6f2c897ca0fcf785b98c31f1ec,6345a7b68c1ca74216a7845c2db7437a4f7d3c6f2c897ca0fcf785b98c31f1ec,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00321,extracted_reserve/staging/DPFN/reserve_grid.csv,staging/normalized_rates/reserve/staging/DPFN/reserve_grid.csv,416368,416368,49204fad752a4ac6dd87161d5318e3f4fc4c639d9d55617baf9c2d27e4619bf5,49204fad752a4ac6dd87161d5318e3f4fc4c639d9d55617baf9c2d27e4619bf5,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00322,extracted_reserve/staging/DPFS/reserve_grid.csv,staging/normalized_rates/reserve/staging/DPFS/reserve_grid.csv,417863,417863,3513dfead2bddbef0d0e3e9366a6fda343e2b99c6fcbe9dd554e2c084727a98a,3513dfead2bddbef0d0e3e9366a6fda343e2b99c6fcbe9dd554e2c084727a98a,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00323,extracted_reserve/staging/DPMN/reserve_grid.csv,staging/normalized_rates/reserve/staging/DPMN/reserve_grid.csv,416930,416930,c126167d702513135b75d338fb720dc128e57d608568cbd24758a397b7e11272,c126167d702513135b75d338fb720dc128e57d608568cbd24758a397b7e11272,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00324,extracted_reserve/staging/DPMS/reserve_grid.csv,staging/normalized_rates/reserve/staging/DPMS/reserve_grid.csv,418310,418310,bc505dbaf90148ea97557b4e520017db56a715ff6df67354616a2ba4b02bff6c,bc505dbaf90148ea97557b4e520017db56a715ff6df67354616a2ba4b02bff6c,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00325,extracted_reserve/staging/DR2G/reserve_grid.csv,staging/normalized_rates/reserve/staging/DR2G/reserve_grid.csv,396933,396933,b750d9c53f3c90d45f8ec83a03180111f89c2e4cdc2dd452c39860278b089b77,b750d9c53f3c90d45f8ec83a03180111f89c2e4cdc2dd452c39860278b089b77,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00326,extracted_reserve/staging/DR6G/reserve_grid.csv,staging/normalized_rates/reserve/staging/DR6G/reserve_grid.csv,362650,362650,2bebec99aee4594d1a6f24bc4d0917f9a678fb31371c0fa6417f8ca2e849ffd2,2bebec99aee4594d1a6f24bc4d0917f9a678fb31371c0fa6417f8ca2e849ffd2,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00327,extracted_reserve/staging/DRWG/reserve_grid.csv,staging/normalized_rates/reserve/staging/DRWG/reserve_grid.csv,429870,429870,d85eb9e82d470445f7511d9d4f26d6a4b46d3c5661f22a6b39d433a0cfa3ca3e,d85eb9e82d470445f7511d9d4f26d6a4b46d3c5661f22a6b39d433a0cfa3ca3e,VERIFIED,ALREADY_PRESENT_VERIFIED,
CIT-INV-00328,extracted_reserve/staging/DX1F/reserve_grid.csv,staging/normalized_rates/reserve/staging/DX1F/reserve_grid.csv,102613,102613,8a3f94680e6cc9d251b3abe6787491646cb48ba042256734f04abb3262324c4c,8a3f94680e6cc9d251b3abe6787491646cb48ba042256734f04abb3262324c4c,VERIFIED,ALREADY_PRESENT_VERIFIED,
