reconstructed_claim_id,canonical_payment_stage_id,mresidual_candidate,residual_type,residual_reason,balancing_status,derivation_status,derivation_confidence
RC-9011040826-1-DEATH_CLAIM-C0-20200323,CPS-RC-9011040826-1-DEATH_CLAIM-C0-20200323-P1,5193.91,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011040826-1-DEATH_CLAIM-C0-20200323,CPS-RC-9011040826-1-DEATH_CLAIM-C0-20200323-P2,5193.91,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011040826-1-DEATH_CLAIM-C1-20201228,CPS-RC-9011040826-1-DEATH_CLAIM-C1-20201228-P1,-5193.91,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011041120-1-DEATH_CLAIM-C0-20211015,CPS-RC-9011041120-1-DEATH_CLAIM-C0-20211015-P4,-124.92,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011041120-1-DEATH_CLAIM-C0-20211015,CPS-RC-9011041120-1-DEATH_CLAIM-C0-20211015-P2,-124.92,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011041120-1-DEATH_CLAIM-C0-20211015,CPS-RC-9011041120-1-DEATH_CLAIM-C0-20211015-P1,-124.92,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011041120-1-DEATH_CLAIM-C0-20211015,CPS-RC-9011041120-1-DEATH_CLAIM-C0-20211015-P3,-124.92,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011042637-1-DEATH_CLAIM-C0-20190421,CPS-RC-9011042637-1-DEATH_CLAIM-C0-20190421-P1,-72.25,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011043749-1-DEATH_CLAIM-C0-20230707,CPS-RC-9011043749-1-DEATH_CLAIM-C0-20230707-P1,-16.37,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011044131-1-DEATH_CLAIM-C0-20201122,CPS-RC-9011044131-1-DEATH_CLAIM-C0-20201122-P1,-42.76,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011044131-1-DEATH_CLAIM-C0-20201122,CPS-RC-9011044131-1-DEATH_CLAIM-C0-20201122-P2,-42.76,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011044131-1-DEATH_CLAIM-C0-20201122,CPS-RC-9011044131-1-DEATH_CLAIM-C0-20201122-P3,-42.76,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011044132-1-DEATH_CLAIM-C0-20200430,CPS-RC-9011044132-1-DEATH_CLAIM-C0-20200430-P1,-216.68,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011045128-1-DEATH_CLAIM-C0-20220814,CPS-RC-9011045128-1-DEATH_CLAIM-C0-20220814-P2,-14.11,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011045128-1-DEATH_CLAIM-C0-20220814,CPS-RC-9011045128-1-DEATH_CLAIM-C0-20220814-P1,-14.11,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011045129-1-DEATH_CLAIM-C0-20220626,CPS-RC-9011045129-1-DEATH_CLAIM-C0-20220626-P1,-46.88,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011045618-1-DEATH_CLAIM-C0-20220124,CPS-RC-9011045618-1-DEATH_CLAIM-C0-20220124-P1,-308.6,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011045847-1-DEATH_CLAIM-C0-20200731,CPS-RC-9011045847-1-DEATH_CLAIM-C0-20200731-P1,-22.66,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,INFERRED
RC-9011046104-1-DEATH_CLAIM-C0-20240220,CPS-RC-9011046104-1-DEATH_CLAIM-C0-20240220-P1,-29.36,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011047402-1-DEATH_CLAIM-C0-20240121,CPS-RC-9011047402-1-DEATH_CLAIM-C0-20240121-P1,-30.33,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011047403-1-DEATH_CLAIM-C0-20200415,CPS-RC-9011047403-1-DEATH_CLAIM-C0-20200415-P1,-50.25,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011048882-1-DEATH_CLAIM-C0-20211113,CPS-RC-9011048882-1-DEATH_CLAIM-C0-20211113-P1,-59.33,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P5,-84.9,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P4,-84.9,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P6,-84.9,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P2,-84.9,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P1,-84.9,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011049092-1-DEATH_CLAIM-C0-20220722,CPS-RC-9011049092-1-DEATH_CLAIM-C0-20220722-P3,-84.9,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011049922-1-DEATH_CLAIM-C0-20180507,CPS-RC-9011049922-1-DEATH_CLAIM-C0-20180507-P1,-36.56,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011050686-1-DEATH_CLAIM-C0-20221228,CPS-RC-9011050686-1-DEATH_CLAIM-C0-20221228-P1,-4.71,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011053428-1-DEATH_CLAIM-C0-20180726,CPS-RC-9011053428-1-DEATH_CLAIM-C0-20180726-P3,-20105.03,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011053428-1-DEATH_CLAIM-C0-20180726,CPS-RC-9011053428-1-DEATH_CLAIM-C0-20180726-P2,-20105.03,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011053428-1-DEATH_CLAIM-C0-20180726,CPS-RC-9011053428-1-DEATH_CLAIM-C0-20180726-P1,-20105.03,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011054986-1-DEATH_CLAIM-C0-20210502,CPS-RC-9011054986-1-DEATH_CLAIM-C0-20210502-P1,-88.05,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011056407-1-DEATH_CLAIM-C0-20200903,CPS-RC-9011056407-1-DEATH_CLAIM-C0-20200903-P1,-257.55,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011057654-1-DEATH_CLAIM-C0-20260402,CPS-RC-9011057654-1-DEATH_CLAIM-C0-20260402-P1,-14.55,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011058069-1-DEATH_CLAIM-C0-20191201,CPS-RC-9011058069-1-DEATH_CLAIM-C0-20191201-P1,-30.88,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011058905-1-DEATH_CLAIM-C0-20220210,CPS-RC-9011058905-1-DEATH_CLAIM-C0-20220210-P1,-7.55,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011062307-1-DEATH_CLAIM-C0-20190422,CPS-RC-9011062307-1-DEATH_CLAIM-C0-20190422-P1,-188.08,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011062607-1-DEATH_CLAIM-C0-20250701,CPS-RC-9011062607-1-DEATH_CLAIM-C0-20250701-P1,-17.78,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011062607-1-DEATH_CLAIM-C0-20250701,CPS-RC-9011062607-1-DEATH_CLAIM-C0-20250701-P2,-17.78,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011062815-1-DEATH_CLAIM-C0-20231008,CPS-RC-9011062815-1-DEATH_CLAIM-C0-20231008-P1,-13.37,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011064372-1-DEATH_CLAIM-C0-20240918,CPS-RC-9011064372-1-DEATH_CLAIM-C0-20240918-P1,-327.39,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011064567-1-DEATH_CLAIM-C0-20250521,CPS-RC-9011064567-1-DEATH_CLAIM-C0-20250521-P1,-33.88,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011064568-1-DEATH_CLAIM-C0-20190930,CPS-RC-9011064568-1-DEATH_CLAIM-C0-20190930-P1,-8.5,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011068375-1-DEATH_CLAIM-C0-20200322,CPS-RC-9011068375-1-DEATH_CLAIM-C0-20200322-P1,-40.56,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011068375-1-DEATH_CLAIM-C0-20200322,CPS-RC-9011068375-1-DEATH_CLAIM-C0-20200322-P2,-40.56,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011072405-1-DEATH_CLAIM-C0-20230106,CPS-RC-9011072405-1-DEATH_CLAIM-C0-20230106-P1,-221.08,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011072805-1-DEATH_CLAIM-C0-20200117,CPS-RC-9011072805-1-DEATH_CLAIM-C0-20200117-P1,-59.46,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011073231-1-DEATH_CLAIM-C0-20201130,CPS-RC-9011073231-1-DEATH_CLAIM-C0-20201130-P1,-28.59,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011073231-1-DEATH_CLAIM-C0-20201130,CPS-RC-9011073231-1-DEATH_CLAIM-C0-20201130-P2,-28.59,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011075203-1-DEATH_CLAIM-C0-20240513,CPS-RC-9011075203-1-DEATH_CLAIM-C0-20240513-P1,-7.64,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011075203-1-DEATH_CLAIM-C0-20240513,CPS-RC-9011075203-1-DEATH_CLAIM-C0-20240513-P2,-7.64,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011075203-1-DEATH_CLAIM-C0-20240513,CPS-RC-9011075203-1-DEATH_CLAIM-C0-20240513-P3,-7.64,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011076275-1-DEATH_CLAIM-C0-20220608,CPS-RC-9011076275-1-DEATH_CLAIM-C0-20220608-P1,-10.94,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011076275-1-DEATH_CLAIM-C0-20220608,CPS-RC-9011076275-1-DEATH_CLAIM-C0-20220608-P2,-10.94,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011077201-1-DEATH_CLAIM-C0-20200229,CPS-RC-9011077201-1-DEATH_CLAIM-C0-20200229-P3,-458.46,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,INFERRED
RC-9011077201-1-DEATH_CLAIM-C0-20200229,CPS-RC-9011077201-1-DEATH_CLAIM-C0-20200229-P2,-458.46,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,INFERRED
RC-9011077201-1-DEATH_CLAIM-C0-20200229,CPS-RC-9011077201-1-DEATH_CLAIM-C0-20200229-P1,-458.46,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,INFERRED
RC-9011077363-1-DEATH_CLAIM-C0-20191127,CPS-RC-9011077363-1-DEATH_CLAIM-C0-20191127-P1,-9.26,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011077533-1-DEATH_CLAIM-C0-20220319,CPS-RC-9011077533-1-DEATH_CLAIM-C0-20220319-P1,-61.78,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011078262-1-DEATH_CLAIM-C0-20200814,CPS-RC-9011078262-1-DEATH_CLAIM-C0-20200814-P1,2328.13,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011078262-1-DEATH_CLAIM-C0-20200814,CPS-RC-9011078262-1-DEATH_CLAIM-C0-20200814-P2,2328.13,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011078262-1-DEATH_CLAIM-C0-20200814,CPS-RC-9011078262-1-DEATH_CLAIM-C0-20200814-P3,2328.13,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011078994-1-DEATH_CLAIM-C0-20231006,CPS-RC-9011078994-1-DEATH_CLAIM-C0-20231006-P1,-95.63,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011078994-1-DEATH_CLAIM-C0-20231006,CPS-RC-9011078994-1-DEATH_CLAIM-C0-20231006-P2,-95.63,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011080170-1-DEATH_CLAIM-C0-20220328,CPS-RC-9011080170-1-DEATH_CLAIM-C0-20220328-P1,-22.6,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011080627-1-DEATH_CLAIM-C0-20221014,CPS-RC-9011080627-1-DEATH_CLAIM-C0-20221014-P1,4.15,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011080627-1-DEATH_CLAIM-C0-20221014,CPS-RC-9011080627-1-DEATH_CLAIM-C0-20221014-P2,4.15,PAYOUT_SHORTFALL_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011080628-1-DEATH_CLAIM-C0-20190401,CPS-RC-9011080628-1-DEATH_CLAIM-C0-20190401-P2,-14.55,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011080628-1-DEATH_CLAIM-C0-20190401,CPS-RC-9011080628-1-DEATH_CLAIM-C0-20190401-P1,-14.55,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011081469-1-DEATH_CLAIM-C0-20200205,CPS-RC-9011081469-1-DEATH_CLAIM-C0-20200205-P1,-33.58,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011081469-1-DEATH_CLAIM-C0-20200205,CPS-RC-9011081469-1-DEATH_CLAIM-C0-20200205-P2,-33.58,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011083028-1-DEATH_CLAIM-C0-20221110,CPS-RC-9011083028-1-DEATH_CLAIM-C0-20221110-P1,-997.78,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011083751-1-DEATH_CLAIM-C0-20221129,CPS-RC-9011083751-1-DEATH_CLAIM-C0-20221129-P1,-35.26,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011083791-1-DEATH_CLAIM-C0-20231212,CPS-RC-9011083791-1-DEATH_CLAIM-C0-20231212-P1,-39.69,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,INFERRED
RC-9011084364-1-DEATH_CLAIM-C0-20210513,CPS-RC-9011084364-1-DEATH_CLAIM-C0-20210513-P1,-12.94,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011085842-1-DEATH_CLAIM-C0-20230915,CPS-RC-9011085842-1-DEATH_CLAIM-C0-20230915-P1,-368.79,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011086069-1-DEATH_CLAIM-C0-20190606,CPS-RC-9011086069-1-DEATH_CLAIM-C0-20190606-P1,-8.03,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011086178-1-DEATH_CLAIM-C0-20260118,CPS-RC-9011086178-1-DEATH_CLAIM-C0-20260118-P1,-206.01,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011086447-1-DEATH_CLAIM-C0-20220717,CPS-RC-9011086447-1-DEATH_CLAIM-C0-20220717-P2,-65.53,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011086447-1-DEATH_CLAIM-C0-20220717,CPS-RC-9011086447-1-DEATH_CLAIM-C0-20220717-P1,-65.53,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011087227-1-DEATH_CLAIM-C0-20211025,CPS-RC-9011087227-1-DEATH_CLAIM-C0-20211025-P1,-228.3,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,UNBALANCED,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011090363-1-DEATH_CLAIM-C0-20250831,CPS-RC-9011090363-1-DEATH_CLAIM-C0-20250831-P1,-17.95,PAYOUT_EXCESS_RESIDUAL,RESIDUAL_REMAINS,MINOR_VARIANCE,RESIDUAL_PENDING,HIGH_CONFIDENCE
RC-9011090375-1-DEATH_CLAIM-C0-20211128,CPS-RC-9011090375-1-DEATH_CLAIM-C0-20211128-P1,-3.55,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011090375-1-DEATH_CLAIM-C0-20211128,CPS-RC-9011090375-1-DEATH_CLAIM-C0-20211128-P2,-3.55,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011090375-1-DEATH_CLAIM-C0-20211128,CPS-RC-9011090375-1-DEATH_CLAIM-C0-20211128-P3,-3.55,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,MINOR_VARIANCE,RESIDUAL_PENDING,MODERATE_CONFIDENCE
RC-9011090414-1-DEATH_CLAIM-C0-20211206,CPS-RC-9011090414-1-DEATH_CLAIM-C0-20211206-P1,-5028.28,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,INFERRED
RC-9011090414-1-DEATH_CLAIM-C0-20211206,CPS-RC-9011090414-1-DEATH_CLAIM-C0-20211206-P2,-5028.28,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,INFERRED
RC-9011090414-1-DEATH_CLAIM-C0-20211206,CPS-RC-9011090414-1-DEATH_CLAIM-C0-20211206-P3,-5028.28,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,INFERRED
RC-9011090414-1-DEATH_CLAIM-C0-20211206,CPS-RC-9011090414-1-DEATH_CLAIM-C0-20211206-P4,-5028.28,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,INFERRED
RC-9011090414-1-DEATH_CLAIM-C0-20211206,CPS-RC-9011090414-1-DEATH_CLAIM-C0-20211206-P5,-5028.28,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,INFERRED
RC-9011090414-1-DEATH_CLAIM-C0-20211206,CPS-RC-9011090414-1-DEATH_CLAIM-C0-20211206-P6,-5028.28,PAYOUT_EXCESS_RESIDUAL,NEEDS_PAYEE_DISTRIBUTION_ANALYSIS,UNBALANCED,RESIDUAL_PENDING,INFERRED
