PRODUCT_ID,COMPONENT_NUMBER,END_DATE   ,COVERAGE_ID,COMPONENT_TYPE,COVERAGE_DESC                           ,RIDER_BASIS,MIN_ISSUE_AGE,MAX_ISSUE_AGE,MIN_ISSUE_AMT1,MIN_ISSUE_AMT2,MIN_ISSUE_AMT3,MIN_ISSUE_AMT4,MIN_ISSUE_AMT5,MIN_ISSUE_AMT6,MAX_ISSUE_AMT1,MAX_ISSUE_AMT2,MAX_ISSUE_AMT3,MAX_ISSUE_AMT4,MAX_ISSUE_AMT5,MAX_ISSUE_AMT6,PARENT_COMPONENT,COMM_BASED_ON_DATE,PREM_BASED_ON_DATE,PC_RATING_RANK,PC_PREMIUM_RANK,NBC_SEGMENT_ID,PYMNT_ACTIVATION,BEN_ADD_RESTRICT,INF_REQ_TABLE,FORCE_RATINGS,COMP_SUB_TYPE,DEFLT_MULT_INS,THRU_AGE1,THRU_AGE2,THRU_AGE3,THRU_AGE4,THRU_AGE5,THRU_AGE6,MEDICAL_TABLE,SEX_BASIS,FACE_TYPE,MANDATORY_FLAG,DEFAULT_TYPE,ABSOLUTE_VALUE,POLICY_CURRENCY,PERCENT_VALUE,MAXIMUM_NUMBER,CO_COMP1,CO_COMP2,CO_COMP3,CO_COMP4,CO_COMP5,CO_COMP6,CO_COMP7,CO_COMP8,CO_COMP9,CO_COMP10,EX_COMP1,EX_COMP2,EX_COMP3,EX_COMP4,EX_COMP5,EX_COMP6,EX_COMP7,EX_COMP8,EX_COMP9,EX_COMP10,SEPARATE_DISC,RATINGS_TABLE,ULPRO_INDICATOR,ISSUE_STATE,STATE_EXCLUSION,ADD_REQ_TABLE,CHG_REQ_TABLE,UNDR_METHOD,UL_RIDER_FUND_ID,APPLICATION_FEE,NON_OR_RE_FUNDABLE,MAX_ANNUITANTS,MIN_ANNUITANTS,MAX_PAYEES,MIN_PAYEES,VALUE_TYPE,TOTAL_INFORCE_FLAG,ALLOW_LEVEL,DISALLOW_LEVEL,MAX_LEVEL,PRINT_ID_CARD_FLAG,AUTO_ISSUE_ID,ALLOW_AUTO_ISSUE,APP_FEE_OVERIDE_SW,COPY_EXT_KEY_FLAG,INS_JNT_LMT_FLAG,PP_RESTRICTIONS,TAX_QUAL_CODE,SUB_TYPE,MOD_CODER,MOD_DATE   ,MOD_TIME   ,COMP_UPD_COUNT,COMP_KEY0                                               ,ROW_COLUMN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
L07 5Y LT ,               1,   20991231,L07 5Y LT  ,BA            ,Five Year Term to Age 85                ,           ,            0,           85,         50000,             0,             0,             0,             0,             0,       1000000,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       85,        0,        0,        0,        0,        0,             ,B        ,F        ,B             ,            ,           .00,               ,            0,             1,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 , (YES/NO)    ,                ,N                 ,Y                ,I               ,               ,@            ,       1,SXHB     ,   20030716,   14125322,             0,0x4C3037203559204C54203030314040403030313230393931323331,0x4C3037203559204C542030303132303939313233314C3037203559204C54204241466976652059656172205465726D20746F20416765203835202020202020202020202020202020202030303030383550C30000000000000000000000000000000000000000000040420F0000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E20202020202020202020202020202020202020202020203038353030303030303030303030303030302020204246422000000000000F202020303030303130303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E202020202020422020202020202020202020203030303030303052303030303030303020592030203020304E20285945532F4E4F29204E5949204030303120202020202020202053584842FCA431010A89D700
L07 5Y LT ,               2,   20991231,8115       ,WP            ,Disability Waiver of Premium Rider      ,           ,            0,           60,         50000,             0,             0,             0,             0,             0,       1000000,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       85,        0,        0,        0,        0,        0,             ,B        ,F        ,N             ,            ,           .00,               ,            0,             0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,SXHB     ,   20030716,   14132445,             0,0x4C3037203559204C54203030324040403030313230393931323331,0x4C3037203559204C542030303232303939313233313831313520202020202057504469736162696C69747920576169766572206F66205072656D69756D2052696465722020202020202030303030363050C30000000000000000000000000000000000000000000040420F0000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030383530303030303030303030303030303020202042464E2000000000000F202020303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E202020202020422020202020202020202020202020202020203052303030303030303020592030203020304E20202020202020202020204E49204030303120202020202020202053584842FCA43101DDA4D700
L07 5Y LT ,               3,   20991231,1596       ,AD            ,Accidental Death Benefit Rider          ,           ,            0,           60,         50000,             0,             0,             0,             0,             0,       1000000,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       85,        0,        0,        0,        0,        0,             ,B        ,F        ,N             ,            ,           .00,               ,            0,             0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,SXHB     ,   20030716,   14133072,             0,0x4C3037203559204C54203030334040403030313230393931323331,0x4C3037203559204C542030303332303939313233313135393620202020202041444163636964656E74616C2044656174682042656E65666974205269646572202020202020202020202030303030363050C30000000000000000000000000000000000000000000040420F0000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030383530303030303030303030303030303020202042464E2000000000000F202020303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E202020202020422020202020202020202020202020202020203052303030303030303020592030203020304E20202020202020202020204E49204030303120202020202020202053584842FCA4310150A7D700
L07 5Y LT ,               4,   20991231,DISCHO15   ,SR            ,Home Office Discount - 15%              ,           ,            0,          100,             1,             0,             0,             0,             0,             0,             1,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,      100,        0,        0,        0,        0,        0,             ,B        ,U        ,N             ,            ,           .00,               ,            0,             0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,DJW1     ,   20031029,    6252855,             0,0x4C3037203559204C54203030344040403030313230393931323331,0x4C3037203559204C5420303034323039393132333144495343484F313520205352486F6D65204F666669636520446973636F756E74202D203135252020202020202020202020202020203030303130300100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202031303030303030303030303030303030303020202042554E2000000000000F202020303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E202020202020422020202020202020202020202020202020203052303030303030303020592030203020304E20202020202020202020204E492040303031202020202020202020444A573135A6310137695F00
L10 LP95  ,               3,   20991231,L10 ADB    ,AD            ,L10 Accidental Death Benefit            ,           ,           19,           60,         10000,             0,             0,             0,             0,             0,        150000,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       60,        0,        0,        0,        0,        0,             ,B        ,F        ,N             ,P           ,           .00,               ,          100,             1,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,N                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,PLD      ,   20030729,   19151571,             0,0x4C3130204C50393520203030334040403030313230393931323331,0x4C3130204C503935202030303332303939313233314C31302041444220202041444C3130204163636964656E74616C2044656174682042656E6566697420202020202020202020202020303139303630102700000000000000000000000000000000000000000000F049020000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030363030303030303030303030303030303020202042464E5000000000000F202020313030303130303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E2020202020204220202020202020202020202020202020202030523030303030303030204E2030203020304E20202020202020202020204E492040303031202020202020202020504C442009A53101D33A2401
L10 LP95  ,               4,   20991231,L10 GPO    ,GI            ,L10 GPO OLD                             ,           ,            0,           40,          1000,             0,             0,             0,             0,             0,        100000,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       40,        0,        0,        0,        0,        0,             ,B        ,F        ,N             ,P           ,           .00,               ,           50,             1,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,N                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,PAT1     ,   20030801,   12205503,             0,0x4C3130204C50393520203030344040403030313230393931323331,0x4C3130204C503935202030303432303939313233314C31302047504F20202047494C31302047504F204F4C44202020202020202020202020202020202020202020202020202020202020303030303430E80300000000000000000000000000000000000000000000A086010000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030343030303030303030303030303030303020202042464E5000000000000F202020303530303130303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E2020202020204220202020202020202020202020202020202030523030303030303030204E2030203020304E20202020202020202020204E4920403030312020202020202020205041543151A53101BF3DBA00
L10 LP95  ,               5,   20991231,L10 JPO    ,GI            ,L10 Juvenile Purchase Option - OLD      ,           ,            0,           18,          1000,             0,             0,             0,             0,             0,         25000,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       18,        0,        0,        0,        0,        0,             ,B        ,F        ,N             ,P           ,           .00,               ,          100,             0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,N                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,PLD      ,   20030729,   19162098,             0,0x4C3130204C50393520203030354040403030313230393931323331,0x4C3130204C503935202030303532303939313233314C3130204A504F20202047494C3130204A7576656E696C65205075726368617365204F7074696F6E202D204F4C4420202020202020303030303138E80300000000000000000000000000000000000000000000A861000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030313830303030303030303030303030303020202042464E5000000000000F202020313030303030303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E2020202020204220202020202020202020202020202020202030523030303030303030204E2030203020304E20202020202020202020204E492040303031202020202020202020504C442009A53101F2632401
L10 LP95  ,               6,   20991231,L10 SDT    ,OR            ,L10 Spouse Decreasing Term              ,           ,           18,           55,             1,             0,             0,             0,             0,             0,            20,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       55,        0,        0,        0,        0,        0,             ,B        ,U        ,N             ,            ,           .00,               ,            0,             0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,MJNA     ,   20031007,    9532290,             0,0x4C3130204C50393520203030364040403030313230393931323331,0x4C3130204C503935202030303632303939313233314C3130205344542020204F524C31302053706F7573652044656372656173696E67205465726D2020202020202020202020202020203031383035350100000000000000000000000000000000000000000000001400000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030353530303030303030303030303030303020202042554E2000000000000F202020303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E202020202020422020202020202020202020202020202020203052303030303030303020592030203020304E20202020202020202020204E4920403030312020202020202020204D4A4E411FA6310182739100
L10 LP95  ,               7,   20991231,L10 CDT    ,CR            ,L10 CHILD TERM RIDER                    ,           ,            0,           25,             1,             0,             0,             0,             0,             0,             5,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       25,        0,        0,        0,        0,        0,             ,B        ,U        ,N             ,            ,           .00,               ,            0,             0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,MJNA     ,   20031007,    9544666,             0,0x4C3130204C50393520203030374040403030313230393931323331,0x4C3130204C503935202030303732303939313233314C31302043445420202043524C3130204348494C44205445524D2052494445522020202020202020202020202020202020202020203030303032350100000000000000000000000000000000000000000000000500000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030323530303030303030303030303030303020202042554E2000000000000F202020303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E202020202020422020202020202020202020202020202020203052303030303030303020592030203020304E20202020202020202020204E4920403030312020202020202020204D4A4E411FA63101DAA39100
L10 LP95  ,               8,   20991231,L10 SPSWP  ,WP            ,L10 Spouse WP                           ,           ,           18,           55,             1,             0,             0,             0,             0,             0,            20,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       55,        0,        0,        0,        0,        0,             ,B        ,U        ,N             ,            ,           .00,               ,            0,             0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,N                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,PLD      ,   20030729,   19175387,             0,0x4C3130204C50393520203030384040403030313230393931323331,0x4C3130204C503935202030303832303939313233314C31302053505357502057504C31302053706F757365205750202020202020202020202020202020202020202020202020202020203031383035350100000000000000000000000000000000000000000000001400000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030353530303030303030303030303030303020202042554E2000000000000F202020303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E2020202020204220202020202020202020202020202020202030523030303030303030204E2030203020304E20202020202020202020204E492040303031202020202020202020504C442009A53101DB972401
L10 LP95  ,               1,   20991231,L10 LP95   ,BA            ,L10 - LPU95     POST 1997               ,           ,            0,           85,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,INF          ,             ,             ,              ,        0,        0,        0,        0,        0,        0,L10          ,B        ,F        ,B             ,            ,           .00,               ,            0,             1,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            1,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 , (YES/NO)    ,                ,N                 ,Y                ,I               ,               ,@            ,       1,PLD      ,   20030912,    9384403,            60,0x4C3130204C50393520203030314040403030313230393931323331,0x4C3130204C503935202030303132303939313233314C3130204C503935202042414C3130202D204C505539352020202020504F53542031393937202020202020202020202020202020203030303038350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E20202020202020202020202020202020494E46202020203030303030303030303030303030303030304C31304246422000000000000F202020303030303130303030303030303030303030303030303030303030303030303030303030303030303030303030203031202040404E202020202020422020202020202020202020203030303030303052303030303030303020592030203020304E20285945532F4E4F29204E59492040303031202020202020202020504C4420C0A53101D3318F00
L10 LP95  ,               1,   20991231,L10 LP95U  ,BA            ,L10 LP95   POST 1997  UNISEX            ,           ,            0,           85,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,        0,        0,        0,        0,        0,        0,             ,B        ,F        ,B             ,            ,           .00,               ,            0,             1,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,MA         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 , (YES/NO)    ,                ,N                 ,Y                ,I               ,               ,@            ,       1,PAT1     ,   20030724,   17000805,             7,0x4C3130204C50393520203030314D41403030313230393931323331,0x4C3130204C503935202030303132303939313233314C3130204C503935552042414C3130204C503935202020504F535420313939372020554E49534558202020202020202020202020203030303038350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E20202020202020202020202020202020202020202020203030303030303030303030303030303030302020204246422000000000000F20202030303030313030303030303030303030303030303030303030303030303030303030303030303030303030303020303020204D414E202020202020422020202020202020202020203030303030303052303030303030303020592030203020304E20285945532F4E4F29204E594920403030312020202020202020205041543104A5310165690301
L10 LP95  ,               1,   20991231,L10 LP95U  ,BA            ,L10 LP95   POST 1997  UNISEX            ,           ,            0,           85,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,        0,        0,        0,        0,        0,        0,             ,B        ,F        ,B             ,            ,           .00,               ,            0,             1,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,MT         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 , (YES/NO)    ,                ,N                 ,Y                ,I               ,               ,@            ,       1,PAT1     ,   20030724,   17004453,             7,0x4C3130204C50393520203030314D54403030313230393931323331,0x4C3130204C503935202030303132303939313233314C3130204C503935552042414C3130204C503935202020504F535420313939372020554E49534558202020202020202020202020203030303038350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E20202020202020202020202020202020202020202020203030303030303030303030303030303030302020204246422000000000000F20202030303030313030303030303030303030303030303030303030303030303030303030303030303030303030303020303020204D544E202020202020422020202020202020202020203030303030303052303030303030303020592030203020304E20285945532F4E4F29204E594920403030312020202020202020205041543104A53101A5770301
L10 LP95  ,               2,   20991231,L10 WP     ,WP            ,L10 Waiver of Premium   Post 1997       ,           ,           19,           55,          3000,             0,             0,             0,             0,             0,     999999999,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       55,        0,        0,        0,        0,        0,             ,B        ,F        ,N             ,P           ,           .00,               ,          100,             1,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,N                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,PLD      ,   20030729,   14114439,             0,0x4C3130204C50393520203030324040403030313230393931323331,0x4C3130204C503935202030303232303939313233314C31302057502020202057504C313020576169766572206F66205072656D69756D202020506F737420313939372020202020202020303139303535B80B00000000000000000000000000000000000000000000FFC99A3B00000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030353530303030303030303030303030303020202042464E5000000000000F202020313030303130303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E2020202020204220202020202020202020202020202020202030523030303030303030204E2030203020304E20202020202020202020204E492040303031202020202020202020504C442009A53101875ED700
L10 LP95  ,               2,   20991231,L10 WP UNI ,WP            ,L10 Waiver of Premium   Post 1997       ,           ,           19,           55,          3000,             0,             0,             0,             0,             0,     999999999,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       55,        0,        0,        0,        0,        0,             ,B        ,F        ,N             ,P           ,           .00,               ,          100,             1,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,MA         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,N                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,PLD      ,   20030729,   14114792,             0,0x4C3130204C50393520203030324D41403030313230393931323331,0x4C3130204C503935202030303232303939313233314C313020575020554E4957504C313020576169766572206F66205072656D69756D202020506F737420313939372020202020202020303139303535B80B00000000000000000000000000000000000000000000FFC99A3B00000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030353530303030303030303030303030303020202042464E5000000000000F20202031303030313030303030303030303030303030303030303030303030303030303030303030303030303030303020303020204D414E2020202020204220202020202020202020202020202020202030523030303030303030204E2030203020304E20202020202020202020204E492040303031202020202020202020504C442009A53101E85FD700
L10 LP95  ,               2,   20991231,L10 WP UNI ,WP            ,L10 Waiver of Premium   Post 1997       ,           ,           19,           55,          3000,             0,             0,             0,             0,             0,     999999999,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       55,        0,        0,        0,        0,        0,             ,B        ,F        ,N             ,P           ,           .00,               ,          100,             1,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,MT         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,N                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,PLD      ,   20030729,   14115124,             0,0x4C3130204C50393520203030324D54403030313230393931323331,0x4C3130204C503935202030303232303939313233314C313020575020554E4957504C313020576169766572206F66205072656D69756D202020506F737420313939372020202020202020303139303535B80B00000000000000000000000000000000000000000000FFC99A3B00000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030353530303030303030303030303030303020202042464E5000000000000F20202031303030313030303030303030303030303030303030303030303030303030303030303030303030303030303020303020204D544E2020202020204220202020202020202020202020202020202030523030303030303030204E2030203020304E20202020202020202020204E492040303031202020202020202020504C442009A531013461D700
L10 LP95  ,               9,   20991231,L10 WP CDT ,WP            ,L10 Child WP                            ,           ,            0,           25,             1,             0,             0,             0,             0,             0,             5,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       25,        0,        0,        0,        0,        0,             ,B        ,U        ,N             ,            ,           .00,               ,            0,             0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,N                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,KPSA     ,   20031013,   16305143,             0,0x4C3130204C50393520203030394040403030313230393931323331,0x4C3130204C503935202030303932303939313233314C31302057502043445457504C3130204368696C6420575020202020202020202020202020202020202020202020202020202020203030303032350100000000000000000000000000000000000000000000000500000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030323530303030303030303030303030303020202042554E2000000000000F202020303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E2020202020204220202020202020202020202020202020202030523030303030303030204E2030203020304E20202020202020202020204E4920403030312020202020202020204B50534125A63101F7CBF800
L10 LP95  ,              10,   20991231,L10 CHILDZ ,CR            ,L10 Child      Zero Premium             ,           ,            0,           25,             1,             0,             0,             0,             0,             0,             5,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,       25,        0,        0,        0,        0,        0,             ,B        ,U        ,N             ,            ,           .00,               ,            0,             0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,Y                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,PLD      ,   20030729,   19193280,             0,0x4C3130204C50393520203031304040403030313230393931323331,0x4C3130204C503935202030313032303939313233314C3130204348494C445A43524C3130204368696C642020202020205A65726F205072656D69756D20202020202020202020202020203030303032350100000000000000000000000000000000000000000000000500000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202030323530303030303030303030303030303020202042554E2000000000000F202020303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E202020202020422020202020202020202020202020202020203052303030303030303020592030203020304E20202020202020202020204E492040303031202020202020202020504C442009A53101C0DD2401
L10 LP95  ,              11,   20991231,DISCHO2475 ,SC            ,Home Office Discount - 24.75%           ,           ,            0,          100,             1,             0,             0,             0,             0,             0,             1,             0,             0,             0,             0,             0,               1,N                 ,N                 ,             0,              0,              ,N               ,N               ,             ,             ,             ,              ,      100,        0,        0,        0,        0,        0,             ,B        ,U        ,N             ,            ,           .00,               ,            0,             0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,       0,       0,       0,       0,       0,       0,       0,       0,       0,        0,             ,            0,               ,@@         ,N              ,             ,             ,B          ,                ,            .00,R                 ,             0,             0,         0,         0,          ,N                 ,          0,             0,        0,N                 ,             ,                ,                  ,N                ,I               ,               ,@            ,       1,DJW1     ,   20031111,   12062112,             0,0x4C3130204C50393520203031314040403030313230393931323331,0x4C3130204C5039352020303131323039393132333144495343484F323437355343486F6D65204F666669636520446973636F756E74202D2032342E3735252020202020202020202020203030303130300100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000003030314E4E3030303030302020202020202020202020204E4E202020202020202020202020202020202020202020202031303030303030303030303030303030303020202042554E2000000000000F202020303030303030303030303030303030303030303030303030303030303030303030303030303030303030303030203030202040404E2020202020204220202020202020202020202020202020202030523030303030303030204E2030203020304E20202020202020202020204E492040303031202020202020202020444A573187A63101A00DB800
