POL,MPOLICY,ISWL,PREMIUMS_PAID,PU_PREMIUMS_PAID,SU_PREMIUMS_PAID,SL_PREMIUMS_PAID,LP_TOTAL,HIST,ADJ,HAS_HIST,STATUS
9011150435,011150435C,False,5194.3,0.0,0.0,0.0,5194.3,0.0,5194.3,False,LOAD_CANDIDATE
9011150801,011150801C,False,8127.88,0.0,0.0,0.0,8127.88,1564.04,6563.84,True,LOAD_CANDIDATE
9011150820,011150820C,False,6236.28,0.0,0.0,0.0,6236.28,0.0,6236.28,False,LOAD_CANDIDATE
9011150947,011150947C,False,18685.95,0.0,581.28,0.0,19267.23,5445.7699999999995,13821.46,True,LOAD_CANDIDATE
9011150948,011150948C,False,9879.68,0.0,365.04,0.0,10244.720000000001,2871.39,7373.33,True,LOAD_CANDIDATE
9011150969,011150969C,False,7718.4,0.0,0.0,0.0,7718.4,2186.88,5531.52,True,LOAD_CANDIDATE
9011150971,011150971C,False,9051.6,0.0,0.0,0.0,9051.6,0.0,9051.6,False,LOAD_CANDIDATE
9011150973,011150973C,False,7663.68,0.0,0.0,0.0,7663.68,798.3,6865.38,True,LOAD_CANDIDATE
9011151041,011151041C,False,9581.34,0.0,0.0,0.0,9581.34,1868.06,7713.28,True,LOAD_CANDIDATE
9011151285,011151285C,False,6496.32,0.0,0.0,0.0,6496.32,1007.6800000000001,5488.64,True,LOAD_CANDIDATE
9011151293,011151293C,False,7738.77,0.0,0.0,0.0,7738.77,588.84,7149.93,True,LOAD_CANDIDATE
9011151378,011151378C,False,6678.38,0.0,0.0,0.0,6678.38,127.44999999999999,6550.93,True,LOAD_CANDIDATE
9011151486,011151486C,False,8435.56,0.0,0.0,0.0,8435.56,1846.08,6589.48,True,LOAD_CANDIDATE
9011151540,011151540C,False,18910.62,0.0,0.0,0.0,18910.62,11356.68,7553.94,True,LOAD_CANDIDATE
9011151886,011151886C,False,7300.65,0.0,0.0,0.0,7300.65,2085.9,5214.75,True,LOAD_CANDIDATE
9011151909,011151909C,False,5788.8,0.0,0.0,0.0,5788.8,278.72,5510.08,True,LOAD_CANDIDATE
9011152039,011152039C,False,6410.27,0.0,0.0,0.0,6410.27,285.96,6124.31,True,LOAD_CANDIDATE
9011152065,011152065C,False,13010.0,0.0,0.0,0.0,13010.0,6160.0,6850.0,True,LOAD_CANDIDATE
9011152181,011152181C,False,7024.6,0.0,0.0,0.0,7024.6,0.0,7024.6,False,LOAD_CANDIDATE
9011152369,011152369C,False,6359.95,0.0,0.0,0.0,6359.95,1145.2,5214.75,True,LOAD_CANDIDATE
9011152459,011152459C,False,7533.86,0.0,0.0,0.0,7533.86,1617.7,5916.16,True,LOAD_CANDIDATE
9011152698,011152698C,False,43094.29,0.0,0.0,0.0,43094.29,26677.38,16416.91,True,LOAD_CANDIDATE
9011152874,011152874C,False,4284.56,0.0,0.0,0.0,4284.56,524.64,3759.92,True,LOAD_CANDIDATE
9011152961,011152961C,False,7051.65,0.0,0.0,0.0,7051.65,239.49,6812.16,True,LOAD_CANDIDATE
9011153148,011153148C,False,6434.1,0.0,0.0,0.0,6434.1,333.62,6100.48,True,LOAD_CANDIDATE
9011153183,011153183C,False,7774.32,0.0,0.0,0.0,7774.32,2055.28,5719.04,True,LOAD_CANDIDATE
9011153243,011153243C,False,7708.77,0.0,0.0,0.0,7708.77,983.43,6725.34,True,LOAD_CANDIDATE
9011153424,011153424C,False,7538.65,0.0,0.0,0.0,7538.65,923.0999999999999,6615.55,True,LOAD_CANDIDATE
9011153546,011153546C,False,8599.36,0.0,0.0,0.0,8599.36,195.44,8403.92,True,LOAD_CANDIDATE
9011153547,011153547C,False,7043.26,0.0,0.0,0.0,7043.26,862.44,6180.82,True,LOAD_CANDIDATE
9011153789,011153789C,False,11484.69,0.0,2973.81,0.0,14458.5,4377.5,10081.0,True,LOAD_CANDIDATE
9011153790,011153790C,False,3937.08,0.0,162.54,0.0,4099.62,612.9000000000001,3486.72,True,LOAD_CANDIDATE
9011153873,011153873C,False,8255.62,0.0,0.0,0.0,8255.62,542.34,7713.28,True,LOAD_CANDIDATE
9011153921,011153921C,False,28170.87,0.0,4462.5,0.0,32633.37,9629.82,23003.55,True,LOAD_CANDIDATE
9011154270,011154270C,False,7774.32,0.0,0.0,0.0,7774.32,2077.62,5696.7,True,LOAD_CANDIDATE
9011154271,011154271C,False,8285.75,0.0,0.0,0.0,8285.75,602.6,7683.15,True,LOAD_CANDIDATE
9011154281,011154281C,False,4026.96,0.0,0.0,0.0,4026.96,1150.56,2876.4,True,LOAD_CANDIDATE
9011154282,011154282C,False,2452.59,0.0,178.5,0.0,2631.09,744.37,1886.72,True,LOAD_CANDIDATE
9011154364,011154364C,False,27166.69,0.0,0.0,0.0,27166.69,14421.119999999999,12745.57,True,LOAD_CANDIDATE
9011154479,011154479C,False,3066.6,0.0,498.75,0.0,3565.35,387.81,3177.54,True,LOAD_CANDIDATE
9011154621,011154621C,False,2498.09,0.0,0.0,0.0,2498.09,304.56,2193.53,True,LOAD_CANDIDATE
9011154622,011154622C,False,6346.24,0.0,0.0,0.0,6346.24,857.6,5488.64,True,LOAD_CANDIDATE
9011154752,011154752C,False,5746.45,0.0,0.0,0.0,5746.45,531.6999999999999,5214.75,True,LOAD_CANDIDATE
9011154868,011154868C,False,6503.1,0.0,0.0,0.0,6503.1,1288.35,5214.75,True,LOAD_CANDIDATE
9011155011,011155011C,False,9790.56,0.0,0.0,0.0,9790.56,1788.6599999999999,8001.9,True,LOAD_CANDIDATE
9011155232,011155232C,False,6100.6,0.0,0.0,0.0,6100.6,0.0,6100.6,False,LOAD_CANDIDATE
9011155273,011155273C,False,2934.6,0.0,0.0,0.0,2934.6,1041.6,1893.0,True,LOAD_CANDIDATE
9011155354,011155354C,False,9231.0,0.0,0.0,0.0,9231.0,2461.6,6769.4,True,LOAD_CANDIDATE
9011155357,011155357C,False,4377.36,0.0,0.0,0.0,4377.36,799.7099999999999,3577.65,True,LOAD_CANDIDATE
9011155359,011155359C,False,7300.65,0.0,0.0,0.0,7300.65,2085.9,5214.75,True,LOAD_CANDIDATE
9011155635,011155635C,False,7542.76,0.0,0.0,0.0,7542.76,364.52,7178.24,True,LOAD_CANDIDATE
9011155653,011155653C,False,9051.6,0.0,0.0,0.0,9051.6,0.0,9051.6,False,LOAD_CANDIDATE
9011156062,011156062C,False,4965.24,0.0,0.0,0.0,4965.24,377.78999999999996,4587.45,True,LOAD_CANDIDATE
9011156094,011156094C,False,4819.54,0.0,0.0,0.0,4819.54,1978.8,2840.74,True,LOAD_CANDIDATE
9011156096,011156096C,False,4539.79,0.0,0.0,0.0,4539.79,1914.54,2625.25,True,LOAD_CANDIDATE
9011156098,011156098C,False,22107.36,0.0,0.0,0.0,22107.36,753.66,21353.7,True,LOAD_CANDIDATE
9011156655,011156655C,False,8230.8,0.0,0.0,0.0,8230.8,866.4,7364.4,True,LOAD_CANDIDATE
9011156964,011156964C,False,6625.8,0.0,0.0,0.0,6625.8,1411.05,5214.75,True,LOAD_CANDIDATE
9011157086,011157086C,False,7198.4,0.0,0.0,0.0,7198.4,1983.6499999999999,5214.75,True,LOAD_CANDIDATE
9011157087,011157087C,False,7307.4,0.0,0.0,0.0,7307.4,769.2,6538.2,True,LOAD_CANDIDATE
9011157291,011157291C,False,18098.05,0.0,0.0,0.0,18098.05,3948.6000000000004,14149.45,True,LOAD_CANDIDATE
9011157373,011157373C,False,9278.5,0.0,0.0,0.0,9278.5,2518.4500000000003,6760.05,True,LOAD_CANDIDATE
9011157556,011157556C,False,7362.0,0.0,0.0,0.0,7362.0,1963.2,5398.8,True,LOAD_CANDIDATE
9011157647,011157647C,False,20758.91,0.0,324.0,0.0,21082.91,10789.56,10293.35,True,LOAD_CANDIDATE
9011158068,011158068C,False,8350.65,0.0,0.0,0.0,8350.65,1643.6200000000001,6707.03,True,LOAD_CANDIDATE
9011158069,011158069C,False,8750.64,0.0,0.0,0.0,8750.64,1444.0,7306.64,True,LOAD_CANDIDATE
9011158071,011158071C,False,7647.0,0.0,0.0,0.0,7647.0,1198.03,6448.97,True,LOAD_CANDIDATE
9011158164,011158164C,False,7025.15,0.0,0.0,0.0,7025.15,318.12,6707.03,True,LOAD_CANDIDATE
9011158320,011158320C,False,7846.86,0.0,534.52,0.0,8381.38,2552.2,5829.18,True,LOAD_CANDIDATE
9011158530,011158530C,False,2645.08,0.0,0.0,0.0,2645.08,765.29,1879.79,True,LOAD_CANDIDATE
9011158531,011158531C,False,4058.4,0.0,0.0,0.0,4058.4,1174.2,2884.2,True,LOAD_CANDIDATE
9011158551,011158551C,False,6625.8,0.0,0.0,0.0,6625.8,1227.0,5398.8,True,LOAD_CANDIDATE
9011158638,011158638C,False,7573.72,0.0,0.0,0.0,7573.72,1352.45,6221.27,True,LOAD_CANDIDATE
9011159178,011159178C,False,7294.32,0.0,0.0,0.0,7294.32,331.56,6962.76,True,LOAD_CANDIDATE
9011159289,011159289C,False,6974.08,0.0,0.0,0.0,6974.08,487.16,6486.92,True,LOAD_CANDIDATE
9011159295,011159295C,False,6871.2,0.0,0.0,0.0,6871.2,1472.4,5398.8,True,LOAD_CANDIDATE
9011159476,011159476C,False,7303.23,0.0,0.0,0.0,7303.23,1081.96,6221.27,True,LOAD_CANDIDATE
9011159843,011159843C,False,6516.55,0.0,0.0,0.0,6516.55,554.6,5961.95,True,LOAD_CANDIDATE
9011159916,011159916C,False,4123.27,0.0,0.0,0.0,4123.27,0.0,4123.27,False,LOAD_CANDIDATE
9011160018,011160018C,False,8512.48,0.0,0.0,0.0,8512.48,2076.84,6435.64,True,LOAD_CANDIDATE
9011160019,011160019C,False,2861.37,0.0,0.0,0.0,2861.37,767.8,2093.57,True,LOAD_CANDIDATE
9011160075,011160075C,False,7294.1,0.0,0.0,0.0,7294.1,0.0,7294.1,False,LOAD_CANDIDATE
9011160182,011160182C,False,7764.96,0.0,0.0,0.0,7764.96,1918.1299999999999,5846.83,True,LOAD_CANDIDATE
9011160346,011160346C,False,7739.04,0.0,0.0,0.0,7739.04,701.0,7038.04,True,LOAD_CANDIDATE
9011160408,011160408C,False,7764.4,0.0,0.0,0.0,7764.4,1802.45,5961.95,True,LOAD_CANDIDATE
9011160440,011160440C,False,5889.6,0.0,0.0,0.0,5889.6,736.2,5153.4,True,LOAD_CANDIDATE
9011160478,011160478C,False,2425.11,0.0,0.0,0.0,2425.11,693.87,1731.24,True,LOAD_CANDIDATE
9011160479,011160479C,False,3794.75,0.0,0.0,0.0,3794.75,1085.75,2709.0,True,LOAD_CANDIDATE
9011160480,011160480C,False,3364.09,0.0,0.0,0.0,3364.09,962.53,2401.56,True,LOAD_CANDIDATE
9011160990,011160990C,False,7883.04,0.0,0.0,0.0,7883.04,268.74,7614.3,True,LOAD_CANDIDATE
9011161035,011161035C,False,7218.85,0.0,0.0,0.0,7218.85,2106.35,5112.5,True,LOAD_CANDIDATE
9011161110,011161110C,False,5869.15,0.0,0.0,0.0,5869.15,756.65,5112.5,True,LOAD_CANDIDATE
9011161363,011161363C,False,16926.0,0.0,0.0,0.0,16926.0,5077.8,11848.2,True,LOAD_CANDIDATE
9011161810,011161810C,False,9366.7,0.0,106.08,0.0,9472.78,3996.36,5476.42,True,LOAD_CANDIDATE
9011161880,011161880C,False,6678.79,0.0,0.0,0.0,6678.79,878.18,5800.61,True,LOAD_CANDIDATE
9011161907,011161907C,False,7198.4,0.0,0.0,0.0,7198.4,2085.9,5112.5,True,LOAD_CANDIDATE
9011162200,011162200C,False,10035.36,0.0,0.0,0.0,10035.36,909.0,9126.36,True,LOAD_CANDIDATE
9011162203,011162203C,False,2888.28,0.0,0.0,0.0,2888.28,741.24,2147.04,True,LOAD_CANDIDATE
9011162252,011162252C,False,7277.76,0.0,0.0,0.0,7277.76,28.88,7248.88,True,LOAD_CANDIDATE
9011162328,011162328C,False,4968.08,0.0,0.0,0.0,4968.08,955.4000000000001,4012.68,True,LOAD_CANDIDATE
9011162365,011162365C,False,8480.66,0.0,0.0,0.0,8480.66,2443.58,6037.08,True,LOAD_CANDIDATE
9011162387,011162387C,False,5962.38,0.0,0.0,0.0,5962.38,138.66,5823.72,True,LOAD_CANDIDATE
9011162391,011162391C,False,6291.12,0.0,0.0,0.0,6291.12,142.98,6148.14,True,LOAD_CANDIDATE
9011162541,011162541C,False,7077.51,0.0,0.0,0.0,7077.51,1120.01,5957.5,True,LOAD_CANDIDATE
9011162713,011162713C,False,9395.16,0.0,0.0,0.0,9395.16,2707.08,6688.08,True,LOAD_CANDIDATE
9011163001,011163001C,False,5746.45,0.0,0.0,0.0,5746.45,674.85,5071.6,True,LOAD_CANDIDATE
9011163078,011163078C,False,7071.66,0.0,0.0,0.0,7071.66,1294.1599999999999,5777.5,True,LOAD_CANDIDATE
9011163083,011163083C,False,6005.16,0.0,0.0,0.0,6005.16,47.66,5957.5,True,LOAD_CANDIDATE
9011163086,011163086C,False,7663.68,0.0,0.0,0.0,7663.68,1037.79,6625.89,True,LOAD_CANDIDATE
9011163353,011163353C,False,18140.5,0.0,0.0,0.0,18140.5,5286.66,12853.84,True,LOAD_CANDIDATE
9011174191,011174191C,False,21922.78,0.0,0.0,0.0,21922.78,0.0,21922.78,False,LOAD_CANDIDATE
9011174518,011174518C,False,6780.34,0.0,0.0,0.0,6780.34,433.33,6347.01,True,LOAD_CANDIDATE
9011174519,011174519C,False,10035.36,0.0,0.0,0.0,10035.36,981.72,9053.64,True,LOAD_CANDIDATE
9011174600,011174600C,False,6677.96,0.0,0.0,0.0,6677.96,2922.72,3755.24,True,LOAD_CANDIDATE
9011174630,011174630C,False,7177.95,0.0,0.0,0.0,7177.95,2065.45,5112.5,True,LOAD_CANDIDATE
9011174928,011174928C,False,16836.96,0.0,0.0,0.0,16836.96,4209.240000000001,12627.72,True,LOAD_CANDIDATE
9011175086,011175086C,False,8106.0,0.0,0.0,0.0,8106.0,0.0,8106.0,False,LOAD_CANDIDATE
9011175088,011175088C,False,9319.86,0.0,0.0,0.0,9319.86,1412.1,7907.76,True,LOAD_CANDIDATE
9011175414,011175414C,False,20416.08,0.0,0.0,0.0,20416.08,10504.130000000001,9911.95,True,LOAD_CANDIDATE
9011175485,011175485C,False,5873.28,0.0,0.0,0.0,5873.28,595.84,5277.44,True,LOAD_CANDIDATE
9011175626,011175626C,False,11275.32,0.0,0.0,2868.6,14143.92,168.38,13975.54,True,LOAD_CANDIDATE
9011175682,011175682C,False,9164.06,0.0,0.0,0.0,9164.06,1842.8,7321.26,True,LOAD_CANDIDATE
9011176023,011176023C,False,8548.48,0.0,0.0,0.0,8548.48,1299.6,7248.88,True,LOAD_CANDIDATE
9011176029,011176029C,False,6470.8,0.0,0.0,0.0,6470.8,716.41,5754.39,True,LOAD_CANDIDATE
9011176237,011176237C,False,5960.32,0.0,0.0,0.0,5960.32,578.88,5381.44,True,LOAD_CANDIDATE
9011176239,011176239C,False,8006.02,0.0,0.0,0.0,8006.02,1378.52,6627.5,True,LOAD_CANDIDATE
9011176240,011176240C,False,7014.76,0.0,0.0,0.0,7014.76,1452.1,5562.66,True,LOAD_CANDIDATE
9011176406,011176406C,False,7210.32,0.0,0.0,0.0,7210.32,1455.93,5754.39,True,LOAD_CANDIDATE
9011176412,011176412C,False,9623.65,0.0,0.0,0.0,9623.65,3777.2000000000003,5846.45,True,LOAD_CANDIDATE
9011176413,011176413C,False,9660.46,0.0,0.0,0.0,9660.46,3525.3900000000003,6135.07,True,LOAD_CANDIDATE
9011176438,011176438C,False,6386.44,0.0,0.0,0.0,6386.44,452.77,5933.67,True,LOAD_CANDIDATE
9011176525,011176525C,False,9451.2,0.0,0.0,0.0,9451.2,2738.7000000000003,6712.5,True,LOAD_CANDIDATE
9011176692,011176692C,False,2999.04,0.0,440.0,0.0,3439.04,996.54,2442.5,True,LOAD_CANDIDATE
9011176782,011176782C,False,5398.8,0.0,0.0,0.0,5398.8,306.75,5092.05,True,LOAD_CANDIDATE
9011176837,011176837C,False,4339.51,0.0,0.0,0.0,4339.51,1781.9399999999998,2557.57,True,LOAD_CANDIDATE
9011176902,011176902C,False,7192.78,0.0,0.0,0.0,7192.78,3305.8199999999997,3886.96,True,LOAD_CANDIDATE
9011177102,011177102C,False,7874.55,0.0,0.0,0.0,7874.55,994.68,6879.87,True,LOAD_CANDIDATE
9011177241,011177241C,False,6702.5,0.0,0.0,0.0,6702.5,1072.4,5630.1,True,LOAD_CANDIDATE
9011177441,011177441C,False,6576.42,0.0,0.0,0.0,6576.42,229.41,6347.01,True,LOAD_CANDIDATE
9011177459,011177459C,False,5610.88,0.0,440.0,0.0,6050.88,1789.96,4260.92,True,LOAD_CANDIDATE
9011177464,011177464C,False,4275.0,0.0,0.0,0.0,4275.0,1282.5,2992.5,True,LOAD_CANDIDATE
9011177577,011177577C,False,13302.84,0.0,0.0,0.0,13302.84,5746.04,7556.8,True,LOAD_CANDIDATE
9011177817,011177817C,False,6217.6,0.0,0.0,0.0,6217.6,879.0400000000001,5338.56,True,LOAD_CANDIDATE
9011177866,011177866C,False,7116.6,0.0,0.0,0.0,7116.6,1963.2,5153.4,True,LOAD_CANDIDATE
9011177870,011177870C,False,9283.4,0.0,0.0,0.0,9283.4,1989.3000000000002,7294.1,True,LOAD_CANDIDATE
9011177896,011177896C,False,2630.76,0.0,0.0,0.0,2630.76,758.2,1872.56,True,LOAD_CANDIDATE
9011177899,011177899C,False,2778.9,0.0,0.0,0.0,2778.9,800.7,1978.2,True,LOAD_CANDIDATE
9011178240,011178240C,False,14436.24,0.0,0.0,0.0,14436.24,2915.01,11521.23,True,LOAD_CANDIDATE
9011178435,011178435C,False,9119.44,0.0,0.0,0.0,9119.44,2571.4700000000003,6547.97,True,LOAD_CANDIDATE
9011178449,011178449C,False,10013.55,0.0,0.0,0.0,10013.55,1048.35,8965.2,True,LOAD_CANDIDATE
9011178455,011178455C,False,10440.0,0.0,0.0,0.0,10440.0,83.52,10356.48,True,LOAD_CANDIDATE
9011178457,011178457C,False,10227.98,0.0,0.0,0.0,10227.98,237.86,9990.12,True,LOAD_CANDIDATE
9011178618,011178618C,False,5501.05,0.0,0.0,0.0,5501.05,449.9,5051.15,True,LOAD_CANDIDATE
9011178660,011178660C,False,8788.78,0.0,0.0,0.0,8788.78,772.64,8016.14,True,LOAD_CANDIDATE
9011178930,011178930C,False,6517.02,0.0,0.0,0.0,6517.02,808.85,5708.17,True,LOAD_CANDIDATE
9011179151,011179151C,False,1367.21,0.0,0.0,0.0,1367.21,0.0,1367.21,False,LOAD_CANDIDATE
9011179153,011179153C,False,10742.76,0.0,0.0,0.0,10742.76,3148.7400000000002,7594.02,True,LOAD_CANDIDATE
9011179371,011179371C,False,7820.2,0.0,0.0,0.0,7820.2,1487.1200000000001,6333.08,True,LOAD_CANDIDATE
9011179609,011179609C,False,2760.48,0.0,524.88,0.0,3285.36,770.6400000000001,2514.72,True,LOAD_CANDIDATE
9011179610,011179610C,False,3395.52,0.0,547.56,0.0,3943.08,924.92,3018.16,True,LOAD_CANDIDATE
9011179738,011179738C,False,30279.24,0.0,0.0,0.0,30279.24,8935.92,21343.32,True,LOAD_CANDIDATE
9011179739,011179739C,False,17303.64,0.0,0.0,0.0,17303.64,4207.14,13096.5,True,LOAD_CANDIDATE
9011179948,011179948C,False,6809.85,0.0,0.0,0.0,6809.85,1717.8,5092.05,True,LOAD_CANDIDATE
9011179951,011179951C,False,7718.74,0.0,0.0,0.0,7718.74,2011.32,5707.42,True,LOAD_CANDIDATE
9011180194,011180194C,False,4461.48,0.0,0.0,0.0,4461.48,0.0,4461.48,False,LOAD_CANDIDATE
9011180292,011180292C,False,2558.24,0.0,763.4,0.0,3321.64,1178.1,2143.54,True,LOAD_CANDIDATE
9011180300,011180300C,False,6462.2,0.0,0.0,0.0,6462.2,1416.5,5045.7,True,LOAD_CANDIDATE
9011180363,011180363C,False,4933.44,0.0,0.0,0.0,4933.44,702.3299999999999,4231.11,True,LOAD_CANDIDATE
9011180368,011180368C,False,2608.68,0.0,151.2,0.0,2759.8799999999997,760.0,1999.88,True,LOAD_CANDIDATE
9011180496,011180496C,False,6538.2,0.0,0.0,0.0,6538.2,230.76,6307.44,True,LOAD_CANDIDATE
9011180586,011180586C,False,4621.7,0.0,0.0,0.0,4621.7,0.0,4621.7,False,LOAD_CANDIDATE
9011180646,011180646C,False,5638.72,0.0,0.0,0.0,5638.72,343.04,5295.68,True,LOAD_CANDIDATE
9011180707,011180707C,False,6544.0,0.0,0.0,0.0,6544.0,1533.75,5010.25,True,LOAD_CANDIDATE
9011180715,011180715C,False,2707.96,0.0,0.0,0.0,2707.96,968.66,1739.3,True,LOAD_CANDIDATE
9011180732,011180732C,False,6703.87,0.0,0.0,0.0,6703.87,382.34999999999997,6321.52,True,LOAD_CANDIDATE
9011180733,011180733C,False,7663.68,0.0,0.0,0.0,7663.68,1091.01,6572.67,True,LOAD_CANDIDATE
9011180816,011180816C,False,6820.24,0.0,0.0,0.0,6820.24,512.8,6307.44,True,LOAD_CANDIDATE
9011180823,011180823C,False,6003.2,0.0,0.0,0.0,6003.2,728.96,5274.24,True,LOAD_CANDIDATE
9011180887,011180887C,False,6909.89,0.0,0.0,0.0,6909.89,1249.48,5660.41,True,LOAD_CANDIDATE
9011180907,011180907C,False,6174.72,0.0,0.0,0.0,6174.72,879.0400000000001,5295.68,True,LOAD_CANDIDATE
9011180927,011180927C,False,6682.0,0.0,0.0,0.0,6682.0,1285.0,5397.0,True,LOAD_CANDIDATE
9011180968,011180968C,False,7094.12,0.0,0.0,0.0,7094.12,196.28,6897.84,True,LOAD_CANDIDATE
9011181001,011181001C,False,5459.56,0.0,0.0,0.0,5459.56,1832.3999999999999,3627.16,True,LOAD_CANDIDATE
9011181014,011181014C,False,8613.76,0.0,604.8,0.0,9218.56,4523.36,4695.2,True,LOAD_CANDIDATE
9011181053,011181053C,False,5917.9,0.0,0.0,0.0,5917.9,514.6,5403.3,True,LOAD_CANDIDATE
9011181080,011181080C,False,7510.75,0.0,0.0,0.0,7510.75,1825.69,5685.06,True,LOAD_CANDIDATE
9011181208,011181208C,False,6380.4,0.0,0.0,0.0,6380.4,1227.0,5153.4,True,LOAD_CANDIDATE
9011181335,011181335C,False,6285.0,0.0,0.0,0.0,6285.0,1885.5,4399.5,True,LOAD_CANDIDATE
9011181417,011181417C,False,9216.0,0.0,0.0,0.0,9216.0,2764.7999999999997,6451.2,True,LOAD_CANDIDATE
9011181432,011181432C,False,7193.16,0.0,247.08,0.0,7440.24,2180.76,5259.48,True,LOAD_CANDIDATE
9011181499,011181499C,False,40281.98,0.0,0.0,0.0,40281.98,24719.7,15562.28,True,LOAD_CANDIDATE
9011181544,011181544C,False,9581.76,0.0,0.0,0.0,9581.76,0.0,9581.76,False,LOAD_CANDIDATE
9011181565,011181565C,False,25285.96,0.0,0.0,0.0,25285.96,15629.46,9656.5,True,LOAD_CANDIDATE
9011181680,011181680C,False,7231.97,0.0,0.0,0.0,7231.97,923.1600000000001,6308.81,True,LOAD_CANDIDATE
9011181683,011181683C,False,10666.68,0.0,0.0,0.0,10666.68,1657.92,9008.76,True,LOAD_CANDIDATE
9011181920,011181920C,False,5414.36,0.0,0.0,0.0,5414.36,1971.55,3442.81,True,LOAD_CANDIDATE
9011181952,011181952C,False,6958.97,0.0,0.0,0.0,6958.97,909.83,6049.14,True,LOAD_CANDIDATE
9011182070,011182070C,False,9299.36,0.0,0.0,0.0,9299.36,2194.88,7104.48,True,LOAD_CANDIDATE
9011182104,011182104C,False,6625.8,0.0,0.0,0.0,6625.8,1595.1000000000001,5030.7,True,LOAD_CANDIDATE
9011182373,011182373C,False,7883.04,0.0,0.0,0.0,7883.04,537.48,7345.56,True,LOAD_CANDIDATE
9011182732,011182732C,False,8684.92,0.0,0.0,0.0,8684.92,2545.58,6139.34,True,LOAD_CANDIDATE
9011182763,011182763C,False,6496.11,0.0,0.0,0.0,6496.11,510.92999999999995,5985.18,True,LOAD_CANDIDATE
9011182823,011182823C,False,6625.8,0.0,0.0,0.0,6625.8,1595.1000000000001,5030.7,True,LOAD_CANDIDATE
9011182857,011182857C,False,18349.64,0.0,0.0,0.0,18349.64,8302.56,10047.08,True,LOAD_CANDIDATE
9011182954,011182954C,False,3850.2,0.0,0.0,0.0,3850.2,0.0,3850.2,False,LOAD_CANDIDATE
9011182957,011182957C,False,5832.0,0.0,0.0,0.0,5832.0,1734.0,4098.0,True,LOAD_CANDIDATE
9011183020,011183020C,False,10495.68,0.0,0.0,0.0,10495.68,3076.32,7419.36,True,LOAD_CANDIDATE
9011183055,011183055C,False,6198.15,0.0,0.0,0.0,6198.15,0.0,6198.15,False,LOAD_CANDIDATE
9011183074,011183074C,False,7078.26,0.0,0.0,0.0,7078.26,558.81,6519.45,True,LOAD_CANDIDATE
9011183101,011183101C,False,4636.8,0.0,0.0,0.0,4636.8,1370.8799999999999,3265.92,True,LOAD_CANDIDATE
9011183288,011183288C,False,8688.66,0.0,0.0,0.0,8688.66,3904.56,4784.1,True,LOAD_CANDIDATE
9011183329,011183329C,False,7512.52,0.0,0.0,0.0,7512.52,1256.3600000000001,6256.16,True,LOAD_CANDIDATE
9011183334,011183334C,False,5938.88,0.0,0.0,0.0,5938.88,664.64,5274.24,True,LOAD_CANDIDATE
9011183505,011183505C,False,6586.35,0.0,0.0,1523.8,8110.150000000001,1109.81,7000.34,True,LOAD_CANDIDATE
9011183532,011183532C,False,6410.0,0.0,0.0,0.0,6410.0,179.48000000000002,6230.52,True,LOAD_CANDIDATE
9011183653,011183653C,False,8952.64,0.0,0.0,0.0,8952.64,1034.24,7918.4,True,LOAD_CANDIDATE
9011183936,011183936C,False,3660.96,0.0,0.0,0.0,3660.96,1041.48,2619.48,True,LOAD_CANDIDATE
9011184051,011184051C,False,6693.12,0.0,0.0,0.0,6693.12,1022.56,5670.56,True,LOAD_CANDIDATE
9011184065,011184065C,False,8308.58,0.0,0.0,0.0,8308.58,1481.7599999999998,6826.82,True,LOAD_CANDIDATE
9011184139,011184139C,False,5092.05,0.0,0.0,0.0,5092.05,122.69999999999999,4969.35,True,LOAD_CANDIDATE
9011184199,011184199C,False,12774.32,0.0,0.0,0.0,12774.32,3765.84,9008.48,True,LOAD_CANDIDATE
9011184248,011184248C,False,4282.13,0.0,0.0,0.0,4282.13,153.85,4128.28,True,LOAD_CANDIDATE
9011184291,011184291C,False,6871.2,0.0,0.0,0.0,6871.2,1717.8,5153.4,True,LOAD_CANDIDATE
9011184373,011184373C,False,15223.46,0.0,0.0,0.0,15223.46,8396.64,6826.82,True,LOAD_CANDIDATE
9011184467,011184467C,False,24035.24,0.0,622.08,0.0,24657.320000000003,0.0,24657.32,False,LOAD_CANDIDATE
9011184470,011184470C,False,4862.59,0.0,0.0,0.0,4862.59,528.5,4334.09,True,LOAD_CANDIDATE
9011184576,011184576C,False,6386.44,0.0,0.0,0.0,6386.44,571.92,5814.52,True,LOAD_CANDIDATE
9011184643,011184643C,False,2557.12,0.0,319.64,0.0,2876.7599999999998,0.0,2876.76,False,LOAD_CANDIDATE
9011184644,011184644C,False,2078.88,0.0,374.4,0.0,2453.28,0.0,2453.28,False,LOAD_CANDIDATE
9011184745,011184745C,False,23245.26,0.0,0.0,0.0,23245.26,3214.7700000000004,20030.49,True,LOAD_CANDIDATE
9011184752,011184752C,False,3118.95,0.0,0.0,0.0,3118.95,203.14999999999998,2915.8,True,LOAD_CANDIDATE
9011184753,011184753C,False,4771.28,0.0,0.0,0.0,4771.28,1414.74,3356.54,True,LOAD_CANDIDATE
9011184813,011184813C,False,19569.2,0.0,0.0,0.0,19569.2,5735.799999999999,13833.4,True,LOAD_CANDIDATE
