audit_timestamp,production_dbf_flag,package_type,parent_claim_id,reconstructed_claim_id,workbench_bucket,balancing_difference_abs,governance_status,severity,remediability,business_review_required,future_controlled_replay_eligible,business_summary,rulebook_lineage
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010749042-3-SURRENDER_CLAIM-C2-20200225,RC-9010749042-3-SURRENDER_CLAIM-C2-20200225,LARGE_RESIDUAL_FAMILY,7591.42,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7591.42 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011194498-1-SURRENDER_CLAIM-C0-20221031,RC-9011194498-1-SURRENDER_CLAIM-C0-20221031,LARGE_RESIDUAL_FAMILY,7580.75,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7580.75 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010768208-2-SURRENDER_CLAIM-C0-20241001,RC-9010768208-2-SURRENDER_CLAIM-C0-20241001,LARGE_RESIDUAL_FAMILY,7571.52,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7571.52 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010761870-2-SURRENDER_CLAIM-C2-20200901,RC-9010761870-2-SURRENDER_CLAIM-C2-20200901,LARGE_RESIDUAL_FAMILY,7565.83,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7565.83 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010469896-1-SURRENDER_CLAIM-C0-20230425,RC-9010469896-1-SURRENDER_CLAIM-C0-20230425,LARGE_RESIDUAL_FAMILY,7560.34,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7560.34 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010836094-2-SURRENDER_CLAIM-C0-20200317,RC-9010836094-2-SURRENDER_CLAIM-C0-20200317,LARGE_RESIDUAL_FAMILY,7547.54,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7547.54 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010434424-1-SURRENDER_CLAIM-C0-20240228,RC-9010434424-1-SURRENDER_CLAIM-C0-20240228,LARGE_RESIDUAL_FAMILY,7511.87,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7511.87 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010784248-3-SURRENDER_CLAIM-C0-20190604,RC-9010784248-3-SURRENDER_CLAIM-C0-20190604,LARGE_RESIDUAL_FAMILY,7483.45,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7483.45 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011038065-2-SURRENDER_CLAIM-C0-20230620,RC-9011038065-2-SURRENDER_CLAIM-C0-20230620,LARGE_RESIDUAL_FAMILY,7471.89,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7471.89 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011067441-2-SURRENDER_CLAIM-C0-20180708,RC-9011067441-2-SURRENDER_CLAIM-C0-20180708,LARGE_RESIDUAL_FAMILY,7463.36,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7463.36 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010426747-1-SURRENDER_CLAIM-C2-20200312,RC-9010426747-1-SURRENDER_CLAIM-C2-20200312,LARGE_RESIDUAL_FAMILY,7451.85,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7451.85 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010379405-1-SURRENDER_CLAIM-C0-20230526,RC-9010379405-1-SURRENDER_CLAIM-C0-20230526,LARGE_RESIDUAL_FAMILY,7437.83,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7437.83 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010849667-2-SURRENDER_CLAIM-C0-20180628,RC-9010849667-2-SURRENDER_CLAIM-C0-20180628,LARGE_RESIDUAL_FAMILY,7416.2,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7416.2 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010795565-2-SURRENDER_CLAIM-C0-20180123,RC-9010795565-2-SURRENDER_CLAIM-C0-20180123,LARGE_RESIDUAL_FAMILY,7415.56,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7415.56 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010762331-2-SURRENDER_CLAIM-C0-20201221,RC-9010762331-2-SURRENDER_CLAIM-C0-20201221,LARGE_RESIDUAL_FAMILY,7404.0,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7404.0 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010827968-2-SURRENDER_CLAIM-C0-20200914,RC-9010827968-2-SURRENDER_CLAIM-C0-20200914,LARGE_RESIDUAL_FAMILY,7364.83,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7364.83 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010900154-2-SURRENDER_CLAIM-C0-20210401,RC-9010900154-2-SURRENDER_CLAIM-C0-20210401,LARGE_RESIDUAL_FAMILY,7344.66,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7344.66 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010836584-2-SURRENDER_CLAIM-C0-20210122,RC-9010836584-2-SURRENDER_CLAIM-C0-20210122,LARGE_RESIDUAL_FAMILY,7335.94,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7335.94 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010824299-2-SURRENDER_CLAIM-C6-20230330,RC-9010824299-2-SURRENDER_CLAIM-C6-20230330,LARGE_RESIDUAL_FAMILY,7325.91,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7325.91 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010752513-3-SURRENDER_CLAIM-C0-20200201,RC-9010752513-3-SURRENDER_CLAIM-C0-20200201,LARGE_RESIDUAL_FAMILY,7278.71,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7278.71 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010466470-1-SURRENDER_CLAIM-C0-20250131,RC-9010466470-1-SURRENDER_CLAIM-C0-20250131,LARGE_RESIDUAL_FAMILY,7275.38,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7275.38 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010782818-3-SURRENDER_CLAIM-C0-20181101,RC-9010782818-3-SURRENDER_CLAIM-C0-20181101,LARGE_RESIDUAL_FAMILY,7220.08,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7220.08 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010961712-2-SURRENDER_CLAIM-C0-20220501,RC-9010961712-2-SURRENDER_CLAIM-C0-20220501,LARGE_RESIDUAL_FAMILY,7202.39,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7202.39 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010803682-2-SURRENDER_CLAIM-C3-20201013,RC-9010803682-2-SURRENDER_CLAIM-C3-20201013,LARGE_RESIDUAL_FAMILY,7200.29,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7200.29 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010402061-1-SURRENDER_CLAIM-C0-20230925,RC-9010402061-1-SURRENDER_CLAIM-C0-20230925,LARGE_RESIDUAL_FAMILY,7197.72,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7197.72 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011112366-2-SURRENDER_CLAIM-C0-20200811,RC-9011112366-2-SURRENDER_CLAIM-C0-20200811,LARGE_RESIDUAL_FAMILY,7197.32,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7197.32 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010928497-3-SURRENDER_CLAIM-C0-20180501,RC-9010928497-3-SURRENDER_CLAIM-C0-20180501,LARGE_RESIDUAL_FAMILY,7187.16,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7187.16 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010946392-2-SURRENDER_CLAIM-C0-20231102,RC-9010946392-2-SURRENDER_CLAIM-C0-20231102,LARGE_RESIDUAL_FAMILY,7170.64,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7170.64 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011189913-1-SURRENDER_CLAIM-C0-20191112,RC-9011189913-1-SURRENDER_CLAIM-C0-20191112,LARGE_RESIDUAL_FAMILY,7108.49,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7108.49 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010826812-2-SURRENDER_CLAIM-C0-20211122,RC-9010826812-2-SURRENDER_CLAIM-C0-20211122,LARGE_RESIDUAL_FAMILY,7073.61,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7073.61 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011135494-1-SURRENDER_CLAIM-C13-20220105,RC-9011135494-1-SURRENDER_CLAIM-C13-20220105,LARGE_RESIDUAL_FAMILY,7052.54,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7052.54 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011104572-1-SURRENDER_CLAIM-C0-20190813,RC-9011104572-1-SURRENDER_CLAIM-C0-20190813,LARGE_RESIDUAL_FAMILY,7038.63,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7038.63 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010913551-2-SURRENDER_CLAIM-C0-20200713,RC-9010913551-2-SURRENDER_CLAIM-C0-20200713,LARGE_RESIDUAL_FAMILY,7026.66,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $7026.66 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010812930-1-SURRENDER_CLAIM-C0-20190128,RC-9010812930-1-SURRENDER_CLAIM-C0-20190128,LARGE_RESIDUAL_FAMILY,6988.26,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6988.26 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011081967-2-SURRENDER_CLAIM-C0-20240524,RC-9011081967-2-SURRENDER_CLAIM-C0-20240524,LARGE_RESIDUAL_FAMILY,6986.51,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6986.51 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010473866-1-SURRENDER_CLAIM-C0-20240419,RC-9010473866-1-SURRENDER_CLAIM-C0-20240419,LARGE_RESIDUAL_FAMILY,6898.95,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6898.95 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011189325-1-SURRENDER_CLAIM-C0-20240208,RC-9011189325-1-SURRENDER_CLAIM-C0-20240208,LARGE_RESIDUAL_FAMILY,6893.77,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6893.77 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010798462-2-SURRENDER_CLAIM-C1-20180918,RC-9010798462-2-SURRENDER_CLAIM-C1-20180918,LARGE_RESIDUAL_FAMILY,6806.6,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6806.6 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011067789-2-SURRENDER_CLAIM-C5-20230118,RC-9011067789-2-SURRENDER_CLAIM-C5-20230118,LARGE_RESIDUAL_FAMILY,6765.87,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6765.87 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010872105-2-SURRENDER_CLAIM-C0-20250319,RC-9010872105-2-SURRENDER_CLAIM-C0-20250319,LARGE_RESIDUAL_FAMILY,6764.38,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6764.38 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011251166-1-SURRENDER_CLAIM-C0-20171201,RC-9011251166-1-SURRENDER_CLAIM-C0-20171201,LARGE_RESIDUAL_FAMILY,6739.2,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6739.2 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010779912-1-SURRENDER_CLAIM-C0-20180202,RC-9010779912-1-SURRENDER_CLAIM-C0-20180202,LARGE_RESIDUAL_FAMILY,6702.57,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6702.57 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010750755-2-SURRENDER_CLAIM-C5-20230514,RC-9010750755-2-SURRENDER_CLAIM-C5-20230514,LARGE_RESIDUAL_FAMILY,6701.26,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6701.26 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010804854-3-SURRENDER_CLAIM-C6-20231227,RC-9010804854-3-SURRENDER_CLAIM-C6-20231227,LARGE_RESIDUAL_FAMILY,6685.48,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6685.48 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010832617-2-SURRENDER_CLAIM-C0-20240625,RC-9010832617-2-SURRENDER_CLAIM-C0-20240625,LARGE_RESIDUAL_FAMILY,6671.56,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6671.56 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010825434-2-SURRENDER_CLAIM-C6-20230530,RC-9010825434-2-SURRENDER_CLAIM-C6-20230530,LARGE_RESIDUAL_FAMILY,6602.2,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6602.2 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010823736-2-SURRENDER_CLAIM-C0-20210118,RC-9010823736-2-SURRENDER_CLAIM-C0-20210118,LARGE_RESIDUAL_FAMILY,6561.96,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6561.96 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011201953-1-SURRENDER_CLAIM-C0-20190813,RC-9011201953-1-SURRENDER_CLAIM-C0-20190813,LARGE_RESIDUAL_FAMILY,6489.64,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6489.64 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011283014-1-SURRENDER_CLAIM-C1-20191115,RC-9011283014-1-SURRENDER_CLAIM-C1-20191115,LARGE_RESIDUAL_FAMILY,6448.08,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6448.08 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011030877-2-SURRENDER_CLAIM-C0-20221201,RC-9011030877-2-SURRENDER_CLAIM-C0-20221201,LARGE_RESIDUAL_FAMILY,6432.05,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6432.05 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010795609-2-SURRENDER_CLAIM-C0-20180503,RC-9010795609-2-SURRENDER_CLAIM-C0-20180503,LARGE_RESIDUAL_FAMILY,6414.53,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6414.53 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010809353-2-SURRENDER_CLAIM-C0-20220617,RC-9010809353-2-SURRENDER_CLAIM-C0-20220617,LARGE_RESIDUAL_FAMILY,6407.38,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6407.38 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010730647-2-SURRENDER_CLAIM-C0-20190416,RC-9010730647-2-SURRENDER_CLAIM-C0-20190416,LARGE_RESIDUAL_FAMILY,6376.44,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6376.44 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011275502-1-SURRENDER_CLAIM-C0-20260324,RC-9011275502-1-SURRENDER_CLAIM-C0-20260324,LARGE_RESIDUAL_FAMILY,6289.83,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6289.83 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010938962-2-SURRENDER_CLAIM-C0-20190528,RC-9010938962-2-SURRENDER_CLAIM-C0-20190528,LARGE_RESIDUAL_FAMILY,6279.5,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6279.5 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011041480-2-SURRENDER_CLAIM-C1-20181031,RC-9011041480-2-SURRENDER_CLAIM-C1-20181031,LARGE_RESIDUAL_FAMILY,6269.63,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6269.63 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010838037-2-SURRENDER_CLAIM-C0-20200831,RC-9010838037-2-SURRENDER_CLAIM-C0-20200831,LARGE_RESIDUAL_FAMILY,6241.08,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6241.08 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010858587-3-SURRENDER_CLAIM-C0-20180208,RC-9010858587-3-SURRENDER_CLAIM-C0-20180208,LARGE_RESIDUAL_FAMILY,6213.68,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6213.68 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010736738-2-SURRENDER_CLAIM-C0-20200731,RC-9010736738-2-SURRENDER_CLAIM-C0-20200731,LARGE_RESIDUAL_FAMILY,6180.77,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6180.77 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010796464-2-SURRENDER_CLAIM-C0-20180314,RC-9010796464-2-SURRENDER_CLAIM-C0-20180314,LARGE_RESIDUAL_FAMILY,6179.99,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6179.99 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9011197288-1-SURRENDER_CLAIM-C0-20231019,RC-9011197288-1-SURRENDER_CLAIM-C0-20231019,LARGE_RESIDUAL_FAMILY,6114.4,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6114.4 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010762332-2-SURRENDER_CLAIM-C0-20201221,RC-9010762332-2-SURRENDER_CLAIM-C0-20201221,LARGE_RESIDUAL_FAMILY,6110.28,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6110.28 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010801178-2-SURRENDER_CLAIM-C0-20230622,RC-9010801178-2-SURRENDER_CLAIM-C0-20230622,LARGE_RESIDUAL_FAMILY,6106.91,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6106.91 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
2026-05-24T19:22:25Z,N,SURRENDER_OFFSET_REVIEW,RC-9010395761-1-SURRENDER_CLAIM-C1-20190729,RC-9010395761-1-SURRENDER_CLAIM-C1-20190729,LARGE_RESIDUAL_FAMILY,6088.47,BUSINESS_REVIEW_REQUIRED,HIGH,NON_RECOVERABLE,Y,N,Surrender claim with $6088.47 residual classified as large residual family. Requires business review before any controlled replay.,phase16e_qa_uat_surrender_package
