source_file,source_row_number,mpolicy,mphase,source_plan_code,candidate_mplan,resolved_mplan,is_authoritative,exists_in_quikplan,contains_spaces,is_blank,resolution_path,fallback_value,governance_status,error_category,remediation_hint,blank_classification
PPBEN.csv,4334,010803649C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4335,010803649C,2,1576 659,976659,976659,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,976659,AUTHORIZED,,,
PPBEN.csv,4336,010803649C,3,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4337,010803649C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4338,010803659C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4339,010803659C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4340,010803659C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4341,010803660C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4342,010803660C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4343,010803660C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4344,010803672C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4345,010803672C,2,1576 659,976659,976659,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,976659,AUTHORIZED,,,
PPBEN.csv,4346,010803672C,3,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4347,010803672C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4348,010803673C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4349,010803673C,2,1576 659,976659,976659,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,976659,AUTHORIZED,,,
PPBEN.csv,4350,010803673C,3,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4351,010803673C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4352,010803676C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4353,010803676C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4354,010803676C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4355,010803680C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4356,010803680C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4357,010803680C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4358,010803681C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4359,010803681C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4360,010803681C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4361,010803682C,1,659 CEN SR,1659CR,1659CR,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659CR,AUTHORIZED,,,
PPBEN.csv,4362,010803682C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4363,010803682C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4364,010803770C,1,659 CEN SR,1659CR,1659CR,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659CR,AUTHORIZED,,,
PPBEN.csv,4365,010803770C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4366,010803770C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4367,010803775C,1,659 CEN SR,1659CR,1659CR,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659CR,AUTHORIZED,,,
PPBEN.csv,4368,010803775C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4369,010803775C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4370,010803776C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4371,010803776C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4372,010803776C,3,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4373,010803776C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4374,010803782C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4375,010803782C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4376,010803782C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4377,010803964C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4378,010803964C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4379,010803964C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4380,010803993C,1,659 CEN SR,1659CR,1659CR,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659CR,AUTHORIZED,,,
PPBEN.csv,4381,010803993C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4382,010803993C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4383,010804004C,1,658 CEN I,1658C1,1658C1,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1658C1,AUTHORIZED,,,
PPBEN.csv,4384,010804004C,2,1576 658,976658,976658,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,976658,AUTHORIZED,,,
PPBEN.csv,4385,010804004C,3,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4386,010804004C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4387,010804005C,1,658 CEN I,1658C1,1658C1,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1658C1,AUTHORIZED,,,
PPBEN.csv,4388,010804005C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4389,010804005C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4390,010804327C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4391,010804327C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4392,010804327C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4393,010804488C,1,659 CEN SR,1659CR,1659CR,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659CR,AUTHORIZED,,,
PPBEN.csv,4394,010804488C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4395,010804488C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4396,010804489C,1,659 CEN SR,1659CR,1659CR,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659CR,AUTHORIZED,,,
PPBEN.csv,4397,010804489C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4398,010804489C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4399,010804520C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4400,010804520C,2,1576 659,976659,976659,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,976659,AUTHORIZED,,,
PPBEN.csv,4401,010804520C,3,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4402,010804520C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4403,010804588C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4404,010804588C,2,1576 659,976659,976659,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,976659,AUTHORIZED,,,
PPBEN.csv,4405,010804588C,3,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4406,010804588C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4407,010804608C,1,659 CEN SR,1659CR,1659CR,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659CR,AUTHORIZED,,,
PPBEN.csv,4408,010804608C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4409,010804608C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4410,010804616C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4411,010804616C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4412,010804616C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4413,010804617C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4414,010804617C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4415,010804617C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4416,010804710C,1,658 CEN I,1658C1,1658C1,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1658C1,AUTHORIZED,,,
PPBEN.csv,4417,010804710C,2,1576 658,976658,976658,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,976658,AUTHORIZED,,,
PPBEN.csv,4418,010804710C,3,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4419,010804710C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4420,010804711C,1,658 CEN I,1658C1,1658C1,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1658C1,AUTHORIZED,,,
PPBEN.csv,4421,010804711C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4422,010804711C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4423,010804850C,1,659 CEN SR,1659CR,1659CR,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659CR,AUTHORIZED,,,
PPBEN.csv,4424,010804850C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4425,010804850C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4426,010804853C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4427,010804853C,2,1580 JPO,980JPO,980JPO,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,980JPO,AUTHORIZED,,,
PPBEN.csv,4428,010804853C,3,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4429,010804853C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4430,010804854C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4431,010804854C,2,1580 JPO,980JPO,980JPO,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,980JPO,AUTHORIZED,,,
PPBEN.csv,4432,010804854C,3,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4433,010804854C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4434,010805039C,1,659 CEN SR,1659CR,1659CR,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659CR,AUTHORIZED,,,
PPBEN.csv,4435,010805039C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4436,010805039C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4437,010805041C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4438,010805041C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4439,010805041C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4440,010805048C,1,659 CEN SR,1659CR,1659CR,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659CR,AUTHORIZED,,,
PPBEN.csv,4441,010805048C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4442,010805048C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4443,010805141C,1,658 CEN I,1658C1,1658C1,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1658C1,AUTHORIZED,,,
PPBEN.csv,4444,010805141C,2,1576 658,976658,976658,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,976658,AUTHORIZED,,,
PPBEN.csv,4445,010805141C,3,1577 ADB,977ADB,977ADB,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,977ADB,AUTHORIZED,,,
PPBEN.csv,4446,010805141C,4,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4447,010805141C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4448,010805142C,1,658 CEN I,1658C1,1658C1,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1658C1,AUTHORIZED,,,
PPBEN.csv,4449,010805142C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4450,010805142C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4451,010805370C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4452,010805370C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4453,010805370C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4454,010805394C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4455,010805394C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4456,010805394C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4457,010805448C,1,658 CEN I,1658C1,1658C1,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1658C1,AUTHORIZED,,,
PPBEN.csv,4458,010805448C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4459,010805448C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4460,010806082C,1,658 CEN I,1658C1,1658C1,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1658C1,AUTHORIZED,,,
PPBEN.csv,4461,010806082C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4462,010806082C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4463,010806155C,1,659 CEN SR,1659CR,1659CR,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659CR,AUTHORIZED,,,
PPBEN.csv,4464,010806155C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4465,010806155C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4466,010806350C,1,667 ART,5667AT,5667AT,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,5667AT,AUTHORIZED,,,
PPBEN.csv,4467,010806362C,1,659 CEN SR,1659CR,1659CR,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659CR,AUTHORIZED,,,
PPBEN.csv,4468,010806362C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4469,010806362C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4470,010806412C,1,659 CEN SR,1659CR,1659CR,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659CR,AUTHORIZED,,,
PPBEN.csv,4471,010806412C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4472,010806412C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4473,010806596C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4474,010806596C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4475,010806596C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4476,010806606C,1,658 CEN I,1658C1,1658C1,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1658C1,AUTHORIZED,,,
PPBEN.csv,4477,010806606C,2,1576 658,976658,976658,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,976658,AUTHORIZED,,,
PPBEN.csv,4478,010806606C,3,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4479,010806606C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4480,010806651C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4481,010806651C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4482,010806651C,99,,,,N,N,N,Y,BLANK_INPUT,,BLANK_ALLOWED,EXPECTED_NON_PRODUCT_ROW,Blank MPLAN — classify before governance action,EXPECTED_NON_PRODUCT_ROW
PPBEN.csv,4483,010806653C,1,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
PPBEN.csv,4484,010806653C,2,659 CEN II,1659C2,1659C2,Y,Y,N,N,CATALOG_SOURCE_PLAN_CODE,1659C2,AUTHORIZED,,,
